"combine","Freq","type","n","last_record"
"1001",63,"synthetic",31,"0000"
"1010",79,"synthetic",31,"0000"
"1011",44,"synthetic",31,"0000"
"1100",65,"synthetic",31,"0000"
"1101",52,"synthetic",31,"0000"
"1110",56,"synthetic",31,"0000"
"1111",43,"synthetic",31,"0000"
"0000",70,"original",31,"0000"
"0001",60,"original",31,"0000"
"0010",79,"original",31,"0000"
"0011",62,"original",31,"0000"
"0100",68,"original",31,"0000"
"0101",64,"original",31,"0000"
"0110",60,"original",31,"0000"
"0111",75,"original",31,"0000"
"1000",74,"original",31,"0000"
"1001",63,"original",31,"0000"
"1010",54,"original",31,"0000"
"1011",69,"original",31,"0000"
"1100",77,"original",31,"0000"
"1101",59,"original",31,"0000"
"1110",66,"original",31,"0000"
"0000",81,"synthetic",31,"1000"
"0001",75,"synthetic",31,"1000"
"0010",73,"synthetic",31,"1000"
"0011",59,"synthetic",31,"1000"
"0100",78,"synthetic",31,"1000"
"0101",61,"synthetic",31,"1000"
"0110",59,"synthetic",31,"1000"
"0111",47,"synthetic",31,"1000"
"1000",53,"synthetic",31,"1000"
"1001",61,"synthetic",31,"1000"
"1010",73,"synthetic",31,"1000"
"1011",41,"synthetic",31,"1000"
"1100",65,"synthetic",31,"1000"
"1101",61,"synthetic",31,"1000"
"1110",64,"synthetic",31,"1000"
"1111",49,"synthetic",31,"1000"
"0000",69,"original",31,"1000"
"0001",60,"original",31,"1000"
"0010",79,"original",31,"1000"
"0011",62,"original",31,"1000"
"0100",68,"original",31,"1000"
"0101",64,"original",31,"1000"
"0110",60,"original",31,"1000"
"0111",75,"original",31,"1000"
"1000",75,"original",31,"1000"
"1001",63,"original",31,"1000"
"1010",54,"original",31,"1000"
"1011",69,"original",31,"1000"
"1100",77,"original",31,"1000"
"1101",59,"original",31,"1000"
"1110",66,"original",31,"1000"
"0000",84,"synthetic",31,"0100"
"0001",63,"synthetic",31,"0100"
"0010",76,"synthetic",31,"0100"
"0011",67,"synthetic",31,"0100"
"0100",67,"synthetic",31,"0100"
"0101",71,"synthetic",31,"0100"
"0110",63,"synthetic",31,"0100"
"0111",62,"synthetic",31,"0100"
"1000",84,"synthetic",31,"0100"
"1001",49,"synthetic",31,"0100"
"1010",54,"synthetic",31,"0100"
"1011",58,"synthetic",31,"0100"
"1100",63,"synthetic",31,"0100"
"1101",52,"synthetic",31,"0100"
"1110",42,"synthetic",31,"0100"
"1111",45,"synthetic",31,"0100"
"0000",69,"original",31,"0100"
"0001",60,"original",31,"0100"
"0010",79,"original",31,"0100"
"0011",62,"original",31,"0100"
"0100",69,"original",31,"0100"
"0101",64,"original",31,"0100"
"0110",60,"original",31,"0100"
"0111",75,"original",31,"0100"
"1000",74,"original",31,"0100"
"1001",63,"original",31,"0100"
"1010",54,"original",31,"0100"
"1011",69,"original",31,"0100"
"1100",77,"original",31,"0100"
"1101",59,"original",31,"0100"
"1110",66,"original",31,"0100"
"0000",90,"synthetic",31,"1100"
"0001",77,"synthetic",31,"1100"
"0010",79,"synthetic",31,"1100"
"0011",57,"synthetic",31,"1100"
"0100",89,"synthetic",31,"1100"
"0101",59,"synthetic",31,"1100"
"0110",58,"synthetic",31,"1100"
"0111",46,"synthetic",31,"1100"
"1000",65,"synthetic",31,"1100"
"1001",56,"synthetic",31,"1100"
"1010",66,"synthetic",31,"1100"
"1011",40,"synthetic",31,"1100"
"1100",68,"synthetic",31,"1100"
"1101",49,"synthetic",31,"1100"
"1110",56,"synthetic",31,"1100"
"1111",45,"synthetic",31,"1100"
"0000",69,"original",31,"1100"
"0001",60,"original",31,"1100"
"0010",79,"original",31,"1100"
"0011",62,"original",31,"1100"
"0100",68,"original",31,"1100"
"0101",64,"original",31,"1100"
"0110",60,"original",31,"1100"
"0111",75,"original",31,"1100"
"1000",74,"original",31,"1100"
"1001",63,"original",31,"1100"
"1010",54,"original",31,"1100"
"1011",69,"original",31,"1100"
"1100",78,"original",31,"1100"
"1101",59,"original",31,"1100"
"1110",66,"original",31,"1100"
"0000",87,"synthetic",31,"0010"
"0001",78,"synthetic",31,"0010"
"0010",94,"synthetic",31,"0010"
"0011",60,"synthetic",31,"0010"
"0100",68,"synthetic",31,"0010"
"0101",68,"synthetic",31,"0010"
"0110",64,"synthetic",31,"0010"
"0111",56,"synthetic",31,"0010"
"1000",54,"synthetic",31,"0010"
"1001",67,"synthetic",31,"0010"
"1010",46,"synthetic",31,"0010"
"1011",57,"synthetic",31,"0010"
"1100",68,"synthetic",31,"0010"
"1101",47,"synthetic",31,"0010"
"1110",49,"synthetic",31,"0010"
"1111",37,"synthetic",31,"0010"
"0000",69,"original",31,"0010"
"0001",60,"original",31,"0010"
"0010",80,"original",31,"0010"
"0011",62,"original",31,"0010"
"0100",68,"original",31,"0010"
"0101",64,"original",31,"0010"
"0110",60,"original",31,"0010"
"0111",75,"original",31,"0010"
"1000",74,"original",31,"0010"
"1001",63,"original",31,"0010"
"1010",54,"original",31,"0010"
"1011",69,"original",31,"0010"
"1100",77,"original",31,"0010"
"1101",59,"original",31,"0010"
"1110",66,"original",31,"0010"
"0000",86,"synthetic",31,"1010"
"0001",57,"synthetic",31,"1010"
"0010",65,"synthetic",31,"1010"
"0011",58,"synthetic",31,"1010"
"0100",83,"synthetic",31,"1010"
"0101",66,"synthetic",31,"1010"
"0110",59,"synthetic",31,"1010"
"0111",58,"synthetic",31,"1010"
"1000",65,"synthetic",31,"1010"
"1001",59,"synthetic",31,"1010"
"1010",56,"synthetic",31,"1010"
"1011",56,"synthetic",31,"1010"
"1100",82,"synthetic",31,"1010"
"1101",49,"synthetic",31,"1010"
"1110",50,"synthetic",31,"1010"
"1111",51,"synthetic",31,"1010"
"0000",69,"original",31,"1010"
"0001",60,"original",31,"1010"
"0010",79,"original",31,"1010"
"0011",62,"original",31,"1010"
"0100",68,"original",31,"1010"
"0101",64,"original",31,"1010"
"0110",60,"original",31,"1010"
"0111",75,"original",31,"1010"
"1000",74,"original",31,"1010"
"1001",63,"original",31,"1010"
"1010",55,"original",31,"1010"
"1011",69,"original",31,"1010"
"1100",77,"original",31,"1010"
"1101",59,"original",31,"1010"
"1110",66,"original",31,"1010"
"0000",83,"synthetic",31,"0110"
"0001",77,"synthetic",31,"0110"
"0010",77,"synthetic",31,"0110"
"0011",72,"synthetic",31,"0110"
"0100",77,"synthetic",31,"0110"
"0101",67,"synthetic",31,"0110"
"0110",59,"synthetic",31,"0110"
"0111",33,"synthetic",31,"0110"
"1000",61,"synthetic",31,"0110"
"1001",50,"synthetic",31,"0110"
"1010",70,"synthetic",31,"0110"
"1011",44,"synthetic",31,"0110"
"1100",65,"synthetic",31,"0110"
"1101",52,"synthetic",31,"0110"
"1110",71,"synthetic",31,"0110"
"1111",42,"synthetic",31,"0110"
"0000",69,"original",31,"0110"
"0001",60,"original",31,"0110"
"0010",79,"original",31,"0110"
"0011",62,"original",31,"0110"
"0100",68,"original",31,"0110"
"0101",64,"original",31,"0110"
"0110",61,"original",31,"0110"
"0111",75,"original",31,"0110"
"1000",74,"original",31,"0110"
"1001",63,"original",31,"0110"
"1010",54,"original",31,"0110"
"1011",69,"original",31,"0110"
"1100",77,"original",31,"0110"
"1101",59,"original",31,"0110"
"1110",66,"original",31,"0110"
"0000",81,"synthetic",31,"1110"
"0001",89,"synthetic",31,"1110"
"0010",72,"synthetic",31,"1110"
"0011",68,"synthetic",31,"1110"
"0100",73,"synthetic",31,"1110"
"0101",54,"synthetic",31,"1110"
"0110",58,"synthetic",31,"1110"
"0111",57,"synthetic",31,"1110"
"1000",60,"synthetic",31,"1110"
"1001",69,"synthetic",31,"1110"
"1010",68,"synthetic",31,"1110"
"1011",53,"synthetic",31,"1110"
"1100",61,"synthetic",31,"1110"
"1101",40,"synthetic",31,"1110"
"1110",50,"synthetic",31,"1110"
"1111",47,"synthetic",31,"1110"
"0000",69,"original",31,"1110"
"0001",60,"original",31,"1110"
"0010",79,"original",31,"1110"
"0011",62,"original",31,"1110"
"0100",68,"original",31,"1110"
"0101",64,"original",31,"1110"
"0110",60,"original",31,"1110"
"0111",75,"original",31,"1110"
"1000",74,"original",31,"1110"
"1001",63,"original",31,"1110"
"1010",54,"original",31,"1110"
"1011",69,"original",31,"1110"
"1100",77,"original",31,"1110"
"1101",59,"original",31,"1110"
"1110",67,"original",31,"1110"
"0000",76,"synthetic",31,"0001"
"0001",74,"synthetic",31,"0001"
"0010",71,"synthetic",31,"0001"
"0011",59,"synthetic",31,"0001"
"0100",72,"synthetic",31,"0001"
"0101",54,"synthetic",31,"0001"
"0110",63,"synthetic",31,"0001"
"0111",51,"synthetic",31,"0001"
"1000",60,"synthetic",31,"0001"
"1001",80,"synthetic",31,"0001"
"1010",76,"synthetic",31,"0001"
"1011",48,"synthetic",31,"0001"
"1100",71,"synthetic",31,"0001"
"1101",51,"synthetic",31,"0001"
"1110",51,"synthetic",31,"0001"
"1111",43,"synthetic",31,"0001"
"0000",69,"original",31,"0001"
"0001",61,"original",31,"0001"
"0010",79,"original",31,"0001"
"0011",62,"original",31,"0001"
"0100",68,"original",31,"0001"
"0101",64,"original",31,"0001"
"0110",60,"original",31,"0001"
"0111",75,"original",31,"0001"
"1000",74,"original",31,"0001"
"1001",63,"original",31,"0001"
"1010",54,"original",31,"0001"
"1011",69,"original",31,"0001"
"1100",77,"original",31,"0001"
"1101",59,"original",31,"0001"
"1110",66,"original",31,"0001"
"0000",83,"synthetic",31,"1001"
"0001",61,"synthetic",31,"1001"
"0010",70,"synthetic",31,"1001"
"0011",71,"synthetic",31,"1001"
"0100",81,"synthetic",31,"1001"
"0101",72,"synthetic",31,"1001"
"0110",68,"synthetic",31,"1001"
"0111",42,"synthetic",31,"1001"
"1000",74,"synthetic",31,"1001"
"1001",62,"synthetic",31,"1001"
"1010",51,"synthetic",31,"1001"
"1011",51,"synthetic",31,"1001"
"1100",59,"synthetic",31,"1001"
"1101",57,"synthetic",31,"1001"
"1110",53,"synthetic",31,"1001"
"1111",45,"synthetic",31,"1001"
"0000",69,"original",31,"1001"
"0001",60,"original",31,"1001"
"0010",79,"original",31,"1001"
"0011",62,"original",31,"1001"
"0100",68,"original",31,"1001"
"0101",64,"original",31,"1001"
"0110",60,"original",31,"1001"
"0111",75,"original",31,"1001"
"1000",74,"original",31,"1001"
"1001",64,"original",31,"1001"
"1010",54,"original",31,"1001"
"1011",69,"original",31,"1001"
"1100",77,"original",31,"1001"
"1101",59,"original",31,"1001"
"1110",66,"original",31,"1001"
"0000",66,"synthetic",31,"0101"
"0001",59,"synthetic",31,"0101"
"0010",86,"synthetic",31,"0101"
"0011",59,"synthetic",31,"0101"
"0100",74,"synthetic",31,"0101"
"0101",70,"synthetic",31,"0101"
"0110",53,"synthetic",31,"0101"
"0111",53,"synthetic",31,"0101"
"1000",79,"synthetic",31,"0101"
"1001",66,"synthetic",31,"0101"
"1010",60,"synthetic",31,"0101"
"1011",50,"synthetic",31,"0101"
"1100",72,"synthetic",31,"0101"
"1101",63,"synthetic",31,"0101"
"1110",51,"synthetic",31,"0101"
"1111",39,"synthetic",31,"0101"
"0000",69,"original",31,"0101"
"0001",60,"original",31,"0101"
"0010",79,"original",31,"0101"
"0011",62,"original",31,"0101"
"0100",68,"original",31,"0101"
"0101",65,"original",31,"0101"
"0110",60,"original",31,"0101"
"0111",75,"original",31,"0101"
"1000",74,"original",31,"0101"
"1001",63,"original",31,"0101"
"1010",54,"original",31,"0101"
"1011",69,"original",31,"0101"
"1100",77,"original",31,"0101"
"1101",59,"original",31,"0101"
"1110",66,"original",31,"0101"
"0000",90,"synthetic",31,"1101"
"0001",70,"synthetic",31,"1101"
"0010",70,"synthetic",31,"1101"
"0011",64,"synthetic",31,"1101"
"0100",78,"synthetic",31,"1101"
"0101",69,"synthetic",31,"1101"
"0110",51,"synthetic",31,"1101"
"0111",52,"synthetic",31,"1101"
"1000",80,"synthetic",31,"1101"
"1001",47,"synthetic",31,"1101"
"1010",61,"synthetic",31,"1101"
"1011",62,"synthetic",31,"1101"
"1100",68,"synthetic",31,"1101"
"1101",50,"synthetic",31,"1101"
"1110",51,"synthetic",31,"1101"
"1111",37,"synthetic",31,"1101"
"0000",69,"original",31,"1101"
"0001",60,"original",31,"1101"
"0010",79,"original",31,"1101"
"0011",62,"original",31,"1101"
"0100",68,"original",31,"1101"
"0101",64,"original",31,"1101"
"0110",60,"original",31,"1101"
"0111",75,"original",31,"1101"
"1000",74,"original",31,"1101"
"1001",63,"original",31,"1101"
"1010",54,"original",31,"1101"
"1011",69,"original",31,"1101"
"1100",77,"original",31,"1101"
"1101",60,"original",31,"1101"
"1110",66,"original",31,"1101"
"0000",95,"synthetic",31,"0011"
"0001",58,"synthetic",31,"0011"
"0010",68,"synthetic",31,"0011"
"0011",55,"synthetic",31,"0011"
"0100",69,"synthetic",31,"0011"
"0101",55,"synthetic",31,"0011"
"0110",62,"synthetic",31,"0011"
"0111",57,"synthetic",31,"0011"
"1000",89,"synthetic",31,"0011"
"1001",53,"synthetic",31,"0011"
"1010",74,"synthetic",31,"0011"
"1011",47,"synthetic",31,"0011"
"1100",65,"synthetic",31,"0011"
"1101",47,"synthetic",31,"0011"
"1110",51,"synthetic",31,"0011"
"1111",55,"synthetic",31,"0011"
"0000",69,"original",31,"0011"
"0001",60,"original",31,"0011"
"0010",79,"original",31,"0011"
"0011",63,"original",31,"0011"
"0100",68,"original",31,"0011"
"0101",64,"original",31,"0011"
"0110",60,"original",31,"0011"
"0111",75,"original",31,"0011"
"1000",74,"original",31,"0011"
"1001",63,"original",31,"0011"
"1010",54,"original",31,"0011"
"1011",69,"original",31,"0011"
"1100",77,"original",31,"0011"
"1101",59,"original",31,"0011"
"1110",66,"original",31,"0011"
"0000",85,"synthetic",31,"1011"
"0001",79,"synthetic",31,"1011"
"0010",79,"synthetic",31,"1011"
"0011",52,"synthetic",31,"1011"
"0100",74,"synthetic",31,"1011"
"0101",57,"synthetic",31,"1011"
"0110",71,"synthetic",31,"1011"
"0111",53,"synthetic",31,"1011"
"1000",64,"synthetic",31,"1011"
"1001",69,"synthetic",31,"1011"
"1010",65,"synthetic",31,"1011"
"1011",60,"synthetic",31,"1011"
"1100",60,"synthetic",31,"1011"
"1101",46,"synthetic",31,"1011"
"1110",50,"synthetic",31,"1011"
"1111",36,"synthetic",31,"1011"
"0000",69,"original",31,"1011"
"0001",60,"original",31,"1011"
"0010",79,"original",31,"1011"
"0011",62,"original",31,"1011"
"0100",68,"original",31,"1011"
"0101",64,"original",31,"1011"
"0110",60,"original",31,"1011"
"0111",75,"original",31,"1011"
"1000",74,"original",31,"1011"
"1001",63,"original",31,"1011"
"1010",54,"original",31,"1011"
"1011",70,"original",31,"1011"
"1100",77,"original",31,"1011"
"1101",59,"original",31,"1011"
"1110",66,"original",31,"1011"
"0000",76,"synthetic",31,"0111"
"0001",78,"synthetic",31,"0111"
"0010",65,"synthetic",31,"0111"
"0011",55,"synthetic",31,"0111"
"0100",78,"synthetic",31,"0111"
"0101",76,"synthetic",31,"0111"
"0110",51,"synthetic",31,"0111"
"0111",40,"synthetic",31,"0111"
"1000",85,"synthetic",31,"0111"
"1001",63,"synthetic",31,"0111"
"1010",56,"synthetic",31,"0111"
"1011",50,"synthetic",31,"0111"
"1100",71,"synthetic",31,"0111"
"1101",58,"synthetic",31,"0111"
"1110",52,"synthetic",31,"0111"
"1111",46,"synthetic",31,"0111"
"0000",69,"original",31,"0111"
"0001",60,"original",31,"0111"
"0010",79,"original",31,"0111"
"0011",62,"original",31,"0111"
"0100",68,"original",31,"0111"
"0101",64,"original",31,"0111"
"0110",60,"original",31,"0111"
"0111",76,"original",31,"0111"
"1000",74,"original",31,"0111"
"1001",63,"original",31,"0111"
"1010",54,"original",31,"0111"
"1011",69,"original",31,"0111"
"1100",77,"original",31,"0111"
"1101",59,"original",31,"0111"
"1110",66,"original",31,"0111"
"0000",87,"synthetic",31,"1111"
"0001",55,"synthetic",31,"1111"
"0010",73,"synthetic",31,"1111"
"0011",62,"synthetic",31,"1111"
"0100",74,"synthetic",31,"1111"
"0101",59,"synthetic",31,"1111"
"0110",58,"synthetic",31,"1111"
"0111",73,"synthetic",31,"1111"
"1000",69,"synthetic",31,"1111"
"1001",56,"synthetic",31,"1111"
"1010",77,"synthetic",31,"1111"
"1011",44,"synthetic",31,"1111"
"1100",68,"synthetic",31,"1111"
"1101",48,"synthetic",31,"1111"
"1110",51,"synthetic",31,"1111"
"1111",46,"synthetic",31,"1111"
"0000",69,"original",31,"1111"
"0001",60,"original",31,"1111"
"0010",79,"original",31,"1111"
"0011",62,"original",31,"1111"
"0100",68,"original",31,"1111"
"0101",64,"original",31,"1111"
"0110",60,"original",31,"1111"
"0111",75,"original",31,"1111"
"1000",74,"original",31,"1111"
"1001",63,"original",31,"1111"
"1010",54,"original",31,"1111"
"1011",69,"original",31,"1111"
"1100",77,"original",31,"1111"
"1101",59,"original",31,"1111"
"1110",66,"original",31,"1111"
"1111",1,"original",31,"1111"
"0000",79,"synthetic",32,"0000"
"0001",55,"synthetic",32,"0000"
"0010",81,"synthetic",32,"0000"
"0011",67,"synthetic",32,"0000"
"0100",76,"synthetic",32,"0000"
"0101",56,"synthetic",32,"0000"
"0110",75,"synthetic",32,"0000"
"0111",59,"synthetic",32,"0000"
"1000",77,"synthetic",32,"0000"
"1001",54,"synthetic",32,"0000"
"1010",56,"synthetic",32,"0000"
"1011",50,"synthetic",32,"0000"
"1100",71,"synthetic",32,"0000"
"1101",53,"synthetic",32,"0000"
"1110",59,"synthetic",32,"0000"
"1111",32,"synthetic",32,"0000"
"0000",70,"original",32,"0000"
"0001",60,"original",32,"0000"
"0010",79,"original",32,"0000"
"0011",62,"original",32,"0000"
"0100",68,"original",32,"0000"
"0101",64,"original",32,"0000"
"0110",60,"original",32,"0000"
"0111",75,"original",32,"0000"
"1000",74,"original",32,"0000"
"1001",63,"original",32,"0000"
"1010",54,"original",32,"0000"
"1011",69,"original",32,"0000"
"1100",77,"original",32,"0000"
"1101",59,"original",32,"0000"
"1110",66,"original",32,"0000"
"0000",94,"synthetic",32,"1000"
"0001",61,"synthetic",32,"1000"
"0010",70,"synthetic",32,"1000"
"0011",59,"synthetic",32,"1000"
"0100",66,"synthetic",32,"1000"
"0101",59,"synthetic",32,"1000"
"0110",60,"synthetic",32,"1000"
"0111",65,"synthetic",32,"1000"
"1000",77,"synthetic",32,"1000"
"1001",58,"synthetic",32,"1000"
"1010",59,"synthetic",32,"1000"
"1011",53,"synthetic",32,"1000"
"1100",61,"synthetic",32,"1000"
"1101",55,"synthetic",32,"1000"
"1110",50,"synthetic",32,"1000"
"1111",53,"synthetic",32,"1000"
"0000",69,"original",32,"1000"
"0001",60,"original",32,"1000"
"0010",79,"original",32,"1000"
"0011",62,"original",32,"1000"
"0100",68,"original",32,"1000"
"0101",64,"original",32,"1000"
"0110",60,"original",32,"1000"
"0111",75,"original",32,"1000"
"1000",75,"original",32,"1000"
"1001",63,"original",32,"1000"
"1010",54,"original",32,"1000"
"1011",69,"original",32,"1000"
"1100",77,"original",32,"1000"
"1101",59,"original",32,"1000"
"1110",66,"original",32,"1000"
"0000",94,"synthetic",32,"0100"
"0001",72,"synthetic",32,"0100"
"0010",56,"synthetic",32,"0100"
"0011",59,"synthetic",32,"0100"
"0100",75,"synthetic",32,"0100"
"0101",59,"synthetic",32,"0100"
"0110",68,"synthetic",32,"0100"
"0111",46,"synthetic",32,"0100"
"1000",73,"synthetic",32,"0100"
"1001",66,"synthetic",32,"0100"
"1010",61,"synthetic",32,"0100"
"1011",57,"synthetic",32,"0100"
"1100",60,"synthetic",32,"0100"
"1101",49,"synthetic",32,"0100"
"1110",56,"synthetic",32,"0100"
"1111",49,"synthetic",32,"0100"
"0000",69,"original",32,"0100"
"0001",60,"original",32,"0100"
"0010",79,"original",32,"0100"
"0011",62,"original",32,"0100"
"0100",69,"original",32,"0100"
"0101",64,"original",32,"0100"
"0110",60,"original",32,"0100"
"0111",75,"original",32,"0100"
"1000",74,"original",32,"0100"
"1001",63,"original",32,"0100"
"1010",54,"original",32,"0100"
"1011",69,"original",32,"0100"
"1100",77,"original",32,"0100"
"1101",59,"original",32,"0100"
"1110",66,"original",32,"0100"
"0000",82,"synthetic",32,"1100"
"0001",58,"synthetic",32,"1100"
"0010",71,"synthetic",32,"1100"
"0011",78,"synthetic",32,"1100"
"0100",67,"synthetic",32,"1100"
"0101",76,"synthetic",32,"1100"
"0110",68,"synthetic",32,"1100"
"0111",51,"synthetic",32,"1100"
"1000",70,"synthetic",32,"1100"
"1001",59,"synthetic",32,"1100"
"1010",53,"synthetic",32,"1100"
"1011",55,"synthetic",32,"1100"
"1100",62,"synthetic",32,"1100"
"1101",55,"synthetic",32,"1100"
"1110",54,"synthetic",32,"1100"
"1111",41,"synthetic",32,"1100"
"0000",69,"original",32,"1100"
"0001",60,"original",32,"1100"
"0010",79,"original",32,"1100"
"0011",62,"original",32,"1100"
"0100",68,"original",32,"1100"
"0101",64,"original",32,"1100"
"0110",60,"original",32,"1100"
"0111",75,"original",32,"1100"
"1000",74,"original",32,"1100"
"1001",63,"original",32,"1100"
"1010",54,"original",32,"1100"
"1011",69,"original",32,"1100"
"1100",78,"original",32,"1100"
"1101",59,"original",32,"1100"
"1110",66,"original",32,"1100"
"0000",76,"synthetic",32,"0010"
"0001",75,"synthetic",32,"0010"
"0010",93,"synthetic",32,"0010"
"0011",64,"synthetic",32,"0010"
"0100",74,"synthetic",32,"0010"
"0101",51,"synthetic",32,"0010"
"0110",62,"synthetic",32,"0010"
"0111",55,"synthetic",32,"0010"
"1000",63,"synthetic",32,"0010"
"1001",52,"synthetic",32,"0010"
"1010",59,"synthetic",32,"0010"
"1011",43,"synthetic",32,"0010"
"1100",66,"synthetic",32,"0010"
"1101",69,"synthetic",32,"0010"
"1110",58,"synthetic",32,"0010"
"1111",40,"synthetic",32,"0010"
"0000",69,"original",32,"0010"
"0001",60,"original",32,"0010"
"0010",80,"original",32,"0010"
"0011",62,"original",32,"0010"
"0100",68,"original",32,"0010"
"0101",64,"original",32,"0010"
"0110",60,"original",32,"0010"
"0111",75,"original",32,"0010"
"1000",74,"original",32,"0010"
"1001",63,"original",32,"0010"
"1010",54,"original",32,"0010"
"1011",69,"original",32,"0010"
"1100",77,"original",32,"0010"
"1101",59,"original",32,"0010"
"1110",66,"original",32,"0010"
"0000",96,"synthetic",32,"1010"
"0001",62,"synthetic",32,"1010"
"0010",79,"synthetic",32,"1010"
"0011",62,"synthetic",32,"1010"
"0100",71,"synthetic",32,"1010"
"0101",60,"synthetic",32,"1010"
"0110",59,"synthetic",32,"1010"
"0111",43,"synthetic",32,"1010"
"1000",73,"synthetic",32,"1010"
"1001",70,"synthetic",32,"1010"
"1010",63,"synthetic",32,"1010"
"1011",47,"synthetic",32,"1010"
"1100",66,"synthetic",32,"1010"
"1101",57,"synthetic",32,"1010"
"1110",44,"synthetic",32,"1010"
"1111",48,"synthetic",32,"1010"
"0000",69,"original",32,"1010"
"0001",60,"original",32,"1010"
"0010",79,"original",32,"1010"
"0011",62,"original",32,"1010"
"0100",68,"original",32,"1010"
"0101",64,"original",32,"1010"
"0110",60,"original",32,"1010"
"0111",75,"original",32,"1010"
"1000",74,"original",32,"1010"
"1001",63,"original",32,"1010"
"1010",55,"original",32,"1010"
"1011",69,"original",32,"1010"
"1100",77,"original",32,"1010"
"1101",59,"original",32,"1010"
"1110",66,"original",32,"1010"
"0000",81,"synthetic",32,"0110"
"0001",77,"synthetic",32,"0110"
"0010",88,"synthetic",32,"0110"
"0011",61,"synthetic",32,"0110"
"0100",85,"synthetic",32,"0110"
"0101",48,"synthetic",32,"0110"
"0110",58,"synthetic",32,"0110"
"0111",50,"synthetic",32,"0110"
"1000",71,"synthetic",32,"0110"
"1001",54,"synthetic",32,"0110"
"1010",68,"synthetic",32,"0110"
"1011",52,"synthetic",32,"0110"
"1100",44,"synthetic",32,"0110"
"1101",50,"synthetic",32,"0110"
"1110",64,"synthetic",32,"0110"
"1111",49,"synthetic",32,"0110"
"0000",69,"original",32,"0110"
"0001",60,"original",32,"0110"
"0010",79,"original",32,"0110"
"0011",62,"original",32,"0110"
"0100",68,"original",32,"0110"
"0101",64,"original",32,"0110"
"0110",61,"original",32,"0110"
"0111",75,"original",32,"0110"
"1000",74,"original",32,"0110"
"1001",63,"original",32,"0110"
"1010",54,"original",32,"0110"
"1011",69,"original",32,"0110"
"1100",77,"original",32,"0110"
"1101",59,"original",32,"0110"
"1110",66,"original",32,"0110"
"0000",73,"synthetic",32,"1110"
"0001",69,"synthetic",32,"1110"
"0010",71,"synthetic",32,"1110"
"0011",54,"synthetic",32,"1110"
"0100",78,"synthetic",32,"1110"
"0101",61,"synthetic",32,"1110"
"0110",67,"synthetic",32,"1110"
"0111",65,"synthetic",32,"1110"
"1000",67,"synthetic",32,"1110"
"1001",60,"synthetic",32,"1110"
"1010",64,"synthetic",32,"1110"
"1011",51,"synthetic",32,"1110"
"1100",78,"synthetic",32,"1110"
"1101",45,"synthetic",32,"1110"
"1110",52,"synthetic",32,"1110"
"1111",45,"synthetic",32,"1110"
"0000",69,"original",32,"1110"
"0001",60,"original",32,"1110"
"0010",79,"original",32,"1110"
"0011",62,"original",32,"1110"
"0100",68,"original",32,"1110"
"0101",64,"original",32,"1110"
"0110",60,"original",32,"1110"
"0111",75,"original",32,"1110"
"1000",74,"original",32,"1110"
"1001",63,"original",32,"1110"
"1010",54,"original",32,"1110"
"1011",69,"original",32,"1110"
"1100",77,"original",32,"1110"
"1101",59,"original",32,"1110"
"1110",67,"original",32,"1110"
"0000",87,"synthetic",32,"0001"
"0001",72,"synthetic",32,"0001"
"0010",84,"synthetic",32,"0001"
"0011",72,"synthetic",32,"0001"
"0100",61,"synthetic",32,"0001"
"0101",58,"synthetic",32,"0001"
"0110",63,"synthetic",32,"0001"
"0111",45,"synthetic",32,"0001"
"1000",71,"synthetic",32,"0001"
"1001",50,"synthetic",32,"0001"
"1010",54,"synthetic",32,"0001"
"1011",55,"synthetic",32,"0001"
"1100",69,"synthetic",32,"0001"
"1101",57,"synthetic",32,"0001"
"1110",53,"synthetic",32,"0001"
"1111",49,"synthetic",32,"0001"
"0000",69,"original",32,"0001"
"0001",61,"original",32,"0001"
"0010",79,"original",32,"0001"
"0011",62,"original",32,"0001"
"0100",68,"original",32,"0001"
"0101",64,"original",32,"0001"
"0110",60,"original",32,"0001"
"0111",75,"original",32,"0001"
"1000",74,"original",32,"0001"
"1001",63,"original",32,"0001"
"1010",54,"original",32,"0001"
"1011",69,"original",32,"0001"
"1100",77,"original",32,"0001"
"1101",59,"original",32,"0001"
"1110",66,"original",32,"0001"
"0000",85,"synthetic",32,"1001"
"0001",54,"synthetic",32,"1001"
"0010",95,"synthetic",32,"1001"
"0011",56,"synthetic",32,"1001"
"0100",78,"synthetic",32,"1001"
"0101",78,"synthetic",32,"1001"
"0110",57,"synthetic",32,"1001"
"0111",53,"synthetic",32,"1001"
"1000",74,"synthetic",32,"1001"
"1001",57,"synthetic",32,"1001"
"1010",65,"synthetic",32,"1001"
"1011",56,"synthetic",32,"1001"
"1100",53,"synthetic",32,"1001"
"1101",49,"synthetic",32,"1001"
"1110",48,"synthetic",32,"1001"
"1111",42,"synthetic",32,"1001"
"0000",69,"original",32,"1001"
"0001",60,"original",32,"1001"
"0010",79,"original",32,"1001"
"0011",62,"original",32,"1001"
"0100",68,"original",32,"1001"
"0101",64,"original",32,"1001"
"0110",60,"original",32,"1001"
"0111",75,"original",32,"1001"
"1000",74,"original",32,"1001"
"1001",64,"original",32,"1001"
"1010",54,"original",32,"1001"
"1011",69,"original",32,"1001"
"1100",77,"original",32,"1001"
"1101",59,"original",32,"1001"
