"combine","Freq","type","n","last_record"
"1100",79,"released synthetic data",3,"0110"
"1101",65,"released synthetic data",3,"0110"
"1110",60,"released synthetic data",3,"0110"
"1111",1,"released synthetic data",3,"0110"
"0000",59,"synthetic data from attack",3,"1110"
"0001",67,"synthetic data from attack",3,"1110"
"0010",67,"synthetic data from attack",3,"1110"
"0011",69,"synthetic data from attack",3,"1110"
"0100",81,"synthetic data from attack",3,"1110"
"0101",67,"synthetic data from attack",3,"1110"
"0110",52,"synthetic data from attack",3,"1110"
"0111",89,"synthetic data from attack",3,"1110"
"1000",68,"synthetic data from attack",3,"1110"
"1001",69,"synthetic data from attack",3,"1110"
"1010",59,"synthetic data from attack",3,"1110"
"1011",66,"synthetic data from attack",3,"1110"
"1100",63,"synthetic data from attack",3,"1110"
"1101",51,"synthetic data from attack",3,"1110"
"1110",73,"synthetic data from attack",3,"1110"
"0000",68,"released synthetic data",3,"1110"
"0001",60,"released synthetic data",3,"1110"
"0010",77,"released synthetic data",3,"1110"
"0011",70,"released synthetic data",3,"1110"
"0100",73,"released synthetic data",3,"1110"
"0101",60,"released synthetic data",3,"1110"
"0110",58,"released synthetic data",3,"1110"
"0111",72,"released synthetic data",3,"1110"
"1000",77,"released synthetic data",3,"1110"
"1001",69,"released synthetic data",3,"1110"
"1010",50,"released synthetic data",3,"1110"
"1011",61,"released synthetic data",3,"1110"
"1100",79,"released synthetic data",3,"1110"
"1101",65,"released synthetic data",3,"1110"
"1110",60,"released synthetic data",3,"1110"
"1111",1,"released synthetic data",3,"1110"
"0000",65,"synthetic data from attack",3,"0001"
"0001",54,"synthetic data from attack",3,"0001"
"0010",75,"synthetic data from attack",3,"0001"
"0011",50,"synthetic data from attack",3,"0001"
"0100",71,"synthetic data from attack",3,"0001"
"0101",77,"synthetic data from attack",3,"0001"
"0110",57,"synthetic data from attack",3,"0001"
"0111",89,"synthetic data from attack",3,"0001"
"1000",74,"synthetic data from attack",3,"0001"
"1001",64,"synthetic data from attack",3,"0001"
"1010",49,"synthetic data from attack",3,"0001"
"1011",74,"synthetic data from attack",3,"0001"
"1100",75,"synthetic data from attack",3,"0001"
"1101",64,"synthetic data from attack",3,"0001"
"1110",62,"synthetic data from attack",3,"0001"
"0000",68,"released synthetic data",3,"0001"
"0001",60,"released synthetic data",3,"0001"
"0010",77,"released synthetic data",3,"0001"
"0011",70,"released synthetic data",3,"0001"
"0100",73,"released synthetic data",3,"0001"
"0101",60,"released synthetic data",3,"0001"
"0110",58,"released synthetic data",3,"0001"
"0111",72,"released synthetic data",3,"0001"
"1000",77,"released synthetic data",3,"0001"
"1001",69,"released synthetic data",3,"0001"
"1010",50,"released synthetic data",3,"0001"
"1011",61,"released synthetic data",3,"0001"
"1100",79,"released synthetic data",3,"0001"
"1101",65,"released synthetic data",3,"0001"
"1110",60,"released synthetic data",3,"0001"
"1111",1,"released synthetic data",3,"0001"
"0000",52,"synthetic data from attack",3,"1001"
"0001",52,"synthetic data from attack",3,"1001"
"0010",80,"synthetic data from attack",3,"1001"
"0011",63,"synthetic data from attack",3,"1001"
"0100",73,"synthetic data from attack",3,"1001"
"0101",69,"synthetic data from attack",3,"1001"
"0110",80,"synthetic data from attack",3,"1001"
"0111",69,"synthetic data from attack",3,"1001"
"1000",79,"synthetic data from attack",3,"1001"
"1001",62,"synthetic data from attack",3,"1001"
"1010",63,"synthetic data from attack",3,"1001"
"1011",55,"synthetic data from attack",3,"1001"
"1100",80,"synthetic data from attack",3,"1001"
"1101",65,"synthetic data from attack",3,"1001"
"1110",58,"synthetic data from attack",3,"1001"
"0000",68,"released synthetic data",3,"1001"
"0001",60,"released synthetic data",3,"1001"
"0010",77,"released synthetic data",3,"1001"
"0011",70,"released synthetic data",3,"1001"
"0100",73,"released synthetic data",3,"1001"
"0101",60,"released synthetic data",3,"1001"
"0110",58,"released synthetic data",3,"1001"
"0111",72,"released synthetic data",3,"1001"
"1000",77,"released synthetic data",3,"1001"
"1001",69,"released synthetic data",3,"1001"
"1010",50,"released synthetic data",3,"1001"
"1011",61,"released synthetic data",3,"1001"
"1100",79,"released synthetic data",3,"1001"
"1101",65,"released synthetic data",3,"1001"
"1110",60,"released synthetic data",3,"1001"
"1111",1,"released synthetic data",3,"1001"
"0000",70,"synthetic data from attack",3,"0101"
"0001",53,"synthetic data from attack",3,"0101"
"0010",80,"synthetic data from attack",3,"0101"
"0011",61,"synthetic data from attack",3,"0101"
"0100",76,"synthetic data from attack",3,"0101"
"0101",65,"synthetic data from attack",3,"0101"
"0110",69,"synthetic data from attack",3,"0101"
"0111",72,"synthetic data from attack",3,"0101"
"1000",77,"synthetic data from attack",3,"0101"
"1001",61,"synthetic data from attack",3,"0101"
"1010",50,"synthetic data from attack",3,"0101"
"1011",63,"synthetic data from attack",3,"0101"
"1100",58,"synthetic data from attack",3,"0101"
"1101",74,"synthetic data from attack",3,"0101"
"1110",71,"synthetic data from attack",3,"0101"
"0000",68,"released synthetic data",3,"0101"
"0001",60,"released synthetic data",3,"0101"
"0010",77,"released synthetic data",3,"0101"
"0011",70,"released synthetic data",3,"0101"
"0100",73,"released synthetic data",3,"0101"
"0101",60,"released synthetic data",3,"0101"
"0110",58,"released synthetic data",3,"0101"
"0111",72,"released synthetic data",3,"0101"
"1000",77,"released synthetic data",3,"0101"
"1001",69,"released synthetic data",3,"0101"
"1010",50,"released synthetic data",3,"0101"
"1011",61,"released synthetic data",3,"0101"
"1100",79,"released synthetic data",3,"0101"
"1101",65,"released synthetic data",3,"0101"
"1110",60,"released synthetic data",3,"0101"
"1111",1,"released synthetic data",3,"0101"
"0000",63,"synthetic data from attack",3,"1101"
"0001",55,"synthetic data from attack",3,"1101"
"0010",94,"synthetic data from attack",3,"1101"
"0011",56,"synthetic data from attack",3,"1101"
"0100",95,"synthetic data from attack",3,"1101"
"0101",56,"synthetic data from attack",3,"1101"
"0110",45,"synthetic data from attack",3,"1101"
"0111",74,"synthetic data from attack",3,"1101"
"1000",81,"synthetic data from attack",3,"1101"
"1001",66,"synthetic data from attack",3,"1101"
"1010",57,"synthetic data from attack",3,"1101"
"1011",74,"synthetic data from attack",3,"1101"
"1100",70,"synthetic data from attack",3,"1101"
"1101",48,"synthetic data from attack",3,"1101"
"1110",66,"synthetic data from attack",3,"1101"
"0000",68,"released synthetic data",3,"1101"
"0001",60,"released synthetic data",3,"1101"
"0010",77,"released synthetic data",3,"1101"
"0011",70,"released synthetic data",3,"1101"
"0100",73,"released synthetic data",3,"1101"
"0101",60,"released synthetic data",3,"1101"
"0110",58,"released synthetic data",3,"1101"
"0111",72,"released synthetic data",3,"1101"
"1000",77,"released synthetic data",3,"1101"
"1001",69,"released synthetic data",3,"1101"
"1010",50,"released synthetic data",3,"1101"
"1011",61,"released synthetic data",3,"1101"
"1100",79,"released synthetic data",3,"1101"
"1101",65,"released synthetic data",3,"1101"
"1110",60,"released synthetic data",3,"1101"
"1111",1,"released synthetic data",3,"1101"
"0000",65,"synthetic data from attack",3,"0011"
"0001",52,"synthetic data from attack",3,"0011"
"0010",84,"synthetic data from attack",3,"0011"
"0011",56,"synthetic data from attack",3,"0011"
"0100",71,"synthetic data from attack",3,"0011"
"0101",60,"synthetic data from attack",3,"0011"
"0110",58,"synthetic data from attack",3,"0011"
"0111",80,"synthetic data from attack",3,"0011"
"1000",80,"synthetic data from attack",3,"0011"
"1001",63,"synthetic data from attack",3,"0011"
"1010",50,"synthetic data from attack",3,"0011"
"1011",68,"synthetic data from attack",3,"0011"
"1100",79,"synthetic data from attack",3,"0011"
"1101",64,"synthetic data from attack",3,"0011"
"1110",70,"synthetic data from attack",3,"0011"
"0000",68,"released synthetic data",3,"0011"
"0001",60,"released synthetic data",3,"0011"
"0010",77,"released synthetic data",3,"0011"
"0011",70,"released synthetic data",3,"0011"
"0100",73,"released synthetic data",3,"0011"
"0101",60,"released synthetic data",3,"0011"
"0110",58,"released synthetic data",3,"0011"
"0111",72,"released synthetic data",3,"0011"
"1000",77,"released synthetic data",3,"0011"
"1001",69,"released synthetic data",3,"0011"
"1010",50,"released synthetic data",3,"0011"
"1011",61,"released synthetic data",3,"0011"
"1100",79,"released synthetic data",3,"0011"
"1101",65,"released synthetic data",3,"0011"
"1110",60,"released synthetic data",3,"0011"
"1111",1,"released synthetic data",3,"0011"
"0000",67,"synthetic data from attack",3,"1011"
"0001",59,"synthetic data from attack",3,"1011"
"0010",92,"synthetic data from attack",3,"1011"
"0011",56,"synthetic data from attack",3,"1011"
"0100",74,"synthetic data from attack",3,"1011"
"0101",55,"synthetic data from attack",3,"1011"
"0110",72,"synthetic data from attack",3,"1011"
"0111",71,"synthetic data from attack",3,"1011"
"1000",64,"synthetic data from attack",3,"1011"
"1001",53,"synthetic data from attack",3,"1011"
"1010",55,"synthetic data from attack",3,"1011"
"1011",75,"synthetic data from attack",3,"1011"
"1100",79,"synthetic data from attack",3,"1011"
"1101",60,"synthetic data from attack",3,"1011"
"1110",68,"synthetic data from attack",3,"1011"
"0000",68,"released synthetic data",3,"1011"
"0001",60,"released synthetic data",3,"1011"
"0010",77,"released synthetic data",3,"1011"
"0011",70,"released synthetic data",3,"1011"
"0100",73,"released synthetic data",3,"1011"
"0101",60,"released synthetic data",3,"1011"
"0110",58,"released synthetic data",3,"1011"
"0111",72,"released synthetic data",3,"1011"
"1000",77,"released synthetic data",3,"1011"
"1001",69,"released synthetic data",3,"1011"
"1010",50,"released synthetic data",3,"1011"
"1011",61,"released synthetic data",3,"1011"
"1100",79,"released synthetic data",3,"1011"
"1101",65,"released synthetic data",3,"1011"
"1110",60,"released synthetic data",3,"1011"
"1111",1,"released synthetic data",3,"1011"
"0000",79,"synthetic data from attack",3,"0111"
"0001",53,"synthetic data from attack",3,"0111"
"0010",74,"synthetic data from attack",3,"0111"
"0011",67,"synthetic data from attack",3,"0111"
"0100",63,"synthetic data from attack",3,"0111"
"0101",75,"synthetic data from attack",3,"0111"
"0110",48,"synthetic data from attack",3,"0111"
"0111",65,"synthetic data from attack",3,"0111"
"1000",72,"synthetic data from attack",3,"0111"
"1001",69,"synthetic data from attack",3,"0111"
"1010",50,"synthetic data from attack",3,"0111"
"1011",71,"synthetic data from attack",3,"0111"
"1100",91,"synthetic data from attack",3,"0111"
"1101",64,"synthetic data from attack",3,"0111"
"1110",59,"synthetic data from attack",3,"0111"
"0000",68,"released synthetic data",3,"0111"
"0001",60,"released synthetic data",3,"0111"
"0010",77,"released synthetic data",3,"0111"
"0011",70,"released synthetic data",3,"0111"
"0100",73,"released synthetic data",3,"0111"
"0101",60,"released synthetic data",3,"0111"
"0110",58,"released synthetic data",3,"0111"
"0111",72,"released synthetic data",3,"0111"
"1000",77,"released synthetic data",3,"0111"
"1001",69,"released synthetic data",3,"0111"
"1010",50,"released synthetic data",3,"0111"
"1011",61,"released synthetic data",3,"0111"
"1100",79,"released synthetic data",3,"0111"
"1101",65,"released synthetic data",3,"0111"
"1110",60,"released synthetic data",3,"0111"
"1111",1,"released synthetic data",3,"0111"
"0000",67,"synthetic data from attack",3,"1111"
"0001",48,"synthetic data from attack",3,"1111"
"0010",77,"synthetic data from attack",3,"1111"
"0011",63,"synthetic data from attack",3,"1111"
"0100",71,"synthetic data from attack",3,"1111"
"0101",65,"synthetic data from attack",3,"1111"
"0110",58,"synthetic data from attack",3,"1111"
"0111",71,"synthetic data from attack",3,"1111"
"1000",77,"synthetic data from attack",3,"1111"
"1001",79,"synthetic data from attack",3,"1111"
"1010",52,"synthetic data from attack",3,"1111"
"1011",80,"synthetic data from attack",3,"1111"
"1100",73,"synthetic data from attack",3,"1111"
"1101",57,"synthetic data from attack",3,"1111"
"1110",61,"synthetic data from attack",3,"1111"
"1111",1,"synthetic data from attack",3,"1111"
"0000",68,"released synthetic data",3,"1111"
"0001",60,"released synthetic data",3,"1111"
"0010",77,"released synthetic data",3,"1111"
"0011",70,"released synthetic data",3,"1111"
"0100",73,"released synthetic data",3,"1111"
"0101",60,"released synthetic data",3,"1111"
"0110",58,"released synthetic data",3,"1111"
"0111",72,"released synthetic data",3,"1111"
"1000",77,"released synthetic data",3,"1111"
"1001",69,"released synthetic data",3,"1111"
"1010",50,"released synthetic data",3,"1111"
"1011",61,"released synthetic data",3,"1111"
"1100",79,"released synthetic data",3,"1111"
"1101",65,"released synthetic data",3,"1111"
"1110",60,"released synthetic data",3,"1111"
"1111",1,"released synthetic data",3,"1111"
"0000",71,"synthetic data from attack",4,"0000"
"0001",57,"synthetic data from attack",4,"0000"
"0010",70,"synthetic data from attack",4,"0000"
"0011",63,"synthetic data from attack",4,"0000"
"0100",72,"synthetic data from attack",4,"0000"
"0101",51,"synthetic data from attack",4,"0000"
"0110",67,"synthetic data from attack",4,"0000"
"0111",86,"synthetic data from attack",4,"0000"
"1000",63,"synthetic data from attack",4,"0000"
"1001",74,"synthetic data from attack",4,"0000"
"1010",54,"synthetic data from attack",4,"0000"
"1011",67,"synthetic data from attack",4,"0000"
"1100",78,"synthetic data from attack",4,"0000"
"1101",69,"synthetic data from attack",4,"0000"
"1110",58,"synthetic data from attack",4,"0000"
"0000",68,"released synthetic data",4,"0000"
"0001",60,"released synthetic data",4,"0000"
"0010",77,"released synthetic data",4,"0000"
"0011",70,"released synthetic data",4,"0000"
"0100",73,"released synthetic data",4,"0000"
"0101",60,"released synthetic data",4,"0000"
"0110",58,"released synthetic data",4,"0000"
"0111",72,"released synthetic data",4,"0000"
"1000",77,"released synthetic data",4,"0000"
"1001",69,"released synthetic data",4,"0000"
"1010",50,"released synthetic data",4,"0000"
"1011",61,"released synthetic data",4,"0000"
"1100",79,"released synthetic data",4,"0000"
"1101",65,"released synthetic data",4,"0000"
"1110",60,"released synthetic data",4,"0000"
"1111",1,"released synthetic data",4,"0000"
"0000",74,"synthetic data from attack",4,"1000"
"0001",61,"synthetic data from attack",4,"1000"
"0010",80,"synthetic data from attack",4,"1000"
"0011",57,"synthetic data from attack",4,"1000"
"0100",75,"synthetic data from attack",4,"1000"
"0101",51,"synthetic data from attack",4,"1000"
"0110",55,"synthetic data from attack",4,"1000"
"0111",70,"synthetic data from attack",4,"1000"
"1000",79,"synthetic data from attack",4,"1000"
"1001",64,"synthetic data from attack",4,"1000"
"1010",45,"synthetic data from attack",4,"1000"
"1011",66,"synthetic data from attack",4,"1000"
"1100",80,"synthetic data from attack",4,"1000"
"1101",76,"synthetic data from attack",4,"1000"
"1110",67,"synthetic data from attack",4,"1000"
"0000",68,"released synthetic data",4,"1000"
"0001",60,"released synthetic data",4,"1000"
"0010",77,"released synthetic data",4,"1000"
"0011",70,"released synthetic data",4,"1000"
"0100",73,"released synthetic data",4,"1000"
"0101",60,"released synthetic data",4,"1000"
"0110",58,"released synthetic data",4,"1000"
"0111",72,"released synthetic data",4,"1000"
"1000",77,"released synthetic data",4,"1000"
"1001",69,"released synthetic data",4,"1000"
"1010",50,"released synthetic data",4,"1000"
"1011",61,"released synthetic data",4,"1000"
"1100",79,"released synthetic data",4,"1000"
"1101",65,"released synthetic data",4,"1000"
"1110",60,"released synthetic data",4,"1000"
"1111",1,"released synthetic data",4,"1000"
"0000",83,"synthetic data from attack",4,"0100"
"0001",52,"synthetic data from attack",4,"0100"
"0010",73,"synthetic data from attack",4,"0100"
"0011",63,"synthetic data from attack",4,"0100"
"0100",57,"synthetic data from attack",4,"0100"
"0101",57,"synthetic data from attack",4,"0100"
"0110",73,"synthetic data from attack",4,"0100"
"0111",72,"synthetic data from attack",4,"0100"
"1000",65,"synthetic data from attack",4,"0100"
"1001",74,"synthetic data from attack",4,"0100"
"1010",57,"synthetic data from attack",4,"0100"
"1011",82,"synthetic data from attack",4,"0100"
"1100",69,"synthetic data from attack",4,"0100"
"1101",50,"synthetic data from attack",4,"0100"
"1110",73,"synthetic data from attack",4,"0100"
"0000",68,"released synthetic data",4,"0100"
"0001",60,"released synthetic data",4,"0100"
"0010",77,"released synthetic data",4,"0100"
"0011",70,"released synthetic data",4,"0100"
"0100",73,"released synthetic data",4,"0100"
"0101",60,"released synthetic data",4,"0100"
"0110",58,"released synthetic data",4,"0100"
"0111",72,"released synthetic data",4,"0100"
"1000",77,"released synthetic data",4,"0100"
"1001",69,"released synthetic data",4,"0100"
"1010",50,"released synthetic data",4,"0100"
"1011",61,"released synthetic data",4,"0100"
"1100",79,"released synthetic data",4,"0100"
"1101",65,"released synthetic data",4,"0100"
"1110",60,"released synthetic data",4,"0100"
"1111",1,"released synthetic data",4,"0100"
"0000",68,"synthetic data from attack",4,"1100"
"0001",50,"synthetic data from attack",4,"1100"
"0010",69,"synthetic data from attack",4,"1100"
"0011",77,"synthetic data from attack",4,"1100"
"0100",61,"synthetic data from attack",4,"1100"
"0101",73,"synthetic data from attack",4,"1100"
"0110",70,"synthetic data from attack",4,"1100"
"0111",76,"synthetic data from attack",4,"1100"
"1000",94,"synthetic data from attack",4,"1100"
"1001",66,"synthetic data from attack",4,"1100"
"1010",45,"synthetic data from attack",4,"1100"
"1011",63,"synthetic data from attack",4,"1100"
"1100",73,"synthetic data from attack",4,"1100"
"1101",54,"synthetic data from attack",4,"1100"
"1110",61,"synthetic data from attack",4,"1100"
"0000",68,"released synthetic data",4,"1100"
"0001",60,"released synthetic data",4,"1100"
"0010",77,"released synthetic data",4,"1100"
"0011",70,"released synthetic data",4,"1100"
"0100",73,"released synthetic data",4,"1100"
"0101",60,"released synthetic data",4,"1100"
"0110",58,"released synthetic data",4,"1100"
"0111",72,"released synthetic data",4,"1100"
"1000",77,"released synthetic data",4,"1100"
"1001",69,"released synthetic data",4,"1100"
"1010",50,"released synthetic data",4,"1100"
"1011",61,"released synthetic data",4,"1100"
"1100",79,"released synthetic data",4,"1100"
"1101",65,"released synthetic data",4,"1100"
"1110",60,"released synthetic data",4,"1100"
"1111",1,"released synthetic data",4,"1100"
"0000",58,"synthetic data from attack",4,"0010"
"0001",57,"synthetic data from attack",4,"0010"
"0010",86,"synthetic data from attack",4,"0010"
"0011",60,"synthetic data from attack",4,"0010"
"0100",67,"synthetic data from attack",4,"0010"
"0101",72,"synthetic data from attack",4,"0010"
"0110",55,"synthetic data from attack",4,"0010"
"0111",73,"synthetic data from attack",4,"0010"
"1000",73,"synthetic data from attack",4,"0010"
"1001",70,"synthetic data from attack",4,"0010"
"1010",51,"synthetic data from attack",4,"0010"
"1011",62,"synthetic data from attack",4,"0010"
"1100",94,"synthetic data from attack",4,"0010"
"1101",57,"synthetic data from attack",4,"0010"
"1110",65,"synthetic data from attack",4,"0010"
"0000",68,"released synthetic data",4,"0010"
"0001",60,"released synthetic data",4,"0010"
"0010",77,"released synthetic data",4,"0010"
"0011",70,"released synthetic data",4,"0010"
"0100",73,"released synthetic data",4,"0010"
"0101",60,"released synthetic data",4,"0010"
"0110",58,"released synthetic data",4,"0010"
"0111",72,"released synthetic data",4,"0010"
"1000",77,"released synthetic data",4,"0010"
"1001",69,"released synthetic data",4,"0010"
"1010",50,"released synthetic data",4,"0010"
"1011",61,"released synthetic data",4,"0010"
"1100",79,"released synthetic data",4,"0010"
"1101",65,"released synthetic data",4,"0010"
"1110",60,"released synthetic data",4,"0010"
"1111",1,"released synthetic data",4,"0010"
"0000",69,"synthetic data from attack",4,"1010"
"0001",65,"synthetic data from attack",4,"1010"
"0010",76,"synthetic data from attack",4,"1010"
"0011",66,"synthetic data from attack",4,"1010"
"0100",67,"synthetic data from attack",4,"1010"
"0101",70,"synthetic data from attack",4,"1010"
"0110",51,"synthetic data from attack",4,"1010"
"0111",71,"synthetic data from attack",4,"1010"
"1000",72,"synthetic data from attack",4,"1010"
"1001",65,"synthetic data from attack",4,"1010"
"1010",47,"synthetic data from attack",4,"1010"
"1011",84,"synthetic data from attack",4,"1010"
"1100",66,"synthetic data from attack",4,"1010"
"1101",62,"synthetic data from attack",4,"1010"
"1110",69,"synthetic data from attack",4,"1010"
"0000",68,"released synthetic data",4,"1010"
"0001",60,"released synthetic data",4,"1010"
"0010",77,"released synthetic data",4,"1010"
"0011",70,"released synthetic data",4,"1010"
"0100",73,"released synthetic data",4,"1010"
"0101",60,"released synthetic data",4,"1010"
"0110",58,"released synthetic data",4,"1010"
"0111",72,"released synthetic data",4,"1010"
"1000",77,"released synthetic data",4,"1010"
"1001",69,"released synthetic data",4,"1010"
"1010",50,"released synthetic data",4,"1010"
"1011",61,"released synthetic data",4,"1010"
"1100",79,"released synthetic data",4,"1010"
"1101",65,"released synthetic data",4,"1010"
"1110",60,"released synthetic data",4,"1010"
"1111",1,"released synthetic data",4,"1010"
"0000",77,"synthetic data from attack",4,"0110"
"0001",71,"synthetic data from attack",4,"0110"
"0010",85,"synthetic data from attack",4,"0110"
"0011",64,"synthetic data from attack",4,"0110"
"0100",74,"synthetic data from attack",4,"0110"
"0101",64,"synthetic data from attack",4,"0110"
"0110",60,"synthetic data from attack",4,"0110"
"0111",78,"synthetic data from attack",4,"0110"
"1000",66,"synthetic data from attack",4,"0110"
"1001",59,"synthetic data from attack",4,"0110"
"1010",37,"synthetic data from attack",4,"0110"
"1011",68,"synthetic data from attack",4,"0110"
"1100",75,"synthetic data from attack",4,"0110"
"1101",54,"synthetic data from attack",4,"0110"
"1110",68,"synthetic data from attack",4,"0110"
"0000",68,"released synthetic data",4,"0110"
"0001",60,"released synthetic data",4,"0110"
"0010",77,"released synthetic data",4,"0110"
"0011",70,"released synthetic data",4,"0110"
"0100",73,"released synthetic data",4,"0110"
"0101",60,"released synthetic data",4,"0110"
"0110",58,"released synthetic data",4,"0110"
"0111",72,"released synthetic data",4,"0110"
"1000",77,"released synthetic data",4,"0110"
"1001",69,"released synthetic data",4,"0110"
"1010",50,"released synthetic data",4,"0110"
"1011",61,"released synthetic data",4,"0110"
"1100",79,"released synthetic data",4,"0110"
"1101",65,"released synthetic data",4,"0110"
"1110",60,"released synthetic data",4,"0110"
"1111",1,"released synthetic data",4,"0110"
"0000",72,"synthetic data from attack",4,"1110"
"0001",53,"synthetic data from attack",4,"1110"
"0010",77,"synthetic data from attack",4,"1110"
"0011",61,"synthetic data from attack",4,"1110"
"0100",80,"synthetic data from attack",4,"1110"
"0101",77,"synthetic data from attack",4,"1110"
"0110",66,"synthetic data from attack",4,"1110"
"0111",76,"synthetic data from attack",4,"1110"
"1000",75,"synthetic data from attack",4,"1110"
"1001",55,"synthetic data from attack",4,"1110"
"1010",55,"synthetic data from attack",4,"1110"
"1011",61,"synthetic data from attack",4,"1110"
"1100",74,"synthetic data from attack",4,"1110"
"1101",54,"synthetic data from attack",4,"1110"
"1110",64,"synthetic data from attack",4,"1110"
"0000",68,"released synthetic data",4,"1110"
"0001",60,"released synthetic data",4,"1110"
"0010",77,"released synthetic data",4,"1110"
"0011",70,"released synthetic data",4,"1110"
"0100",73,"released synthetic data",4,"1110"
"0101",60,"released synthetic data",4,"1110"
"0110",58,"released synthetic data",4,"1110"
"0111",72,"released synthetic data",4,"1110"
"1000",77,"released synthetic data",4,"1110"
"1001",69,"released synthetic data",4,"1110"
"1010",50,"released synthetic data",4,"1110"
"1011",61,"released synthetic data",4,"1110"
"1100",79,"released synthetic data",4,"1110"
"1101",65,"released synthetic data",4,"1110"
"1110",60,"released synthetic data",4,"1110"
"1111",1,"released synthetic data",4,"1110"
"0000",71,"synthetic data from attack",4,"0001"
"0001",70,"synthetic data from attack",4,"0001"
"0010",66,"synthetic data from attack",4,"0001"
"0011",67,"synthetic data from attack",4,"0001"
"0100",71,"synthetic data from attack",4,"0001"
"0101",56,"synthetic data from attack",4,"0001"
"0110",70,"synthetic data from attack",4,"0001"
"0111",71,"synthetic data from attack",4,"0001"
"1000",68,"synthetic data from attack",4,"0001"
"1001",79,"synthetic data from attack",4,"0001"
"1010",55,"synthetic data from attack",4,"0001"
"1011",68,"synthetic data from attack",4,"0001"
"1100",64,"synthetic data from attack",4,"0001"
"1101",59,"synthetic data from attack",4,"0001"
"1110",65,"synthetic data from attack",4,"0001"
"0000",68,"released synthetic data",4,"0001"
"0001",60,"released synthetic data",4,"0001"
"0010",77,"released synthetic data",4,"0001"
"0011",70,"released synthetic data",4,"0001"
"0100",73,"released synthetic data",4,"0001"
"0101",60,"released synthetic data",4,"0001"
"0110",58,"released synthetic data",4,"0001"
"0111",72,"released synthetic data",4,"0001"
"1000",77,"released synthetic data",4,"0001"
"1001",69,"released synthetic data",4,"0001"
"1010",50,"released synthetic data",4,"0001"
"1011",61,"released synthetic data",4,"0001"
"1100",79,"released synthetic data",4,"0001"
"1101",65,"released synthetic data",4,"0001"
"1110",60,"released synthetic data",4,"0001"
"1111",1,"released synthetic data",4,"0001"
"0000",71,"synthetic data from attack",4,"1001"
"0001",64,"synthetic data from attack",4,"1001"
"0010",88,"synthetic data from attack",4,"1001"
"0011",64,"synthetic data from attack",4,"1001"
"0100",69,"synthetic data from attack",4,"1001"
"0101",64,"synthetic data from attack",4,"1001"
"0110",59,"synthetic data from attack",4,"1001"
"0111",86,"synthetic data from attack",4,"1001"
"1000",71,"synthetic data from attack",4,"1001"
"1001",73,"synthetic data from attack",4,"1001"
"1010",41,"synthetic data from attack",4,"1001"
"1011",62,"synthetic data from attack",4,"1001"
"1100",61,"synthetic data from attack",4,"1001"
"1101",52,"synthetic data from attack",4,"1001"
"1110",75,"synthetic data from attack",4,"1001"
"0000",68,"released synthetic data",4,"1001"
"0001",60,"released synthetic data",4,"1001"
"0010",77,"released synthetic data",4,"1001"
"0011",70,"released synthetic data",4,"1001"
"0100",73,"released synthetic data",4,"1001"
"0101",60,"released synthetic data",4,"1001"
"0110",58,"released synthetic data",4,"1001"
"0111",72,"released synthetic data",4,"1001"
"1000",77,"released synthetic data",4,"1001"
"1001",69,"released synthetic data",4,"1001"
"1010",50,"released synthetic data",4,"1001"
"1011",61,"released synthetic data",4,"1001"
"1100",79,"released synthetic data",4,"1001"
"1101",65,"released synthetic data",4,"1001"
"1110",60,"released synthetic data",4,"1001"
"1111",1,"released synthetic data",4,"1001"
"0000",73,"synthetic data from attack",4,"0101"
"0001",73,"synthetic data from attack",4,"0101"
"0010",83,"synthetic data from attack",4,"0101"
"0011",54,"synthetic data from attack",4,"0101"
"0100",65,"synthetic data from attack",4,"0101"
"0101",75,"synthetic data from attack",4,"0101"
"0110",42,"synthetic data from attack",4,"0101"
"0111",84,"synthetic data from attack",4,"0101"
"1000",63,"synthetic data from attack",4,"0101"
"1001",72,"synthetic data from attack",4,"0101"
"1010",64,"synthetic data from attack",4,"0101"
"1011",71,"synthetic data from attack",4,"0101"
"1100",67,"synthetic data from attack",4,"0101"
"1101",62,"synthetic data from attack",4,"0101"
"1110",52,"synthetic data from attack",4,"0101"
"0000",68,"released synthetic data",4,"0101"
"0001",60,"released synthetic data",4,"0101"
"0010",77,"released synthetic data",4,"0101"
"0011",70,"released synthetic data",4,"0101"
"0100",73,"released synthetic data",4,"0101"
"0101",60,"released synthetic data",4,"0101"
"0110",58,"released synthetic data",4,"0101"
"0111",72,"released synthetic data",4,"0101"
"1000",77,"released synthetic data",4,"0101"
"1001",69,"released synthetic data",4,"0101"
"1010",50,"released synthetic data",4,"0101"
"1011",61,"released synthetic data",4,"0101"
"1100",79,"released synthetic data",4,"0101"
"1101",65,"released synthetic data",4,"0101"
"1110",60,"released synthetic data",4,"0101"
"1111",1,"released synthetic data",4,"0101"
"0000",68,"synthetic data from attack",4,"1101"
"0001",74,"synthetic data from attack",4,"1101"
"0010",75,"synthetic data from attack",4,"1101"
"0011",72,"synthetic data from attack",4,"1101"
"0100",52,"synthetic data from attack",4,"1101"
"0101",71,"synthetic data from attack",4,"1101"
"0110",63,"synthetic data from attack",4,"1101"
"0111",65,"synthetic data from attack",4,"1101"
"1000",72,"synthetic data from attack",4,"1101"
"1001",63,"synthetic data from attack",4,"1101"
"1010",45,"synthetic data from attack",4,"1101"
