age,income,sex,region
91,1596.0,MALE,Dolnoslaskie
88,,FEMALE,Podlaskie
35,1488.0,FEMALE,Dolnoslaskie
71,,FEMALE,Mazowieckie
69,,FEMALE,Wielkopolskie
66,2603.0,MALE,Malopolskie
47,1649.0,FEMALE,Swietokrzyskie
21,1650.0,MALE,Slaskie
29,1699.0,MALE,Lubelskie
30,711.0,FEMALE,Lodzkie
72,1161.0,MALE,Slaskie
47,,MALE,Mazowieckie
44,,FEMALE,Warminsko-mazurskie
47,,MALE,Mazowieckie
39,1685.0,MALE,Dolnoslaskie
61,624.0,MALE,Slaskie
32,,FEMALE,Zachodnio-pomorskie
32,,FEMALE,Dolnoslaskie
64,1260.0,FEMALE,Lodzkie
31,1672.0,FEMALE,Mazowieckie
63,1094.0,MALE,Kujawsko-pomorskie
26,1406.0,MALE,Malopolskie
83,,FEMALE,Swietokrzyskie
45,,MALE,Mazowieckie
61,,MALE,Wielkopolskie
56,3572.0,FEMALE,Swietokrzyskie
16,580.0,FEMALE,Swietokrzyskie
37,1630.0,FEMALE,Zachodnio-pomorskie
56,1113.0,FEMALE,Mazowieckie
48,,MALE,Pomorskie
61,1822.0,MALE,Malopolskie
64,,FEMALE,Dolnoslaskie
48,,MALE,Lodzkie
49,1679.0,FEMALE,Mazowieckie
52,,MALE,Podlaskie
81,,MALE,Pomorskie
19,1543.0,FEMALE,Zachodnio-pomorskie
36,1684.0,FEMALE,Lubelskie
21,,FEMALE,Mazowieckie
29,1396.0,FEMALE,Podlaskie
64,,MALE,Dolnoslaskie
79,989.0,FEMALE,Malopolskie
29,920.0,FEMALE,Pomorskie
34,,FEMALE,Podkarpackie
64,1660.0,MALE,Opolskie
74,1730.0,FEMALE,Slaskie
19,891.0,MALE,Dolnoslaskie
58,1679.0,FEMALE,Swietokrzyskie
45,1011.0,FEMALE,Lodzkie
27,1629.0,MALE,Slaskie
24,,MALE,Pomorskie
51,809.0,FEMALE,Podlaskie
57,1390.0,MALE,Swietokrzyskie
88,,FEMALE,Mazowieckie
29,1724.0,FEMALE,Mazowieckie
66,1476.0,MALE,Podlaskie
45,1731.0,FEMALE,Pomorskie
55,,FEMALE,Zachodnio-pomorskie
68,1314.0,FEMALE,Mazowieckie
24,1661.0,MALE,Malopolskie
61,1189.0,MALE,Podlaskie
44,,FEMALE,Mazowieckie
75,,MALE,Mazowieckie
67,1755.0,MALE,Mazowieckie
68,,FEMALE,Warminsko-mazurskie
17,,MALE,Kujawsko-pomorskie
54,1327.0,MALE,Mazowieckie
49,,FEMALE,Pomorskie
42,1387.0,FEMALE,Podkarpackie
69,1107.0,FEMALE,Zachodnio-pomorskie
45,1614.0,MALE,Dolnoslaskie
47,1191.0,MALE,Lodzkie
30,1353.0,FEMALE,Dolnoslaskie
38,343.0,FEMALE,Zachodnio-pomorskie
85,1587.0,FEMALE,Swietokrzyskie
27,,MALE,Podlaskie
58,1497.0,MALE,Dolnoslaskie
22,1613.0,FEMALE,Mazowieckie
21,1314.0,FEMALE,Mazowieckie
35,,FEMALE,Podlaskie
65,,FEMALE,Dolnoslaskie
50,1663.0,MALE,Lodzkie
51,1166.0,MALE,Lubelskie
78,,MALE,Dolnoslaskie
50,,MALE,Slaskie
90,1254.0,FEMALE,Slaskie
56,1282.0,MALE,Dolnoslaskie
59,508.0,FEMALE,Wielkopolskie
91,1569.0,FEMALE,Zachodnio-pomorskie
77,1134.0,FEMALE,Slaskie
55,,FEMALE,Podkarpackie
51,1616.0,MALE,Wielkopolskie
69,879.0,FEMALE,Zachodnio-pomorskie
44,,FEMALE,Podkarpackie
22,730.0,MALE,Dolnoslaskie
22,2201.0,MALE,Slaskie
16,1503.0,MALE,Dolnoslaskie
55,,FEMALE,Opolskie
50,,FEMALE,Wielkopolskie
20,1026.0,FEMALE,Pomorskie
58,1682.0,MALE,Mazowieckie
20,1041.0,MALE,Mazowieckie
21,1401.0,MALE,Dolnoslaskie
66,1224.0,FEMALE,Kujawsko-pomorskie
60,,FEMALE,Slaskie
43,1360.0,FEMALE,Slaskie
49,1882.0,MALE,Opolskie
46,1617.0,FEMALE,Lodzkie
91,1443.0,FEMALE,Zachodnio-pomorskie
24,2874.0,MALE,Podkarpackie
28,,MALE,Kujawsko-pomorskie
21,1132.0,FEMALE,Mazowieckie
53,1277.0,FEMALE,Zachodnio-pomorskie
74,1503.0,FEMALE,Podkarpackie
49,1727.0,FEMALE,Podkarpackie
57,1667.0,MALE,Podkarpackie
91,3386.0,MALE,Zachodnio-pomorskie
30,1701.0,FEMALE,Podlaskie
17,2730.0,MALE,Kujawsko-pomorskie
49,,MALE,Kujawsko-pomorskie
56,1863.0,MALE,Lubelskie
38,1080.0,MALE,Malopolskie
28,1455.0,FEMALE,Swietokrzyskie
55,1702.0,FEMALE,Swietokrzyskie
61,1040.0,MALE,Wielkopolskie
34,1393.0,MALE,Kujawsko-pomorskie
78,,MALE,Lubelskie
62,,MALE,Dolnoslaskie
67,1129.0,FEMALE,Pomorskie
49,1075.0,FEMALE,Podkarpackie
54,1635.0,MALE,Kujawsko-pomorskie
53,1626.0,MALE,Slaskie
90,,FEMALE,Pomorskie
51,2122.0,FEMALE,Slaskie
61,974.0,FEMALE,Swietokrzyskie
82,,MALE,Swietokrzyskie
46,2660.0,MALE,Lubelskie
59,1993.0,MALE,Mazowieckie
60,1142.0,FEMALE,Wielkopolskie
47,,MALE,Dolnoslaskie
23,1648.0,MALE,Lubelskie
96,,MALE,Mazowieckie
53,,FEMALE,Wielkopolskie
29,,FEMALE,Podlaskie
73,843.0,FEMALE,Pomorskie
21,1573.0,MALE,Wielkopolskie
34,,MALE,Dolnoslaskie
59,1604.0,MALE,Wielkopolskie
37,,FEMALE,Podlaskie
52,1481.0,MALE,Podlaskie
47,1657.0,MALE,Swietokrzyskie
25,,MALE,Mazowieckie
77,,FEMALE,Malopolskie
47,1593.0,FEMALE,Zachodnio-pomorskie
29,1217.0,FEMALE,Dolnoslaskie
58,,MALE,Kujawsko-pomorskie
91,3413.0,MALE,Podlaskie
23,1231.0,FEMALE,Dolnoslaskie
43,1807.0,MALE,Zachodnio-pomorskie
59,537.0,FEMALE,Podlaskie
68,1667.0,MALE,Mazowieckie
16,1625.0,FEMALE,Swietokrzyskie
47,1701.0,FEMALE,Slaskie
66,1606.0,FEMALE,Malopolskie
54,2118.0,MALE,Slaskie
20,1647.0,MALE,Lubelskie
73,,FEMALE,Mazowieckie
58,1045.0,FEMALE,Wielkopolskie
57,2456.0,MALE,Kujawsko-pomorskie
62,1575.0,MALE,Dolnoslaskie
58,,FEMALE,Swietokrzyskie
83,804.0,FEMALE,Podkarpackie
65,,MALE,Lubelskie
60,773.0,FEMALE,Wielkopolskie
69,,FEMALE,Podkarpackie
29,1866.0,MALE,Mazowieckie
24,2099.0,MALE,Wielkopolskie
63,1549.0,FEMALE,Podkarpackie
18,1956.0,MALE,Malopolskie
23,1691.0,MALE,Warminsko-mazurskie
30,1589.0,MALE,Zachodnio-pomorskie
29,1985.0,MALE,Dolnoslaskie
19,903.0,MALE,Mazowieckie
26,1141.0,MALE,Malopolskie
73,1429.0,FEMALE,Pomorskie
39,1693.0,MALE,Dolnoslaskie
41,1567.0,MALE,Dolnoslaskie
62,,MALE,Podlaskie
78,,FEMALE,Mazowieckie
40,,MALE,Malopolskie
44,1345.0,MALE,Mazowieckie
25,1271.0,FEMALE,Lubelskie
70,840.0,MALE,Dolnoslaskie
50,1476.0,FEMALE,Podlaskie
35,,FEMALE,Wielkopolskie
63,1645.0,MALE,Dolnoslaskie
58,,MALE,Kujawsko-pomorskie
25,1994.0,MALE,Mazowieckie
79,1248.0,FEMALE,Zachodnio-pomorskie
20,,MALE,Opolskie
44,,MALE,Pomorskie
49,854.0,FEMALE,Swietokrzyskie
78,,FEMALE,Swietokrzyskie
27,1418.0,FEMALE,Pomorskie
77,709.0,MALE,Warminsko-mazurskie
39,,FEMALE,Dolnoslaskie
27,,MALE,Mazowieckie
20,,FEMALE,Swietokrzyskie
60,1636.0,FEMALE,Wielkopolskie
25,3135.0,MALE,Mazowieckie
53,1629.0,FEMALE,Mazowieckie
27,1304.0,FEMALE,Lodzkie
52,1713.0,FEMALE,Zachodnio-pomorskie
53,1541.0,MALE,Mazowieckie
34,,FEMALE,Mazowieckie
28,1638.0,MALE,Dolnoslaskie
59,1657.0,MALE,Swietokrzyskie
35,,FEMALE,Podlaskie
53,1810.0,MALE,Lodzkie
23,,FEMALE,Podlaskie
18,4744.0,MALE,Pomorskie
50,908.0,FEMALE,Podkarpackie
56,673.0,MALE,Malopolskie
72,1601.0,FEMALE,Podlaskie
75,,FEMALE,Zachodnio-pomorskie
84,1203.0,FEMALE,Podkarpackie
38,1602.0,FEMALE,Slaskie
30,889.0,FEMALE,Podlaskie
80,1001.0,FEMALE,Swietokrzyskie
54,1001.0,MALE,Wielkopolskie
53,,FEMALE,Podlaskie
78,1962.0,MALE,Lubelskie
36,2922.0,MALE,Warminsko-mazurskie
20,1469.0,MALE,Mazowieckie
55,1382.0,FEMALE,Pomorskie
40,1125.0,MALE,Slaskie
54,1594.0,FEMALE,Podkarpackie
50,1478.0,FEMALE,Lubelskie
75,,FEMALE,Pomorskie
86,,MALE,Lubelskie
89,1847.0,MALE,Dolnoslaskie
66,,FEMALE,Wielkopolskie
67,,FEMALE,Swietokrzyskie
25,,MALE,Zachodnio-pomorskie
41,1652.0,FEMALE,Pomorskie
68,1377.0,MALE,Mazowieckie
52,1297.0,MALE,Slaskie
33,,FEMALE,Podlaskie
66,3317.0,MALE,Mazowieckie
72,1704.0,MALE,Mazowieckie
45,1694.0,FEMALE,Slaskie
35,,FEMALE,Podkarpackie
66,,MALE,Dolnoslaskie
33,,FEMALE,Podkarpackie
74,1048.0,FEMALE,Podkarpackie
73,1309.0,FEMALE,Wielkopolskie
64,,MALE,Mazowieckie
26,824.0,FEMALE,Wielkopolskie
51,3402.0,MALE,Malopolskie
45,,MALE,Lodzkie
70,1646.0,FEMALE,Swietokrzyskie
48,1656.0,MALE,Dolnoslaskie
39,2567.0,FEMALE,Mazowieckie
20,1132.0,MALE,Kujawsko-pomorskie
44,3309.0,FEMALE,Zachodnio-pomorskie
25,618.0,FEMALE,Podkarpackie
16,2292.0,MALE,Zachodnio-pomorskie
81,1652.0,MALE,Mazowieckie
40,690.0,FEMALE,Lodzkie
42,1043.0,FEMALE,Lubelskie
61,748.0,FEMALE,Mazowieckie
39,,MALE,Mazowieckie
30,2061.0,FEMALE,Mazowieckie
60,1522.0,MALE,Opolskie
44,1370.0,MALE,Kujawsko-pomorskie
61,,FEMALE,Podkarpackie
28,,FEMALE,Wielkopolskie
61,1682.0,MALE,Pomorskie
53,,FEMALE,Zachodnio-pomorskie
38,1463.0,MALE,Zachodnio-pomorskie
41,,MALE,Pomorskie
71,869.0,FEMALE,Kujawsko-pomorskie
69,1465.0,MALE,Podlaskie
16,,FEMALE,Swietokrzyskie
61,,MALE,Kujawsko-pomorskie
25,627.0,FEMALE,Podkarpackie
47,2646.0,MALE,Zachodnio-pomorskie
26,1616.0,FEMALE,Dolnoslaskie
80,2064.0,MALE,Warminsko-mazurskie
36,1231.0,FEMALE,Zachodnio-pomorskie
16,,MALE,Zachodnio-pomorskie
36,1694.0,FEMALE,Pomorskie
20,1019.0,MALE,Kujawsko-pomorskie
65,1127.0,FEMALE,Podkarpackie
31,604.0,FEMALE,Podlaskie
66,1450.0,FEMALE,Wielkopolskie
79,3268.0,MALE,Podlaskie
16,1631.0,MALE,Kujawsko-pomorskie
51,,FEMALE,Swietokrzyskie
81,1417.0,FEMALE,Zachodnio-pomorskie
56,,MALE,Wielkopolskie
70,1655.0,FEMALE,Podlaskie
42,873.0,FEMALE,Wielkopolskie
80,,FEMALE,Zachodnio-pomorskie
39,1780.0,MALE,Mazowieckie
67,1682.0,MALE,Swietokrzyskie
58,1686.0,FEMALE,Swietokrzyskie
46,,FEMALE,Zachodnio-pomorskie
41,1599.0,FEMALE,Malopolskie
16,1127.0,FEMALE,Dolnoslaskie
60,1051.0,FEMALE,Mazowieckie
44,1228.0,MALE,Dolnoslaskie
61,879.0,FEMALE,Lodzkie
55,1675.0,FEMALE,Lubuskie
58,2075.0,MALE,Lubelskie
41,844.0,FEMALE,Pomorskie
17,1612.0,MALE,Zachodnio-pomorskie
40,952.0,MALE,Lubuskie
39,1433.0,MALE,Malopolskie
40,1041.0,MALE,Lodzkie
20,508.0,MALE,Kujawsko-pomorskie
42,2941.0,MALE,Kujawsko-pomorskie
61,1505.0,MALE,Malopolskie
54,,MALE,Warminsko-mazurskie
50,1703.0,FEMALE,Podkarpackie
39,1601.0,FEMALE,Zachodnio-pomorskie
46,2055.0,FEMALE,Pomorskie
54,,MALE,Lubuskie
20,,MALE,Dolnoslaskie
18,1239.0,MALE,Mazowieckie
20,1678.0,MALE,Zachodnio-pomorskie
59,1836.0,MALE,Wielkopolskie
18,1657.0,MALE,Lubelskie
54,,MALE,Zachodnio-pomorskie
56,821.0,FEMALE,Zachodnio-pomorskie
18,,MALE,Kujawsko-pomorskie
26,621.0,FEMALE,Podkarpackie
18,,FEMALE,Zachodnio-pomorskie
49,1622.0,MALE,Swietokrzyskie
32,1619.0,FEMALE,Wielkopolskie
67,1072.0,MALE,Podlaskie
54,1205.0,MALE,Mazowieckie
56,,FEMALE,Zachodnio-pomorskie
81,1830.0,MALE,Pomorskie
49,1148.0,MALE,Malopolskie
64,3403.0,MALE,Slaskie
97,,MALE,Dolnoslaskie
20,2389.0,MALE,Pomorskie
38,1451.0,FEMALE,Pomorskie
63,1434.0,FEMALE,Pomorskie
41,1659.0,FEMALE,Wielkopolskie
20,982.0,MALE,Mazowieckie
60,1204.0,FEMALE,Swietokrzyskie
62,2019.0,MALE,Dolnoslaskie
81,1944.0,MALE,Malopolskie
75,1816.0,FEMALE,Dolnoslaskie
52,1253.0,FEMALE,Podkarpackie
41,1693.0,FEMALE,Mazowieckie
78,1917.0,MALE,Lubelskie
23,1681.0,MALE,Kujawsko-pomorskie
61,2792.0,MALE,Dolnoslaskie
35,,FEMALE,Podkarpackie
25,2062.0,MALE,Dolnoslaskie
74,,FEMALE,Opolskie
82,,FEMALE,Lodzkie
62,1162.0,MALE,Kujawsko-pomorskie
35,1090.0,MALE,Podlaskie
72,,MALE,Warminsko-mazurskie
33,1334.0,FEMALE,Zachodnio-pomorskie
43,1604.0,MALE,Swietokrzyskie
24,2868.0,FEMALE,Mazowieckie
34,1316.0,MALE,Slaskie
21,832.0,MALE,Malopolskie
50,719.0,MALE,Mazowieckie
57,918.0,FEMALE,Zachodnio-pomorskie
68,1388.0,FEMALE,Podkarpackie
21,2505.0,MALE,Warminsko-mazurskie
82,,FEMALE,Swietokrzyskie
28,888.0,MALE,Mazowieckie
23,3368.0,MALE,Malopolskie
61,3421.0,MALE,Kujawsko-pomorskie
83,2637.0,MALE,Podlaskie
62,1553.0,MALE,Pomorskie
53,922.0,MALE,Pomorskie
16,672.0,FEMALE,Swietokrzyskie
48,,MALE,Malopolskie
48,,FEMALE,Swietokrzyskie
66,1407.0,FEMALE,Wielkopolskie
16,1625.0,FEMALE,Mazowieckie
36,673.0,FEMALE,Zachodnio-pomorskie
96,897.0,FEMALE,Malopolskie
27,,FEMALE,Mazowieckie
26,,MALE,Mazowieckie
71,1125.0,FEMALE,Zachodnio-pomorskie
58,1139.0,FEMALE,Slaskie
84,718.0,MALE,Slaskie
46,1311.0,MALE,Mazowieckie
47,,MALE,Swietokrzyskie
60,,MALE,Wielkopolskie
76,1380.0,MALE,Malopolskie
20,1108.0,MALE,Kujawsko-pomorskie
21,1975.0,FEMALE,Podlaskie
47,2311.0,MALE,Malopolskie
44,3296.0,MALE,Lubelskie
40,1649.0,FEMALE,Kujawsko-pomorskie
67,1574.0,FEMALE,Swietokrzyskie
46,1440.0,MALE,Mazowieckie
51,2603.0,MALE,Swietokrzyskie
56,,FEMALE,Zachodnio-pomorskie
44,690.0,FEMALE,Wielkopolskie
44,1583.0,FEMALE,Swietokrzyskie
42,920.0,FEMALE,Slaskie
54,,FEMALE,Mazowieckie
30,1658.0,MALE,Dolnoslaskie
40,1634.0,FEMALE,Wielkopolskie
24,,FEMALE,Zachodnio-pomorskie
42,2064.0,FEMALE,Podlaskie
34,,MALE,Zachodnio-pomorskie
47,,FEMALE,Swietokrzyskie
27,1827.0,FEMALE,Swietokrzyskie
20,,FEMALE,Podkarpackie
83,1324.0,MALE,Dolnoslaskie
72,1030.0,FEMALE,Podkarpackie
27,1678.0,FEMALE,Kujawsko-pomorskie
46,1664.0,MALE,Swietokrzyskie
82,1647.0,FEMALE,Pomorskie
17,1875.0,MALE,Lubelskie
63,,MALE,Malopolskie
25,1570.0,MALE,Pomorskie
72,,MALE,Dolnoslaskie
63,965.0,MALE,Slaskie
83,,FEMALE,Kujawsko-pomorskie
44,794.0,FEMALE,Kujawsko-pomorskie
66,1248.0,FEMALE,Warminsko-mazurskie
43,,MALE,Mazowieckie
89,1869.0,MALE,Wielkopolskie
18,1653.0,FEMALE,Pomorskie
82,1078.0,FEMALE,Zachodnio-pomorskie
20,4245.0,MALE,Pomorskie
24,1685.0,MALE,Dolnoslaskie
20,856.0,FEMALE,Lodzkie
23,,MALE,Wielkopolskie
24,1352.0,FEMALE,Podlaskie
48,1246.0,MALE,Swietokrzyskie
25,2201.0,MALE,Pomorskie
39,1617.0,MALE,Lodzkie
28,830.0,MALE,Zachodnio-pomorskie
67,1116.0,FEMALE,Swietokrzyskie
84,1839.0,FEMALE,Lubelskie
41,1404.0,MALE,Mazowieckie
45,1525.0,FEMALE,Wielkopolskie
25,1563.0,MALE,Dolnoslaskie
23,,MALE,Wielkopolskie
19,2255.0,MALE,Malopolskie
49,,MALE,Podlaskie
37,,FEMALE,Podkarpackie
40,1060.0,FEMALE,Podlaskie
40,1637.0,MALE,Kujawsko-pomorskie
22,994.0,MALE,Wielkopolskie
79,,FEMALE,Kujawsko-pomorskie
19,,FEMALE,Swietokrzyskie
43,1090.0,FEMALE,Lubelskie
23,660.0,FEMALE,Wielkopolskie
51,,FEMALE,Zachodnio-pomorskie
33,1279.0,MALE,Dolnoslaskie
76,1582.0,MALE,Dolnoslaskie
22,1963.0,MALE,Lodzkie
82,1287.0,FEMALE,Mazowieckie
39,1619.0,FEMALE,Dolnoslaskie
54,1605.0,FEMALE,Podlaskie
32,745.0,FEMALE,Pomorskie
44,1627.0,FEMALE,Mazowieckie
36,1661.0,FEMALE,Zachodnio-pomorskie
48,2086.0,MALE,Dolnoslaskie
75,1072.0,MALE,Mazowieckie
72,1652.0,FEMALE,Mazowieckie
16,,MALE,Mazowieckie
67,4445.0,MALE,Kujawsko-pomorskie
65,2819.0,MALE,Dolnoslaskie
95,1515.0,MALE,Zachodnio-pomorskie
54,1641.0,FEMALE,Dolnoslaskie
44,1634.0,MALE,Dolnoslaskie
48,1628.0,FEMALE,Podkarpackie
37,1201.0,MALE,Mazowieckie
17,,FEMALE,Swietokrzyskie
40,1356.0,FEMALE,Lodzkie
69,2131.0,MALE,Malopolskie
21,1521.0,FEMALE,Dolnoslaskie
19,,FEMALE,Podkarpackie
40,,MALE,Pomorskie
42,3398.0,MALE,Mazowieckie
41,1608.0,MALE,Swietokrzyskie
38,,FEMALE,Dolnoslaskie
40,2091.0,MALE,Lodzkie
54,1377.0,MALE,Dolnoslaskie
20,1677.0,FEMALE,Slaskie
84,916.0,FEMALE,Wielkopolskie
24,486.0,MALE,Kujawsko-pomorskie
52,566.0,FEMALE,Warminsko-mazurskie
46,2528.0,MALE,Lubelskie
51,1582.0,FEMALE,Wielkopolskie
55,532.0,FEMALE,Swietokrzyskie
57,,FEMALE,Podlaskie
81,1926.0,MALE,Pomorskie
47,3931.0,MALE,Mazowieckie
55,968.0,FEMALE,Lodzkie
43,1690.0,MALE,Dolnoslaskie
68,,FEMALE,Malopolskie
46,,MALE,Podlaskie
52,958.0,FEMALE,Swietokrzyskie
24,1372.0,FEMALE,Wielkopolskie
91,1392.0,MALE,Mazowieckie
18,,MALE,Mazowieckie
85,1378.0,MALE,Mazowieckie
80,,FEMALE,Lubelskie
76,1831.0,MALE,Wielkopolskie
95,710.0,MALE,Wielkopolskie
80,3039.0,MALE,Slaskie
27,954.0,FEMALE,Zachodnio-pomorskie
48,,FEMALE,Wielkopolskie
48,,MALE,Lubelskie
89,696.0,FEMALE,Lodzkie
83,1522.0,FEMALE,Lodzkie
33,1168.0,MALE,Dolnoslaskie
37,2117.0,MALE,Mazowieckie
58,858.0,FEMALE,Wielkopolskie
46,1388.0,MALE,Dolnoslaskie
55,1179.0,FEMALE,Lubelskie
21,2099.0,MALE,Pomorskie
60,2380.0,MALE,Dolnoslaskie
67,,FEMALE,Swietokrzyskie
82,988.0,MALE,Swietokrzyskie
74,1101.0,FEMALE,Opolskie
66,,MALE,Kujawsko-pomorskie
57,1472.0,FEMALE,Slaskie
55,1717.0,MALE,Swietokrzyskie
52,,MALE,Kujawsko-pomorskie
27,1335.0,FEMALE,Swietokrzyskie
74,1248.0,MALE,Podlaskie
35,,FEMALE,Dolnoslaskie
42,564.0,FEMALE,Swietokrzyskie
24,1683.0,MALE,Mazowieckie
21,1690.0,MALE,Mazowieckie
57,1019.0,MALE,Dolnoslaskie
55,1658.0,FEMALE,Podlaskie
79,1280.0,FEMALE,Podlaskie
54,2089.0,FEMALE,Dolnoslaskie
43,1065.0,FEMALE,Kujawsko-pomorskie
39,1728.0,FEMALE,Swietokrzyskie
61,942.0,FEMALE,Mazowieckie
34,1032.0,FEMALE,Zachodnio-pomorskie
52,1493.0,MALE,Malopolskie
53,1686.0,FEMALE,Warminsko-mazurskie
19,1717.0,FEMALE,Pomorskie
38,1679.0,FEMALE,Slaskie
26,,FEMALE,Mazowieckie
53,1732.0,MALE,Mazowieckie
29,,MALE,Zachodnio-pomorskie
83,,MALE,Mazowieckie
50,1156.0,FEMALE,Zachodnio-pomorskie
47,,MALE,Warminsko-mazurskie
55,1591.0,FEMALE,Lubelskie
27,1264.0,FEMALE,Swietokrzyskie
34,,FEMALE,Podkarpackie
77,915.0,FEMALE,Wielkopolskie
26,1613.0,FEMALE,Opolskie
35,2408.0,MALE,Swietokrzyskie
35,,FEMALE,Podkarpackie
22,3636.0,MALE,Pomorskie
84,,FEMALE,Podkarpackie
54,1451.0,MALE,Swietokrzyskie
38,1247.0,FEMALE,Kujawsko-pomorskie
16,1157.0,FEMALE,Kujawsko-pomorskie
69,1021.0,FEMALE,Wielkopolskie
46,,MALE,Warminsko-mazurskie
59,2117.0,FEMALE,Wielkopolskie
71,1640.0,MALE,Lubelskie
68,1665.0,FEMALE,Swietokrzyskie
56,966.0,FEMALE,Podkarpackie
64,1309.0,FEMALE,Pomorskie
82,,MALE,Dolnoslaskie
42,3976.0,MALE,Mazowieckie
59,,MALE,Swietokrzyskie
51,1600.0,MALE,Slaskie
22,1069.0,FEMALE,Swietokrzyskie
88,2312.0,MALE,Dolnoslaskie
34,2005.0,MALE,Slaskie
41,777.0,FEMALE,Mazowieckie
69,4608.0,MALE,Warminsko-mazurskie
41,1309.0,FEMALE,Zachodnio-pomorskie
20,1360.0,FEMALE,Mazowieckie
47,2609.0,FEMALE,Dolnoslaskie
45,1460.0,FEMALE,Pomorskie
44,,FEMALE,Slaskie
40,,MALE,Swietokrzyskie
27,,MALE,Lodzkie
59,1172.0,FEMALE,Zachodnio-pomorskie
56,1766.0,MALE,Dolnoslaskie
26,1111.0,MALE,Swietokrzyskie
56,1916.0,FEMALE,Kujawsko-pomorskie
50,,MALE,Zachodnio-pomorskie
24,,MALE,Slaskie
67,1752.0,MALE,Mazowieckie
51,1833.0,MALE,Wielkopolskie
47,2996.0,MALE,Dolnoslaskie
17,1291.0,MALE,Mazowieckie
60,1229.0,MALE,Mazowieckie
70,,FEMALE,Swietokrzyskie
42,,MALE,Lubelskie
63,1573.0,FEMALE,Podlaskie
23,990.0,MALE,Zachodnio-pomorskie
16,2243.0,MALE,Zachodnio-pomorskie
70,446.0,FEMALE,Wielkopolskie
22,1656.0,FEMALE,Mazowieckie
78,1491.0,FEMALE,Lodzkie
22,1762.0,FEMALE,Zachodnio-pomorskie
44,1209.0,MALE,Swietokrzyskie
72,1635.0,FEMALE,Wielkopolskie
45,1512.0,FEMALE,Mazowieckie
45,1713.0,MALE,Mazowieckie
18,2000.0,MALE,Lodzkie
86,1655.0,MALE,Swietokrzyskie
55,2330.0,FEMALE,Zachodnio-pomorskie
21,1622.0,MALE,Slaskie
42,,FEMALE,Zachodnio-pomorskie
21,,MALE,Swietokrzyskie
48,,FEMALE,Podlaskie
65,,FEMALE,Wielkopolskie
48,,MALE,Mazowieckie
73,,MALE,Podlaskie
16,1964.0,MALE,Slaskie
59,1590.0,MALE,Dolnoslaskie
76,,FEMALE,Lubuskie
48,,FEMALE,Podlaskie
61,,MALE,Pomorskie
16,1602.0,MALE,Kujawsko-pomorskie
56,1680.0,FEMALE,Podlaskie
21,,FEMALE,Podlaskie
16,,FEMALE,Podkarpackie
32,1697.0,FEMALE,Pomorskie
32,1373.0,FEMALE,Wielkopolskie
78,,FEMALE,Podlaskie
69,,FEMALE,Mazowieckie
24,1669.0,MALE,Mazowieckie
60,1359.0,FEMALE,Pomorskie
49,,FEMALE,Slaskie
41,821.0,FEMALE,Zachodnio-pomorskie
28,,MALE,Malopolskie
43,,FEMALE,Lodzkie
47,,FEMALE,Zachodnio-pomorskie
77,1626.0,MALE,Mazowieckie
48,,MALE,Pomorskie
54,1630.0,FEMALE,Wielkopolskie
63,451.0,FEMALE,Wielkopolskie
41,1181.0,FEMALE,Lodzkie
19,2059.0,MALE,Slaskie
31,1581.0,FEMALE,Wielkopolskie
26,,MALE,Slaskie
24,,FEMALE,Mazowieckie
63,1416.0,FEMALE,Lodzkie
28,1864.0,MALE,Dolnoslaskie
38,825.0,FEMALE,Podlaskie
33,1459.0,MALE,Dolnoslaskie
49,1088.0,FEMALE,Slaskie
80,917.0,FEMALE,Podkarpackie
28,1027.0,FEMALE,Dolnoslaskie
57,1040.0,FEMALE,Podkarpackie
69,2114.0,MALE,Opolskie
64,1110.0,MALE,Zachodnio-pomorskie
17,1461.0,FEMALE,Warminsko-mazurskie
25,1052.0,MALE,Malopolskie
41,,FEMALE,Dolnoslaskie
17,,MALE,Slaskie
35,,FEMALE,Podkarpackie
65,1012.0,FEMALE,Mazowieckie
32,730.0,FEMALE,Pomorskie
52,1454.0,FEMALE,Wielkopolskie
27,,MALE,Malopolskie
33,1682.0,MALE,Pomorskie
20,1632.0,FEMALE,Dolnoslaskie
49,772.0,FEMALE,Podlaskie
26,1000.0,MALE,Slaskie
19,1696.0,FEMALE,Lubelskie
24,1632.0,MALE,Zachodnio-pomorskie
24,1669.0,FEMALE,Wielkopolskie
68,1300.0,FEMALE,Lodzkie
45,1006.0,FEMALE,Dolnoslaskie
52,1432.0,FEMALE,Podlaskie
81,1710.0,FEMALE,Swietokrzyskie
33,,FEMALE,Swietokrzyskie
55,,MALE,Malopolskie
86,,FEMALE,Wielkopolskie
97,1975.0,MALE,Mazowieckie
27,939.0,FEMALE,Lubuskie
40,,MALE,Kujawsko-pomorskie
16,1618.0,FEMALE,Podlaskie
56,1682.0,FEMALE,Swietokrzyskie
16,1637.0,MALE,Slaskie
21,1552.0,MALE,Mazowieckie
22,1329.0,MALE,Malopolskie
40,1121.0,FEMALE,Swietokrzyskie
65,1691.0,FEMALE,Dolnoslaskie
68,896.0,FEMALE,Lubuskie
38,1659.0,FEMALE,Mazowieckie
39,,MALE,Pomorskie
59,550.0,MALE,Dolnoslaskie
27,1541.0,MALE,Malopolskie
17,1643.0,FEMALE,Zachodnio-pomorskie
52,1413.0,FEMALE,Pomorskie
