age,income,sex,region
31,2808,MALE,Malopolskie
72,1289,FEMALE,Mazowieckie
50,1501,MALE,Slaskie
22,1572,FEMALE,Dolnoslaskie
36,1981,FEMALE,Dolnoslaskie
57,942,FEMALE,Warminsko-mazurskie
45,3271,FEMALE,Slaskie
62,1002,MALE,Podkarpackie
23,202,MALE,Zachodnio-pomorskie
67,1746,FEMALE,Swietokrzyskie
59,1328,MALE,Kujawsko-pomorskie
39,1999,FEMALE,Lubelskie
67,1962,FEMALE,Podlaskie
71,130,MALE,Podlaskie
64,1471,MALE,Kujawsko-pomorskie
46,2705,MALE,Slaskie
22,774,MALE,Kujawsko-pomorskie
58,1562,MALE,Lodzkie
29,1103,MALE,Podlaskie
91,1709,MALE,Mazowieckie
45,1928,MALE,Slaskie
75,497,FEMALE,Warminsko-mazurskie
45,2694,FEMALE,Lodzkie
35,2085,MALE,Mazowieckie
42,1692,MALE,Swietokrzyskie
41,1467,FEMALE,Wielkopolskie
70,1459,FEMALE,Podlaskie
65,1184,FEMALE,Podlaskie
45,510,FEMALE,Dolnoslaskie
91,1029,FEMALE,Wielkopolskie
85,979,MALE,Kujawsko-pomorskie
36,3882,MALE,Kujawsko-pomorskie
32,1333,FEMALE,Opolskie
43,1872,FEMALE,Mazowieckie
34,1717,MALE,Opolskie
52,1417,FEMALE,Warminsko-mazurskie
95,7052,FEMALE,Dolnoslaskie
50,576,MALE,Malopolskie
49,1193,MALE,Slaskie
71,1361,FEMALE,Kujawsko-pomorskie
91,1419,FEMALE,Podkarpackie
43,1577,MALE,Slaskie
90,2122,FEMALE,Slaskie
68,1862,MALE,Slaskie
83,2647,MALE,Opolskie
29,1324,FEMALE,Dolnoslaskie
36,2490,MALE,Kujawsko-pomorskie
47,1286,FEMALE,Mazowieckie
41,1673,FEMALE,Swietokrzyskie
42,492,FEMALE,Zachodnio-pomorskie
82,442,FEMALE,Zachodnio-pomorskie
79,746,FEMALE,Mazowieckie
67,1715,MALE,Zachodnio-pomorskie
77,1531,FEMALE,Pomorskie
61,3827,MALE,Slaskie
57,1688,MALE,Mazowieckie
62,2158,FEMALE,Wielkopolskie
61,3638,MALE,Podkarpackie
49,640,MALE,Podkarpackie
39,225,MALE,Kujawsko-pomorskie
44,1927,FEMALE,Lodzkie
64,1474,MALE,Podlaskie
33,1690,MALE,Dolnoslaskie
64,2607,MALE,Zachodnio-pomorskie
56,1839,MALE,Mazowieckie
42,1658,MALE,Opolskie
28,1363,MALE,Kujawsko-pomorskie
83,1791,MALE,Opolskie
53,695,MALE,Dolnoslaskie
74,1772,FEMALE,Slaskie
31,577,FEMALE,Slaskie
44,2706,MALE,Dolnoslaskie
69,1357,FEMALE,Warminsko-mazurskie
75,1900,FEMALE,Mazowieckie
83,1281,FEMALE,Warminsko-mazurskie
68,1367,FEMALE,Kujawsko-pomorskie
49,2339,MALE,Mazowieckie
29,1716,FEMALE,Kujawsko-pomorskie
51,1735,FEMALE,Podlaskie
61,3109,MALE,Opolskie
60,2262,FEMALE,Dolnoslaskie
45,6422,MALE,Wielkopolskie
81,1270,FEMALE,Opolskie
53,878,FEMALE,Swietokrzyskie
77,544,FEMALE,Lubelskie
49,6038,FEMALE,Mazowieckie
55,2166,MALE,Mazowieckie
55,2097,MALE,Mazowieckie
34,1204,FEMALE,Podkarpackie
51,1147,MALE,Slaskie
37,1391,MALE,Mazowieckie
62,1147,MALE,Lubuskie
39,2431,MALE,Zachodnio-pomorskie
47,945,FEMALE,Zachodnio-pomorskie
76,1046,FEMALE,Zachodnio-pomorskie
56,1465,FEMALE,Dolnoslaskie
78,4190,MALE,Podkarpackie
49,1284,MALE,Lubuskie
79,1890,MALE,Slaskie
96,1344,FEMALE,Dolnoslaskie
54,2601,MALE,Mazowieckie
63,140,MALE,Zachodnio-pomorskie
78,1629,MALE,Lodzkie
63,1251,MALE,Dolnoslaskie
80,3522,MALE,Kujawsko-pomorskie
69,577,MALE,Kujawsko-pomorskie
78,1387,FEMALE,Wielkopolskie
62,1470,MALE,Dolnoslaskie
52,3462,MALE,Warminsko-mazurskie
68,1765,FEMALE,Warminsko-mazurskie
45,3376,MALE,Mazowieckie
62,1554,FEMALE,Wielkopolskie
65,1059,FEMALE,Dolnoslaskie
30,100,MALE,Kujawsko-pomorskie
86,2045,FEMALE,Lodzkie
76,1165,FEMALE,Wielkopolskie
36,1728,MALE,Dolnoslaskie
79,1263,FEMALE,Podkarpackie
87,1978,FEMALE,Wielkopolskie
67,1885,FEMALE,Podlaskie
44,1561,MALE,Wielkopolskie
81,1162,FEMALE,Dolnoslaskie
74,1059,FEMALE,Wielkopolskie
69,904,FEMALE,Podlaskie
64,1349,FEMALE,Kujawsko-pomorskie
83,834,FEMALE,Slaskie
23,1822,FEMALE,Dolnoslaskie
66,1346,FEMALE,Warminsko-mazurskie
58,1752,MALE,Pomorskie
23,628,FEMALE,Dolnoslaskie
71,1266,MALE,Kujawsko-pomorskie
65,452,FEMALE,Podlaskie
80,974,MALE,Kujawsko-pomorskie
51,1814,FEMALE,Lubelskie
75,3315,MALE,Podlaskie
43,1747,MALE,Slaskie
65,905,FEMALE,Zachodnio-pomorskie
39,1110,MALE,Mazowieckie
72,648,FEMALE,Zachodnio-pomorskie
67,1301,FEMALE,Mazowieckie
58,2005,FEMALE,Kujawsko-pomorskie
70,1292,FEMALE,Lubelskie
89,1677,FEMALE,Dolnoslaskie
23,585,FEMALE,Kujawsko-pomorskie
76,1512,FEMALE,Lodzkie
45,1472,MALE,Podkarpackie
84,2082,MALE,Swietokrzyskie
38,936,MALE,Swietokrzyskie
18,1125,FEMALE,Kujawsko-pomorskie
42,209,FEMALE,Podlaskie
50,1268,FEMALE,Warminsko-mazurskie
44,1244,MALE,Podlaskie
27,6200,MALE,Podkarpackie
26,5703,MALE,Slaskie
42,2258,FEMALE,Slaskie
66,1352,FEMALE,Podkarpackie
73,784,FEMALE,Mazowieckie
88,1795,MALE,Slaskie
69,661,FEMALE,Pomorskie
60,6198,MALE,Lubelskie
51,1248,FEMALE,Podkarpackie
89,6040,FEMALE,Slaskie
33,2074,MALE,Slaskie
84,1682,FEMALE,Wielkopolskie
78,2109,FEMALE,Mazowieckie
56,791,FEMALE,Kujawsko-pomorskie
41,1876,MALE,Slaskie
84,1716,FEMALE,Slaskie
21,2573,MALE,Opolskie
49,1345,MALE,Dolnoslaskie
43,1347,FEMALE,Podlaskie
42,1350,MALE,Pomorskie
43,2309,MALE,Malopolskie
75,1335,FEMALE,Mazowieckie
57,455,FEMALE,Pomorskie
72,6748,MALE,Mazowieckie
81,1690,MALE,Dolnoslaskie
31,1998,MALE,Zachodnio-pomorskie
49,1034,FEMALE,Podkarpackie
76,312,MALE,Mazowieckie
82,1094,FEMALE,Lodzkie
45,2040,MALE,Opolskie
57,368,FEMALE,Podlaskie
48,2040,MALE,Lubuskie
56,1203,FEMALE,Dolnoslaskie
67,925,FEMALE,Pomorskie
82,997,FEMALE,Zachodnio-pomorskie
29,425,FEMALE,Zachodnio-pomorskie
63,651,FEMALE,Mazowieckie
34,1292,MALE,Slaskie
68,1033,FEMALE,Slaskie
76,1457,MALE,Dolnoslaskie
50,869,FEMALE,Lubelskie
89,1998,MALE,Mazowieckie
40,1025,FEMALE,Zachodnio-pomorskie
57,1487,FEMALE,Dolnoslaskie
38,193,FEMALE,Podlaskie
29,1081,MALE,Mazowieckie
49,2513,MALE,Lubelskie
45,4780,MALE,Pomorskie
43,1628,FEMALE,Swietokrzyskie
79,1612,FEMALE,Podlaskie
57,1905,MALE,Zachodnio-pomorskie
46,1192,MALE,Lubuskie
73,628,MALE,Podlaskie
48,328,FEMALE,Zachodnio-pomorskie
46,2341,MALE,Dolnoslaskie
59,3040,MALE,Warminsko-mazurskie
82,575,FEMALE,Podkarpackie
35,1987,MALE,Mazowieckie
76,638,FEMALE,Mazowieckie
43,1491,FEMALE,Warminsko-mazurskie
27,2032,FEMALE,Dolnoslaskie
44,826,FEMALE,Warminsko-mazurskie
64,1309,MALE,Pomorskie
56,4261,FEMALE,Podlaskie
61,955,FEMALE,Podkarpackie
77,1415,FEMALE,Warminsko-mazurskie
35,640,MALE,Dolnoslaskie
48,1204,MALE,Lodzkie
32,407,FEMALE,Zachodnio-pomorskie
37,1255,FEMALE,Zachodnio-pomorskie
79,1376,FEMALE,Slaskie
42,1117,FEMALE,Dolnoslaskie
69,1408,MALE,Mazowieckie
53,2087,FEMALE,Slaskie
65,1775,FEMALE,Zachodnio-pomorskie
63,1078,FEMALE,Zachodnio-pomorskie
51,548,FEMALE,Mazowieckie
35,3006,MALE,Wielkopolskie
47,944,MALE,Opolskie
89,1512,MALE,Slaskie
58,1545,FEMALE,Opolskie
40,1651,MALE,Mazowieckie
88,1588,FEMALE,Dolnoslaskie
59,1170,FEMALE,Warminsko-mazurskie
40,905,MALE,Podkarpackie
42,891,MALE,Swietokrzyskie
33,1297,MALE,Warminsko-mazurskie
75,1292,FEMALE,Swietokrzyskie
67,1516,MALE,Mazowieckie
48,2283,MALE,Opolskie
86,2862,MALE,Podlaskie
37,2016,MALE,Opolskie
37,1158,MALE,Wielkopolskie
66,842,MALE,Zachodnio-pomorskie
37,484,FEMALE,Podlaskie
57,2451,MALE,Zachodnio-pomorskie
67,1438,FEMALE,Podkarpackie
70,780,FEMALE,Dolnoslaskie
50,1810,MALE,Mazowieckie
65,271,FEMALE,Kujawsko-pomorskie
80,972,FEMALE,Lodzkie
78,795,MALE,Podkarpackie
63,4015,MALE,Slaskie
66,1811,MALE,Slaskie
85,1612,MALE,Kujawsko-pomorskie
72,2068,MALE,Slaskie
74,781,FEMALE,Lubelskie
86,924,MALE,Swietokrzyskie
47,820,MALE,Kujawsko-pomorskie
39,826,MALE,Podlaskie
70,2144,MALE,Lubuskie
64,2406,FEMALE,Lubelskie
62,1052,MALE,Podlaskie
47,1814,MALE,Podlaskie
72,860,FEMALE,Zachodnio-pomorskie
65,1494,MALE,Opolskie
63,1590,FEMALE,Podlaskie
28,1729,FEMALE,Opolskie
37,3068,MALE,Mazowieckie
53,671,MALE,Podlaskie
69,3437,MALE,Swietokrzyskie
77,1376,FEMALE,Podkarpackie
78,896,FEMALE,Dolnoslaskie
31,1713,FEMALE,Opolskie
39,1159,FEMALE,Opolskie
90,1246,FEMALE,Pomorskie
24,3540,FEMALE,Lodzkie
72,1119,MALE,Podkarpackie
30,1491,FEMALE,Dolnoslaskie
71,1352,MALE,Slaskie
33,1273,MALE,Mazowieckie
42,2746,MALE,Wielkopolskie
78,1853,MALE,Dolnoslaskie
43,1999,FEMALE,Dolnoslaskie
49,395,FEMALE,Podkarpackie
80,1457,MALE,Lodzkie
47,1584,MALE,Lodzkie
64,1155,FEMALE,Kujawsko-pomorskie
63,914,MALE,Wielkopolskie
47,1558,MALE,Wielkopolskie
62,845,FEMALE,Zachodnio-pomorskie
59,1726,MALE,Zachodnio-pomorskie
27,1014,FEMALE,Lodzkie
26,813,FEMALE,Mazowieckie
42,2214,MALE,Slaskie
80,1699,FEMALE,Dolnoslaskie
26,532,MALE,Kujawsko-pomorskie
87,3616,MALE,Zachodnio-pomorskie
56,2175,FEMALE,Swietokrzyskie
68,635,FEMALE,Dolnoslaskie
46,3332,MALE,Wielkopolskie
44,610,MALE,Wielkopolskie
60,381,MALE,Lodzkie
77,1443,FEMALE,Dolnoslaskie
43,1560,MALE,Wielkopolskie
77,1564,FEMALE,Wielkopolskie
46,451,FEMALE,Wielkopolskie
65,1170,MALE,Podlaskie
84,247,FEMALE,Podkarpackie
41,482,FEMALE,Mazowieckie
86,1678,FEMALE,Pomorskie
32,1220,FEMALE,Warminsko-mazurskie
32,804,MALE,Podkarpackie
50,1234,FEMALE,Lubelskie
67,1672,FEMALE,Swietokrzyskie
36,502,FEMALE,Lubelskie
50,1468,FEMALE,Lubelskie
75,1022,MALE,Zachodnio-pomorskie
38,2604,MALE,Lubuskie
64,473,FEMALE,Lodzkie
31,3189,MALE,Mazowieckie
55,214,MALE,Kujawsko-pomorskie
55,750,FEMALE,Kujawsko-pomorskie
42,1546,FEMALE,Dolnoslaskie
58,949,FEMALE,Kujawsko-pomorskie
82,1792,FEMALE,Zachodnio-pomorskie
47,2515,FEMALE,Warminsko-mazurskie
69,1178,FEMALE,Wielkopolskie
82,1206,FEMALE,Mazowieckie
64,770,FEMALE,Zachodnio-pomorskie
42,1145,FEMALE,Mazowieckie
68,1336,MALE,Podkarpackie
54,698,FEMALE,Mazowieckie
72,432,FEMALE,Lubelskie
34,1721,FEMALE,Dolnoslaskie
36,1902,MALE,Lubuskie
24,777,FEMALE,Malopolskie
24,2581,MALE,Mazowieckie
19,1292,FEMALE,Dolnoslaskie
24,2812,MALE,Lubuskie
32,1626,MALE,Wielkopolskie
89,1227,MALE,Mazowieckie
70,852,FEMALE,Kujawsko-pomorskie
62,904,FEMALE,Podlaskie
34,1008,FEMALE,Lubelskie
33,1805,FEMALE,Lodzkie
91,1861,MALE,Slaskie
34,1614,MALE,Slaskie
88,1827,FEMALE,Opolskie
62,1485,MALE,Kujawsko-pomorskie
48,6103,MALE,Mazowieckie
69,1399,FEMALE,Mazowieckie
51,1575,FEMALE,Dolnoslaskie
42,1209,MALE,Malopolskie
96,1822,MALE,Slaskie
38,1059,FEMALE,Kujawsko-pomorskie
43,3402,MALE,Malopolskie
33,1868,MALE,Slaskie
49,2940,MALE,Mazowieckie
22,1442,FEMALE,Opolskie
79,1293,FEMALE,Podlaskie
41,1203,FEMALE,Mazowieckie
36,2485,MALE,Malopolskie
36,909,FEMALE,Zachodnio-pomorskie
42,3103,MALE,Podlaskie
83,1496,FEMALE,Podlaskie
83,4798,MALE,Kujawsko-pomorskie
64,2470,MALE,Lubuskie
38,956,FEMALE,Zachodnio-pomorskie
44,1633,MALE,Podkarpackie
79,4739,MALE,Slaskie
70,1916,FEMALE,Dolnoslaskie
51,1205,FEMALE,Podlaskie
68,430,MALE,Podlaskie
78,861,MALE,Malopolskie
63,385,FEMALE,Lubuskie
85,2559,MALE,Slaskie
53,782,MALE,Dolnoslaskie
57,600,FEMALE,Mazowieckie
59,1021,FEMALE,Lodzkie
32,783,FEMALE,Kujawsko-pomorskie
82,3262,FEMALE,Lodzkie
48,1278,FEMALE,Swietokrzyskie
64,1412,FEMALE,Wielkopolskie
49,862,FEMALE,Opolskie
35,1567,FEMALE,Warminsko-mazurskie
47,1231,MALE,Opolskie
77,1461,MALE,Zachodnio-pomorskie
23,1755,MALE,Slaskie
51,841,MALE,Zachodnio-pomorskie
38,2516,MALE,Opolskie
56,1139,FEMALE,Podlaskie
58,828,MALE,Podlaskie
49,1343,FEMALE,Swietokrzyskie
90,100,FEMALE,Swietokrzyskie
38,643,FEMALE,Kujawsko-pomorskie
54,2428,FEMALE,Warminsko-mazurskie
46,3239,MALE,Wielkopolskie
51,1443,MALE,Slaskie
26,2876,MALE,Mazowieckie
56,4955,FEMALE,Dolnoslaskie
42,1618,FEMALE,Mazowieckie
29,1224,MALE,Mazowieckie
81,1274,MALE,Zachodnio-pomorskie
33,1177,FEMALE,Podlaskie
76,1897,FEMALE,Mazowieckie
31,1947,FEMALE,Lodzkie
70,1255,MALE,Dolnoslaskie
62,1057,MALE,Slaskie
87,168,FEMALE,Lubelskie
67,1579,FEMALE,Pomorskie
26,1079,MALE,Lodzkie
54,573,FEMALE,Podlaskie
43,1362,MALE,Lubelskie
32,1206,MALE,Pomorskie
82,1251,MALE,Zachodnio-pomorskie
42,812,MALE,Lodzkie
51,110,MALE,Zachodnio-pomorskie
35,947,FEMALE,Zachodnio-pomorskie
77,1190,FEMALE,Warminsko-mazurskie
97,413,FEMALE,Podkarpackie
76,872,FEMALE,Dolnoslaskie
52,805,FEMALE,Mazowieckie
30,925,FEMALE,Kujawsko-pomorskie
80,1550,FEMALE,Mazowieckie
49,3287,MALE,Mazowieckie
34,1952,FEMALE,Wielkopolskie
62,714,MALE,Podkarpackie
54,1423,FEMALE,Zachodnio-pomorskie
24,3124,MALE,Slaskie
70,1327,MALE,Zachodnio-pomorskie
46,1007,FEMALE,Zachodnio-pomorskie
37,1529,MALE,Podlaskie
46,1604,MALE,Dolnoslaskie
74,100,FEMALE,Lubelskie
73,3198,MALE,Opolskie
25,1203,FEMALE,Wielkopolskie
29,1176,FEMALE,Dolnoslaskie
26,1913,MALE,Zachodnio-pomorskie
62,1560,FEMALE,Dolnoslaskie
47,1179,FEMALE,Slaskie
65,2063,FEMALE,Dolnoslaskie
51,953,MALE,Kujawsko-pomorskie
78,149,FEMALE,Zachodnio-pomorskie
48,1757,MALE,Slaskie
74,1782,FEMALE,Lubelskie
80,495,FEMALE,Pomorskie
78,1934,FEMALE,Lodzkie
47,1658,MALE,Zachodnio-pomorskie
29,3442,MALE,Opolskie
84,3378,MALE,Mazowieckie
62,996,MALE,Kujawsko-pomorskie
36,923,FEMALE,Podkarpackie
42,1020,MALE,Slaskie
57,2836,MALE,Warminsko-mazurskie
33,750,MALE,Lubelskie
28,1354,MALE,Wielkopolskie
94,425,MALE,Zachodnio-pomorskie
33,879,FEMALE,Lodzkie
76,1797,MALE,Podlaskie
57,2852,MALE,Dolnoslaskie
43,2717,MALE,Slaskie
70,1326,FEMALE,Wielkopolskie
39,1322,FEMALE,Swietokrzyskie
63,1357,MALE,Zachodnio-pomorskie
48,2015,MALE,Mazowieckie
62,1379,MALE,Wielkopolskie
28,1534,FEMALE,Slaskie
53,1219,FEMALE,Warminsko-mazurskie
68,1644,FEMALE,Kujawsko-pomorskie
84,1131,FEMALE,Podlaskie
54,1352,MALE,Slaskie
69,1496,FEMALE,Dolnoslaskie
72,499,FEMALE,Podkarpackie
80,566,FEMALE,Lubelskie
53,1288,FEMALE,Swietokrzyskie
72,802,MALE,Kujawsko-pomorskie
40,1763,FEMALE,Malopolskie
70,1905,MALE,Podlaskie
55,3593,MALE,Warminsko-mazurskie
80,1109,FEMALE,Pomorskie
44,1030,FEMALE,Wielkopolskie
31,1163,MALE,Lubelskie
26,1820,FEMALE,Slaskie
79,1004,FEMALE,Kujawsko-pomorskie
31,1337,FEMALE,Lodzkie
51,814,MALE,Slaskie
54,1670,MALE,Malopolskie
67,403,MALE,Kujawsko-pomorskie
40,1877,FEMALE,Dolnoslaskie
78,880,FEMALE,Zachodnio-pomorskie
59,1241,FEMALE,Lubelskie
39,2987,MALE,Podlaskie
28,1427,MALE,Dolnoslaskie
53,2940,MALE,Podlaskie
47,1071,FEMALE,Kujawsko-pomorskie
72,1069,FEMALE,Kujawsko-pomorskie
62,1449,MALE,Kujawsko-pomorskie
74,3022,FEMALE,Podkarpackie
63,1534,MALE,Slaskie
34,1667,MALE,Opolskie
33,1399,MALE,Kujawsko-pomorskie
74,1169,FEMALE,Slaskie
47,1061,FEMALE,Zachodnio-pomorskie
93,889,FEMALE,Kujawsko-pomorskie
55,946,FEMALE,Lubelskie
97,1270,FEMALE,Swietokrzyskie
42,1162,FEMALE,Dolnoslaskie
66,5102,MALE,Podkarpackie
76,1461,MALE,Kujawsko-pomorskie
61,821,MALE,Mazowieckie
80,2740,MALE,Slaskie
59,1089,FEMALE,Mazowieckie
68,1397,FEMALE,Swietokrzyskie
54,758,MALE,Kujawsko-pomorskie
67,844,FEMALE,Podlaskie
44,877,MALE,Mazowieckie
70,1340,FEMALE,Mazowieckie
33,1300,MALE,Lodzkie
39,1467,MALE,Slaskie
75,813,FEMALE,Warminsko-mazurskie
48,1236,MALE,Mazowieckie
38,3149,FEMALE,Dolnoslaskie
66,1247,MALE,Slaskie
79,1485,FEMALE,Slaskie
59,1397,MALE,Warminsko-mazurskie
88,3228,MALE,Podlaskie
64,1582,FEMALE,Podkarpackie
31,1181,FEMALE,Warminsko-mazurskie
57,1244,MALE,Podkarpackie
81,1747,FEMALE,Wielkopolskie
91,1896,FEMALE,Pomorskie
81,1681,FEMALE,Dolnoslaskie
44,1303,MALE,Pomorskie
40,6564,FEMALE,Opolskie
41,1734,MALE,Dolnoslaskie
58,2102,MALE,Dolnoslaskie
56,2007,MALE,Wielkopolskie
23,1392,MALE,Warminsko-mazurskie
35,872,FEMALE,Kujawsko-pomorskie
82,2127,FEMALE,Mazowieckie
52,2126,FEMALE,Wielkopolskie
62,1137,FEMALE,Mazowieckie
57,2340,MALE,Slaskie
43,814,MALE,Dolnoslaskie
91,2031,MALE,Mazowieckie
40,1341,MALE,Slaskie
38,1609,FEMALE,Lodzkie
83,1945,FEMALE,Lodzkie
43,2019,FEMALE,Kujawsko-pomorskie
73,705,FEMALE,Lodzkie
71,1175,FEMALE,Swietokrzyskie
36,1305,FEMALE,Zachodnio-pomorskie
50,603,FEMALE,Lubelskie
35,280,MALE,Opolskie
42,1972,FEMALE,Swietokrzyskie
48,576,FEMALE,Zachodnio-pomorskie
59,867,FEMALE,Slaskie
57,364,FEMALE,Wielkopolskie
49,1847,MALE,Dolnoslaskie
58,7129,MALE,Podlaskie
20,821,FEMALE,Lubelskie
49,1725,FEMALE,Dolnoslaskie
56,938,FEMALE,Zachodnio-pomorskie
49,1843,MALE,Zachodnio-pomorskie
75,1200,FEMALE,Dolnoslaskie
60,515,FEMALE,Kujawsko-pomorskie
83,1298,FEMALE,Podlaskie
36,2657,MALE,Mazowieckie
63,1190,MALE,Mazowieckie
43,1481,MALE,Warminsko-mazurskie
60,1606,FEMALE,Dolnoslaskie
60,2271,MALE,Lodzkie
83,883,FEMALE,Podkarpackie
65,3752,FEMALE,Kujawsko-pomorskie
62,1055,FEMALE,Pomorskie
49,865,MALE,Kujawsko-pomorskie
82,1786,MALE,Dolnoslaskie
89,1145,FEMALE,Lubelskie
72,2914,MALE,Opolskie
36,3384,MALE,Podlaskie
87,1979,FEMALE,Kujawsko-pomorskie
79,766,FEMALE,Wielkopolskie
57,1081,FEMALE,Kujawsko-pomorskie
78,1866,FEMALE,Lubelskie
77,130,FEMALE,Lodzkie
53,1713,FEMALE,Wielkopolskie
32,916,MALE,Slaskie
79,1421,FEMALE,Dolnoslaskie
53,1788,FEMALE,Mazowieckie
40,2283,MALE,Podlaskie
78,1476,FEMALE,Slaskie
62,990,FEMALE,Dolnoslaskie
46,1268,FEMALE,Lubelskie
51,4172,FEMALE,Swietokrzyskie
74,2449,MALE,Podlaskie
30,848,FEMALE,Podkarpackie
74,1954,FEMALE,Kujawsko-pomorskie
51,1657,MALE,Slaskie
45,3230,MALE,Slaskie
46,100,FEMALE,Zachodnio-pomorskie
80,2048,MALE,Swietokrzyskie
44,1247,FEMALE,Lodzkie
27,344,FEMALE,Zachodnio-pomorskie
33,5911,MALE,Mazowieckie
45,3355,MALE,Slaskie
55,2474,MALE,Mazowieckie
55,1388,FEMALE,Slaskie
66,2284,FEMALE,Warminsko-mazurskie
48,1678,MALE,Mazowieckie
73,1027,FEMALE,Lodzkie
61,420,FEMALE,Lodzkie
50,732,FEMALE,Mazowieckie
35,1093,MALE,Kujawsko-pomorskie
70,1692,MALE,Podlaskie
79,1341,MALE,Podlaskie
46,738,FEMALE,Podlaskie
30,3006,FEMALE,Zachodnio-pomorskie
82,1063,FEMALE,Malopolskie
38,1631,MALE,Zachodnio-pomorskie
63,3726,MALE,Mazowieckie
55,3934,MALE,Mazowieckie
19,2653,MALE,Wielkopolskie
51,2573,MALE,Slaskie
73,1848,MALE,Zachodnio-pomorskie
66,3246,MALE,Lubelskie
83,1864,FEMALE,Slaskie
70,1347,MALE,Mazowieckie
77,611,MALE,Mazowieckie
75,1075,FEMALE,Wielkopolskie
29,3363,MALE,Mazowieckie
56,1337,MALE,Dolnoslaskie
68,1123,MALE,Mazowieckie
64,1621,FEMALE,Kujawsko-pomorskie
85,683,FEMALE,Podlaskie
57,100,FEMALE,Zachodnio-pomorskie
50,400,FEMALE,Podkarpackie
57,1858,MALE,Kujawsko-pomorskie
45,1061,MALE,Slaskie
30,1173,FEMALE,Dolnoslaskie
85,1349,FEMALE,Zachodnio-pomorskie
33,1357,MALE,Slaskie
60,141,FEMALE,Zachodnio-pomorskie
46,1392,FEMALE,Opolskie
19,1272,FEMALE,Wielkopolskie
41,593,MALE,Kujawsko-pomorskie
63,1105,MALE,Opolskie
57,1238,FEMALE,Zachodnio-pomorskie
33,995,MALE,Malopolskie
43,2084,FEMALE,Wielkopolskie
28,176,MALE,Dolnoslaskie
61,1293,FEMALE,Warminsko-mazurskie
79,1586,MALE,Mazowieckie
91,985,FEMALE,Lubelskie
92,3577,FEMALE,Mazowieckie
62,1494,MALE,Lodzkie
59,1206,FEMALE,Zachodnio-pomorskie
61,868,FEMALE,Slaskie
56,1173,FEMALE,Podlaskie
25,2504,FEMALE,Warminsko-mazurskie
62,1936,MALE,Mazowieckie
46,1657,FEMALE,Mazowieckie
83,790,MALE,Dolnoslaskie
47,3961,MALE,Dolnoslaskie
41,1401,MALE,Lodzkie
56,1780,FEMALE,Kujawsko-pomorskie
34,2756,MALE,Malopolskie
27,1250,MALE,Kujawsko-pomorskie
91,1352,FEMALE,Pomorskie
51,1793,MALE,Dolnoslaskie
26,3097,MALE,Mazowieckie
37,1827,FEMALE,Podlaskie
41,986,MALE,Wielkopolskie
21,2146,MALE,Slaskie
43,1365,MALE,Zachodnio-pomorskie
57,1774,MALE,Pomorskie
71,1338,MALE,Swietokrzyskie
80,786,FEMALE,Podkarpackie
70,1198,MALE,Slaskie
70,1197,MALE,Zachodnio-pomorskie
45,2016,MALE,Swietokrzyskie
39,1976,MALE,Slaskie
25,6886,FEMALE,Swietokrzyskie
71,408,FEMALE,Mazowieckie
37,771,FEMALE,Mazowieckie
54,1617,MALE,Mazowieckie
28,2008,FEMALE,Wielkopolskie
28,1066,MALE,Podkarpackie
24,1483,MALE,Mazowieckie
57,887,MALE,Podkarpackie
75,1812,MALE,Pomorskie
73,1538,MALE,Wielkopolskie
51,597,MALE,Warminsko-mazurskie
53,298,FEMALE,Podlaskie
43,1338,FEMALE,Lubelskie
91,1367,FEMALE,Mazowieckie
57,1458,MALE,Slaskie
68,575,MALE,Zachodnio-pomorskie
53,1589,FEMALE,Mazowieckie
56,737,MALE,Zachodnio-pomorskie
38,1303,FEMALE,Kujawsko-pomorskie
42,1780,MALE,Zachodnio-pomorskie
51,2947,FEMALE,Mazowieckie
82,1289,FEMALE,Zachodnio-pomorskie
70,388,MALE,Podkarpackie
93,2345,FEMALE,Dolnoslaskie
60,2192,MALE,Mazowieckie
42,3592,MALE,Slaskie
69,345,MALE,Zachodnio-pomorskie
32,463,FEMALE,Kujawsko-pomorskie
62,3231,FEMALE,Lubuskie
33,1203,MALE,Wielkopolskie
50,1581,MALE,Kujawsko-pomorskie
43,913,FEMALE,Kujawsko-pomorskie
61,1870,MALE,Swietokrzyskie
70,304,MALE,Podlaskie
53,100,FEMALE,Kujawsko-pomorskie
29,723,FEMALE,Zachodnio-pomorskie
81,555,FEMALE,Kujawsko-pomorskie
74,1206,FEMALE,Zachodnio-pomorskie
68,1830,MALE,Pomorskie
79,3351,MALE,Slaskie
90,1055,FEMALE,Warminsko-mazurskie
52,855,MALE,Podlaskie
67,3043,MALE,Wielkopolskie
81,1581,FEMALE,Kujawsko-pomorskie
74,523,MALE,Wielkopolskie
70,3020,FEMALE,Dolnoslaskie
72,2662,MALE,Lodzkie
77,1852,FEMALE,Pomorskie
42,2367,MALE,Malopolskie
60,1323,MALE,Podkarpackie
76,1414,FEMALE,Dolnoslaskie
81,1325,FEMALE,Dolnoslaskie
67,2715,MALE,Mazowieckie
63,905,MALE,Podkarpackie
38,1594,MALE,Mazowieckie
50,1053,FEMALE,Pomorskie
55,1763,FEMALE,Lubuskie
68,1803,MALE,Zachodnio-pomorskie
45,1744,MALE,Mazowieckie
84,1357,FEMALE,Lodzkie
76,12018,MALE,Zachodnio-pomorskie
27,762,FEMALE,Dolnoslaskie
