combine,Freq,pct,epsilon,copies,number,parents
0110,72,7.199999999999999,0.75,10,4,1
1110,67,6.7,0.75,10,4,1
1100,67,6.7,0.75,10,4,1
0010,66,6.6000000000000005,0.75,10,4,1
0011,61,6.1,0.75,10,4,1
0000,60,6.0,0.75,10,4,1
0111,51,5.1,0.75,10,4,1
1001,45,4.5,0.75,10,4,1
1101,41,4.1000000000000005,0.75,10,4,1
1111,38,3.8,0.75,10,4,1
1011,38,3.8,0.75,10,4,1
0110,92,9.2,0.75,10,5,1
0010,90,9.0,0.75,10,5,1
1000,77,7.7,0.75,10,5,1
1100,75,7.5,0.75,10,5,1
0011,71,7.1,0.75,10,5,1
0100,69,6.9,0.75,10,5,1
1001,67,6.7,0.75,10,5,1
0001,64,6.4,0.75,10,5,1
0000,63,6.3,0.75,10,5,1
0111,61,6.1,0.75,10,5,1
1110,54,5.4,0.75,10,5,1
1101,51,5.1,0.75,10,5,1
0101,47,4.7,0.75,10,5,1
1010,46,4.6,0.75,10,5,1
1011,44,4.3999999999999995,0.75,10,5,1
1111,29,2.9000000000000004,0.75,10,5,1
0001,86,8.6,0.75,10,6,1
0101,83,8.3,0.75,10,6,1
0010,79,7.9,0.75,10,6,1
1000,77,7.7,0.75,10,6,1
1100,71,7.1,0.75,10,6,1
0000,70,7.000000000000001,0.75,10,6,1
0100,70,7.000000000000001,0.75,10,6,1
0011,70,7.000000000000001,0.75,10,6,1
1010,68,6.800000000000001,0.75,10,6,1
1101,53,5.3,0.75,10,6,1
0110,52,5.2,0.75,10,6,1
1001,52,5.2,0.75,10,6,1
1011,48,4.8,0.75,10,6,1
0111,44,4.3999999999999995,0.75,10,6,1
1110,41,4.1000000000000005,0.75,10,6,1
1111,36,3.5999999999999996,0.75,10,6,1
0010,98,9.8,0.75,10,7,1
1000,96,9.6,0.75,10,7,1
0110,87,8.7,0.75,10,7,1
1001,79,7.9,0.75,10,7,1
0000,66,6.6000000000000005,0.75,10,7,1
1010,65,6.5,0.75,10,7,1
0100,64,6.4,0.75,10,7,1
0101,63,6.3,0.75,10,7,1
0111,57,5.7,0.75,10,7,1
0001,54,5.4,0.75,10,7,1
1101,53,5.3,0.75,10,7,1
1110,52,5.2,0.75,10,7,1
1100,49,4.9,0.75,10,7,1
0011,48,4.8,0.75,10,7,1
1011,38,3.8,0.75,10,7,1
1111,31,3.1,0.75,10,7,1
0101,94,9.4,0.75,10,8,1
0001,81,8.1,0.75,10,8,1
1000,77,7.7,0.75,10,8,1
1010,73,7.3,0.75,10,8,1
0000,71,7.1,0.75,10,8,1
0100,71,7.1,0.75,10,8,1
0110,70,7.000000000000001,0.75,10,8,1
1001,65,6.5,0.75,10,8,1
1101,60,6.0,0.75,10,8,1
0010,55,5.5,0.75,10,8,1
1100,54,5.4,0.75,10,8,1
0011,53,5.3,0.75,10,8,1
0111,51,5.1,0.75,10,8,1
1110,50,5.0,0.75,10,8,1
1011,45,4.5,0.75,10,8,1
1111,30,3.0,0.75,10,8,1
1000,94,9.4,0.75,10,9,1
1001,83,8.3,0.75,10,9,1
0010,79,7.9,0.75,10,9,1
0001,78,7.8,0.75,10,9,1
0110,75,7.5,0.75,10,9,1
0000,72,7.199999999999999,0.75,10,9,1
1100,70,7.000000000000001,0.75,10,9,1
0100,66,6.6000000000000005,0.75,10,9,1
0011,64,6.4,0.75,10,9,1
1011,57,5.7,0.75,10,9,1
1110,55,5.5,0.75,10,9,1
1101,50,5.0,0.75,10,9,1
1010,50,5.0,0.75,10,9,1
0111,44,4.3999999999999995,0.75,10,9,1
0101,35,3.5000000000000004,0.75,10,9,1
1111,28,2.8000000000000003,0.75,10,9,1
0010,111,11.1,0.75,10,10,1
0110,80,8.0,0.75,10,10,1
0100,75,7.5,0.75,10,10,1
1000,72,7.199999999999999,0.75,10,10,1
0011,72,7.199999999999999,0.75,10,10,1
0000,69,6.9,0.75,10,10,1
1100,61,6.1,0.75,10,10,1
0001,61,6.1,0.75,10,10,1
0101,60,6.0,0.75,10,10,1
0111,56,5.6000000000000005,0.75,10,10,1
1001,55,5.5,0.75,10,10,1
1101,55,5.5,0.75,10,10,1
1110,52,5.2,0.75,10,10,1
1010,43,4.3,0.75,10,10,1
1111,41,4.1000000000000005,0.75,10,10,1
1011,37,3.6999999999999997,0.75,10,10,1
0010,98,9.8,1.0,10,1,1
1000,93,9.3,1.0,10,1,1
1100,80,8.0,1.0,10,1,1
0100,79,7.9,1.0,10,1,1
0000,79,7.9,1.0,10,1,1
1001,71,7.1,1.0,10,1,1
1010,69,6.9,1.0,10,1,1
0011,60,6.0,1.0,10,1,1
0101,55,5.5,1.0,10,1,1
1101,51,5.1,1.0,10,1,1
0001,51,5.1,1.0,10,1,1
0111,48,4.8,1.0,10,1,1
0110,47,4.7,1.0,10,1,1
1011,46,4.6,1.0,10,1,1
1111,39,3.9,1.0,10,1,1
1110,34,3.4000000000000004,1.0,10,1,1
1000,115,11.5,1.0,10,2,1
1010,82,8.200000000000001,1.0,10,2,1
0110,75,7.5,1.0,10,2,1
0001,72,7.199999999999999,1.0,10,2,1
1001,70,7.000000000000001,1.0,10,2,1
0000,67,6.7,1.0,10,2,1
0011,66,6.6000000000000005,1.0,10,2,1
0101,60,6.0,1.0,10,2,1
0010,60,6.0,1.0,10,2,1
0100,58,5.800000000000001,1.0,10,2,1
0111,58,5.800000000000001,1.0,10,2,1
1100,53,5.3,1.0,10,2,1
1101,53,5.3,1.0,10,2,1
1011,39,3.9,1.0,10,2,1
1110,39,3.9,1.0,10,2,1
1111,33,3.3000000000000003,1.0,10,2,1
0100,93,9.3,1.0,10,3,1
1000,90,9.0,1.0,10,3,1
1010,88,8.799999999999999,1.0,10,3,1
0101,73,7.3,1.0,10,3,1
1100,71,7.1,1.0,10,3,1
0001,68,6.800000000000001,1.0,10,3,1
1001,65,6.5,1.0,10,3,1
0011,64,6.4,1.0,10,3,1
0000,64,6.4,1.0,10,3,1
0010,56,5.6000000000000005,1.0,10,3,1
1011,49,4.9,1.0,10,3,1
1110,48,4.8,1.0,10,3,1
1101,47,4.7,1.0,10,3,1
0111,47,4.7,1.0,10,3,1
0110,43,4.3,1.0,10,3,1
1111,34,3.4000000000000004,1.0,10,3,1
0010,102,10.2,1.0,10,4,1
0011,92,9.2,1.0,10,4,1
1000,80,8.0,1.0,10,4,1
0100,76,7.6,1.0,10,4,1
1010,74,7.3999999999999995,1.0,10,4,1
1100,69,6.9,1.0,10,4,1
0101,63,6.3,1.0,10,4,1
0110,60,6.0,1.0,10,4,1
0000,59,5.8999999999999995,1.0,10,4,1
0001,58,5.800000000000001,1.0,10,4,1
1001,56,5.6000000000000005,1.0,10,4,1
1011,50,5.0,1.0,10,4,1
0111,49,4.9,1.0,10,4,1
1101,45,4.5,1.0,10,4,1
1110,35,3.5000000000000004,1.0,10,4,1
1111,32,3.2,1.0,10,4,1
1000,91,9.1,1.0,10,5,1
0010,83,8.3,1.0,10,5,1
1010,81,8.1,1.0,10,5,1
0110,77,7.7,1.0,10,5,1
0011,73,7.3,1.0,10,5,1
0000,71,7.1,1.0,10,5,1
1001,68,6.800000000000001,1.0,10,5,1
0101,68,6.800000000000001,1.0,10,5,1
0100,63,6.3,1.0,10,5,1
1011,51,5.1,1.0,10,5,1
0001,51,5.1,1.0,10,5,1
0111,51,5.1,1.0,10,5,1
1101,49,4.9,1.0,10,5,1
1100,48,4.8,1.0,10,5,1
1110,46,4.6,1.0,10,5,1
1111,29,2.9000000000000004,1.0,10,5,1
1000,96,9.6,1.0,10,6,1
0010,89,8.9,1.0,10,6,1
1100,81,8.1,1.0,10,6,1
0110,74,7.3999999999999995,1.0,10,6,1
1001,71,7.1,1.0,10,6,1
1101,70,7.000000000000001,1.0,10,6,1
0101,69,6.9,1.0,10,6,1
0100,67,6.7,1.0,10,6,1
1010,66,6.6000000000000005,1.0,10,6,1
0001,61,6.1,1.0,10,6,1
0000,56,5.6000000000000005,1.0,10,6,1
0011,46,4.6,1.0,10,6,1
0111,45,4.5,1.0,10,6,1
1011,41,4.1000000000000005,1.0,10,6,1
1110,40,4.0,1.0,10,6,1
1111,28,2.8000000000000003,1.0,10,6,1
1000,110,11.0,1.0,10,7,1
1001,89,8.9,1.0,10,7,1
1100,74,7.3999999999999995,1.0,10,7,1
0110,69,6.9,1.0,10,7,1
0010,68,6.800000000000001,1.0,10,7,1
0000,68,6.800000000000001,1.0,10,7,1
0101,67,6.7,1.0,10,7,1
0100,66,6.6000000000000005,1.0,10,7,1
1110,64,6.4,1.0,10,7,1
0011,63,6.3,1.0,10,7,1
0111,59,5.8999999999999995,1.0,10,7,1
1010,51,5.1,1.0,10,7,1
0001,49,4.9,1.0,10,7,1
1101,43,4.3,1.0,10,7,1
1011,33,3.3000000000000003,1.0,10,7,1
1111,27,2.7,1.0,10,7,1
1010,92,9.2,1.0,10,8,1
1000,90,9.0,1.0,10,8,1
0010,82,8.200000000000001,1.0,10,8,1
0101,77,7.7,1.0,10,8,1
0000,71,7.1,1.0,10,8,1
0100,67,6.7,1.0,10,8,1
0110,63,6.3,1.0,10,8,1
0111,59,5.8999999999999995,1.0,10,8,1
1011,58,5.800000000000001,1.0,10,8,1
0001,57,5.7,1.0,10,8,1
0011,54,5.4,1.0,10,8,1
1001,53,5.3,1.0,10,8,1
1100,51,5.1,1.0,10,8,1
1110,49,4.9,1.0,10,8,1
1101,46,4.6,1.0,10,8,1
1111,31,3.1,1.0,10,8,1
0010,97,9.700000000000001,1.0,10,9,1
1001,85,8.5,1.0,10,9,1
1100,75,7.5,1.0,10,9,1
1000,75,7.5,1.0,10,9,1
0100,68,6.800000000000001,1.0,10,9,1
1010,67,6.7,1.0,10,9,1
0101,66,6.6000000000000005,1.0,10,9,1
0000,64,6.4,1.0,10,9,1
0001,62,6.2,1.0,10,9,1
0011,58,5.800000000000001,1.0,10,9,1
1101,58,5.800000000000001,1.0,10,9,1
0111,52,5.2,1.0,10,9,1
0110,51,5.1,1.0,10,9,1
1011,44,4.3999999999999995,1.0,10,9,1
1111,43,4.3,1.0,10,9,1
1110,35,3.5000000000000004,1.0,10,9,1
0100,95,9.5,1.0,10,10,1
0101,78,7.8,1.0,10,10,1
1010,75,7.5,1.0,10,10,1
0000,74,7.3999999999999995,1.0,10,10,1
1000,69,6.9,1.0,10,10,1
0110,68,6.800000000000001,1.0,10,10,1
0011,66,6.6000000000000005,1.0,10,10,1
0010,65,6.5,1.0,10,10,1
0001,64,6.4,1.0,10,10,1
1001,58,5.800000000000001,1.0,10,10,1
1100,53,5.3,1.0,10,10,1
0111,52,5.2,1.0,10,10,1
1101,51,5.1,1.0,10,10,1
1011,49,4.9,1.0,10,10,1
1111,46,4.6,1.0,10,10,1
1110,37,3.6999999999999997,1.0,10,10,1
0010,97,9.700000000000001,10.0,10,1,1
1000,84,8.4,10.0,10,1,1
0100,75,7.5,10.0,10,1,1
1001,73,7.3,10.0,10,1,1
0110,72,7.199999999999999,10.0,10,1,1
0011,71,7.1,10.0,10,1,1
0000,66,6.6000000000000005,10.0,10,1,1
1010,63,6.3,10.0,10,1,1
0111,63,6.3,10.0,10,1,1
0001,58,5.800000000000001,10.0,10,1,1
0101,57,5.7,10.0,10,1,1
1011,53,5.3,10.0,10,1,1
1100,52,5.2,10.0,10,1,1
1110,42,4.2,10.0,10,1,1
1101,42,4.2,10.0,10,1,1
1111,32,3.2,10.0,10,1,1
0010,91,9.1,10.0,10,2,1
1100,78,7.8,10.0,10,2,1
1001,78,7.8,10.0,10,2,1
0110,76,7.6,10.0,10,2,1
0000,71,7.1,10.0,10,2,1
1010,70,7.000000000000001,10.0,10,2,1
0100,70,7.000000000000001,10.0,10,2,1
0001,69,6.9,10.0,10,2,1
0011,68,6.800000000000001,10.0,10,2,1
1000,62,6.2,10.0,10,2,1
1011,56,5.6000000000000005,10.0,10,2,1
0111,53,5.3,10.0,10,2,1
1110,45,4.5,10.0,10,2,1
1101,44,4.3999999999999995,10.0,10,2,1
0101,40,4.0,10.0,10,2,1
1111,29,2.9000000000000004,10.0,10,2,1
1000,86,8.6,10.0,10,3,1
0101,79,7.9,10.0,10,3,1
1100,79,7.9,10.0,10,3,1
0000,76,7.6,10.0,10,3,1
0110,74,7.3999999999999995,10.0,10,3,1
0001,73,7.3,10.0,10,3,1
1001,72,7.199999999999999,10.0,10,3,1
1010,72,7.199999999999999,10.0,10,3,1
0010,63,6.3,10.0,10,3,1
1110,57,5.7,10.0,10,3,1
0100,56,5.6000000000000005,10.0,10,3,1
0111,50,5.0,10.0,10,3,1
0011,44,4.3999999999999995,10.0,10,3,1
1011,44,4.3999999999999995,10.0,10,3,1
1101,42,4.2,10.0,10,3,1
1111,33,3.3000000000000003,10.0,10,3,1
0010,91,9.1,10.0,10,4,1
1000,88,8.799999999999999,10.0,10,4,1
1100,84,8.4,10.0,10,4,1
0011,76,7.6,10.0,10,4,1
0000,72,7.199999999999999,10.0,10,4,1
1010,71,7.1,10.0,10,4,1
0111,61,6.1,10.0,10,4,1
0101,60,6.0,10.0,10,4,1
0110,59,5.8999999999999995,10.0,10,4,1
0001,59,5.8999999999999995,10.0,10,4,1
0100,59,5.8999999999999995,10.0,10,4,1
1110,54,5.4,10.0,10,4,1
1011,52,5.2,10.0,10,4,1
1101,47,4.7,10.0,10,4,1
1001,42,4.2,10.0,10,4,1
1111,25,2.5,10.0,10,4,1
0101,88,8.799999999999999,10.0,10,5,1
1100,80,8.0,10.0,10,5,1
0100,77,7.7,10.0,10,5,1
0000,75,7.5,10.0,10,5,1
0010,74,7.3999999999999995,10.0,10,5,1
1010,70,7.000000000000001,10.0,10,5,1
0001,70,7.000000000000001,10.0,10,5,1
0011,67,6.7,10.0,10,5,1
1000,66,6.6000000000000005,10.0,10,5,1
0111,61,6.1,10.0,10,5,1
0110,58,5.800000000000001,10.0,10,5,1
1110,49,4.9,10.0,10,5,1
1001,49,4.9,10.0,10,5,1
1101,48,4.8,10.0,10,5,1
1011,39,3.9,10.0,10,5,1
1111,29,2.9000000000000004,10.0,10,5,1
1000,100,10.0,10.0,10,6,1
0011,86,8.6,10.0,10,6,1
1100,77,7.7,10.0,10,6,1
0010,74,7.3999999999999995,10.0,10,6,1
0000,72,7.199999999999999,10.0,10,6,1
0101,71,7.1,10.0,10,6,1
1010,67,6.7,10.0,10,6,1
1001,64,6.4,10.0,10,6,1
0100,61,6.1,10.0,10,6,1
1101,58,5.800000000000001,10.0,10,6,1
0110,52,5.2,10.0,10,6,1
1011,50,5.0,10.0,10,6,1
0001,50,5.0,10.0,10,6,1
0111,45,4.5,10.0,10,6,1
1110,40,4.0,10.0,10,6,1
1111,33,3.3000000000000003,10.0,10,6,1
0100,107,10.7,10.0,10,7,1
0101,85,8.5,10.0,10,7,1
0110,80,8.0,10.0,10,7,1
1000,75,7.5,10.0,10,7,1
0010,69,6.9,10.0,10,7,1
0011,68,6.800000000000001,10.0,10,7,1
0001,66,6.6000000000000005,10.0,10,7,1
1010,64,6.4,10.0,10,7,1
0000,61,6.1,10.0,10,7,1
1110,58,5.800000000000001,10.0,10,7,1
1011,55,5.5,10.0,10,7,1
1001,51,5.1,10.0,10,7,1
1100,50,5.0,10.0,10,7,1
1111,38,3.8,10.0,10,7,1
0111,37,3.6999999999999997,10.0,10,7,1
1101,36,3.5999999999999996,10.0,10,7,1
0100,82,8.200000000000001,10.0,10,8,1
0010,81,8.1,10.0,10,8,1
0110,79,7.9,10.0,10,8,1
1010,78,7.8,10.0,10,8,1
0000,77,7.7,10.0,10,8,1
0101,76,7.6,10.0,10,8,1
1000,66,6.6000000000000005,10.0,10,8,1
0011,61,6.1,10.0,10,8,1
0111,58,5.800000000000001,10.0,10,8,1
1011,56,5.6000000000000005,10.0,10,8,1
0001,55,5.5,10.0,10,8,1
1001,55,5.5,10.0,10,8,1
1100,55,5.5,10.0,10,8,1
1101,45,4.5,10.0,10,8,1
1110,45,4.5,10.0,10,8,1
1111,31,3.1,10.0,10,8,1
0010,99,9.9,10.0,10,9,1
1001,85,8.5,10.0,10,9,1
0011,79,7.9,10.0,10,9,1
1100,77,7.7,10.0,10,9,1
0100,72,7.199999999999999,10.0,10,9,1
0001,68,6.800000000000001,10.0,10,9,1
1000,68,6.800000000000001,10.0,10,9,1
0000,65,6.5,10.0,10,9,1
0101,61,6.1,10.0,10,9,1
1101,57,5.7,10.0,10,9,1
1010,54,5.4,10.0,10,9,1
0110,47,4.7,10.0,10,9,1
1011,45,4.5,10.0,10,9,1
1110,42,4.2,10.0,10,9,1
0111,41,4.1000000000000005,10.0,10,9,1
1111,40,4.0,10.0,10,9,1
0010,92,9.2,10.0,10,10,1
1010,90,9.0,10.0,10,10,1
1100,74,7.3999999999999995,10.0,10,10,1
0000,71,7.1,10.0,10,10,1
0001,70,7.000000000000001,10.0,10,10,1
1000,69,6.9,10.0,10,10,1
0100,68,6.800000000000001,10.0,10,10,1
0011,68,6.800000000000001,10.0,10,10,1
0101,65,6.5,10.0,10,10,1
1011,58,5.800000000000001,10.0,10,10,1
1110,52,5.2,10.0,10,10,1
0111,50,5.0,10.0,10,10,1
1001,50,5.0,10.0,10,10,1
0110,48,4.8,10.0,10,10,1
1101,45,4.5,10.0,10,10,1
1111,30,3.0,10.0,10,10,1
1100,95,9.5,0.0,10,1,2
0010,81,8.1,0.0,10,1,2
1000,78,7.8,0.0,10,1,2
0011,74,7.3999999999999995,0.0,10,1,2
1011,68,6.800000000000001,0.0,10,1,2
1010,67,6.7,0.0,10,1,2
0110,66,6.6000000000000005,0.0,10,1,2
0101,66,6.6000000000000005,0.0,10,1,2
0000,63,6.3,0.0,10,1,2
0111,61,6.1,0.0,10,1,2
1110,61,6.1,0.0,10,1,2
0001,61,6.1,0.0,10,1,2
1001,59,5.8999999999999995,0.0,10,1,2
0100,58,5.800000000000001,0.0,10,1,2
1101,31,3.1,0.0,10,1,2
1111,11,1.0999999999999999,0.0,10,1,2
1100,111,11.1,0.0,10,2,2
1000,76,7.6,0.0,10,2,2
0010,73,7.3,0.0,10,2,2
0101,70,7.000000000000001,0.0,10,2,2
0100,69,6.9,0.0,10,2,2
0000,68,6.800000000000001,0.0,10,2,2
1010,65,6.5,0.0,10,2,2
1001,64,6.4,0.0,10,2,2
0111,61,6.1,0.0,10,2,2
0110,59,5.8999999999999995,0.0,10,2,2
0001,58,5.800000000000001,0.0,10,2,2
1011,58,5.800000000000001,0.0,10,2,2
1101,57,5.7,0.0,10,2,2
0011,56,5.6000000000000005,0.0,10,2,2
1110,43,4.3,0.0,10,2,2
1111,12,1.2,0.0,10,2,2
1100,95,9.5,0.0,10,3,2
0010,81,8.1,0.0,10,3,2
1000,78,7.8,0.0,10,3,2
0011,74,7.3999999999999995,0.0,10,3,2
1011,68,6.800000000000001,0.0,10,3,2
1010,67,6.7,0.0,10,3,2
0110,66,6.6000000000000005,0.0,10,3,2
0101,66,6.6000000000000005,0.0,10,3,2
0000,63,6.3,0.0,10,3,2
0111,61,6.1,0.0,10,3,2
1110,61,6.1,0.0,10,3,2
0001,61,6.1,0.0,10,3,2
1001,59,5.8999999999999995,0.0,10,3,2
0100,58,5.800000000000001,0.0,10,3,2
1101,31,3.1,0.0,10,3,2
1111,11,1.0999999999999999,0.0,10,3,2
1100,111,11.1,0.0,10,4,2
1000,76,7.6,0.0,10,4,2
0010,73,7.3,0.0,10,4,2
0101,70,7.000000000000001,0.0,10,4,2
0100,69,6.9,0.0,10,4,2
0000,68,6.800000000000001,0.0,10,4,2
1010,65,6.5,0.0,10,4,2
1001,64,6.4,0.0,10,4,2
0111,61,6.1,0.0,10,4,2
0110,59,5.8999999999999995,0.0,10,4,2
0001,58,5.800000000000001,0.0,10,4,2
1011,58,5.800000000000001,0.0,10,4,2
1101,57,5.7,0.0,10,4,2
0011,56,5.6000000000000005,0.0,10,4,2
1110,43,4.3,0.0,10,4,2
1111,12,1.2,0.0,10,4,2
1100,111,11.1,0.0,10,5,2
1000,76,7.6,0.0,10,5,2
0010,73,7.3,0.0,10,5,2
0101,70,7.000000000000001,0.0,10,5,2
0100,69,6.9,0.0,10,5,2
0000,68,6.800000000000001,0.0,10,5,2
1010,65,6.5,0.0,10,5,2
1001,64,6.4,0.0,10,5,2
0111,61,6.1,0.0,10,5,2
0110,59,5.8999999999999995,0.0,10,5,2
0001,58,5.800000000000001,0.0,10,5,2
1011,58,5.800000000000001,0.0,10,5,2
1101,57,5.7,0.0,10,5,2
0011,56,5.6000000000000005,0.0,10,5,2
1110,43,4.3,0.0,10,5,2
1111,12,1.2,0.0,10,5,2
1100,95,9.5,0.0,10,6,2
0010,81,8.1,0.0,10,6,2
1000,78,7.8,0.0,10,6,2
0011,74,7.3999999999999995,0.0,10,6,2
1011,68,6.800000000000001,0.0,10,6,2
1010,67,6.7,0.0,10,6,2
0110,66,6.6000000000000005,0.0,10,6,2
0101,66,6.6000000000000005,0.0,10,6,2
0000,63,6.3,0.0,10,6,2
0111,61,6.1,0.0,10,6,2
1110,61,6.1,0.0,10,6,2
0001,61,6.1,0.0,10,6,2
1001,59,5.8999999999999995,0.0,10,6,2
0100,58,5.800000000000001,0.0,10,6,2
1101,31,3.1,0.0,10,6,2
1111,11,1.0999999999999999,0.0,10,6,2
1100,95,9.5,0.0,10,7,2
0010,81,8.1,0.0,10,7,2
1000,78,7.8,0.0,10,7,2
0011,74,7.3999999999999995,0.0,10,7,2
1011,68,6.800000000000001,0.0,10,7,2
1010,67,6.7,0.0,10,7,2
0110,66,6.6000000000000005,0.0,10,7,2
0101,66,6.6000000000000005,0.0,10,7,2
0000,63,6.3,0.0,10,7,2
0111,61,6.1,0.0,10,7,2
1110,61,6.1,0.0,10,7,2
0001,61,6.1,0.0,10,7,2
1001,59,5.8999999999999995,0.0,10,7,2
0100,58,5.800000000000001,0.0,10,7,2
1101,31,3.1,0.0,10,7,2
1111,11,1.0999999999999999,0.0,10,7,2
1100,116,11.600000000000001,0.0,10,8,2
1001,77,7.7,0.0,10,8,2
0100,72,7.199999999999999,0.0,10,8,2
1000,72,7.199999999999999,0.0,10,8,2
0010,71,7.1,0.0,10,8,2
0110,64,6.4,0.0,10,8,2
0000,63,6.3,0.0,10,8,2
0111,61,6.1,0.0,10,8,2
0011,61,6.1,0.0,10,8,2
0001,61,6.1,0.0,10,8,2
1110,59,5.8999999999999995,0.0,10,8,2
1010,58,5.800000000000001,0.0,10,8,2
0101,58,5.800000000000001,0.0,10,8,2
1011,57,5.7,0.0,10,8,2
1101,34,3.4000000000000004,0.0,10,8,2
1111,16,1.6,0.0,10,8,2
1100,111,11.1,0.0,10,9,2
1000,76,7.6,0.0,10,9,2
0010,73,7.3,0.0,10,9,2
0101,70,7.000000000000001,0.0,10,9,2
0100,69,6.9,0.0,10,9,2
0000,68,6.800000000000001,0.0,10,9,2
1010,65,6.5,0.0,10,9,2
1001,64,6.4,0.0,10,9,2
0111,61,6.1,0.0,10,9,2
0110,59,5.8999999999999995,0.0,10,9,2
0001,58,5.800000000000001,0.0,10,9,2
1011,58,5.800000000000001,0.0,10,9,2
1101,57,5.7,0.0,10,9,2
0011,56,5.6000000000000005,0.0,10,9,2
1110,43,4.3,0.0,10,9,2
1111,12,1.2,0.0,10,9,2
1100,111,11.1,0.0,10,10,2
1000,76,7.6,0.0,10,10,2
0010,73,7.3,0.0,10,10,2
0101,70,7.000000000000001,0.0,10,10,2
0100,69,6.9,0.0,10,10,2
0000,68,6.800000000000001,0.0,10,10,2
1010,65,6.5,0.0,10,10,2
1001,64,6.4,0.0,10,10,2
0111,61,6.1,0.0,10,10,2
0110,59,5.8999999999999995,0.0,10,10,2
0001,58,5.800000000000001,0.0,10,10,2
1011,58,5.800000000000001,0.0,10,10,2
1101,57,5.7,0.0,10,10,2
0011,56,5.6000000000000005,0.0,10,10,2
1110,43,4.3,0.0,10,10,2
1111,12,1.2,0.0,10,10,2
0110,137,13.700000000000001,0.1,10,1,2
0010,113,11.3,0.1,10,1,2
0001,105,10.5,0.1,10,1,2
0011,70,7.000000000000001,0.1,10,1,2
0100,69,6.9,0.1,10,1,2
1110,63,6.3,0.1,10,1,2
0000,57,5.7,0.1,10,1,2
1000,56,5.6000000000000005,0.1,10,1,2
1100,55,5.5,0.1,10,1,2
0111,54,5.4,0.1,10,1,2
0101,52,5.2,0.1,10,1,2
1001,51,5.1,0.1,10,1,2
1010,40,4.0,0.1,10,1,2
1111,29,2.9000000000000004,0.1,10,1,2
1101,25,2.5,0.1,10,1,2
1011,24,2.4,0.1,10,1,2
1011,116,11.600000000000001,0.1,10,2,2
0101,115,11.5,0.1,10,2,2
1100,115,11.5,0.1,10,2,2
1110,105,10.5,0.1,10,2,2
1000,86,8.6,0.1,10,2,2
0011,75,7.5,0.1,10,2,2
0000,72,7.199999999999999,0.1,10,2,2
0010,66,6.6000000000000005,0.1,10,2,2
1010,63,6.3,0.1,10,2,2
0111,55,5.5,0.1,10,2,2
1001,52,5.2,0.1,10,2,2
0001,40,4.0,0.1,10,2,2
1101,16,1.6,0.1,10,2,2
0110,10,1.0,0.1,10,2,2
1111,7,0.7000000000000001,0.1,10,2,2
0100,7,0.7000000000000001,0.1,10,2,2
0111,142,14.2,0.1,10,3,2
1000,97,9.700000000000001,0.1,10,3,2
1001,89,8.9,0.1,10,3,2
1100,88,8.799999999999999,0.1,10,3,2
1111,76,7.6,0.1,10,3,2
0101,74,7.3999999999999995,0.1,10,3,2
0001,74,7.3999999999999995,0.1,10,3,2
0010,71,7.1,0.1,10,3,2
1110,61,6.1,0.1,10,3,2
1101,61,6.1,0.1,10,3,2
0110,57,5.7,0.1,10,3,2
1010,56,5.6000000000000005,0.1,10,3,2
0000,28,2.8000000000000003,0.1,10,3,2
0100,26,2.6,0.1,10,3,2
1100,124,12.4,0.1,10,4,2
0010,114,11.4,0.1,10,4,2
0110,91,9.1,0.1,10,4,2
1011,77,7.7,0.1,10,4,2
1110,76,7.6,0.1,10,4,2
0001,75,7.5,0.1,10,4,2
0101,64,6.4,0.1,10,4,2
0100,63,6.3,0.1,10,4,2
0000,60,6.0,0.1,10,4,2
1001,58,5.800000000000001,0.1,10,4,2
1000,53,5.3,0.1,10,4,2
1010,53,5.3,0.1,10,4,2
0011,33,3.3000000000000003,0.1,10,4,2
0111,29,2.9000000000000004,0.1,10,4,2
1111,15,1.5,0.1,10,4,2
1101,15,1.5,0.1,10,4,2
1000,171,17.1,0.1,10,5,2
0011,109,10.9,0.1,10,5,2
1001,94,9.4,0.1,10,5,2
0100,87,8.7,0.1,10,5,2
0001,71,7.1,0.1,10,5,2
1010,70,7.000000000000001,0.1,10,5,2
0111,67,6.7,0.1,10,5,2
0000,67,6.7,0.1,10,5,2
0010,62,6.2,0.1,10,5,2
0110,52,5.2,0.1,10,5,2
1100,52,5.2,0.1,10,5,2
0101,49,4.9,0.1,10,5,2
1110,22,2.1999999999999997,0.1,10,5,2
1011,15,1.5,0.1,10,5,2
1101,12,1.2,0.1,10,5,2
0011,147,14.7,0.1,10,6,2
0010,116,11.600000000000001,0.1,10,6,2
1000,94,9.4,0.1,10,6,2
0111,91,9.1,0.1,10,6,2
1100,90,9.0,0.1,10,6,2
1010,86,8.6,0.1,10,6,2
0101,79,7.9,0.1,10,6,2
0000,68,6.800000000000001,0.1,10,6,2
0100,64,6.4,0.1,10,6,2
0110,47,4.7,0.1,10,6,2
1101,43,4.3,0.1,10,6,2
1110,39,3.9,0.1,10,6,2
0001,14,1.4000000000000001,0.1,10,6,2
1011,13,1.3,0.1,10,6,2
1001,5,0.5,0.1,10,6,2
1111,4,0.4,0.1,10,6,2
0101,137,13.700000000000001,0.1,10,7,2
1100,107,10.7,0.1,10,7,2
1010,99,9.9,0.1,10,7,2
1000,97,9.700000000000001,0.1,10,7,2
0100,94,9.4,0.1,10,7,2
