sex,placesize,region,edu,socprof,marital,ls,trust,trustfam,trustneigh,sport,smoke,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,eduspec
FEMALE,"URBAN BELOW 20,000",Podkarpackie,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 100,000-200,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,NO,NO,NO,NO,,NO,,,NONE,economy and administration
FEMALE,RURAL AREAS,Swietokrzyskie,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,,,NO,,,NONE,no specialisation
FEMALE,"URBAN 100,000-200,000",Pomorskie,SECONDARY,RETIRED,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,YES,NO,NO,NO,NO,,NO,,,PASSIVE,physical sciences
MALE,"URBAN 200,000-500,000",Swietokrzyskie,SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,no specialisation
MALE,"URBAN 500,000 AND OVER",Malopolskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,"YES, TO EU COUNTRY",,GREAT BRITAIN,ACTIVE,physical sciences
FEMALE,"URBAN 500,000 AND OVER",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,IT`S DIFFICULT TO TELL,YES,NO,NO,NO,NO,NO,,,NO,FOREVER,,ACTIVE,no specialisation
FEMALE,"URBAN 100,000-200,000",Slaskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,DIVORCED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,NO,NO,,NO,,NO,,,NONE,social sciences
FEMALE,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,FARMER,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,"agriculture, forestry, fishing"
MALE,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,YES,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,NORWAY,NONE,production and processing
FEMALE,"URBAN 200,000-500,000",Malopolskie,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,NO,NO,NO,NO,,NO,,,NONE,services for the population and transport services
MALE,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,YES,NO,NO,NO,NO,,"YES, TO EU COUNTRY",,GERMANY,NONE,technical science
MALE,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,,,NO,,,NONE,architecture and construction
FEMALE,"URBAN BELOW 20,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,YES,NO,NO,NO,,,,,NONE,production and processing
MALE,"URBAN 100,000-200,000",Slaskie,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,NO,NO,NO,,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,FRANCE,ACTIVE,no specialisation
MALE,"URBAN 100,000-200,000",Zachodnio-pomorskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,NO,YES,YES,NO,,NO,,,NONE,no specialisation
MALE,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,YES,,NO,,,NONE,economy and administration
MALE,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,YES,YES,NO,NO,YES,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,PASSIVE,technical science
MALE,"URBAN 200,000-500,000",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,YES,NO,NO,,14.0,NO,,,PASSIVE,no specialisation
MALE,"URBAN 20,000-100,000",Warminsko-mazurskie,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,NO,NO,NO,NO,,NO,,,NONE,architecture and construction
MALE,"URBAN 100,000-200,000",Slaskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,IT`S DIFFICULT TO TELL,YES,NO,NO,YES,YES,YES,NO,,"YES, TO EU COUNTRY",,,ACTIVE,physical sciences
FEMALE,"URBAN 100,000-200,000",Pomorskie,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,technical science
FEMALE,"URBAN BELOW 20,000",Podlaskie,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,SINGLE,MIXED,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,NO,NO,NO,,,NO,,,NONE,no specialisation
MALE,"URBAN 100,000-200,000",Warminsko-mazurskie,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO,NO,NO,NO,NO,NO,,NO,,,NONE,services for the population and transport services
MALE,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,FARMER,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,production and processing
FEMALE,RURAL AREAS,Pomorskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MIXED,IT`S DIFFICULT TO TELL,YES,YES,YES,YES,NO,NO,YES,,"YES, TO EU COUNTRY",,NETHERLANDS,PASSIVE,technical science
FEMALE,"URBAN 20,000-100,000",Slaskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,NO,NO,NO,YES,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,ACTIVE,technical science
FEMALE,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,YES,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,ACTIVE,technical science
FEMALE,"URBAN 500,000 AND OVER",Wielkopolskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,pedagogics
FEMALE,"URBAN BELOW 20,000",Slaskie,POST-SECONDARY OR HIGHER,SELF-EMPLOYED,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,services for the population and transport services
FEMALE,"URBAN 200,000-500,000",Pomorskie,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,PASSIVE,production and processing
FEMALE,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,SINGLE,DELIGHTED,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Slaskie,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,DELIGHTED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,,,NO,,,NONE,no specialisation
MALE,RURAL AREAS,Swietokrzyskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,YES,NO,NO,,NO,,,PASSIVE,technical science
MALE,RURAL AREAS,Mazowieckie,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,technical science
FEMALE,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,FARMER,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,social sciences
FEMALE,"URBAN 500,000 AND OVER",Wielkopolskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,YES,NO,NO,,,NO,,,ACTIVE,social sciences
MALE,"URBAN BELOW 20,000",Lubuskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,ACTIVE,technical science
MALE,RURAL AREAS,Mazowieckie,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,YES,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 TO 2 YEARS,GERMANY,PASSIVE,no specialisation
FEMALE,"URBAN 200,000-500,000",Podlaskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,NO,NO,NO,NO,,NO,,,PASSIVE,technical science
FEMALE,RURAL AREAS,Malopolskie,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,not applicable
MALE,RURAL AREAS,Zachodnio-pomorskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,DELIGHTED,IT`S DIFFICULT TO TELL,YES,NO,YES,YES,NO,YES,NO,,NO,,,NONE,technical science
MALE,"URBAN 100,000-200,000",Opolskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,technical science
MALE,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MIXED,IT`S DIFFICULT TO TELL,NO OPINION,YES,YES,YES,NO,NO,NO,,NO,,,NONE,production and processing
FEMALE,"URBAN 500,000 AND OVER",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,pedagogics
MALE,"URBAN 500,000 AND OVER",Pomorskie,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY DISSATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,YES,NO,NO,NO,,NO,,,NONE,services for the population and transport services
MALE,RURAL AREAS,Warminsko-mazurskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,DELIGHTED,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NO,NO,YES,NO,,,NO,,,PASSIVE,economy and administration
MALE,RURAL AREAS,Malopolskie,SECONDARY,RETIRED,MARRIED,PLEASED,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,technical science
MALE,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,PLEASED,IT`S DIFFICULT TO TELL,NO OPINION,YES,NO,YES,NO,NO,NO,,NO,,,NONE,technical science
FEMALE,"URBAN 500,000 AND OVER",Dolnoslaskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,NO,NO,NO,NO,,"YES, TO EU COUNTRY",FOREVER,GREAT BRITAIN,ACTIVE,no specialisation
FEMALE,"URBAN 100,000-200,000",Lubelskie,PRIMARY/NO EDUCATION,RETIRED,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,YES,NO,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
MALE,"URBAN 100,000-200,000",Pomorskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,DELIGHTED,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,NO,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,NONE,no specialisation
FEMALE,RURAL AREAS,Pomorskie,SECONDARY,RETIRED,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,technical science
MALE,RURAL AREAS,Mazowieckie,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,RURAL AREAS,Slaskie,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Dolnoslaskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,NO,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,production and processing
MALE,"URBAN 100,000-200,000",Mazowieckie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,NO,NO,NO,YES,,NO,,,NONE,"agriculture, forestry, fishing"
FEMALE,"URBAN 200,000-500,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,RETIRED,SINGLE,PLEASED,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,NO,NO,NO,,,NO,,,ACTIVE,no specialisation
FEMALE,"URBAN BELOW 20,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,PLEASED,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Dolnoslaskie,SECONDARY,PUPIL OR STUDENT,SINGLE,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,,,NO,,,ACTIVE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Swietokrzyskie,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,environmental protection
FEMALE,"URBAN BELOW 20,000",Pomorskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,YES,NO,NO,NO,NO,NO,NO,14.0,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,no specialisation
FEMALE,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,NO,NO,NO,YES,,NO,,,NONE,"agriculture, forestry, fishing"
FEMALE,"URBAN 500,000 AND OVER",Lodzkie,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,MOSTLY SATISFIED,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,NO,NO,NO,NO,,NO,,,PASSIVE,services for the population and transport services
FEMALE,"URBAN 500,000 AND OVER",Wielkopolskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,social sciences
FEMALE,"URBAN 20,000-100,000",Slaskie,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 100,000-200,000",Podlaskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GERMANY,PASSIVE,social sciences
FEMALE,"URBAN 100,000-200,000",Mazowieckie,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
MALE,"URBAN 500,000 AND OVER",Mazowieckie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,NO,,NO,,,PASSIVE,technical science
FEMALE,"URBAN 500,000 AND OVER",Warminsko-mazurskie,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,IT`S DIFFICULT TO TELL,YES,YES,YES,NO,NO,NO,,,NO,,,NONE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,NO,NO,NO,,,NO,,,ACTIVE,computer science
MALE,RURAL AREAS,Slaskie,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,production and processing
MALE,"URBAN 200,000-500,000",Malopolskie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NO,YES,YES,NO,NO,,"YES, TO EU COUNTRY",,GERMANY,PASSIVE,no specialisation
MALE,"URBAN 200,000-500,000",Wielkopolskie,PRIMARY/NO EDUCATION,RETIRED,MARRIED,MIXED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,technical science
FEMALE,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,RURAL AREAS,Slaskie,POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,WIDOWED,MIXED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,not applicable
FEMALE,"URBAN 200,000-500,000",Pomorskie,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,NO,NO,NO,NO,,NO,,,PASSIVE,technical science
MALE,"URBAN BELOW 20,000",Pomorskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,IT`S DIFFICULT TO TELL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,
FEMALE,RURAL AREAS,Slaskie,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
MALE,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,NO,NO,NO,NO,,NO,,,NONE,technical science
MALE,"URBAN 100,000-200,000",Lubuskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,NO,NO,NO,NO,,NO,,,PASSIVE,economy and administration
MALE,"URBAN 100,000-200,000",Lubelskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,IT`S DIFFICULT TO TELL,NO,YES,NO,YES,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GERMANY,PASSIVE,healthcare
FEMALE,"URBAN 100,000-200,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,no specialisation
MALE,"URBAN 500,000 AND OVER",Mazowieckie,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,,,NO,,,ACTIVE,no specialisation
MALE,"URBAN 100,000-200,000",Lubuskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,YES,NO,NO,NO,NO,NO,,NO,,,PASSIVE,services for the population and transport services
FEMALE,"URBAN BELOW 20,000",Warminsko-mazurskie,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,NO,NO,NO,NO,,NO,,,NONE,"agriculture, forestry, fishing"
FEMALE,"URBAN 200,000-500,000",Lubelskie,SECONDARY,RETIRED,WIDOWED,MIXED,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,NO,NO,NO,NO,,NO,,,NONE,not applicable
MALE,RURAL AREAS,Dolnoslaskie,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,MIXED,IT`S DIFFICULT TO TELL,NO,NO OPINION,NO,NO,YES,NO,,,NO,,,NONE,no specialisation
FEMALE,"URBAN 500,000 AND OVER",Zachodnio-pomorskie,SECONDARY,RETIRED,MARRIED,PLEASED,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,NO,NO,NO,NO,,NO,,,NONE,production and processing
FEMALE,RURAL AREAS,Dolnoslaskie,,RETIRED,MARRIED,MIXED,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,YES,NO,NO,NO,,NO,,,NONE,technical science
FEMALE,"URBAN 20,000-100,000",Slaskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,pedagogics
FEMALE,"URBAN 20,000-100,000",Slaskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,NONE,technical science
MALE,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,NO,NO,NO,NO,,NO,,,NONE,technical science
FEMALE,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,NO,NO,NO,YES,,"YES, TO EU COUNTRY",,GERMANY,NONE,production and processing
MALE,"URBAN 100,000-200,000",Slaskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,YES,YES,NO,,NO,,,NONE,technical science
MALE,RURAL AREAS,Swietokrzyskie,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,MIXED,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,YES,YES,YES,NO,,NO,,,NONE,technical science
MALE,"URBAN 500,000 AND OVER",Opolskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,PLEASED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,NO,NO,NO,NO,,NO,,,ACTIVE,pedagogics
MALE,"URBAN 20,000-100,000",Wielkopolskie,SECONDARY,PUPIL OR STUDENT,SINGLE,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,YES,NO,NO,NO,,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,ACTIVE,technical science
FEMALE,"URBAN 500,000 AND OVER",Pomorskie,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,YES,NO,NO,NO,,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,GREAT BRITAIN,PASSIVE,economy and administration
FEMALE,"URBAN 200,000-500,000",Slaskie,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,WIDOWED,MIXED,IT`S DIFFICULT TO TELL,YES,YES,YES,NO,NO,NO,NO,14.0,NO,,,PASSIVE,no specialisation
FEMALE,"URBAN BELOW 20,000",Slaskie,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,MOSTLY SATISFIED,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,NO,NO,NO,NO,,NO,,,NONE,no specialisation
FEMALE,"URBAN 200,000-500,000",Lubelskie,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,MIXED,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,YES,NO,NO,,,NO,,,PASSIVE,no specialisation
MALE,"URBAN 200,000-500,000",Swietokrzyskie,SECONDARY,PUPIL OR STUDENT,SINGLE,MIXED,IT`S DIFFICULT TO TELL,YES,NO OPINION,NO,YES,YES,NO,,,NO,,,ACTIVE,technical science
