"X1","X2","val","copies","epochs","data"
"13.ymarr","16.ls",48.8847880788219,5,600,"sd2011"
"13.ymarr","17.depress",88.2512151902701,5,600,"sd2011"
"13.ymarr","18.trust",87.4920571031935,5,600,"sd2011"
"13.ymarr","19.trustfam",82.9276563727136,5,600,"sd2011"
"13.ymarr","20.trustneigh",86.6543254369466,5,600,"sd2011"
"13.ymarr","21.sport",135.132912443257,5,600,"sd2011"
"13.ymarr","22.nofriend",83.0872797857894,5,600,"sd2011"
"13.ymarr","23.smoke",115.141030589372,5,600,"sd2011"
"13.ymarr","24.nociga",169.944481240541,5,600,"sd2011"
"13.ymarr","25.alcabuse",113.077803544259,5,600,"sd2011"
"13.ymarr","26.alcsol",113.633020704975,5,600,"sd2011"
"13.ymarr","27.workab",136.209020416861,5,600,"sd2011"
"13.ymarr","28.wkabdur",338.43787714348,5,600,"sd2011"
"13.ymarr","29.wkabint",104.45984674029,5,600,"sd2011"
"13.ymarr","30.wkabintdur",69.1554202503974,5,600,"sd2011"
"13.ymarr","31.emcc",28.2085372394181,5,600,"sd2011"
"13.ymarr","32.englang",114.483486202506,5,600,"sd2011"
"13.ymarr","33.height",69.2616042078019,5,600,"sd2011"
"13.ymarr","34.weight",64.3362123153815,5,600,"sd2011"
"13.ymarr","35.bmi",73.8180005198623,5,600,"sd2011"
"14.msepdiv","15.ysepdiv",435.289186583978,5,600,"sd2011"
"14.msepdiv","16.ls",61.4817581183786,5,600,"sd2011"
"14.msepdiv","17.depress",94.0803689824318,5,600,"sd2011"
"14.msepdiv","18.trust",108.659750739856,5,600,"sd2011"
"14.msepdiv","19.trustfam",99.4352625321462,5,600,"sd2011"
"14.msepdiv","20.trustneigh",102.200300372884,5,600,"sd2011"
"14.msepdiv","21.sport",144.35214000499,5,600,"sd2011"
"14.msepdiv","22.nofriend",108.974121014894,5,600,"sd2011"
"14.msepdiv","23.smoke",134.75662265276,5,600,"sd2011"
"14.msepdiv","24.nociga",175.110107050326,5,600,"sd2011"
"14.msepdiv","25.alcabuse",139.751956354081,5,600,"sd2011"
"14.msepdiv","26.alcsol",122.742994544333,5,600,"sd2011"
"14.msepdiv","27.workab",127.535396092511,5,600,"sd2011"
"14.msepdiv","28.wkabdur",376.825896239013,5,600,"sd2011"
"14.msepdiv","29.wkabint",143.025808095406,5,600,"sd2011"
"14.msepdiv","30.wkabintdur",79.4716992849545,5,600,"sd2011"
"14.msepdiv","31.emcc",35.0858022605057,5,600,"sd2011"
"14.msepdiv","32.englang",88.267664259802,5,600,"sd2011"
"14.msepdiv","33.height",86.1306369096375,5,600,"sd2011"
"14.msepdiv","34.weight",66.875149365851,5,600,"sd2011"
"14.msepdiv","35.bmi",70.9205459696627,5,600,"sd2011"
"15.ysepdiv","16.ls",52.9100711357712,5,600,"sd2011"
"15.ysepdiv","17.depress",75.9311746673641,5,600,"sd2011"
"15.ysepdiv","18.trust",78.6217877397863,5,600,"sd2011"
"15.ysepdiv","19.trustfam",69.6955194506274,5,600,"sd2011"
"15.ysepdiv","20.trustneigh",70.7355099171204,5,600,"sd2011"
"15.ysepdiv","21.sport",117.707114699902,5,600,"sd2011"
"15.ysepdiv","22.nofriend",91.0121387873939,5,600,"sd2011"
"15.ysepdiv","23.smoke",85.2749988140625,5,600,"sd2011"
"15.ysepdiv","24.nociga",123.689250367966,5,600,"sd2011"
"15.ysepdiv","25.alcabuse",92.1361991016628,5,600,"sd2011"
"15.ysepdiv","26.alcsol",92.5387340933003,5,600,"sd2011"
"15.ysepdiv","27.workab",97.3177521210164,5,600,"sd2011"
"15.ysepdiv","28.wkabdur",250.945667026591,5,600,"sd2011"
"15.ysepdiv","29.wkabint",122.591416953965,5,600,"sd2011"
"15.ysepdiv","30.wkabintdur",71.5219852776848,5,600,"sd2011"
"15.ysepdiv","31.emcc",30.3350802921838,5,600,"sd2011"
"15.ysepdiv","32.englang",69.4245058033504,5,600,"sd2011"
"15.ysepdiv","33.height",74.2896703890151,5,600,"sd2011"
"15.ysepdiv","34.weight",54.2524282637731,5,600,"sd2011"
"15.ysepdiv","35.bmi",55.516204902175,5,600,"sd2011"
"16.ls","17.depress",27.4665776582726,5,600,"sd2011"
"16.ls","18.trust",30.024074264259,5,600,"sd2011"
"16.ls","19.trustfam",28.7091316531015,5,600,"sd2011"
"16.ls","20.trustneigh",29.2680693886349,5,600,"sd2011"
"16.ls","21.sport",41.4961102676568,5,600,"sd2011"
"16.ls","22.nofriend",36.903206173359,5,600,"sd2011"
"16.ls","23.smoke",42.8936483996906,5,600,"sd2011"
"16.ls","24.nociga",46.6435334167319,5,600,"sd2011"
"16.ls","25.alcabuse",37.3746179389388,5,600,"sd2011"
"16.ls","26.alcsol",36.152155146731,5,600,"sd2011"
"16.ls","27.workab",37.7763735978322,5,600,"sd2011"
"16.ls","28.wkabdur",69.0745088569235,5,600,"sd2011"
"16.ls","29.wkabint",47.731496606807,5,600,"sd2011"
"16.ls","30.wkabintdur",30.6796819557067,5,600,"sd2011"
"16.ls","31.emcc",14.6153446425516,5,600,"sd2011"
"16.ls","32.englang",25.7663403611809,5,600,"sd2011"
"16.ls","33.height",26.7073724452374,5,600,"sd2011"
"16.ls","34.weight",22.5384096668904,5,600,"sd2011"
"16.ls","35.bmi",23.0729922232097,5,600,"sd2011"
"17.depress","18.trust",37.6889812115528,5,600,"sd2011"
"17.depress","19.trustfam",32.3661774645693,5,600,"sd2011"
"17.depress","20.trustneigh",34.1861401753868,5,600,"sd2011"
"17.depress","21.sport",49.4977808751837,5,600,"sd2011"
"17.depress","22.nofriend",48.2899379539616,5,600,"sd2011"
"17.depress","23.smoke",39.7581545656358,5,600,"sd2011"
"17.depress","24.nociga",49.2043483485425,5,600,"sd2011"
"17.depress","25.alcabuse",40.5582832122389,5,600,"sd2011"
"17.depress","26.alcsol",42.1718722096106,5,600,"sd2011"
"17.depress","27.workab",46.906706220012,5,600,"sd2011"
"17.depress","28.wkabdur",76.9360274018064,5,600,"sd2011"
"17.depress","29.wkabint",57.6323108165823,5,600,"sd2011"
"17.depress","30.wkabintdur",36.6889052996445,5,600,"sd2011"
"17.depress","31.emcc",15.8518631788467,5,600,"sd2011"
"17.depress","32.englang",24.101626203707,5,600,"sd2011"
"17.depress","33.height",35.2905625841269,5,600,"sd2011"
"17.depress","34.weight",27.989475315342,5,600,"sd2011"
"17.depress","35.bmi",28.9748138262446,5,600,"sd2011"
"18.trust","19.trustfam",44.8153667607038,5,600,"sd2011"
"18.trust","20.trustneigh",46.840888754225,5,600,"sd2011"
"18.trust","21.sport",69.2337489212846,5,600,"sd2011"
"18.trust","22.nofriend",62.8067341758007,5,600,"sd2011"
"18.trust","23.smoke",64.7214573307384,5,600,"sd2011"
"18.trust","24.nociga",77.0422315754918,5,600,"sd2011"
"18.trust","25.alcabuse",56.1832552938362,5,600,"sd2011"
"18.trust","26.alcsol",54.876600410299,5,600,"sd2011"
"18.trust","27.workab",59.6139631270944,5,600,"sd2011"
"18.trust","28.wkabdur",119.859175213156,5,600,"sd2011"
"18.trust","29.wkabint",79.5910285099777,5,600,"sd2011"
"18.trust","30.wkabintdur",49.8024050474986,5,600,"sd2011"
"18.trust","31.emcc",21.4265382146383,5,600,"sd2011"
"18.trust","32.englang",38.0375183170713,5,600,"sd2011"
"18.trust","33.height",43.5972862987668,5,600,"sd2011"
"18.trust","34.weight",34.5219350766872,5,600,"sd2011"
"18.trust","35.bmi",36.1711210578859,5,600,"sd2011"
"19.trustfam","20.trustneigh",79.9162028162572,5,600,"sd2011"
"19.trustfam","21.sport",58.3835743103354,5,600,"sd2011"
"19.trustfam","22.nofriend",57.1749648991984,5,600,"sd2011"
"19.trustfam","23.smoke",48.5274410321619,5,600,"sd2011"
"19.trustfam","24.nociga",54.2202682649353,5,600,"sd2011"
"19.trustfam","25.alcabuse",48.2818563345841,5,600,"sd2011"
"19.trustfam","26.alcsol",46.2699563859683,5,600,"sd2011"
"19.trustfam","27.workab",50.5886035346442,5,600,"sd2011"
"19.trustfam","28.wkabdur",86.3277567912779,5,600,"sd2011"
"19.trustfam","29.wkabint",72.7264257405558,5,600,"sd2011"
"19.trustfam","30.wkabintdur",47.0620743070324,5,600,"sd2011"
"19.trustfam","31.emcc",20.4145883440095,5,600,"sd2011"
"19.trustfam","32.englang",30.2684475816321,5,600,"sd2011"
"19.trustfam","33.height",39.7022708400906,5,600,"sd2011"
"19.trustfam","34.weight",30.2789515306023,5,600,"sd2011"
"19.trustfam","35.bmi",32.935870809514,5,600,"sd2011"
"20.trustneigh","21.sport",63.1520155187528,5,600,"sd2011"
"20.trustneigh","22.nofriend",55.7605053025147,5,600,"sd2011"
"20.trustneigh","23.smoke",59.1940575304918,5,600,"sd2011"
"20.trustneigh","24.nociga",65.146471962086,5,600,"sd2011"
"20.trustneigh","25.alcabuse",51.2675907269869,5,600,"sd2011"
"20.trustneigh","26.alcsol",48.5420744429443,5,600,"sd2011"
"20.trustneigh","27.workab",54.6250277263714,5,600,"sd2011"
"20.trustneigh","28.wkabdur",90.0961824677378,5,600,"sd2011"
"20.trustneigh","29.wkabint",76.735826995013,5,600,"sd2011"
"20.trustneigh","30.wkabintdur",48.6783188159302,5,600,"sd2011"
"20.trustneigh","31.emcc",18.3429440379994,5,600,"sd2011"
"20.trustneigh","32.englang",31.2151512726414,5,600,"sd2011"
"20.trustneigh","33.height",45.8767112779834,5,600,"sd2011"
"20.trustneigh","34.weight",34.4703072069509,5,600,"sd2011"
"20.trustneigh","35.bmi",34.4960792675935,5,600,"sd2011"
"21.sport","22.nofriend",86.2525560422654,5,600,"sd2011"
"21.sport","23.smoke",87.3708816279832,5,600,"sd2011"
"21.sport","24.nociga",103.062261952604,5,600,"sd2011"
"21.sport","25.alcabuse",76.2541821514115,5,600,"sd2011"
"21.sport","26.alcsol",96.493093037075,5,600,"sd2011"
"21.sport","27.workab",84.4738525587697,5,600,"sd2011"
"21.sport","28.wkabdur",183.555523692803,5,600,"sd2011"
"21.sport","29.wkabint",104.394121839945,5,600,"sd2011"
"21.sport","30.wkabintdur",62.7876622013214,5,600,"sd2011"
"21.sport","31.emcc",24.5211616908779,5,600,"sd2011"
"21.sport","32.englang",53.8518062505811,5,600,"sd2011"
"21.sport","33.height",60.8827953855287,5,600,"sd2011"
"21.sport","34.weight",48.7260262089654,5,600,"sd2011"
"21.sport","35.bmi",51.3176445830885,5,600,"sd2011"
"22.nofriend","23.smoke",82.6382547014775,5,600,"sd2011"
"22.nofriend","24.nociga",109.987296737319,5,600,"sd2011"
"22.nofriend","25.alcabuse",74.3032781247752,5,600,"sd2011"
"22.nofriend","26.alcsol",76.4730710137569,5,600,"sd2011"
"22.nofriend","27.workab",78.1226850297862,5,600,"sd2011"
"22.nofriend","28.wkabdur",197.345983020992,5,600,"sd2011"
"22.nofriend","29.wkabint",83.5729423052145,5,600,"sd2011"
"22.nofriend","30.wkabintdur",51.0638107619841,5,600,"sd2011"
"22.nofriend","31.emcc",19.943054785599,5,600,"sd2011"
"22.nofriend","32.englang",51.5023841880884,5,600,"sd2011"
"22.nofriend","33.height",48.6999687371633,5,600,"sd2011"
"22.nofriend","34.weight",42.2401483192834,5,600,"sd2011"
"22.nofriend","35.bmi",44.2388398824633,5,600,"sd2011"
"23.smoke","24.nociga",176.112207113392,5,600,"sd2011"
"23.smoke","25.alcabuse",65.9676756900414,5,600,"sd2011"
"23.smoke","26.alcsol",52.2567492706575,5,600,"sd2011"
"23.smoke","27.workab",68.2962892891005,5,600,"sd2011"
"23.smoke","28.wkabdur",95.367854679188,5,600,"sd2011"
"23.smoke","29.wkabint",106.40431507874,5,600,"sd2011"
"23.smoke","30.wkabintdur",60.1892522592244,5,600,"sd2011"
"23.smoke","31.emcc",22.0825890449763,5,600,"sd2011"
"23.smoke","32.englang",36.0015350114919,5,600,"sd2011"
"23.smoke","33.height",64.7419253901303,5,600,"sd2011"
"23.smoke","34.weight",43.2371302811594,5,600,"sd2011"
"23.smoke","35.bmi",41.9402021365243,5,600,"sd2011"
"24.nociga","25.alcabuse",74.9161007848421,5,600,"sd2011"
"24.nociga","26.alcsol",67.4609377890093,5,600,"sd2011"
"24.nociga","27.workab",77.6137720037422,5,600,"sd2011"
"24.nociga","28.wkabdur",119.633558246508,5,600,"sd2011"
"24.nociga","29.wkabint",124.407940101835,5,600,"sd2011"
"24.nociga","30.wkabintdur",67.0130977885039,5,600,"sd2011"
"24.nociga","31.emcc",22.2754562367363,5,600,"sd2011"
"24.nociga","32.englang",39.3760747175461,5,600,"sd2011"
"24.nociga","33.height",77.9719550235439,5,600,"sd2011"
"24.nociga","34.weight",50.9149360898717,5,600,"sd2011"
"24.nociga","35.bmi",53.3986191678322,5,600,"sd2011"
"25.alcabuse","26.alcsol",78.9722154493115,5,600,"sd2011"
"25.alcabuse","27.workab",69.0967342999156,5,600,"sd2011"
"25.alcabuse","28.wkabdur",120.132123454408,5,600,"sd2011"
"25.alcabuse","29.wkabint",96.7196747044975,5,600,"sd2011"
"25.alcabuse","30.wkabintdur",61.7124485327263,5,600,"sd2011"
"25.alcabuse","31.emcc",26.2634240710331,5,600,"sd2011"
"25.alcabuse","32.englang",37.8363796558773,5,600,"sd2011"
"25.alcabuse","33.height",50.5541496907384,5,600,"sd2011"
"25.alcabuse","34.weight",38.5632710022742,5,600,"sd2011"
"25.alcabuse","35.bmi",42.0942261047266,5,600,"sd2011"
"26.alcsol","27.workab",64.4948292491845,5,600,"sd2011"
"26.alcsol","28.wkabdur",123.45111624036,5,600,"sd2011"
"26.alcsol","29.wkabint",89.0459070222888,5,600,"sd2011"
"26.alcsol","30.wkabintdur",54.8261250428102,5,600,"sd2011"
"26.alcsol","31.emcc",23.6248959027578,5,600,"sd2011"
"26.alcsol","32.englang",39.2222003766586,5,600,"sd2011"
"26.alcsol","33.height",53.2262789802443,5,600,"sd2011"
"26.alcsol","34.weight",36.8398650745002,5,600,"sd2011"
"26.alcsol","35.bmi",40.7552329176091,5,600,"sd2011"
"27.workab","28.wkabdur",140.190392145215,5,600,"sd2011"
"27.workab","29.wkabint",86.4896409009654,5,600,"sd2011"
"27.workab","30.wkabintdur",50.648627913708,5,600,"sd2011"
"27.workab","31.emcc",18.0785603794417,5,600,"sd2011"
"27.workab","32.englang",45.0285955598187,5,600,"sd2011"
"27.workab","33.height",52.0262415873461,5,600,"sd2011"
"27.workab","34.weight",44.9425135277643,5,600,"sd2011"
"27.workab","35.bmi",47.4695759287629,5,600,"sd2011"
"28.wkabdur","29.wkabint",257.864642689029,5,600,"sd2011"
"28.wkabdur","30.wkabintdur",132.209664736701,5,600,"sd2011"
"28.wkabdur","31.emcc",37.7580098518575,5,600,"sd2011"
"28.wkabdur","32.englang",39.1485042148322,5,600,"sd2011"
"28.wkabdur","33.height",117.29776465269,5,600,"sd2011"
"28.wkabdur","34.weight",73.8213961123698,5,600,"sd2011"
"28.wkabdur","35.bmi",86.734006756266,5,600,"sd2011"
"29.wkabint","30.wkabintdur",75.0331945432294,5,600,"sd2011"
"29.wkabint","31.emcc",33.9774249547855,5,600,"sd2011"
"29.wkabint","32.englang",66.0990091132576,5,600,"sd2011"
"29.wkabint","33.height",64.5633719273869,5,600,"sd2011"
"29.wkabint","34.weight",51.0833313799718,5,600,"sd2011"
"29.wkabint","35.bmi",53.4612206124809,5,600,"sd2011"
"30.wkabintdur","31.emcc",18.088687143578,5,600,"sd2011"
"30.wkabintdur","32.englang",39.3642036291311,5,600,"sd2011"
"30.wkabintdur","33.height",38.2874137173738,5,600,"sd2011"
"30.wkabintdur","34.weight",31.622043596713,5,600,"sd2011"
"30.wkabintdur","35.bmi",32.9674763827676,5,600,"sd2011"
"31.emcc","32.englang",15.4287633354689,5,600,"sd2011"
"31.emcc","33.height",16.3578475644975,5,600,"sd2011"
"31.emcc","34.weight",13.1987818714337,5,600,"sd2011"
"31.emcc","35.bmi",13.3808724576762,5,600,"sd2011"
"32.englang","33.height",34.7791101289062,5,600,"sd2011"
"32.englang","34.weight",26.1279524860451,5,600,"sd2011"
"32.englang","35.bmi",27.8043668988991,5,600,"sd2011"
"33.height","34.weight",49.1425980632515,5,600,"sd2011"
"33.height","35.bmi",36.0961671962949,5,600,"sd2011"
"34.weight","35.bmi",109.46007277695,5,600,"sd2011"
"02.age","01.sex",64.4717471593616,5,600,"sd2011"
"03.agegr","01.sex",65.1447952577366,5,600,"sd2011"
"04.placesize","01.sex",77.858103552076,5,600,"sd2011"
"05.region","01.sex",32.3284151599513,5,600,"sd2011"
"06.edu","01.sex",67.9795998379831,5,600,"sd2011"
"07.eduspec","01.sex",17.3848213306217,5,600,"sd2011"
"08.socprof","01.sex",59.9042940895347,5,600,"sd2011"
"09.unempdur","01.sex",190.449777313554,5,600,"sd2011"
"10.income","01.sex",62.2598988514802,5,600,"sd2011"
"11.marital","01.sex",30.2932754383237,5,600,"sd2011"
"12.mmarr","01.sex",158.683529711987,5,600,"sd2011"
"13.ymarr","01.sex",172.397513498453,5,600,"sd2011"
"14.msepdiv","01.sex",207.069781858597,5,600,"sd2011"
"15.ysepdiv","01.sex",165.545625230568,5,600,"sd2011"
"16.ls","01.sex",53.6519557258585,5,600,"sd2011"
"17.depress","01.sex",54.4669792380167,5,600,"sd2011"
"18.trust","01.sex",88.8362973679498,5,600,"sd2011"
"19.trustfam","01.sex",59.2635014304238,5,600,"sd2011"
"20.trustneigh","01.sex",91.4391699106642,5,600,"sd2011"
"21.sport","01.sex",128.662521537469,5,600,"sd2011"
"22.nofriend","01.sex",107.646278632146,5,600,"sd2011"
"23.smoke","01.sex",222.437446859486,5,600,"sd2011"
"24.nociga","01.sex",264.219104232876,5,600,"sd2011"
"25.alcabuse","01.sex",87.1300346120639,5,600,"sd2011"
"26.alcsol","01.sex",88.3352176725709,5,600,"sd2011"
"27.workab","01.sex",104.846603140477,5,600,"sd2011"
"28.wkabdur","01.sex",126.902550947183,5,600,"sd2011"
"29.wkabint","01.sex",149.095873516426,5,600,"sd2011"
"30.wkabintdur","01.sex",80.4527871598508,5,600,"sd2011"
"31.emcc","01.sex",25.0078588752157,5,600,"sd2011"
"32.englang","01.sex",39.2674496784907,5,600,"sd2011"
"33.height","01.sex",153.963123255138,5,600,"sd2011"
"34.weight","01.sex",75.5558375312929,5,600,"sd2011"
"35.bmi","01.sex",56.437331396237,5,600,"sd2011"
"03.agegr","02.age",161.237148794302,5,600,"sd2011"
"04.placesize","02.age",34.9622317084212,5,600,"sd2011"
"05.region","02.age",16.4360475322399,5,600,"sd2011"
"06.edu","02.age",43.0102144606131,5,600,"sd2011"
"07.eduspec","02.age",8.57216211903176,5,600,"sd2011"
"08.socprof","02.age",37.1905784532415,5,600,"sd2011"
"09.unempdur","02.age",101.933782784109,5,600,"sd2011"
"10.income","02.age",62.4982176857187,5,600,"sd2011"
"11.marital","02.age",19.9834845825963,5,600,"sd2011"
"12.mmarr","02.age",130.873570390091,5,600,"sd2011"
"13.ymarr","02.age",193.679330897053,5,600,"sd2011"
"14.msepdiv","02.age",104.168592021903,5,600,"sd2011"
"15.ysepdiv","02.age",87.6713928526815,5,600,"sd2011"
"16.ls","02.age",25.3750252571839,5,600,"sd2011"
"17.depress","02.age",32.6073041740068,5,600,"sd2011"
"18.trust","02.age",36.4413749936555,5,600,"sd2011"
"19.trustfam","02.age",31.6938173933686,5,600,"sd2011"
"20.trustneigh","02.age",35.1745186915077,5,600,"sd2011"
"21.sport","02.age",51.62731186593,5,600,"sd2011"
"22.nofriend","02.age",47.5664649727345,5,600,"sd2011"
"23.smoke","02.age",44.053712354093,5,600,"sd2011"
"24.nociga","02.age",55.6298913143623,5,600,"sd2011"
"25.alcabuse","02.age",41.0655977614015,5,600,"sd2011"
"26.alcsol","02.age",42.5081129637883,5,600,"sd2011"
"27.workab","02.age",49.6317739006572,5,600,"sd2011"
"28.wkabdur","02.age",77.0621822939318,5,600,"sd2011"
"29.wkabint","02.age",63.7008095586144,5,600,"sd2011"
"30.wkabintdur","02.age",37.9504748612627,5,600,"sd2011"
"31.emcc","02.age",15.4317525795626,5,600,"sd2011"
"32.englang","02.age",30.8439053667494,5,600,"sd2011"
"33.height","02.age",35.5299676216116,5,600,"sd2011"
"34.weight","02.age",29.841751924185,5,600,"sd2011"
"35.bmi","02.age",33.0791827468843,5,600,"sd2011"
"04.placesize","03.agegr",31.1197130104351,5,600,"sd2011"
"05.region","03.agegr",15.5384150926154,5,600,"sd2011"
"06.edu","03.agegr",38.123833644183,5,600,"sd2011"
"07.eduspec","03.agegr",8.26146438038529,5,600,"sd2011"
"08.socprof","03.agegr",27.3622055590369,5,600,"sd2011"
"09.unempdur","03.agegr",78.6216103778196,5,600,"sd2011"
"10.income","03.agegr",49.9426476422868,5,600,"sd2011"
"11.marital","03.agegr",17.9170884395684,5,600,"sd2011"
"12.mmarr","03.agegr",103.059686939696,5,600,"sd2011"
"13.ymarr","03.agegr",147.182191010931,5,600,"sd2011"
"14.msepdiv","03.agegr",84.8032575339658,5,600,"sd2011"
"15.ysepdiv","03.agegr",69.358286401009,5,600,"sd2011"
"16.ls","03.agegr",22.512666542331,5,600,"sd2011"
"17.depress","03.agegr",27.6142194357104,5,600,"sd2011"
"18.trust","03.agegr",34.1444953564756,5,600,"sd2011"
"19.trustfam","03.agegr",28.1894397424385,5,600,"sd2011"
"20.trustneigh","03.agegr",33.5197467673398,5,600,"sd2011"
"21.sport","03.agegr",48.6208417238285,5,600,"sd2011"
"22.nofriend","03.agegr",40.0333636799454,5,600,"sd2011"
"23.smoke","03.agegr",38.8728548413162,5,600,"sd2011"
"24.nociga","03.agegr",44.8180262015585,5,600,"sd2011"
"25.alcabuse","03.agegr",37.7705577087176,5,600,"sd2011"
"26.alcsol","03.agegr",37.0544677668027,5,600,"sd2011"
"27.workab","03.agegr",41.0421393648716,5,600,"sd2011"
"28.wkabdur","03.agegr",68.7591714815406,5,600,"sd2011"
"29.wkabint","03.agegr",55.1563479779886,5,600,"sd2011"
"30.wkabintdur","03.agegr",35.1803533648598,5,600,"sd2011"
"31.emcc","03.agegr",15.1650507275165,5,600,"sd2011"
"32.englang","03.agegr",27.7393014446588,5,600,"sd2011"
"33.height","03.agegr",32.848818750648,5,600,"sd2011"
"34.weight","03.agegr",27.1465854182561,5,600,"sd2011"
"35.bmi","03.agegr",29.0604883155284,5,600,"sd2011"
"05.region","04.placesize",32.163433644662,5,600,"sd2011"
"06.edu","04.placesize",41.4743437431758,5,600,"sd2011"
"07.eduspec","04.placesize",10.2234653440622,5,600,"sd2011"
"08.socprof","04.placesize",25.6655795301035,5,600,"sd2011"
"09.unempdur","04.placesize",75.3552865672188,5,600,"sd2011"
"10.income","04.placesize",33.0598309242984,5,600,"sd2011"
"11.marital","04.placesize",21.6102243622096,5,600,"sd2011"
"12.mmarr","04.placesize",63.1648933476769,5,600,"sd2011"
"13.ymarr","04.placesize",66.4438290581651,5,600,"sd2011"
"14.msepdiv","04.placesize",75.4614022263201,5,600,"sd2011"
"15.ysepdiv","04.placesize",61.6459450087372,5,600,"sd2011"
"16.ls","04.placesize",26.6549426443323,5,600,"sd2011"
"17.depress","04.placesize",30.6998431538831,5,600,"sd2011"
"18.trust","04.placesize",42.6036492025251,5,600,"sd2011"
"19.trustfam","04.placesize",37.0557592357412,5,600,"sd2011"
"20.trustneigh","04.placesize",39.4353375740866,5,600,"sd2011"
"21.sport","04.placesize",61.5247167573744,5,600,"sd2011"
"22.nofriend","04.placesize",46.4884643839805,5,600,"sd2011"
"23.smoke","04.placesize",46.9846805018122,5,600,"sd2011"
"24.nociga","04.placesize",64.8027453301192,5,600,"sd2011"
"25.alcabuse","04.placesize",48.4027770178093,5,600,"sd2011"
"26.alcsol","04.placesize",50.0783760389567,5,600,"sd2011"
"27.workab","04.placesize",49.0838811950581,5,600,"sd2011"
"28.wkabdur","04.placesize",107.665607086196,5,600,"sd2011"
"29.wkabint","04.placesize",56.2112096417886,5,600,"sd2011"
"30.wkabintdur","04.placesize",34.0451967507104,5,600,"sd2011"
"31.emcc","04.placesize",14.7687961052068,5,600,"sd2011"
"32.englang","04.placesize",33.2595428661074,5,600,"sd2011"
"33.height","04.placesize",35.4780989229769,5,600,"sd2011"
"34.weight","04.placesize",29.3633496194747,5,600,"sd2011"
"35.bmi","04.placesize",29.7510708109119,5,600,"sd2011"
"06.edu","05.region",18.9819022083278,5,600,"sd2011"
"07.eduspec","05.region",5.73062746632724,5,600,"sd2011"
"08.socprof","05.region",11.3581473794726,5,600,"sd2011"
"09.unempdur","05.region",55.7977506350295,5,600,"sd2011"
"10.income","05.region",14.6356378694467,5,600,"sd2011"
"11.marital","05.region",12.1971250853843,5,600,"sd2011"
"12.mmarr","05.region",26.509589681221,5,600,"sd2011"
"13.ymarr","05.region",27.0345188829671,5,600,"sd2011"
"14.msepdiv","05.region",32.4510285368841,5,600,"sd2011"
"15.ysepdiv","05.region",28.1757784627286,5,600,"sd2011"
"16.ls","05.region",12.5924529434437,5,600,"sd2011"
"17.depress","05.region",16.4724208260191,5,600,"sd2011"
"18.trust","05.region",20.2730412954892,5,600,"sd2011"
"19.trustfam","05.region",18.5391942556224,5,600,"sd2011"
"20.trustneigh","05.region",19.260212626402,5,600,"sd2011"
"21.sport","05.region",26.695706705133,5,600,"sd2011"
"22.nofriend","05.region",20.7918850458073,5,600,"sd2011"
"23.smoke","05.region",25.0072845315981,5,600,"sd2011"
"24.nociga","05.region",31.2373086184391,5,600,"sd2011"
"25.alcabuse","05.region",23.9903902789346,5,600,"sd2011"
"26.alcsol","05.region",24.4050852092692,5,600,"sd2011"
"27.workab","05.region",29.6528396223721,5,600,"sd2011"
"28.wkabdur","05.region",51.3930894294829,5,600,"sd2011"
"29.wkabint","05.region",26.2396587800462,5,600,"sd2011"
"30.wkabintdur","05.region",16.6464509819647,5,600,"sd2011"
"31.emcc","05.region",8.9015054932848,5,600,"sd2011"
"32.englang","05.region",17.39788846662,5,600,"sd2011"
"33.height","05.region",16.8665310719262,5,600,"sd2011"
"34.weight","05.region",13.9963711857629,5,600,"sd2011"
"35.bmi","05.region",15.1141026502805,5,600,"sd2011"
"07.eduspec","06.edu",27.9811568881476,5,600,"sd2011"
"08.socprof","06.edu",26.2252929403603,5,600,"sd2011"
"09.unempdur","06.edu",85.7070884007545,5,600,"sd2011"
"10.income","06.edu",37.3661038970683,5,600,"sd2011"
"11.marital","06.edu",26.5256181022083,5,600,"sd2011"
"12.mmarr","06.edu",79.9649610361863,5,600,"sd2011"
"13.ymarr","06.edu",78.6745699750577,5,600,"sd2011"
"14.msepdiv","06.edu",100.935067190758,5,600,"sd2011"
"15.ysepdiv","06.edu",82.1375938032742,5,600,"sd2011"
"16.ls","06.edu",30.1167401707932,5,600,"sd2011"
"17.depress","06.edu",34.4151556377395,5,600,"sd2011"
"18.trust","06.edu",48.1682344861125,5,600,"sd2011"
"19.trustfam","06.edu",39.5752768806442,5,600,"sd2011"
"20.trustneigh","06.edu",43.9049633893364,5,600,"sd2011"
"21.sport","06.edu",71.6167034916022,5,600,"sd2011"
"22.nofriend","06.edu",51.5868815738037,5,600,"sd2011"
"23.smoke","06.edu",59.4202274261871,5,600,"sd2011"
"24.nociga","06.edu",69.3693179354572,5,600,"sd2011"
"25.alcabuse","06.edu",56.7829859093901,5,600,"sd2011"
"26.alcsol","06.edu",56.7525132902392,5,600,"sd2011"
"27.workab","06.edu",58.3706052495278,5,600,"sd2011"
"28.wkabdur","06.edu",105.802756118919,5,600,"sd2011"
"29.wkabint","06.edu",72.7465480942025,5,600,"sd2011"
"30.wkabintdur","06.edu",44.561017107448,5,600,"sd2011"
"31.emcc","06.edu",17.6188600963216,5,600,"sd2011"
"32.englang","06.edu",42.8697260457224,5,600,"sd2011"
