"age","unempdur","income","mmarr","ymarr","msepdiv","ysepdiv","depress","nofriend","nociga","height","weight"
58,24,1290,7,1974,NA,NA,2,1,15,153,96
36,0,2000,9,1999,NA,NA,3,5,NA,174,75
40,0,NA,9,1998,NA,NA,7,2,NA,168,65
73,24,1400,12,1956,NA,NA,6,10,NA,158,70
59,NA,1800,6,1978,NA,NA,9,3,NA,173,130
62,0,1300,9,1973,NA,NA,5,5,NA,170,75
17,NA,NA,NA,NA,NA,NA,0,13,20,189,65
27,2,NA,NA,NA,NA,NA,8,7,NA,182,80
49,24,NA,6,1983,NA,NA,1,5,NA,168,70
34,0,NA,NA,NA,NA,NA,0,10,10,174,80
54,23,1000,9,1983,NA,NA,4,2,50,150,60
25,NA,NA,NA,NA,NA,NA,1,2,NA,187,75
33,15,300,6,2000,NA,NA,1,3,NA,181,95
30,3,1129,10,2002,NA,NA,0,1,NA,156,50
57,10,NA,3,1975,NA,NA,0,5,NA,NA,NA
31,1,NA,12,1998,NA,NA,1,2,15,160,50
86,24,950,2,1948,NA,NA,11,5,NA,155,60
25,0,2000,NA,NA,NA,NA,1,5,NA,180,83
66,24,1000,2,1969,6,1989,13,1,NA,160,90
26,0,2000,NA,NA,NA,NA,1,15,NA,174,74
42,0,2200,9,1992,NA,NA,4,10,NA,168,67
35,NA,4500,7,2006,NA,NA,0,12,NA,170,60
52,0,NA,NA,NA,NA,NA,4,2,NA,169,85
27,0,3000,NA,NA,NA,NA,0,5,NA,176,84
65,NA,2000,1,1967,NA,NA,6,5,NA,164,86
37,0,4000,4,1997,NA,NA,2,6,NA,167,79
37,0,NA,NA,NA,NA,NA,5,4,NA,162,55
68,24,1100,12,1964,11,2003,10,20,15,167,90
48,0,850,9,1995,NA,NA,4,8,NA,164,83
25,24,750,NA,2005,NA,NA,0,10,NA,180,72
31,0,1300,NA,NA,NA,NA,2,2,20,168,57
35,12,1000,NA,NA,NA,NA,4,20,20,161,55
75,NA,700,12,1965,NA,NA,9,3,5,164,53
60,24,877,10,1977,NA,NA,5,2,NA,164,95
44,0,1000,6,1998,12,1996,7,1,NA,172,85
63,NA,950,10,1970,NA,NA,8,11,NA,158,62
29,0,2300,NA,2010,NA,NA,2,2,NA,167,50
25,0,1200,9,2010,NA,NA,5,5,NA,170,80
61,0,2000,11,1974,NA,NA,3,5,NA,164,72
57,0,800,7,1973,NA,NA,5,10,10,176,95
69,NA,708,3,1967,NA,NA,5,6,NA,164,70
32,NA,NA,12,1998,NA,NA,0,6,NA,170,50
47,0,3000,9,1993,NA,NA,0,10,40,176,76
64,0,1330,9,1971,NA,NA,4,4,NA,156,55
47,0,500,4,1997,NA,NA,0,5,NA,165,84
64,0,4650,7,1971,NA,NA,4,5,NA,172,91
23,NA,NA,NA,NA,NA,NA,0,NA,3,165,50
36,12,1800,8,2005,NA,NA,0,5,NA,165,70
78,NA,900,3,1998,NA,NA,3,10,NA,155,62
49,0,2000,8,1983,NA,NA,7,6,NA,170,80
57,2,360,9,1976,NA,NA,3,0,NA,174,82
70,NA,2200,11,1961,2,2000,0,15,NA,157,60
61,0,1900,12,1974,NA,NA,5,2,NA,162,70
42,0,2100,11,2006,NA,NA,0,3,NA,164,70
70,24,1100,NA,NA,1,2011,14,2,3,170,80
47,0,NA,9,1988,NA,NA,6,4,NA,156,58
32,NA,2000,10,2000,NA,NA,9,0,NA,167,62
49,12,300,6,1980,12,2001,9,4,30,170,60
61,24,1100,2,1971,NA,NA,11,2,NA,174,105
68,24,1200,6,1965,NA,NA,10,0,NA,170,73
54,0,1000,2,1979,NA,NA,5,NA,NA,160,61
22,0,NA,NA,NA,NA,NA,0,8,10,175,70
22,NA,NA,NA,NA,NA,NA,NA,5,10,176,80
32,0,2200,7,1999,NA,NA,11,0,NA,167,65
17,0,NA,NA,NA,NA,NA,11,2,NA,175,70
37,0,1350,6,1998,NA,NA,6,3,NA,160,90
29,4,500,4,2007,NA,NA,1,5,10,185,90
33,0,1500,6,2005,NA,NA,0,6,NA,170,60
39,24,1200,4,2007,NA,NA,15,0,NA,176,69
64,0,1300,6,1970,6,2006,5,0,3,175,82
76,NA,800,4,1955,NA,NA,14,2,12,160,82
57,0,360,8,1973,NA,NA,1,6,NA,186,120
26,24,NA,NA,NA,NA,NA,0,20,NA,156,60
66,0,2800,8,1965,NA,NA,7,4,NA,158,63
16,NA,NA,NA,NA,NA,NA,1,4,NA,184,70
47,NA,2400,11,1987,NA,NA,7,4,NA,160,70
75,0,2800,6,1967,1,2006,7,4,20,158,55
49,0,2000,4,1986,NA,NA,0,4,NA,167,85
25,NA,NA,NA,NA,NA,NA,7,3,NA,162,58
90,24,2200,12,1948,11,1991,14,8,NA,160,82
51,2,1800,9,1984,NA,NA,4,4,20,165,90
55,0,900,6,1976,NA,NA,6,NA,NA,164,83
55,3,7000,6,1990,NA,NA,5,2,20,170,75
51,0,1000,NA,NA,NA,NA,6,0,NA,172,92
59,24,1050,12,1979,NA,NA,6,6,NA,162,61
57,12,NA,3,1974,NA,NA,6,12,NA,160,80
53,NA,2800,7,1985,NA,NA,3,3,20,165,70
74,0,698,12,1977,5,2006,10,3,NA,164,100
53,0,2000,10,1988,NA,NA,4,3,NA,173,100
72,0,1300,4,1966,NA,NA,14,1,NA,168,60
54,23,240,NA,NA,NA,NA,9,0,3,175,70
58,NA,1000,8,1976,NA,NA,14,7,NA,164,95
19,NA,310,NA,NA,NA,NA,1,4,NA,178,63
38,NA,1300,NA,NA,NA,NA,3,4,10,167,73
81,24,1600,4,1963,NA,NA,11,12,NA,173,87
46,0,1428,NA,NA,NA,NA,0,3,NA,170,76
28,0,1670,NA,NA,NA,NA,0,6,NA,182,84
24,NA,NA,4,2010,NA,NA,5,2,10,167,63
70,NA,1000,8,1964,1,2010,14,10,NA,165,76
34,NA,3000,6,1999,NA,NA,0,2,NA,183,82
55,NA,900,NA,NA,NA,NA,5,4,NA,167,89
53,24,1000,NA,NA,1,2006,1,4,NA,152,71
19,NA,NA,NA,NA,NA,NA,0,10,NA,188,105
55,0,3000,6,1985,NA,NA,1,12,NA,170,84
52,0,1500,7,1982,NA,NA,7,5,20,154,54
39,0,1300,4,1995,NA,NA,0,4,5,172,75
18,NA,NA,NA,NA,NA,NA,0,7,NA,175,70
68,24,700,12,1967,6,1996,6,10,20,165,80
28,0,1300,NA,NA,NA,NA,0,6,20,162,55
37,NA,1000,3,2000,NA,NA,5,10,NA,193,85
47,NA,1000,2,1986,NA,NA,9,10,NA,174,68
59,NA,1000,4,1975,10,1997,8,1,NA,167,80
53,0,2000,7,1981,NA,NA,2,8,NA,158,65
91,NA,800,1,1937,5,2006,21,4,NA,160,60
61,0,930,11,1971,NA,NA,12,5,NA,153,78
29,10,1200,NA,NA,NA,NA,6,0,NA,184,81
17,NA,NA,NA,NA,NA,NA,1,5,NA,183,69
48,8,530,9,1982,NA,NA,5,6,10,165,115
68,0,800,7,1964,11,1991,15,5,NA,155,58
53,6,600,5,1982,2,1996,7,20,10,158,54
41,0,4500,8,1991,NA,NA,2,6,NA,165,70
66,24,860,12,1970,NA,NA,9,4,NA,178,80
16,0,NA,NA,NA,NA,NA,5,10,NA,185,88
19,NA,NA,NA,NA,NA,NA,6,40,3,182,61
16,0,NA,NA,NA,NA,NA,2,12,NA,178,57
57,24,1200,6,1975,5,2004,17,9,20,170,73
73,24,600,6,1957,NA,NA,10,15,NA,170,60
49,NA,1800,9,1990,6,1993,2,3,20,180,90
56,0,900,6,1976,NA,NA,6,10,NA,165,78
26,NA,560,8,2006,NA,NA,1,10,5,164,63
69,0,1600,8,1985,9,1997,8,3,NA,160,50
62,NA,1400,8,1973,NA,NA,4,5,NA,170,82
57,NA,NA,10,1977,NA,NA,14,10,6,152,55
55,NA,1400,2,1977,12,2007,6,6,NA,158,51
24,6,NA,NA,NA,NA,NA,NA,4,NA,175,69
61,0,1080,11,1971,NA,NA,7,2,NA,165,71
42,0,1200,7,1989,NA,NA,7,5,NA,152,70
27,0,500,6,2002,NA,NA,0,20,NA,168,79
56,5,1800,4,1977,1,2002,1,6,NA,173,80
41,0,3300,NA,NA,NA,NA,2,5,20,175,76
55,NA,2800,10,1984,NA,NA,4,2,NA,168,68
46,0,1300,4,1984,NA,NA,4,5,NA,168,69
26,0,2500,NA,NA,NA,NA,1,10,NA,185,94
75,24,1200,8,1960,NA,NA,9,10,NA,164,70
64,24,1000,11,1981,2,1987,7,2,NA,164,100
18,NA,NA,NA,NA,NA,NA,2,12,10,152,56
35,NA,NA,NA,NA,NA,NA,6,50,NA,197,97
51,0,1000,8,1982,NA,NA,0,2,NA,165,80
92,0,850,2,1942,4,1981,16,3,NA,155,52
60,0,2500,4,1977,NA,NA,4,5,NA,185,100
40,0,NA,1,2009,NA,NA,9,5,NA,168,65
61,0,1600,6,2008,NA,NA,5,20,NA,158,58
56,NA,1700,7,1977,9,1998,1,15,NA,174,86
48,0,1700,6,1985,NA,NA,4,3,NA,178,100
60,24,1300,9,1975,NA,NA,5,15,8,174,75
55,NA,560,1,1977,NA,NA,8,10,NA,164,81
73,24,1150,11,1958,9,2007,8,0,NA,158,62
42,0,NA,6,1991,NA,NA,0,5,NA,175,80
30,24,NA,11,2000,NA,NA,10,10,NA,NA,NA
19,0,NA,NA,NA,NA,NA,2,8,5,173,66
23,0,1500,NA,NA,NA,NA,0,2,NA,164,50
64,NA,1400,7,1971,NA,NA,2,6,NA,160,75
47,NA,5000,4,1991,NA,NA,0,15,NA,170,59
49,24,NA,10,1982,NA,NA,3,5,NA,152,54
63,NA,1460,9,1973,NA,NA,9,3,5,165,80
81,NA,900,6,1957,NA,NA,14,4,NA,155,58
17,0,NA,NA,NA,NA,NA,9,22,NA,196,80
51,2,NA,10,1980,NA,NA,2,15,NA,175,94
73,24,1400,9,1961,NA,NA,8,6,NA,172,100
58,NA,1650,6,1973,NA,NA,2,10,NA,160,69
53,12,NA,NA,NA,NA,NA,6,7,20,158,54
18,NA,NA,NA,NA,NA,NA,3,3,NA,171,65
39,7,1197,10,1991,NA,NA,1,20,NA,161,70
55,0,1640,4,1978,NA,NA,3,3,NA,168,98
53,0,NA,9,1978,NA,NA,6,2,25,158,66
27,NA,NA,NA,NA,NA,NA,0,3,NA,175,80
19,NA,NA,NA,NA,NA,NA,0,7,NA,188,75
39,0,600,2,1992,NA,NA,3,20,20,172,76
54,NA,1000,9,1982,NA,NA,3,5,NA,160,62
25,1,1600,NA,NA,NA,NA,6,5,NA,164,62
41,24,NA,9,1995,NA,NA,1,2,3,160,79
59,9,1000,NA,NA,NA,NA,8,0,21,170,90
76,NA,1500,2,1965,NA,NA,8,5,NA,165,73
27,0,1000,NA,NA,NA,NA,0,1,NA,174,78
33,0,1000,6,1998,NA,NA,5,2,NA,165,57
74,0,600,6,1965,NA,NA,9,3,NA,176,143
58,24,1800,11,1975,NA,NA,7,7,NA,166,62
38,NA,1500,5,1996,NA,NA,1,2,NA,180,82
64,0,1500,9,1995,NA,NA,13,4,NA,165,88
66,24,1600,7,1968,NA,NA,2,2,NA,150,70
57,0,1229,6,1977,6,1995,5,10,NA,168,69
53,0,700,10,1980,NA,NA,2,1,NA,178,95
63,0,1000,9,1970,NA,NA,3,10,NA,176,90
69,24,1520,9,1963,NA,NA,7,20,NA,163,105
64,0,766,11,1976,1,1987,3,8,NA,175,85
46,NA,NA,9,1987,NA,NA,0,5,NA,168,65
25,0,1000,7,2009,NA,NA,1,3,NA,170,58
64,NA,1600,11,1973,2,2002,7,0,NA,175,88
89,24,2300,4,1938,10,1993,20,12,NA,173,84
65,0,1200,11,1969,NA,NA,8,2,NA,176,72
72,NA,1500,5,1973,NA,NA,9,4,NA,176,75
27,0,2000,NA,NA,NA,NA,2,3,NA,164,60
56,NA,9000,2,1978,NA,NA,9,10,NA,170,90
16,NA,NA,NA,NA,NA,NA,0,15,NA,185,65
60,0,2000,7,1973,NA,NA,3,7,NA,170,80
78,0,970,2,1955,10,2001,9,2,NA,160,80
76,24,1600,6,1970,NA,NA,NA,8,20,NA,NA
42,24,NA,9,2001,NA,NA,0,3,NA,163,58
30,0,1000,10,2000,NA,NA,4,10,NA,160,78
81,0,1300,4,2006,NA,NA,7,5,NA,165,65
55,24,NA,1,1978,NA,NA,7,1,NA,160,50
32,0,1400,6,1999,NA,NA,0,8,NA,170,82
21,NA,200,NA,NA,NA,NA,2,3,NA,178,62
75,NA,1180,9,1960,NA,NA,10,4,NA,155,55
68,NA,1300,4,1975,10,1993,11,3,NA,160,49
55,NA,610,1,1979,NA,NA,14,0,40,178,78
26,NA,NA,NA,NA,NA,NA,0,10,NA,176,65
51,NA,1300,6,1984,5,2006,1,3,20,163,68
37,0,2200,NA,NA,NA,NA,3,10,NA,158,46
27,0,6500,NA,NA,NA,NA,6,15,NA,167,58
23,NA,460,NA,NA,NA,NA,1,5,NA,176,80
47,NA,1800,9,1987,NA,NA,0,6,NA,170,60
33,NA,1500,6,2003,NA,NA,0,4,NA,168,53
19,0,NA,NA,NA,NA,NA,0,6,30,180,87
33,NA,1200,9,1999,NA,NA,0,3,NA,175,60
56,0,890,11,1975,NA,NA,8,8,NA,182,87
50,0,1100,9,1980,NA,NA,7,2,5,180,88
62,0,1600,8,1971,NA,NA,13,3,NA,168,98
63,24,1500,6,1967,9,2010,4,0,5,160,76
83,0,1700,7,1950,6,1999,9,10,NA,160,80
22,24,300,NA,NA,NA,NA,0,5,NA,165,50
34,0,3100,8,2001,NA,NA,2,3,NA,185,95
31,0,950,NA,NA,NA,NA,8,4,NA,168,84
35,2,6000,10,2009,NA,NA,0,3,20,178,90
19,0,1100,NA,NA,NA,NA,3,10,NA,160,63
27,NA,1500,NA,NA,NA,NA,0,5,12,180,NA
35,NA,NA,9,2005,NA,NA,1,5,5,167,100
66,NA,970,7,1969,NA,NA,6,10,NA,165,67
18,0,NA,NA,NA,NA,NA,0,4,NA,180,60
52,0,3000,9,1988,NA,NA,3,12,30,178,74
37,0,200,9,1997,NA,NA,0,10,NA,165,70
59,24,1050,10,1979,NA,NA,4,0,20,172,51
27,3,1350,9,2009,NA,NA,5,10,NA,170,80
49,0,2000,4,1986,NA,NA,0,10,20,176,90
65,0,1200,11,1980,NA,NA,9,0,NA,175,65
51,0,NA,4,1982,NA,NA,3,4,20,168,65
62,NA,1000,12,1972,NA,NA,9,8,1,152,60
73,24,1400,12,1960,NA,NA,6,10,NA,180,85
29,NA,2000,6,2011,NA,NA,1,2,NA,167,59
62,24,720,11,1985,NA,NA,10,6,NA,166,64
49,0,600,NA,NA,NA,NA,3,2,NA,170,83
44,NA,1200,11,1990,NA,NA,5,15,15,174,78
55,NA,NA,12,1982,NA,NA,1,10,20,170,68
57,10,600,10,1981,NA,NA,6,21,20,170,85
37,0,950,NA,NA,NA,NA,0,7,20,182,84
56,NA,1700,10,1984,NA,NA,18,4,NA,174,97
17,NA,NA,NA,NA,NA,NA,0,4,NA,160,58
45,NA,1600,4,2005,6,2006,2,NA,NA,167,85
58,0,3000,3,1982,NA,NA,1,13,NA,164,103
45,0,1100,4,1998,NA,NA,5,10,NA,170,115
50,0,NA,2,1987,NA,NA,0,7,20,176,83
33,0,2000,9,2004,NA,NA,0,2,NA,182,82
75,0,1500,3,1955,12,1980,6,4,NA,160,90
40,NA,1890,8,1996,NA,NA,1,2,NA,172,67
40,0,NA,9,2000,NA,NA,6,2,20,170,51
31,7,900,9,2000,NA,NA,4,5,NA,170,80
49,0,800,6,1995,NA,NA,3,5,NA,161,52
57,0,NA,6,1973,5,1997,11,3,NA,156,68
41,24,NA,7,1995,NA,NA,0,1,10,170,60
44,0,680,8,1987,NA,NA,7,2,NA,160,50
24,NA,600,4,2007,NA,NA,2,1,NA,157,56
49,0,580,NA,NA,NA,NA,3,10,NA,173,91
58,NA,1000,8,1977,12,2004,NA,40,NA,153,74
22,NA,1100,NA,NA,NA,NA,1,4,NA,170,60
41,NA,3500,7,1991,NA,NA,0,6,NA,173,70
31,0,1000,3,2005,NA,NA,2,10,NA,180,120
53,0,2200,10,1988,NA,NA,3,4,NA,169,71
29,0,4000,6,2009,NA,NA,1,5,NA,169,60
27,0,NA,11,2002,NA,NA,5,10,10,154,48
35,0,NA,9,2004,NA,NA,2,8,10,165,68
90,NA,1500,4,1947,11,1990,13,10,NA,156,85
25,24,NA,NA,NA,NA,NA,1,8,20,189,118
61,24,1100,12,1969,9,2006,6,2,NA,166,85
38,NA,NA,8,2003,NA,NA,0,7,NA,167,100
36,NA,1860,6,2006,NA,NA,0,5,4,168,66
44,0,1350,9,1991,NA,NA,0,8,NA,167,63
26,14,NA,NA,NA,NA,NA,1,0,20,170,62
20,NA,NA,NA,NA,NA,NA,5,5,NA,165,59
77,NA,910,NA,NA,NA,NA,NA,6,NA,176,90
76,24,1775,10,1958,NA,NA,7,6,NA,160,54
57,0,1000,6,1981,NA,NA,4,10,NA,165,98
22,NA,NA,NA,NA,NA,NA,2,5,NA,164,51
60,13,900,9,1977,11,1997,5,8,NA,165,74
51,0,1500,6,1982,NA,NA,3,4,20,170,60
24,24,640,NA,NA,NA,NA,0,0,NA,178,78
27,0,NA,11,2002,NA,NA,4,30,20,157,56
54,12,1000,10,1983,NA,NA,4,0,NA,162,90
17,NA,NA,NA,NA,NA,NA,1,5,NA,186,80
20,NA,NA,NA,NA,NA,NA,0,2,NA,180,86
19,NA,NA,NA,NA,NA,NA,0,7,NA,194,NA
67,0,1600,11,1983,7,1998,7,2,NA,164,72
33,NA,1500,9,2006,NA,NA,3,5,NA,176,80
36,0,NA,12,1997,12,1999,1,2,20,164,56
22,11,NA,NA,NA,NA,NA,1,5,NA,171,73
18,0,NA,NA,NA,NA,NA,0,2,NA,170,55
78,NA,1580,11,1947,10,2006,13,5,NA,167,75
67,0,1100,6,1968,11,2009,13,4,NA,160,96
54,0,NA,7,1979,NA,NA,0,3,40,164,70
35,0,1200,11,1997,NA,NA,1,10,NA,170,88
61,0,800,10,1971,NA,NA,6,0,NA,165,100
82,0,1470,NA,NA,10,1985,8,10,NA,140,60
53,0,1800,10,1991,NA,NA,6,3,NA,180,100
86,24,1000,NA,1950,8,1984,6,6,NA,166,80
21,NA,NA,NA,NA,NA,NA,0,2,NA,165,53
54,0,NA,6,1977,NA,NA,5,10,NA,159,75
47,NA,2100,9,1991,NA,NA,2,10,NA,179,84
62,12,440,9,1967,NA,NA,9,5,NA,170,100
34,0,1400,6,1998,NA,NA,9,4,10,161,69
52,0,740,10,1989,NA,NA,2,3,NA,175,75
17,NA,NA,NA,NA,NA,NA,0,20,NA,176,57
76,24,650,12,1957,3,1985,13,3,NA,165,60
49,0,NA,6,1989,NA,NA,2,0,NA,180,98
26,NA,560,NA,NA,NA,NA,2,1,NA,164,57
54,0,800,6,1976,NA,NA,13,0,40,174,98
37,24,NA,2,1996,NA,NA,1,10,NA,170,67
78,24,1050,8,1954,9,2007,4,3,NA,164,75
71,0,900,8,1962,6,1995,NA,5,NA,175,80
47,0,2000,6,1988,NA,NA,10,6,NA,158,54
36,0,4000,8,2006,NA,NA,0,4,NA,172,75
88,24,NA,7,1946,7,1990,17,6,NA,165,80
47,0,NA,12,1990,NA,NA,6,4,20,158,63
19,0,NA,NA,NA,NA,NA,0,6,20,171,68
18,NA,NA,NA,NA,NA,NA,3,4,NA,171,60
65,0,1800,10,1970,NA,NA,5,5,5,164,55
50,0,1200,4,1989,NA,NA,0,18,NA,180,100
50,0,NA,5,1986,NA,NA,4,6,NA,185,105
35,0,3000,9,1999,NA,NA,0,2,NA,170,78
21,NA,NA,NA,NA,NA,NA,5,3,NA,168,59
22,0,1100,NA,NA,NA,NA,0,10,NA,170,80
62,24,1110,8,1971,NA,NA,4,6,NA,150,59
30,0,400,7,2003,NA,NA,4,10,NA,157,66
25,NA,400,5,2009,NA,NA,3,5,NA,173,53
52,6,740,8,1986,NA,NA,5,10,20,165,65
65,24,700,10,1968,5,2008,10,3,NA,158,70
56,NA,1000,9,1975,NA,NA,8,4,NA,152,71
57,0,1000,12,1972,NA,NA,10,6,NA,163,82
56,0,460,7,1983,NA,NA,4,10,20,173,83
72,0,1300,10,1966,NA,NA,11,30,NA,171,60
62,NA,1300,9,1971,NA,NA,8,8,NA,164,105
18,0,NA,NA,NA,NA,NA,3,5,NA,172,67
58,24,680,4,1972,NA,NA,14,10,15,164,70
17,NA,NA,NA,NA,NA,NA,0,8,NA,175,80
23,0,1500,3,2010,NA,NA,6,2,NA,168,54
36,0,1350,9,1996,NA,NA,0,5,20,170,88
23,8,1000,NA,NA,NA,NA,4,5,NA,190,94
71,0,3000,4,1964,NA,NA,3,7,NA,170,70
76,24,1775,4,1985,NA,NA,3,2,15,170,80
54,NA,NA,6,1981,NA,NA,5,4,NA,162,68
18,0,NA,NA,NA,NA,NA,4,5,NA,NA,NA
54,NA,1400,4,1980,NA,NA,6,6,NA,180,95
16,NA,NA,NA,NA,NA,NA,0,7,NA,172,70
64,0,1597,6,1978,NA,NA,13,3,NA,164,70
56,0,1000,2,1979,NA,NA,3,10,NA,167,60
40,8,2500,NA,NA,NA,NA,0,6,20,170,50
22,8,1000,NA,NA,NA,NA,4,2,NA,184,76
73,0,1300,10,1961,7,1994,6,20,NA,168,80
64,24,1000,NA,NA,NA,NA,3,30,NA,165,85
37,0,11000,NA,NA,NA,NA,0,30,20,184,98
62,15,300,NA,NA,NA,NA,10,2,NA,155,58
18,NA,NA,NA,2008,NA,NA,7,10,NA,171,59
35,NA,2000,NA,NA,NA,NA,2,5,NA,172,74
27,0,1076,NA,NA,NA,NA,8,10,NA,182,80
34,0,2000,NA,NA,NA,NA,1,2,NA,176,98
65,NA,1500,3,1968,NA,NA,NA,4,15,172,71
34,0,NA,8,1999,NA,NA,1,8,NA,160,56
56,24,100,4,1976,9,2002,13,2,30,162,40
73,NA,1000,NA,NA,NA,NA,13,2,NA,188,75
41,NA,200,11,1989,NA,NA,2,3,NA,168,100
64,0,900,1,1970,NA,NA,7,4,NA,164,70
41,NA,2100,1,1998,NA,NA,3,4,NA,175,60
55,0,2300,1,1977,NA,NA,8,8,10,170,80
48,NA,600,9,1984,NA,NA,6,10,NA,167,54
64,0,1900,2,1967,1,1996,6,20,20,160,100
50,NA,710,2,1976,9,1998,8,0,15,170,100
59,15,1000,12,1974,NA,NA,14,20,NA,172,86
58,0,3000,11,1976,NA,NA,5,12,NA,182,110
73,24,1400,12,1955,4,2011,6,10,NA,156,68
21,0,1600,NA,NA,NA,NA,4,6,NA,187,NA
33,0,400,4,1998,NA,NA,3,10,20,160,54
26,24,560,9,2004,7,2008,1,30,20,165,73
68,0,1200,2,1963,NA,NA,4,7,NA,174,72
62,0,1500,8,1973,NA,NA,3,3,20,165,74
78,24,920,6,1954,4,1985,14,2,NA,165,62
61,NA,850,12,1971,NA,NA,7,4,NA,160,78
86,24,1260,12,1952,NA,NA,11,0,NA,150,55
60,NA,1000,2,1972,NA,NA,3,10,20,180,87
46,0,1428,9,1982,NA,NA,6,6,1,160,82
42,0,700,10,1998,NA,NA,8,6,10,182,80
32,0,1800,9,2010,NA,NA,0,2,NA,178,75
59,0,1400,4,1973,NA,NA,4,4,NA,168,70
25,0,NA,NA,NA,NA,NA,0,30,NA,182,80
64,NA,1000,NA,NA,NA,NA,7,2,NA,145,62
75,NA,1180,7,1962,NA,NA,13,4,NA,170,72
83,NA,800,8,1948,7,2005,6,4,NA,165,62
55,NA,560,1,1974,NA,NA,4,1,NA,164,80
55,12,NA,12,1979,NA,NA,9,7,NA,153,78
55,NA,NA,12,1979,3,2000,5,6,NA,162,54
45,NA,600,7,1984,NA,NA,14,15,20,167,90
52,0,2000,10,1978,NA,NA,6,4,20,167,69
25,0,NA,NA,NA,NA,NA,5,3,NA,162,70
86,24,1200,10,1952,NA,NA,9,5,NA,158,70
61,0,5800,8,1969,NA,NA,1,10,25,183,92
56,0,1200,10,1975,6,2010,10,2,NA,160,55
64,0,2000,3,1973,NA,NA,4,10,10,165,80
45,NA,2200,10,1989,NA,NA,4,5,20,181,98
35,0,2500,4,1997,NA,NA,0,6,NA,174,70
86,24,850,5,1943,11,2007,12,0,NA,158,56
45,NA,1500,6,1999,NA,NA,6,1,NA,185,84
31,0,1800,10,2000,NA,NA,0,10,NA,170,62
37,0,NA,7,1999,NA,NA,5,3,15,164,85
43,NA,3700,6,1992,NA,NA,1,8,NA,165,58
80,0,1100,NA,1957,NA,NA,8,15,10,164,96
60,NA,800,8,1980,NA,NA,6,3,20,165,95
60,24,1500,8,1975,NA,NA,3,4,NA,170,83
68,NA,1200,4,1965,NA,NA,9,12,NA,154,72
22,NA,NA,NA,NA,NA,NA,4,7,NA,164,67
43,0,1500,10,1989,4,2010,4,0,10,174,92
59,NA,1000,9,1976,NA,NA,8,10,6,160,63
60,NA,1800,10,1974,9,1997,8,1,6,167,70
41,24,640,4,1988,NA,NA,5,3,10,171,60
54,23,1200,11,1982,NA,NA,6,10,NA,164,73
51,0,2000,12,1985,7,2007,0,6,NA,170,75
39,0,2500,9,1998,NA,NA,1,5,NA,175,80
34,0,NA,10,1997,NA,NA,0,1,NA,158,50
18,0,NA,NA,NA,NA,NA,3,10,NA,168,45
63,NA,1400,8,1978,NA,NA,0,9,NA,178,80
39,0,1450,NA,NA,NA,NA,4,2,20,187,100
51,18,NA,10,1981,NA,NA,3,2,NA,160,66
54,24,NA,4,1978,NA,NA,3,3,10,172,76
68,NA,1890,4,1968,9,2000,4,5,NA,164,70
59,NA,1300,1,1975,NA,NA,8,6,NA,173,80
26,5,2000,NA,NA,NA,NA,0,3,NA,160,55
45,NA,3300,11,1989,NA,NA,2,2,NA,186,100
66,24,1100,11,1963,NA,NA,5,4,15,156,56
33,24,1500,5,2004,NA,NA,3,2,NA,172,76
42,NA,NA,3,1987,NA,NA,1,0,NA,158,56
24,NA,2000,NA,NA,NA,NA,0,6,NA,170,80
57,0,1500,9,1976,NA,NA,5,3,20,154,61
50,NA,NA,NA,NA,NA,NA,7,0,NA,177,80
62,24,1000,8,1977,NA,NA,9,10,NA,170,68
74,24,2500,1,1958,NA,NA,5,5,NA,158,65
36,0,NA,NA,NA,NA,NA,0,30,NA,175,80
62,0,850,6,1971,12,2003,9,10,NA,168,58
24,0,1800,NA,NA,NA,NA,0,6,NA,178,76
41,NA,1000,9,2010,NA,NA,7,5,20,164,58
43,0,NA,10,1990,NA,NA,8,2,20,178,76
74,24,2100,NA,NA,NA,NA,7,2,NA,150,73
57,18,NA,NA,NA,NA,NA,3,10,NA,182,86
58,24,NA,10,1972,NA,NA,1,15,NA,172,89
38,0,1200,9,1972,NA,NA,0,5,NA,172,72
65,NA,1500,7,1971,NA,NA,6,0,NA,162,70
66,NA,800,11,1965,2,1977,9,0,20,159,61
52,NA,1100,7,1982,NA,NA,6,4,6,142,60
18,0,NA,NA,NA,NA,NA,0,4,NA,176,80
58,24,1100,10,1975,NA,NA,4,2,20,178,76
82,0,1080,10,1960,10,1982,11,20,NA,160,80
65,24,NA,8,1964,NA,NA,5,2,10,160,78
20,0,800,NA,NA,NA,NA,2,10,NA,175,85
21,0,640,NA,NA,NA,NA,1,10,NA,197,85
59,24,NA,4,1978,NA,NA,7,4,NA,166,90
27,0,1200,NA,NA,NA,NA,2,3,NA,166,79
62,15,300,4,1980,5,2000,NA,4,30,170,74
61,24,800,4,1974,NA,NA,0,1,NA,NA,NA
58,0,1000,12,1977,NA,NA,3,4,NA,174,105
64,NA,1500,3,2006,NA,NA,9,4,NA,176,143
50,24,1000,8,1980,NA,NA,3,10,10,154,60
17,24,NA,NA,NA,NA,NA,2,3,NA,164,43
19,NA,NA,NA,NA,NA,NA,1,3,NA,158,39
35,24,NA,NA,NA,NA,NA,2,50,20,180,98
62,0,450,7,1968,NA,NA,3,2,NA,173,65
