"sex","placesize","region","edu","socprof","marital","ls","trust","trustfam","trustneigh","sport","smoke","alcabuse","alcsol","workab","wkabdur","wkabint","wkabintdur","emcc","englang","eduspec"
"FEMALE","URBAN 20,000-100,000","Lubelskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","YES","NO","NO","YES","NO",NA,"NO",NA,NA,"ACTIVE","technical science"
"MALE","RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"PASSIVE","no specialisation"
"FEMALE","RURAL AREAS","Mazowieckie","SECONDARY","RETIRED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","production and processing"
"MALE","URBAN 100,000-200,000","Podkarpackie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED","IT`S DIFFICULT TO TELL","YES","NO OPINION","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 200,000-500,000","Lubuskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED","IT`S DIFFICULT TO TELL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","economy and administration"
"FEMALE","URBAN 100,000-200,000","Wielkopolskie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED","MIXED","ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","no specialisation"
"MALE","RURAL AREAS","Malopolskie","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE","PLEASED","IT`S DIFFICULT TO TELL","NO OPINION","NO OPINION","NO","YES","NO","NO",NA,NA,"NO",NA,NA,"ACTIVE","no specialisation"
"FEMALE","URBAN 100,000-200,000","Dolnoslaskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED","IT`S DIFFICULT TO TELL","YES","YES","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","liberal arts"
"FEMALE","RURAL AREAS","Mazowieckie","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","social sciences"
"FEMALE","URBAN 100,000-200,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","YES","NO","NO",NA,"NO",NA,NA,"NONE","social sciences"
"FEMALE","RURAL AREAS","Malopolskie","POST-SECONDARY OR HIGHER","RETIRED","SINGLE","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","economy and administration"
"MALE","RURAL AREAS","Malopolskie","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE","MIXED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","YES","YES","YES",NA,NA,"YES, TO NON-EU COUNTRY","LESS THAN 1 TO 2 YEARS","OTHER COUNTRIES","NONE","services for the population and transport services"
"MALE","URBAN 100,000-200,000","Lubelskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","economy and administration"
"FEMALE","RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO",NA,NA,"NO",NA,NA,"PASSIVE","no specialisation"
"FEMALE","URBAN 100,000-200,000","Wielkopolskie","SECONDARY","UNEMPLOYED","MARRIED","PLEASED","IT`S DIFFICULT TO TELL","YES","NO","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","social sciences"
"FEMALE","RURAL AREAS","Wielkopolskie","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"PASSIVE","no specialisation"
"MALE","URBAN BELOW 20,000","Podkarpackie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","URBAN 20,000-100,000","Swietokrzyskie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","YES","YES","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 20,000-100,000","Lubelskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED","IT`S DIFFICULT TO TELL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","no specialisation"
"FEMALE","URBAN 100,000-200,000","Dolnoslaskie","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 100,000-200,000","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","RURAL AREAS","Dolnoslaskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MIXED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","URBAN BELOW 20,000","Malopolskie","SECONDARY","PUPIL OR STUDENT","SINGLE","DELIGHTED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"ACTIVE","no specialisation"
"MALE","RURAL AREAS","Pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","RURAL AREAS","Warminsko-mazurskie","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","public health"
"MALE","URBAN 200,000-500,000","Warminsko-mazurskie","SECONDARY",NA,"MARRIED","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","production and processing"
"MALE","RURAL AREAS","Lubuskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED","MOSTLY SATISFIED","IT`S DIFFICULT TO TELL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","URBAN BELOW 20,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","URBAN 200,000-500,000","Slaskie","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","URBAN 100,000-200,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","agriculture, forestry, fishing"
"FEMALE","URBAN 100,000-200,000","Lubuskie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED","MIXED","MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN BELOW 20,000","Mazowieckie","SECONDARY","UNEMPLOYED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","agriculture, forestry, fishing"
"MALE","URBAN 500,000 AND OVER","Dolnoslaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","NO","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","RURAL AREAS","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","SINGLE","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","YES","NO","NO",NA,NA,"NO",NA,NA,"NONE","services for the population and transport services"
"MALE","URBAN 500,000 AND OVER","Mazowieckie","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED","PLEASED","IT`S DIFFICULT TO TELL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","URBAN 100,000-200,000","Mazowieckie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED",NA,"MIXED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 500,000 AND OVER","Wielkopolskie","POST-SECONDARY OR HIGHER","RETIRED","MARRIED","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","YES","YES","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","URBAN BELOW 20,000","Wielkopolskie","VOCATIONAL/GRAMMAR","RETIRED","MARRIED","PLEASED",NA,"YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","URBAN 100,000-200,000","Dolnoslaskie","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","YES","YES","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","RURAL AREAS","Pomorskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 200,000-500,000","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","RURAL AREAS","Podkarpackie","SECONDARY","UNEMPLOYED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN BELOW 20,000","Opolskie","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","production and processing"
"MALE","RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","RETIRED","WIDOWED","MIXED","IT`S DIFFICULT TO TELL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 500,000 AND OVER","Lodzkie","SECONDARY",NA,"MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","economy and administration"
"MALE","RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED","MOST PEOPLE CAN BE TRUSTED","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","RURAL AREAS","Podkarpackie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED","MIXED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","RURAL AREAS","Warminsko-mazurskie","POST-SECONDARY OR HIGHER","UNEMPLOYED","MARRIED","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","protection and safety"
"FEMALE","RURAL AREAS","Kujawsko-pomorskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"PASSIVE","no specialisation"
"MALE","URBAN 200,000-500,000","Slaskie","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"ACTIVE","liberal arts"
"MALE","RURAL AREAS","Mazowieckie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","YES","YES","YES","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 100,000-200,000","Mazowieckie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 100,000-200,000","Lodzkie","SECONDARY","RETIRED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","pedagogics"
"MALE","RURAL AREAS","Swietokrzyskie","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","URBAN 100,000-200,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 200,000-500,000","Slaskie","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE","MIXED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","no specialisation"
"MALE","RURAL AREAS","Opolskie","VOCATIONAL/GRAMMAR","RETIRED","MARRIED","MIXED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","services for the population and transport services"
"MALE","URBAN 100,000-200,000","Pomorskie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 20,000-100,000","Podlaskie","POST-SECONDARY OR HIGHER","RETIRED","SINGLE","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","economy and administration"
"MALE","RURAL AREAS","Kujawsko-pomorskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","PLEASED","MOST PEOPLE CAN BE TRUSTED","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","art"
"FEMALE","RURAL AREAS","Warminsko-mazurskie","SECONDARY","FARMER","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL",NA,"YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","agriculture, forestry, fishing"
"MALE","URBAN 500,000 AND OVER","Lodzkie","SECONDARY","PUPIL OR STUDENT","SINGLE","PLEASED","IT`S DIFFICULT TO TELL","YES","NO","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","no specialisation"
"FEMALE","RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","WIDOWED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","agriculture, forestry, fishing"
"FEMALE","RURAL AREAS","Kujawsko-pomorskie","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","liberal arts"
"MALE","RURAL AREAS","Lubelskie","SECONDARY","UNEMPLOYED","SINGLE","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","no specialisation"
"MALE","RURAL AREAS","Kujawsko-pomorskie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","SINGLE","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 200,000-500,000","Slaskie","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","social sciences"
"MALE","URBAN 500,000 AND OVER","Lodzkie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE","MIXED","ONE CAN`T BE TOO CAREFUL","NO","NO OPINION","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","computer science"
"FEMALE","RURAL AREAS","Wielkopolskie","SECONDARY","PUPIL OR STUDENT","SINGLE","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","no specialisation"
"FEMALE","URBAN 500,000 AND OVER","Malopolskie","SECONDARY","PUPIL OR STUDENT","SINGLE","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 500,000 AND OVER","Mazowieckie","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","environmental protection"
"FEMALE","URBAN BELOW 20,000","Lodzkie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 100,000-200,000","Opolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","economy and administration"
"MALE","URBAN BELOW 20,000","Zachodnio-pomorskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"MALE","RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO","YES","YES","NO","NO","YES",3,"NO",NA,NA,"NONE","technical science"
"MALE","RURAL AREAS","Pomorskie","SECONDARY","RETIRED","MARRIED","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","technical science"
"FEMALE","URBAN BELOW 20,000","Zachodnio-pomorskie","PRIMARY/NO EDUCATION","UNEMPLOYED","SINGLE","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO","NO","NO","NO",NA,NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","RURAL AREAS","Podlaskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED","PLEASED","MOST PEOPLE CAN BE TRUSTED","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN 20,000-100,000","Lubelskie","PRIMARY/NO EDUCATION","FARMER","WIDOWED","MIXED","IT`S DIFFICULT TO TELL","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","lack of data"
"MALE","RURAL AREAS","Lodzkie","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","SINGLE","MOSTLY DISSATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","services for the population and transport services"
"FEMALE","RURAL AREAS","Podkarpackie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","RURAL AREAS","Slaskie","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GERMANY","NONE","social sciences"
"MALE","URBAN BELOW 20,000","Malopolskie","PRIMARY/NO EDUCATION","FARMER","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","NO","NO","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 20,000-100,000","Slaskie","VOCATIONAL/GRAMMAR","RETIRED","MARRIED","MOSTLY SATISFIED","IT`S DIFFICULT TO TELL","YES","NO","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","technical science"
"FEMALE","RURAL AREAS","Lubuskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","SINGLE","MOSTLY SATISFIED","MOST PEOPLE CAN BE TRUSTED","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"ACTIVE","liberal arts"
"FEMALE","RURAL AREAS","Wielkopolskie","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","economy and administration"
"FEMALE","URBAN 200,000-500,000","Warminsko-mazurskie","POST-SECONDARY OR HIGHER",NA,"MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"YES, TO EU COUNTRY","LESS THAN 1 YEAR","GREAT BRITAIN","PASSIVE","biological sciences"
"FEMALE","RURAL AREAS","Malopolskie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","no specialisation"
"FEMALE","RURAL AREAS","Kujawsko-pomorskie","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED","DELIGHTED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","NO","NO","YES","NO","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","RURAL AREAS","Wielkopolskie","PRIMARY/NO EDUCATION","SELF-EMPLOYED","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","NO","NO","YES","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"MALE","RURAL AREAS","Wielkopolskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","YES","YES","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","URBAN BELOW 20,000","Swietokrzyskie","POST-SECONDARY OR HIGHER","UNEMPLOYED","MARRIED","PLEASED","MOST PEOPLE CAN BE TRUSTED","YES","YES","YES","NO","NO","NO",NA,NA,"NO",NA,NA,"ACTIVE","technical science"
"FEMALE","RURAL AREAS","Wielkopolskie","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED","PLEASED","ONE CAN`T BE TOO CAREFUL","YES","NO","YES","NO","NO","NO",NA,NA,"NO",NA,NA,"NONE","services for the population and transport services"
"MALE","URBAN 20,000-100,000","Swietokrzyskie","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE","PLEASED","IT`S DIFFICULT TO TELL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","technical science"
"FEMALE","URBAN 20,000-100,000","Lubelskie","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","economy and administration"
"FEMALE","RURAL AREAS","Swietokrzyskie","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","DE FACTO SEPARATED","UNHAPPY","ONE CAN`T BE TOO CAREFUL","YES","YES","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","services for the population and transport services"
"FEMALE","RURAL AREAS","Pomorskie","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED","DELIGHTED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
"FEMALE","RURAL AREAS","Wielkopolskie","PRIMARY/NO EDUCATION","RETIRED","MARRIED","UNHAPPY","ONE CAN`T BE TOO CAREFUL","NO OPINION","NO","YES","YES","NO","NO","YES",2,"YES, TO NON-EU COUNTRY","FOREVER","NORWAY","PASSIVE","no specialisation"
"FEMALE","RURAL AREAS","Mazowieckie","SECONDARY","RETIRED","WIDOWED","MIXED","ONE CAN`T BE TOO CAREFUL","YES","YES","NO","NO","NO","NO","NO",NA,"NO",NA,NA,"PASSIVE","agriculture, forestry, fishing"
"MALE","RURAL AREAS","Malopolskie","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","SINGLE","MOSTLY SATISFIED","ONE CAN`T BE TOO CAREFUL","YES","NO OPINION","YES","YES","NO","NO","NO",NA,"NO",NA,NA,"NONE","no specialisation"
