"age","income","sex","region"
52,1250,"FEMALE","Malopolskie"
55,1800,"MALE","Swietokrzyskie"
45,1000,"FEMALE","Lodzkie"
68,900,"FEMALE","Zachodnio-pomorskie"
46,1800,"MALE","Malopolskie"
34,1400,"FEMALE","Podlaskie"
63,1250,"FEMALE","Zachodnio-pomorskie"
46,1560,"MALE","Podlaskie"
46,520,"FEMALE","Lubelskie"
63,1300,"FEMALE","Opolskie"
55,1200,"FEMALE","Kujawsko-pomorskie"
25,1700,"MALE","Slaskie"
69,800,"MALE","Malopolskie"
66,750,"FEMALE","Podlaskie"
45,3000,"FEMALE","Zachodnio-pomorskie"
81,1100,"FEMALE","Wielkopolskie"
57,4000,"FEMALE","Podkarpackie"
30,1700,"FEMALE","Dolnoslaskie"
51,1500,"FEMALE","Mazowieckie"
34,3000,"MALE","Podlaskie"
34,3000,"MALE","Malopolskie"
51,610,"FEMALE","Podkarpackie"
72,1350,"MALE","Wielkopolskie"
83,1000,"FEMALE","Podkarpackie"
53,1000,"MALE","Lodzkie"
34,8255,"FEMALE","Podlaskie"
58,1200,"MALE","Lodzkie"
39,1350,"MALE","Swietokrzyskie"
80,1264,"FEMALE","Podkarpackie"
27,1500,"MALE","Kujawsko-pomorskie"
62,1297,"FEMALE","Podlaskie"
72,1300,"FEMALE","Wielkopolskie"
27,1200,"FEMALE","Lubuskie"
53,1000,"FEMALE","Opolskie"
56,920,"MALE","Swietokrzyskie"
92,1600,"FEMALE","Malopolskie"
35,1800,"FEMALE","Lubuskie"
60,1900,"MALE","Wielkopolskie"
61,1420,"FEMALE","Kujawsko-pomorskie"
55,560,"FEMALE","Warminsko-mazurskie"
31,600,"MALE","Warminsko-mazurskie"
40,2500,"FEMALE","Mazowieckie"
23,1980,"MALE","Zachodnio-pomorskie"
61,1600,"FEMALE","Lodzkie"
71,900,"FEMALE","Malopolskie"
58,5000,"FEMALE","Pomorskie"
63,3000,"MALE","Malopolskie"
74,1000,"FEMALE","Slaskie"
27,600,"MALE","Mazowieckie"
50,2000,"MALE","Malopolskie"
60,2800,"FEMALE","Kujawsko-pomorskie"
27,3200,"FEMALE","Mazowieckie"
44,2000,"MALE","Swietokrzyskie"
24,1200,"MALE","Lubuskie"
60,2000,"FEMALE","Lubelskie"
23,1280,"MALE","Slaskie"
25,1400,"MALE","Wielkopolskie"
26,2000,"FEMALE","Lubuskie"
76,1500,"MALE","Swietokrzyskie"
55,1000,"MALE","Lubelskie"
61,1500,"FEMALE","Slaskie"
49,500,"FEMALE","Opolskie"
39,3000,"FEMALE","Lubelskie"
26,1500,"MALE","Wielkopolskie"
65,1300,"MALE","Lodzkie"
26,1600,"MALE","Wielkopolskie"
21,1000,"FEMALE","Lubuskie"
42,2000,"MALE","Kujawsko-pomorskie"
36,1000,"FEMALE","Pomorskie"
58,2400,"FEMALE","Podkarpackie"
37,2400,"FEMALE","Slaskie"
61,760,"MALE","Wielkopolskie"
62,450,"MALE","Slaskie"
92,820,"FEMALE","Lubelskie"
38,3000,"MALE","Swietokrzyskie"
66,1200,"MALE","Mazowieckie"
23,1800,"MALE","Malopolskie"
85,820,"FEMALE","Lubelskie"
36,3000,"MALE","Lubuskie"
81,1400,"FEMALE","Pomorskie"
30,1300,"FEMALE","Zachodnio-pomorskie"
51,900,"FEMALE","Mazowieckie"
49,1100,"MALE","Mazowieckie"
76,1057,"FEMALE","Swietokrzyskie"
27,1300,"MALE","Zachodnio-pomorskie"
66,2000,"FEMALE","Pomorskie"
27,800,"MALE","Wielkopolskie"
67,1700,"MALE","Podlaskie"
20,500,"MALE","Opolskie"
90,1400,"FEMALE","Warminsko-mazurskie"
44,2700,"FEMALE","Lubelskie"
43,700,"FEMALE","Malopolskie"
35,1300,"FEMALE","Lubelskie"
37,4000,"MALE","Malopolskie"
80,1400,"FEMALE","Warminsko-mazurskie"
41,1500,"MALE","Mazowieckie"
52,2000,"FEMALE","Pomorskie"
47,2000,"MALE","Slaskie"
63,1200,"FEMALE","Podkarpackie"
63,4800,"MALE","Zachodnio-pomorskie"
28,3200,"FEMALE","Pomorskie"
56,1000,"MALE","Warminsko-mazurskie"
45,600,"FEMALE","Lubelskie"
38,2500,"MALE","Swietokrzyskie"
48,300,"MALE","Lubelskie"
33,5000,"MALE","Opolskie"
61,1300,"FEMALE","Pomorskie"
63,1170,"FEMALE","Dolnoslaskie"
60,600,"MALE","Lubuskie"
47,2000,"MALE","Pomorskie"
18,1000,"FEMALE","Slaskie"
32,3000,"MALE","Mazowieckie"
44,1500,"FEMALE","Malopolskie"
40,4000,"MALE","Mazowieckie"
35,1300,"FEMALE","Wielkopolskie"
32,1000,"FEMALE","Swietokrzyskie"
55,1800,"MALE","Podlaskie"
54,2000,"FEMALE","Lodzkie"
80,1100,"FEMALE","Lodzkie"
57,2000,"MALE","Pomorskie"
69,720,"MALE","Mazowieckie"
60,1200,"FEMALE","Podlaskie"
61,1500,"MALE","Kujawsko-pomorskie"
21,630,"FEMALE","Kujawsko-pomorskie"
48,1200,"FEMALE","Pomorskie"
37,950,"FEMALE","Pomorskie"
53,1000,"MALE","Lodzkie"
63,2700,"MALE","Pomorskie"
51,1500,"FEMALE","Slaskie"
43,1500,"FEMALE","Slaskie"
35,2000,"FEMALE","Mazowieckie"
78,1000,"MALE","Dolnoslaskie"
45,3300,"MALE","Lubelskie"
34,2000,"MALE","Mazowieckie"
50,3000,"MALE","Wielkopolskie"
80,1450,"FEMALE","Mazowieckie"
60,900,"MALE","Podlaskie"
72,780,"FEMALE","Slaskie"
63,2800,"MALE","Slaskie"
89,1087,"FEMALE","Malopolskie"
24,1800,"MALE","Slaskie"
55,2000,"MALE","Lubelskie"
49,1000,"MALE","Lubelskie"
75,1100,"FEMALE","Swietokrzyskie"
39,5000,"MALE","Podlaskie"
58,760,"FEMALE","Lubuskie"
58,1200,"FEMALE","Lodzkie"
38,1100,"MALE","Lubuskie"
60,3600,"MALE","Mazowieckie"
52,740,"FEMALE","Lodzkie"
67,1230,"MALE","Mazowieckie"
62,863,"MALE","Mazowieckie"
49,1300,"FEMALE","Malopolskie"
39,500,"FEMALE","Kujawsko-pomorskie"
28,900,"FEMALE","Wielkopolskie"
58,2300,"FEMALE","Mazowieckie"
72,950,"FEMALE","Slaskie"
63,1100,"FEMALE","Dolnoslaskie"
51,1200,"FEMALE","Warminsko-mazurskie"
54,700,"MALE","Podkarpackie"
56,2100,"MALE","Slaskie"
20,1000,"MALE","Lodzkie"
58,1200,"FEMALE","Lubelskie"
47,5000,"FEMALE","Malopolskie"
49,730,"FEMALE","Wielkopolskie"
71,1500,"FEMALE","Mazowieckie"
22,380,"MALE","Warminsko-mazurskie"
78,900,"FEMALE","Podlaskie"
38,1300,"FEMALE","Dolnoslaskie"
37,1800,"FEMALE","Opolskie"
68,1000,"MALE","Mazowieckie"
25,1500,"MALE","Podkarpackie"
50,1043,"FEMALE","Swietokrzyskie"
29,3000,"FEMALE","Lubelskie"
59,1180,"FEMALE","Kujawsko-pomorskie"
79,2300,"FEMALE","Mazowieckie"
72,1300,"MALE","Wielkopolskie"
59,2800,"FEMALE","Mazowieckie"
58,1150,"FEMALE","Wielkopolskie"
34,4000,"MALE","Kujawsko-pomorskie"
46,1800,"MALE","Kujawsko-pomorskie"
37,1500,"MALE","Mazowieckie"
51,1500,"FEMALE","Slaskie"
41,2000,"FEMALE","Wielkopolskie"
46,720,"MALE","Mazowieckie"
36,1500,"FEMALE","Lodzkie"
36,1100,"MALE","Zachodnio-pomorskie"
65,2200,"MALE","Zachodnio-pomorskie"
30,510,"FEMALE","Pomorskie"
66,1200,"MALE","Swietokrzyskie"
57,1130,"FEMALE","Wielkopolskie"
62,3000,"MALE","Pomorskie"
65,1400,"MALE","Lodzkie"
34,2000,"MALE","Dolnoslaskie"
63,1890,"MALE","Wielkopolskie"
32,3000,"MALE","Zachodnio-pomorskie"
75,2550,"FEMALE","Mazowieckie"
36,2500,"MALE","Wielkopolskie"
61,690,"FEMALE","Kujawsko-pomorskie"
77,900,"FEMALE","Dolnoslaskie"
76,1600,"FEMALE","Swietokrzyskie"
43,580,"FEMALE","Pomorskie"
65,5000,"MALE","Wielkopolskie"
52,3000,"FEMALE","Lodzkie"
28,7500,"FEMALE","Dolnoslaskie"
37,922,"FEMALE","Mazowieckie"
63,852,"FEMALE","Lodzkie"
59,1100,"FEMALE","Slaskie"
57,8000,"MALE","Mazowieckie"
72,1300,"MALE","Mazowieckie"
61,3000,"MALE","Pomorskie"
31,950,"FEMALE","Zachodnio-pomorskie"
27,600,"MALE","Swietokrzyskie"
60,1300,"FEMALE","Podkarpackie"
45,1500,"MALE","Lubuskie"
72,2300,"FEMALE","Mazowieckie"
36,2700,"MALE","Pomorskie"
88,2100,"FEMALE","Malopolskie"
50,1500,"MALE","Lubuskie"
47,1700,"FEMALE","Podlaskie"
24,1000,"FEMALE","Wielkopolskie"
69,1200,"FEMALE","Podkarpackie"
35,2600,"MALE","Dolnoslaskie"
59,2000,"FEMALE","Dolnoslaskie"
49,2400,"FEMALE","Zachodnio-pomorskie"
59,690,"MALE","Malopolskie"
61,750,"MALE","Wielkopolskie"
88,890,"FEMALE","Mazowieckie"
56,1000,"MALE","Podkarpackie"
74,2100,"MALE","Mazowieckie"
30,1500,"FEMALE","Dolnoslaskie"
72,1200,"MALE","Lodzkie"
35,2000,"FEMALE","Zachodnio-pomorskie"
47,3000,"FEMALE","Pomorskie"
40,1700,"FEMALE","Podlaskie"
26,2500,"FEMALE","Lodzkie"
80,1670,"FEMALE","Swietokrzyskie"
87,1700,"MALE","Pomorskie"
88,900,"FEMALE","Opolskie"
72,900,"FEMALE","Pomorskie"
35,1500,"MALE","Lubelskie"
58,1200,"MALE","Podkarpackie"
36,2000,"FEMALE","Opolskie"
28,1500,"FEMALE","Warminsko-mazurskie"
25,2500,"FEMALE","Dolnoslaskie"
58,1050,"FEMALE","Wielkopolskie"
66,900,"FEMALE","Zachodnio-pomorskie"
71,900,"MALE","Swietokrzyskie"
36,2500,"FEMALE","Malopolskie"
72,1200,"FEMALE","Warminsko-mazurskie"
74,698,"MALE","Kujawsko-pomorskie"
58,1750,"MALE","Lodzkie"
42,800,"FEMALE","Wielkopolskie"
62,728,"MALE","Mazowieckie"
76,800,"FEMALE","Opolskie"
72,1100,"FEMALE","Swietokrzyskie"
25,1100,"FEMALE","Opolskie"
61,1400,"MALE","Podkarpackie"
50,1800,"MALE","Podlaskie"
85,1500,"FEMALE","Wielkopolskie"
32,1300,"FEMALE","Slaskie"
44,1500,"MALE","Slaskie"
41,1300,"FEMALE","Kujawsko-pomorskie"
50,1800,"MALE","Kujawsko-pomorskie"
55,1600,"MALE","Lodzkie"
59,1800,"FEMALE","Podkarpackie"
76,1200,"MALE","Podkarpackie"
35,3500,"FEMALE","Wielkopolskie"
36,1800,"MALE","Malopolskie"
52,700,"FEMALE","Lubuskie"
83,1560,"FEMALE","Warminsko-mazurskie"
75,1000,"FEMALE","Malopolskie"
57,2000,"MALE","Malopolskie"
74,1800,"MALE","Kujawsko-pomorskie"
67,1500,"FEMALE","Opolskie"
59,2800,"FEMALE","Opolskie"
34,1800,"MALE","Lodzkie"
52,1700,"MALE","Mazowieckie"
40,3160,"MALE","Kujawsko-pomorskie"
50,485,"FEMALE","Pomorskie"
37,5000,"MALE","Mazowieckie"
60,1200,"MALE","Kujawsko-pomorskie"
65,920,"FEMALE","Lodzkie"
60,870,"MALE","Swietokrzyskie"
71,700,"FEMALE","Lubelskie"
55,1500,"MALE","Opolskie"
46,3500,"MALE","Dolnoslaskie"
50,3500,"MALE","Zachodnio-pomorskie"
29,1400,"MALE","Malopolskie"
33,1200,"FEMALE","Lodzkie"
38,1800,"FEMALE","Kujawsko-pomorskie"
44,1500,"FEMALE","Malopolskie"
53,2600,"FEMALE","Lubelskie"
25,1121,"MALE","Malopolskie"
70,915,"FEMALE","Zachodnio-pomorskie"
68,875,"FEMALE","Pomorskie"
20,300,"FEMALE","Zachodnio-pomorskie"
77,160,"FEMALE","Kujawsko-pomorskie"
32,2800,"FEMALE","Lubelskie"
71,860,"FEMALE","Kujawsko-pomorskie"
27,1400,"MALE","Wielkopolskie"
57,3000,"FEMALE","Zachodnio-pomorskie"
70,900,"MALE","Lodzkie"
51,500,"MALE","Lubelskie"
54,3000,"FEMALE","Mazowieckie"
58,1036,"FEMALE","Warminsko-mazurskie"
46,2400,"FEMALE","Mazowieckie"
59,1600,"FEMALE","Wielkopolskie"
62,1000,"FEMALE","Podkarpackie"
76,1100,"FEMALE","Slaskie"
76,1700,"FEMALE","Podkarpackie"
43,2000,"FEMALE","Kujawsko-pomorskie"
81,1480,"FEMALE","Wielkopolskie"
86,1260,"FEMALE","Mazowieckie"
72,730,"MALE","Lodzkie"
52,1800,"MALE","Warminsko-mazurskie"
39,2000,"MALE","Mazowieckie"
61,1800,"MALE","Slaskie"
59,1400,"MALE","Malopolskie"
40,1200,"FEMALE","Pomorskie"
61,3000,"MALE","Slaskie"
70,700,"FEMALE","Wielkopolskie"
19,660,"MALE","Podkarpackie"
52,2800,"MALE","Lubelskie"
78,830,"FEMALE","Mazowieckie"
58,500,"MALE","Mazowieckie"
57,800,"FEMALE","Dolnoslaskie"
51,900,"FEMALE","Dolnoslaskie"
61,1080,"MALE","Kujawsko-pomorskie"
63,700,"FEMALE","Lubelskie"
51,1500,"FEMALE","Lodzkie"
22,1600,"MALE","Lodzkie"
70,1360,"FEMALE","Swietokrzyskie"
53,2000,"MALE","Slaskie"
78,800,"FEMALE","Kujawsko-pomorskie"
52,740,"FEMALE","Lodzkie"
61,1080,"FEMALE","Zachodnio-pomorskie"
46,5000,"MALE","Warminsko-mazurskie"
23,2000,"FEMALE","Mazowieckie"
61,900,"MALE","Podlaskie"
43,1500,"FEMALE","Mazowieckie"
31,3000,"MALE","Mazowieckie"
28,700,"FEMALE","Malopolskie"
85,2000,"FEMALE","Podlaskie"
41,6000,"MALE","Dolnoslaskie"
55,900,"FEMALE","Dolnoslaskie"
53,1500,"FEMALE","Mazowieckie"
44,680,"MALE","Podkarpackie"
75,1200,"FEMALE","Wielkopolskie"
72,1300,"FEMALE","Kujawsko-pomorskie"
40,4000,"MALE","Kujawsko-pomorskie"
58,2800,"FEMALE","Opolskie"
28,1300,"MALE","Zachodnio-pomorskie"
31,1800,"FEMALE","Kujawsko-pomorskie"
48,1500,"MALE","Warminsko-mazurskie"
25,1300,"MALE","Podkarpackie"
52,3000,"MALE","Lodzkie"
45,1800,"MALE","Slaskie"
37,2700,"MALE","Pomorskie"
70,1100,"FEMALE","Opolskie"
37,2000,"MALE","Slaskie"
53,640,"MALE","Pomorskie"
65,1050,"FEMALE","Swietokrzyskie"
68,700,"FEMALE","Wielkopolskie"
82,800,"MALE","Podlaskie"
74,690,"FEMALE","Lodzkie"
50,1500,"MALE","Lodzkie"
45,1200,"FEMALE","Mazowieckie"
48,600,"FEMALE","Lodzkie"
63,1700,"MALE","Wielkopolskie"
65,2000,"FEMALE","Lodzkie"
42,1200,"FEMALE","Slaskie"
60,1500,"MALE","Lodzkie"
46,2000,"MALE","Kujawsko-pomorskie"
22,1600,"FEMALE","Malopolskie"
33,2000,"MALE","Wielkopolskie"
24,600,"FEMALE","Lubelskie"
78,2100,"FEMALE","Pomorskie"
49,580,"FEMALE","Mazowieckie"
44,2000,"MALE","Lubuskie"
33,2000,"MALE","Wielkopolskie"
26,2500,"FEMALE","Pomorskie"
68,1100,"FEMALE","Zachodnio-pomorskie"
59,1000,"MALE","Wielkopolskie"
40,1700,"FEMALE","Wielkopolskie"
64,990,"FEMALE","Slaskie"
45,3000,"MALE","Slaskie"
74,1800,"MALE","Zachodnio-pomorskie"
41,1500,"MALE","Slaskie"
74,800,"FEMALE","Lubelskie"
64,1350,"MALE","Mazowieckie"
47,500,"MALE","Swietokrzyskie"
35,1500,"FEMALE","Pomorskie"
82,3500,"MALE","Podkarpackie"
89,1060,"FEMALE","Lubelskie"
37,4000,"FEMALE","Wielkopolskie"
30,1400,"FEMALE","Mazowieckie"
22,1600,"MALE","Mazowieckie"
45,1800,"MALE","Zachodnio-pomorskie"
29,1385,"FEMALE","Pomorskie"
57,1450,"FEMALE","Dolnoslaskie"
45,1500,"MALE","Swietokrzyskie"
75,700,"MALE","Malopolskie"
28,2500,"FEMALE","Mazowieckie"
81,1000,"FEMALE","Lodzkie"
78,1600,"FEMALE","Lodzkie"
45,1000,"MALE","Swietokrzyskie"
39,1500,"FEMALE","Lodzkie"
77,900,"FEMALE","Kujawsko-pomorskie"
54,1000,"MALE","Zachodnio-pomorskie"
82,1200,"FEMALE","Swietokrzyskie"
89,900,"MALE","Warminsko-mazurskie"
64,3400,"MALE","Malopolskie"
32,1650,"FEMALE","Dolnoslaskie"
25,1500,"FEMALE","Lodzkie"
64,1100,"FEMALE","Slaskie"
86,1050,"FEMALE","Podkarpackie"
80,1264,"MALE","Lodzkie"
61,1150,"FEMALE","Lodzkie"
35,1400,"FEMALE","Swietokrzyskie"
71,900,"MALE","Podlaskie"
66,860,"FEMALE","Lodzkie"
45,3000,"FEMALE","Mazowieckie"
64,1800,"FEMALE","Malopolskie"
67,2010,"FEMALE","Zachodnio-pomorskie"
29,1300,"FEMALE","Swietokrzyskie"
54,2000,"FEMALE","Swietokrzyskie"
35,15000,"MALE","Pomorskie"
36,2000,"MALE","Mazowieckie"
76,1700,"FEMALE","Opolskie"
28,1900,"MALE","Swietokrzyskie"
27,2700,"FEMALE","Mazowieckie"
36,1500,"MALE","Wielkopolskie"
58,2000,"MALE","Kujawsko-pomorskie"
23,1300,"FEMALE","Podkarpackie"
48,1000,"FEMALE","Pomorskie"
30,2000,"FEMALE","Malopolskie"
59,1900,"FEMALE","Dolnoslaskie"
35,4000,"MALE","Malopolskie"
52,600,"MALE","Lodzkie"
36,1500,"MALE","Podkarpackie"
69,1380,"MALE","Mazowieckie"
80,1500,"FEMALE","Slaskie"
26,3700,"MALE","Mazowieckie"
56,3500,"FEMALE","Mazowieckie"
44,1400,"FEMALE","Zachodnio-pomorskie"
43,1300,"MALE","Mazowieckie"
87,1300,"MALE","Dolnoslaskie"
34,2100,"FEMALE","Wielkopolskie"
74,2500,"MALE","Mazowieckie"
88,900,"FEMALE","Opolskie"
45,1500,"FEMALE","Warminsko-mazurskie"
35,100,"MALE","Podkarpackie"
55,1640,"FEMALE","Lodzkie"
52,2000,"MALE","Lodzkie"
60,2000,"MALE","Warminsko-mazurskie"
74,650,"FEMALE","Lubuskie"
60,1050,"MALE","Kujawsko-pomorskie"
63,1150,"FEMALE","Kujawsko-pomorskie"
59,3700,"FEMALE","Mazowieckie"
43,1300,"MALE","Dolnoslaskie"
61,1500,"FEMALE","Kujawsko-pomorskie"
35,2200,"MALE","Podkarpackie"
45,900,"FEMALE","Dolnoslaskie"
69,1600,"FEMALE","Podlaskie"
32,520,"FEMALE","Lodzkie"
36,3400,"MALE","Malopolskie"
53,1150,"FEMALE","Mazowieckie"
33,5500,"FEMALE","Zachodnio-pomorskie"
56,1100,"FEMALE","Zachodnio-pomorskie"
25,1800,"MALE","Malopolskie"
50,4000,"FEMALE","Kujawsko-pomorskie"
54,1000,"MALE","Dolnoslaskie"
30,1300,"FEMALE","Wielkopolskie"
63,1313,"FEMALE","Slaskie"
61,1600,"MALE","Dolnoslaskie"
41,3500,"FEMALE","Kujawsko-pomorskie"
37,922,"FEMALE","Mazowieckie"
51,600,"FEMALE","Lubelskie"
78,650,"FEMALE","Swietokrzyskie"
36,1500,"FEMALE","Pomorskie"
55,1500,"MALE","Opolskie"
55,1500,"MALE","Wielkopolskie"
48,1500,"FEMALE","Pomorskie"
31,1650,"MALE","Kujawsko-pomorskie"
47,500,"MALE","Slaskie"
61,1600,"MALE","Pomorskie"
33,2000,"MALE","Slaskie"
21,2400,"MALE","Dolnoslaskie"
65,1540,"FEMALE","Wielkopolskie"
74,850,"MALE","Lubelskie"
43,1000,"MALE","Wielkopolskie"
90,800,"MALE","Opolskie"
57,3000,"MALE","Dolnoslaskie"
63,1990,"MALE","Slaskie"
57,2000,"MALE","Opolskie"
77,820,"FEMALE","Zachodnio-pomorskie"
28,2000,"MALE","Warminsko-mazurskie"
61,2000,"MALE","Mazowieckie"
68,750,"MALE","Wielkopolskie"
40,1000,"FEMALE","Pomorskie"
50,500,"FEMALE","Dolnoslaskie"
61,600,"FEMALE","Lubelskie"
25,1000,"MALE","Warminsko-mazurskie"
33,5500,"MALE","Kujawsko-pomorskie"
78,3900,"MALE","Malopolskie"
78,1043,"FEMALE","Lodzkie"
51,500,"FEMALE","Pomorskie"
38,380,"FEMALE","Swietokrzyskie"
56,2000,"FEMALE","Wielkopolskie"
31,1300,"FEMALE","Slaskie"
72,2300,"FEMALE","Mazowieckie"
37,1000,"MALE","Mazowieckie"
59,1300,"MALE","Lubelskie"
31,500,"FEMALE","Malopolskie"
52,1600,"MALE","Pomorskie"
26,560,"FEMALE","Lubelskie"
56,444,"MALE","Mazowieckie"
68,1400,"MALE","Lubuskie"
26,520,"FEMALE","Slaskie"
62,1000,"FEMALE","Lodzkie"
65,1300,"FEMALE","Podlaskie"
47,830,"FEMALE","Malopolskie"
60,1900,"MALE","Wielkopolskie"
87,1050,"MALE","Podkarpackie"
27,800,"MALE","Wielkopolskie"
48,1800,"MALE","Slaskie"
63,720,"FEMALE","Lodzkie"
74,790,"MALE","Malopolskie"
54,2500,"MALE","Pomorskie"
42,2500,"MALE","Warminsko-mazurskie"
61,1400,"MALE","Lubelskie"
26,1400,"FEMALE","Podlaskie"
84,2000,"MALE","Opolskie"
64,1100,"FEMALE","Podkarpackie"
54,1700,"MALE","Lubuskie"
56,2000,"MALE","Dolnoslaskie"
21,1200,"FEMALE","Malopolskie"
62,1000,"FEMALE","Mazowieckie"
66,2200,"MALE","Wielkopolskie"
57,2900,"FEMALE","Opolskie"
32,1500,"FEMALE","Malopolskie"
56,1300,"FEMALE","Zachodnio-pomorskie"
26,1670,"MALE","Podkarpackie"
64,4650,"MALE","Mazowieckie"
37,1800,"MALE","Podkarpackie"
57,1130,"MALE","Podlaskie"
33,6000,"MALE","Dolnoslaskie"
39,5000,"MALE","Dolnoslaskie"
79,1600,"FEMALE","Mazowieckie"
28,2500,"FEMALE","Lubelskie"
46,2990,"MALE","Slaskie"
79,700,"FEMALE","Podkarpackie"
54,1300,"MALE","Kujawsko-pomorskie"
61,900,"FEMALE","Dolnoslaskie"
46,3000,"FEMALE","Pomorskie"
24,1500,"MALE","Lodzkie"
48,1000,"MALE","Lubelskie"
24,1000,"FEMALE","Pomorskie"
33,3800,"MALE","Slaskie"
34,1800,"MALE","Malopolskie"
51,620,"MALE","Dolnoslaskie"
25,1000,"MALE","Mazowieckie"
57,800,"MALE","Kujawsko-pomorskie"
76,1000,"FEMALE","Podkarpackie"
32,2800,"MALE","Podkarpackie"
77,1400,"MALE","Kujawsko-pomorskie"
36,1800,"MALE","Slaskie"
30,200,"MALE","Swietokrzyskie"
68,1500,"FEMALE","Slaskie"
76,1000,"MALE","Podkarpackie"
26,950,"FEMALE","Zachodnio-pomorskie"
63,950,"FEMALE","Malopolskie"
57,1000,"MALE","Wielkopolskie"
60,600,"FEMALE","Malopolskie"
62,2100,"MALE","Wielkopolskie"
77,800,"FEMALE","Lubelskie"
53,1800,"FEMALE","Slaskie"
35,400,"FEMALE","Mazowieckie"
62,2600,"MALE","Pomorskie"
65,1800,"FEMALE","Zachodnio-pomorskie"
27,800,"MALE","Opolskie"
74,815,"MALE","Malopolskie"
80,1450,"FEMALE","Zachodnio-pomorskie"
61,1600,"FEMALE","Slaskie"
59,1000,"FEMALE","Podkarpackie"
45,3000,"FEMALE","Zachodnio-pomorskie"
44,2000,"MALE","Dolnoslaskie"
54,1200,"FEMALE","Lodzkie"
54,1500,"FEMALE","Slaskie"
55,1800,"MALE","Podlaskie"
25,1000,"MALE","Pomorskie"
85,850,"FEMALE","Mazowieckie"
46,720,"FEMALE","Mazowieckie"
38,803,"FEMALE","Pomorskie"
55,640,"FEMALE","Podkarpackie"
24,1300,"FEMALE","Pomorskie"
64,900,"FEMALE","Pomorskie"
37,1800,"MALE","Slaskie"
58,1100,"FEMALE","Dolnoslaskie"
67,700,"FEMALE","Mazowieckie"
20,900,"MALE","Podkarpackie"
60,2572,"MALE","Mazowieckie"
56,2500,"FEMALE","Pomorskie"
63,1300,"FEMALE","Slaskie"
46,2500,"FEMALE","Podlaskie"
60,3600,"MALE","Kujawsko-pomorskie"
23,500,"MALE","Pomorskie"
47,2100,"FEMALE","Malopolskie"
79,1050,"FEMALE","Lodzkie"
55,1000,"MALE","Podlaskie"
92,800,"FEMALE","Opolskie"
52,3600,"FEMALE","Mazowieckie"
78,830,"FEMALE","Mazowieckie"
75,1100,"MALE","Podlaskie"
69,700,"FEMALE","Lubelskie"
53,1000,"FEMALE","Podkarpackie"
40,1600,"MALE","Kujawsko-pomorskie"
52,1000,"FEMALE","Lodzkie"
20,1380,"MALE","Wielkopolskie"
89,980,"FEMALE","Pomorskie"
83,1700,"MALE","Podkarpackie"
44,1500,"MALE","Slaskie"
70,3600,"FEMALE","Lubelskie"
36,1100,"FEMALE","Dolnoslaskie"
65,620,"FEMALE","Kujawsko-pomorskie"
45,2200,"MALE","Dolnoslaskie"
35,1900,"FEMALE","Lodzkie"
40,1800,"FEMALE","Kujawsko-pomorskie"
54,540,"FEMALE","Swietokrzyskie"
44,2000,"MALE","Zachodnio-pomorskie"
67,1450,"MALE","Podkarpackie"
28,6000,"FEMALE","Podlaskie"
53,640,"MALE","Dolnoslaskie"
75,1450,"FEMALE","Dolnoslaskie"
24,1200,"FEMALE","Zachodnio-pomorskie"
63,775,"MALE","Swietokrzyskie"
45,900,"MALE","Warminsko-mazurskie"
48,1600,"MALE","Podlaskie"
33,2000,"MALE","Slaskie"
73,1100,"MALE","Zachodnio-pomorskie"
32,3000,"MALE","Wielkopolskie"
56,2000,"MALE","Lodzkie"
57,1600,"MALE","Pomorskie"
21,1300,"FEMALE","Pomorskie"
23,300,"FEMALE","Wielkopolskie"
57,1547,"MALE","Podkarpackie"
45,2300,"FEMALE","Zachodnio-pomorskie"
55,2000,"MALE","Mazowieckie"
53,1700,"FEMALE","Opolskie"
88,1300,"FEMALE","Pomorskie"
58,700,"MALE","Lubuskie"
66,1000,"MALE","Dolnoslaskie"
62,1280,"FEMALE","Pomorskie"
66,3000,"FEMALE","Mazowieckie"
24,5700,"MALE","Slaskie"
83,250,"MALE","Slaskie"
47,1400,"MALE","Podlaskie"
60,877,"FEMALE","Pomorskie"
54,1600,"MALE","Zachodnio-pomorskie"
56,1350,"FEMALE","Lodzkie"
23,1200,"FEMALE","Pomorskie"
30,1600,"MALE","Zachodnio-pomorskie"
61,600,"FEMALE","Slaskie"
70,740,"MALE","Mazowieckie"
47,1000,"MALE","Dolnoslaskie"
33,960,"FEMALE","Lodzkie"
86,1260,"FEMALE","Swietokrzyskie"
26,2000,"MALE","Mazowieckie"
68,425,"MALE","Mazowieckie"
29,1500,"FEMALE","Warminsko-mazurskie"
37,1800,"FEMALE","Warminsko-mazurskie"
83,1230,"FEMALE","Mazowieckie"
78,1580,"MALE","Malopolskie"
69,1400,"MALE","Lodzkie"
64,3400,"MALE","Lodzkie"
45,3000,"FEMALE","Zachodnio-pomorskie"
48,2000,"MALE","Mazowieckie"
60,1300,"MALE","Mazowieckie"
58,600,"FEMALE","Lodzkie"
35,1200,"MALE","Podkarpackie"
73,940,"FEMALE","Slaskie"
70,1800,"FEMALE","Lubuskie"
68,2874,"MALE","Mazowieckie"
58,1400,"FEMALE","Dolnoslaskie"
61,2000,"FEMALE","Opolskie"
67,800,"FEMALE","Mazowieckie"
53,2500,"FEMALE","Mazowieckie"
