"age","income","sex","region"
57,1000,"FEMALE","Wielkopolskie"
36,2000,"FEMALE","Warminsko-mazurskie"
34,600,"FEMALE","Mazowieckie"
34,6800,"MALE","Wielkopolskie"
54,1750,"FEMALE","Zachodnio-pomorskie"
67,700,"FEMALE","Mazowieckie"
78,1450,"MALE","Lodzkie"
37,NA,"FEMALE","Pomorskie"
45,2200,"FEMALE","Zachodnio-pomorskie"
46,200,"FEMALE","Lubelskie"
50,NA,"FEMALE","Wielkopolskie"
63,NA,"FEMALE","Mazowieckie"
42,2200,"MALE","Lubelskie"
65,1500,"FEMALE","Slaskie"
28,2000,"MALE","Lodzkie"
33,2000,"MALE","Swietokrzyskie"
65,700,"FEMALE","Opolskie"
86,NA,"FEMALE","Opolskie"
28,1500,"MALE","Lubelskie"
52,2000,"MALE","Slaskie"
81,1520,"FEMALE","Slaskie"
78,1150,"FEMALE","Lodzkie"
48,1900,"FEMALE","Mazowieckie"
63,1400,"FEMALE","Lodzkie"
22,NA,"FEMALE","Warminsko-mazurskie"
63,NA,"MALE","Swietokrzyskie"
81,830,"MALE","Lubelskie"
24,1800,"MALE","Wielkopolskie"
71,600,"FEMALE","Swietokrzyskie"
72,1200,"MALE","Malopolskie"
76,800,"FEMALE","Swietokrzyskie"
20,NA,"MALE","Lubelskie"
61,2000,"MALE","Kujawsko-pomorskie"
32,2800,"FEMALE","Kujawsko-pomorskie"
60,NA,"FEMALE","Mazowieckie"
32,1300,"FEMALE","Lubuskie"
36,3400,"MALE","Malopolskie"
17,NA,"MALE","Warminsko-mazurskie"
64,1860,"FEMALE","Wielkopolskie"
49,1100,"MALE","Zachodnio-pomorskie"
55,NA,"FEMALE","Wielkopolskie"
55,1720,"MALE","Podlaskie"
76,1685,"MALE","Opolskie"
74,697,"FEMALE","Lodzkie"
30,NA,"FEMALE","Kujawsko-pomorskie"
22,NA,"MALE","Dolnoslaskie"
18,NA,"FEMALE","Zachodnio-pomorskie"
35,1700,"MALE","Mazowieckie"
22,4800,"MALE","Lubelskie"
27,700,"MALE","Lodzkie"
62,600,"FEMALE","Podlaskie"
26,1500,"MALE","Kujawsko-pomorskie"
64,NA,"MALE","Wielkopolskie"
72,1200,"FEMALE","Lubuskie"
64,1000,"MALE","Dolnoslaskie"
46,1800,"FEMALE","Wielkopolskie"
32,NA,"FEMALE","Mazowieckie"
27,3200,"FEMALE","Mazowieckie"
51,610,"FEMALE","Zachodnio-pomorskie"
52,200,"MALE","Malopolskie"
28,NA,"FEMALE","Lubelskie"
58,800,"FEMALE","Wielkopolskie"
17,NA,"FEMALE","Slaskie"
59,NA,"FEMALE","Slaskie"
64,760,"MALE","Slaskie"
59,1000,"FEMALE","Zachodnio-pomorskie"
38,NA,"FEMALE","Pomorskie"
62,1400,"MALE","Dolnoslaskie"
59,1035,"FEMALE","Wielkopolskie"
33,5500,"MALE","Kujawsko-pomorskie"
53,NA,"MALE","Zachodnio-pomorskie"
49,600,"MALE","Swietokrzyskie"
74,650,"FEMALE","Lubuskie"
25,1000,"MALE","Wielkopolskie"
37,806,"MALE","Zachodnio-pomorskie"
25,1500,"MALE","Podkarpackie"
20,NA,"MALE","Wielkopolskie"
74,890,"MALE","Pomorskie"
60,600,"MALE","Malopolskie"
30,NA,"FEMALE","Swietokrzyskie"
67,800,"FEMALE","Mazowieckie"
25,2000,"MALE","Mazowieckie"
18,NA,"MALE","Pomorskie"
55,1500,"FEMALE","Mazowieckie"
24,1350,"MALE","Wielkopolskie"
69,2600,"MALE","Mazowieckie"
17,NA,"MALE","Lodzkie"
74,2000,"MALE","Pomorskie"
50,1100,"FEMALE","Pomorskie"
46,1540,"FEMALE","Swietokrzyskie"
55,500,"MALE","Kujawsko-pomorskie"
21,1500,"MALE","Kujawsko-pomorskie"
40,NA,"FEMALE","Podlaskie"
65,1300,"MALE","Lodzkie"
65,1800,"FEMALE","Slaskie"
39,1400,"FEMALE","Zachodnio-pomorskie"
53,1700,"MALE","Lubuskie"
60,1100,"FEMALE","Slaskie"
58,5000,"FEMALE","Warminsko-mazurskie"
85,1500,"MALE","Malopolskie"
51,NA,"MALE","Warminsko-mazurskie"
29,1500,"FEMALE","Dolnoslaskie"
22,NA,"MALE","Wielkopolskie"
52,2000,"MALE","Lodzkie"
53,1200,"MALE","Lodzkie"
65,1700,"FEMALE","Zachodnio-pomorskie"
57,NA,"MALE","Kujawsko-pomorskie"
82,900,"FEMALE","Lodzkie"
54,540,"FEMALE","Swietokrzyskie"
57,1500,"MALE","Mazowieckie"
58,5000,"FEMALE","Dolnoslaskie"
54,2200,"MALE","Mazowieckie"
49,520,"FEMALE","Dolnoslaskie"
51,NA,"MALE","Zachodnio-pomorskie"
42,1850,"MALE","Malopolskie"
81,2000,"MALE","Pomorskie"
35,1600,"MALE","Slaskie"
48,1900,"FEMALE","Wielkopolskie"
61,1500,"MALE","Kujawsko-pomorskie"
42,NA,"FEMALE","Pomorskie"
56,920,"MALE","Dolnoslaskie"
83,NA,"MALE","Wielkopolskie"
62,700,"FEMALE","Lubelskie"
63,852,"MALE","Zachodnio-pomorskie"
47,1700,"FEMALE","Wielkopolskie"
51,NA,"FEMALE","Swietokrzyskie"
45,NA,"MALE","Lubelskie"
58,NA,"MALE","Swietokrzyskie"
31,1800,"MALE","Malopolskie"
56,2500,"MALE","Malopolskie"
51,400,"MALE","Mazowieckie"
31,1800,"MALE","Swietokrzyskie"
69,1600,"MALE","Mazowieckie"
30,2000,"MALE","Slaskie"
26,1500,"MALE","Lubelskie"
52,1600,"FEMALE","Podkarpackie"
68,NA,"MALE","Pomorskie"
51,610,"FEMALE","Zachodnio-pomorskie"
63,700,"MALE","Podkarpackie"
92,9500,"MALE","Mazowieckie"
18,139,"MALE","Kujawsko-pomorskie"
36,1000,"FEMALE","Pomorskie"
40,NA,"FEMALE","Mazowieckie"
32,NA,"FEMALE","Slaskie"
21,NA,"MALE","Wielkopolskie"
61,930,"MALE","Kujawsko-pomorskie"
42,1300,"FEMALE","Mazowieckie"
39,NA,"MALE","Dolnoslaskie"
37,4000,"FEMALE","Dolnoslaskie"
46,2400,"FEMALE","Malopolskie"
30,2000,"FEMALE","Slaskie"
74,790,"MALE","Lubelskie"
48,2000,"MALE","Pomorskie"
64,1500,"FEMALE","Kujawsko-pomorskie"
32,1400,"MALE","Malopolskie"
81,NA,"FEMALE","Podlaskie"
74,NA,"MALE","Lodzkie"
20,NA,"MALE","Slaskie"
63,NA,"FEMALE","Lubuskie"
63,1300,"FEMALE","Pomorskie"
31,3000,"MALE","Mazowieckie"
78,1100,"FEMALE","Lodzkie"
57,3000,"MALE","Lodzkie"
59,NA,"FEMALE","Slaskie"
40,1500,"MALE","Warminsko-mazurskie"
68,1200,"FEMALE","Warminsko-mazurskie"
58,NA,"MALE","Mazowieckie"
54,NA,"MALE","Podkarpackie"
57,850,"FEMALE","Dolnoslaskie"
61,1800,"MALE","Pomorskie"
45,1500,"FEMALE","Swietokrzyskie"
26,1700,"FEMALE","Dolnoslaskie"
52,1500,"FEMALE","Podkarpackie"
49,800,"MALE","Mazowieckie"
54,1400,"MALE","Zachodnio-pomorskie"
62,NA,"FEMALE","Slaskie"
65,NA,"FEMALE","Slaskie"
51,3000,"MALE","Pomorskie"
19,NA,"FEMALE","Wielkopolskie"
56,1300,"MALE","Malopolskie"
57,10000,"MALE","Lubelskie"
27,700,"FEMALE","Malopolskie"
21,1500,"MALE","Kujawsko-pomorskie"
39,6000,"MALE","Wielkopolskie"
58,900,"MALE","Swietokrzyskie"
45,1500,"MALE","Podkarpackie"
55,1000,"MALE","Lodzkie"
40,3000,"MALE","Warminsko-mazurskie"
25,1700,"MALE","Slaskie"
57,NA,"MALE","Swietokrzyskie"
68,1700,"MALE","Mazowieckie"
71,2400,"FEMALE","Opolskie"
39,1500,"MALE","Mazowieckie"
75,1127,"FEMALE","Mazowieckie"
89,1060,"FEMALE","Warminsko-mazurskie"
34,NA,"FEMALE","Kujawsko-pomorskie"
54,2300,"MALE","Slaskie"
29,2800,"FEMALE","Dolnoslaskie"
50,NA,"FEMALE","Wielkopolskie"
25,700,"FEMALE","Podlaskie"
47,NA,"MALE","Lodzkie"
59,780,"MALE","Podkarpackie"
62,2200,"FEMALE","Zachodnio-pomorskie"
31,1800,"FEMALE","Podlaskie"
31,NA,"FEMALE","Mazowieckie"
51,500,"MALE","Malopolskie"
61,1500,"MALE","Lodzkie"
20,1100,"MALE","Pomorskie"
47,1500,"FEMALE","Pomorskie"
21,NA,"MALE","Mazowieckie"
58,NA,"MALE","Mazowieckie"
17,NA,"MALE","Pomorskie"
51,1000,"MALE","Dolnoslaskie"
52,1000,"FEMALE","Wielkopolskie"
40,1900,"FEMALE","Wielkopolskie"
41,3500,"FEMALE","Malopolskie"
62,1200,"FEMALE","Podlaskie"
18,NA,"FEMALE","Kujawsko-pomorskie"
79,900,"FEMALE","Warminsko-mazurskie"
63,NA,"FEMALE","Mazowieckie"
50,2000,"FEMALE","Kujawsko-pomorskie"
57,560,"MALE","Mazowieckie"
82,825,"FEMALE","Dolnoslaskie"
49,2500,"MALE","Lubuskie"
20,900,"MALE","Podkarpackie"
42,2100,"MALE","Slaskie"
30,4000,"MALE","Slaskie"
56,1000,"MALE","Wielkopolskie"
52,2500,"FEMALE","Malopolskie"
47,6000,"MALE","Mazowieckie"
85,2180,"FEMALE","Lubelskie"
58,1200,"FEMALE","Mazowieckie"
23,1200,"FEMALE","Lubuskie"
53,1000,"MALE","Podlaskie"
48,1500,"MALE","Podlaskie"
37,1050,"MALE","Podkarpackie"
58,1200,"MALE","Opolskie"
47,600,"MALE","Lubelskie"
46,1200,"FEMALE","Malopolskie"
46,2500,"FEMALE","Slaskie"
38,3000,"MALE","Malopolskie"
19,2000,"FEMALE","Pomorskie"
53,NA,"FEMALE","Dolnoslaskie"
29,1500,"FEMALE","Malopolskie"
55,2500,"FEMALE","Slaskie"
40,3160,"MALE","Lubuskie"
34,2000,"MALE","Mazowieckie"
47,1200,"MALE","Podkarpackie"
25,300,"FEMALE","Lubelskie"
46,2000,"MALE","Dolnoslaskie"
19,NA,"MALE","Swietokrzyskie"
54,1800,"FEMALE","Lubelskie"
91,1300,"FEMALE","Pomorskie"
50,NA,"FEMALE","Wielkopolskie"
71,860,"MALE","Lubuskie"
31,1180,"FEMALE","Slaskie"
36,1300,"FEMALE","Warminsko-mazurskie"
51,400,"FEMALE","Dolnoslaskie"
91,1500,"FEMALE","Slaskie"
56,900,"FEMALE","Dolnoslaskie"
21,NA,"FEMALE","Slaskie"
19,NA,"FEMALE","Kujawsko-pomorskie"
19,NA,"MALE","Swietokrzyskie"
17,NA,"FEMALE","Warminsko-mazurskie"
49,600,"MALE","Mazowieckie"
23,NA,"MALE","Pomorskie"
61,NA,"FEMALE","Warminsko-mazurskie"
49,1800,"MALE","Wielkopolskie"
55,NA,"MALE","Warminsko-mazurskie"
37,2200,"MALE","Slaskie"
39,NA,"MALE","Lodzkie"
43,11000,"MALE","Pomorskie"
62,1800,"FEMALE","Slaskie"
53,1000,"MALE","Podlaskie"
71,2400,"FEMALE","Opolskie"
63,4800,"MALE","Malopolskie"
53,2200,"MALE","Mazowieckie"
23,NA,"FEMALE","Slaskie"
42,1300,"MALE","Malopolskie"
24,1050,"FEMALE","Warminsko-mazurskie"
32,525,"MALE","Zachodnio-pomorskie"
55,4000,"FEMALE","Mazowieckie"
63,1250,"FEMALE","Zachodnio-pomorskie"
60,NA,"FEMALE","Slaskie"
39,NA,"FEMALE","Opolskie"
65,1300,"MALE","Mazowieckie"
62,2200,"FEMALE","Zachodnio-pomorskie"
64,990,"MALE","Opolskie"
76,1057,"FEMALE","Mazowieckie"
68,830,"FEMALE","Dolnoslaskie"
16,NA,"FEMALE","Wielkopolskie"
37,3000,"MALE","Wielkopolskie"
81,826,"FEMALE","Lubelskie"
52,NA,"MALE","Podkarpackie"
76,1150,"MALE","Mazowieckie"
54,900,"MALE","Malopolskie"
38,NA,"FEMALE","Dolnoslaskie"
21,NA,"FEMALE","Slaskie"
22,NA,"FEMALE","Malopolskie"
41,3300,"MALE","Zachodnio-pomorskie"
85,1400,"MALE","Swietokrzyskie"
44,950,"MALE","Malopolskie"
30,1500,"FEMALE","Pomorskie"
75,1000,"MALE","Wielkopolskie"
42,800,"FEMALE","Podlaskie"
55,1500,"MALE","Wielkopolskie"
61,836,"FEMALE","Malopolskie"
46,1200,"FEMALE","Podkarpackie"
35,1500,"MALE","Slaskie"
49,NA,"FEMALE","Opolskie"
49,1500,"FEMALE","Lodzkie"
31,1240,"MALE","Podkarpackie"
59,NA,"FEMALE","Slaskie"
70,2200,"FEMALE","Podkarpackie"
57,1000,"MALE","Wielkopolskie"
30,NA,"FEMALE","Pomorskie"
78,NA,"MALE","Kujawsko-pomorskie"
24,2000,"MALE","Slaskie"
54,1000,"MALE","Warminsko-mazurskie"
22,1200,"FEMALE","Mazowieckie"
46,NA,"MALE","Dolnoslaskie"
44,4500,"MALE","Lodzkie"
72,1200,"FEMALE","Malopolskie"
27,1200,"FEMALE","Podkarpackie"
27,3200,"FEMALE","Pomorskie"
65,700,"FEMALE","Mazowieckie"
46,NA,"FEMALE","Slaskie"
60,1200,"FEMALE","Malopolskie"
44,1350,"MALE","Podlaskie"
51,1300,"FEMALE","Malopolskie"
72,1300,"FEMALE","Kujawsko-pomorskie"
54,8000,"FEMALE","Mazowieckie"
75,1400,"FEMALE","Podkarpackie"
70,NA,"FEMALE","Kujawsko-pomorskie"
73,1200,"MALE","Dolnoslaskie"
59,NA,"MALE","Kujawsko-pomorskie"
62,1000,"FEMALE","Mazowieckie"
36,3500,"MALE","Lubelskie"
42,600,"FEMALE","Swietokrzyskie"
67,1300,"FEMALE","Malopolskie"
55,NA,"MALE","Mazowieckie"
63,5000,"FEMALE","Dolnoslaskie"
21,1000,"MALE","Pomorskie"
57,NA,"FEMALE","Malopolskie"
60,600,"MALE","Swietokrzyskie"
16,NA,"FEMALE","Slaskie"
20,NA,"FEMALE","Slaskie"
37,1350,"FEMALE","Pomorskie"
54,NA,"FEMALE","Malopolskie"
43,1500,"MALE","Mazowieckie"
40,1000,"MALE","Wielkopolskie"
21,NA,"FEMALE","Dolnoslaskie"
33,1500,"FEMALE","Swietokrzyskie"
30,1500,"MALE","Podlaskie"
85,NA,"MALE","Wielkopolskie"
89,1000,"FEMALE","Malopolskie"
59,1050,"FEMALE","Lodzkie"
46,1500,"MALE","Podkarpackie"
46,2000,"FEMALE","Mazowieckie"
54,1600,"FEMALE","Lubelskie"
51,1500,"FEMALE","Warminsko-mazurskie"
57,NA,"FEMALE","Swietokrzyskie"
61,1500,"FEMALE","Slaskie"
46,NA,"MALE","Lodzkie"
45,3300,"MALE","Warminsko-mazurskie"
44,NA,"FEMALE","Kujawsko-pomorskie"
57,2800,"FEMALE","Opolskie"
61,1300,"FEMALE","Podlaskie"
53,2800,"MALE","Slaskie"
67,400,"MALE","Pomorskie"
52,1250,"FEMALE","Slaskie"
34,1000,"FEMALE","Podlaskie"
18,NA,"FEMALE","Malopolskie"
33,2000,"MALE","Slaskie"
17,NA,"MALE","Swietokrzyskie"
43,4000,"MALE","Slaskie"
27,NA,"FEMALE","Malopolskie"
28,NA,"FEMALE","Lubelskie"
53,2200,"MALE","Mazowieckie"
74,NA,"MALE","Wielkopolskie"
57,NA,"MALE","Mazowieckie"
38,1200,"FEMALE","Opolskie"
26,NA,"MALE","Lodzkie"
32,2000,"FEMALE","Dolnoslaskie"
72,2800,"FEMALE","Lubuskie"
17,NA,"FEMALE","Lodzkie"
48,2000,"MALE","Opolskie"
74,2100,"MALE","Pomorskie"
63,1940,"MALE","Slaskie"
37,2200,"FEMALE","Slaskie"
37,NA,"FEMALE","Slaskie"
71,3000,"MALE","Podkarpackie"
51,1300,"FEMALE","Slaskie"
81,900,"MALE","Lodzkie"
52,2000,"MALE","Lodzkie"
30,2200,"FEMALE","Mazowieckie"
48,6500,"FEMALE","Lodzkie"
32,1000,"MALE","Lodzkie"
41,1200,"FEMALE","Pomorskie"
70,NA,"FEMALE","Slaskie"
31,500,"FEMALE","Lodzkie"
54,7000,"FEMALE","Mazowieckie"
76,2000,"FEMALE","Mazowieckie"
35,NA,"MALE","Pomorskie"
32,1300,"FEMALE","Lubelskie"
37,NA,"MALE","Swietokrzyskie"
73,720,"FEMALE","Pomorskie"
52,NA,"MALE","Kujawsko-pomorskie"
62,3000,"MALE","Pomorskie"
63,5000,"MALE","Mazowieckie"
51,800,"MALE","Kujawsko-pomorskie"
76,900,"FEMALE","Mazowieckie"
24,1300,"MALE","Pomorskie"
22,NA,"FEMALE","Malopolskie"
35,1500,"FEMALE","Lodzkie"
25,1300,"MALE","Dolnoslaskie"
34,1800,"FEMALE","Lubuskie"
43,NA,"MALE","Slaskie"
51,1500,"FEMALE","Lubelskie"
54,1300,"MALE","Opolskie"
42,497,"FEMALE","Lubelskie"
51,450,"MALE","Mazowieckie"
39,2000,"MALE","Slaskie"
35,3500,"MALE","Malopolskie"
49,620,"MALE","Slaskie"
40,NA,"FEMALE","Warminsko-mazurskie"
24,1000,"FEMALE","Slaskie"
64,700,"FEMALE","Lubelskie"
19,336,"MALE","Lubuskie"
72,710,"FEMALE","Podkarpackie"
55,NA,"MALE","Lubelskie"
21,NA,"FEMALE","Podkarpackie"
58,1100,"MALE","Kujawsko-pomorskie"
74,2100,"MALE","Slaskie"
51,520,"MALE","Lubuskie"
32,1800,"MALE","Kujawsko-pomorskie"
21,NA,"MALE","Lubelskie"
35,1000,"FEMALE","Opolskie"
71,NA,"FEMALE","Lubuskie"
55,600,"FEMALE","Warminsko-mazurskie"
31,2000,"MALE","Pomorskie"
51,1500,"MALE","Dolnoslaskie"
50,710,"FEMALE","Warminsko-mazurskie"
35,NA,"MALE","Podlaskie"
66,840,"FEMALE","Lodzkie"
58,1300,"FEMALE","Lodzkie"
19,NA,"FEMALE","Warminsko-mazurskie"
23,1000,"FEMALE","Lodzkie"
26,3000,"FEMALE","Swietokrzyskie"
48,2000,"MALE","Pomorskie"
58,1700,"MALE","Opolskie"
46,520,"MALE","Slaskie"
19,NA,"MALE","Lodzkie"
32,500,"MALE","Kujawsko-pomorskie"
30,1000,"FEMALE","Opolskie"
17,NA,"FEMALE","Malopolskie"
57,1200,"FEMALE","Warminsko-mazurskie"
67,NA,"MALE","Pomorskie"
56,2800,"MALE","Warminsko-mazurskie"
62,2100,"FEMALE","Zachodnio-pomorskie"
44,NA,"MALE","Lubelskie"
57,NA,"FEMALE","Lubelskie"
54,1000,"MALE","Lodzkie"
77,1800,"MALE","Opolskie"
75,2400,"FEMALE","Mazowieckie"
25,1100,"MALE","Malopolskie"
31,1500,"MALE","Lodzkie"
21,NA,"MALE","Wielkopolskie"
21,NA,"FEMALE","Kujawsko-pomorskie"
40,1500,"MALE","Lubuskie"
64,900,"FEMALE","Warminsko-mazurskie"
76,800,"FEMALE","Lubelskie"
60,900,"MALE","Mazowieckie"
78,1800,"MALE","Lodzkie"
62,1800,"MALE","Pomorskie"
64,910,"FEMALE","Slaskie"
81,1450,"FEMALE","Slaskie"
30,1400,"MALE","Mazowieckie"
66,1100,"FEMALE","Mazowieckie"
24,616,"FEMALE","Slaskie"
28,NA,"MALE","Mazowieckie"
26,6000,"MALE","Wielkopolskie"
27,NA,"MALE","Slaskie"
59,1500,"MALE","Dolnoslaskie"
58,NA,"FEMALE","Warminsko-mazurskie"
77,NA,"MALE","Wielkopolskie"
62,1200,"FEMALE","Swietokrzyskie"
47,560,"FEMALE","Lubelskie"
46,2000,"FEMALE","Podlaskie"
56,1350,"FEMALE","Lodzkie"
32,NA,"FEMALE","Mazowieckie"
73,NA,"FEMALE","Wielkopolskie"
51,500,"FEMALE","Pomorskie"
61,1600,"MALE","Malopolskie"
35,1800,"FEMALE","Lubuskie"
57,1200,"FEMALE","Zachodnio-pomorskie"
27,NA,"FEMALE","Slaskie"
48,1000,"FEMALE","Slaskie"
47,1250,"MALE","Kujawsko-pomorskie"
43,1000,"FEMALE","Slaskie"
60,700,"FEMALE","Slaskie"
76,1200,"FEMALE","Kujawsko-pomorskie"
61,2000,"MALE","Mazowieckie"
52,1100,"MALE","Malopolskie"
48,NA,"MALE","Lodzkie"
77,1700,"FEMALE","Opolskie"
42,2000,"FEMALE","Kujawsko-pomorskie"
19,1000,"FEMALE","Swietokrzyskie"
16,NA,"FEMALE","Wielkopolskie"
37,922,"FEMALE","Podlaskie"
62,865,"FEMALE","Slaskie"
36,1500,"FEMALE","Pomorskie"
59,444,"FEMALE","Slaskie"
63,852,"MALE","Lubuskie"
81,NA,"FEMALE","Lubelskie"
38,1300,"MALE","Wielkopolskie"
43,2000,"MALE","Mazowieckie"
46,800,"FEMALE","Podlaskie"
54,2000,"FEMALE","Pomorskie"
76,810,"FEMALE","Lodzkie"
54,2300,"FEMALE","Dolnoslaskie"
37,2200,"FEMALE","Lubuskie"
50,980,"MALE","Slaskie"
23,1000,"FEMALE","Lodzkie"
88,NA,"FEMALE","Malopolskie"
63,NA,"MALE","Mazowieckie"
33,2200,"FEMALE","Pomorskie"
45,NA,"FEMALE","Kujawsko-pomorskie"
33,NA,"MALE","Lodzkie"
66,600,"MALE","Malopolskie"
29,1500,"FEMALE","Dolnoslaskie"
74,698,"MALE","Malopolskie"
23,1500,"MALE","Mazowieckie"
66,NA,"MALE","Zachodnio-pomorskie"
23,NA,"MALE","Zachodnio-pomorskie"
32,NA,"FEMALE","Mazowieckie"
34,2500,"FEMALE","Swietokrzyskie"
41,NA,"MALE","Swietokrzyskie"
40,2800,"MALE","Podlaskie"
21,NA,"MALE","Mazowieckie"
30,1050,"MALE","Podkarpackie"
57,5200,"MALE","Mazowieckie"
60,700,"MALE","Wielkopolskie"
38,6500,"MALE","Dolnoslaskie"
74,850,"FEMALE","Swietokrzyskie"
30,400,"FEMALE","Lubelskie"
77,800,"FEMALE","Warminsko-mazurskie"
41,1500,"MALE","Mazowieckie"
46,2500,"FEMALE","Slaskie"
37,950,"FEMALE","Podkarpackie"
57,1547,"MALE","Dolnoslaskie"
55,1500,"MALE","Podlaskie"
72,1600,"FEMALE","Dolnoslaskie"
76,1200,"FEMALE","Zachodnio-pomorskie"
61,1700,"FEMALE","Zachodnio-pomorskie"
60,1700,"MALE","Warminsko-mazurskie"
77,1100,"FEMALE","Wielkopolskie"
60,1000,"MALE","Warminsko-mazurskie"
58,1100,"FEMALE","Lodzkie"
61,1000,"FEMALE","Lodzkie"
37,2000,"MALE","Lubelskie"
35,4000,"FEMALE","Slaskie"
55,2500,"FEMALE","Zachodnio-pomorskie"
23,800,"MALE","Dolnoslaskie"
74,1000,"FEMALE","Malopolskie"
55,580,"FEMALE","Wielkopolskie"
52,NA,"MALE","Zachodnio-pomorskie"
72,1300,"MALE","Lubelskie"
20,NA,"FEMALE","Lubelskie"
47,1700,"MALE","Warminsko-mazurskie"
61,800,"FEMALE","Lubelskie"
20,1000,"MALE","Podkarpackie"
41,2500,"FEMALE","Malopolskie"
18,NA,"MALE","Pomorskie"
24,NA,"MALE","Lodzkie"
66,1200,"FEMALE","Lodzkie"
23,750,"MALE","Mazowieckie"
46,1200,"MALE","Podkarpackie"
35,3000,"MALE","Podlaskie"
23,1700,"MALE","Slaskie"
40,1600,"MALE","Pomorskie"
75,1450,"FEMALE","Podkarpackie"
79,NA,"MALE","Mazowieckie"
54,3000,"FEMALE","Pomorskie"
19,2000,"MALE","Lubuskie"
20,NA,"FEMALE","Lubuskie"
74,NA,"MALE","Lodzkie"
35,2000,"MALE","Lubelskie"
34,1500,"MALE","Mazowieckie"
59,850,"FEMALE","Slaskie"
58,NA,"MALE","Slaskie"
47,600,"MALE","Swietokrzyskie"
52,2800,"MALE","Slaskie"
62,790,"FEMALE","Mazowieckie"
40,3000,"FEMALE","Pomorskie"
31,1500,"MALE","Dolnoslaskie"
53,NA,"FEMALE","Slaskie"
33,1500,"FEMALE","Podlaskie"
30,2600,"FEMALE","Mazowieckie"
55,1000,"MALE","Podlaskie"
76,900,"FEMALE","Warminsko-mazurskie"
44,2000,"MALE","Dolnoslaskie"
78,1400,"FEMALE","Warminsko-mazurskie"
26,1750,"MALE","Malopolskie"
59,NA,"MALE","Dolnoslaskie"
38,1846,"FEMALE","Dolnoslaskie"
60,NA,"MALE","Slaskie"
35,1500,"MALE","Lubelskie"
18,NA,"FEMALE","Podkarpackie"
53,1000,"MALE","Lodzkie"
80,900,"FEMALE","Kujawsko-pomorskie"
22,400,"FEMALE","Podkarpackie"
70,1200,"FEMALE","Lodzkie"
30,1400,"FEMALE","Swietokrzyskie"
17,NA,"FEMALE","Wielkopolskie"
25,400,"FEMALE","Wielkopolskie"
56,900,"FEMALE","Lubuskie"
38,NA,"FEMALE","Kujawsko-pomorskie"
48,2500,"MALE","Mazowieckie"
31,1000,"FEMALE","Wielkopolskie"
51,900,"FEMALE","Dolnoslaskie"
35,2800,"MALE","Podlaskie"
46,NA,"FEMALE","Podlaskie"
69,700,"FEMALE","Slaskie"
69,1380,"MALE","Lodzkie"
52,2800,"FEMALE","Lodzkie"
61,600,"MALE","Malopolskie"
19,2000,"MALE","Podlaskie"
46,NA,"FEMALE","Slaskie"
36,2300,"FEMALE","Dolnoslaskie"
63,2800,"MALE","Mazowieckie"
21,NA,"MALE","Lubelskie"
52,NA,"FEMALE","Dolnoslaskie"
60,NA,"FEMALE","Podkarpackie"
81,3300,"MALE","Slaskie"
55,3100,"MALE","Mazowieckie"
27,NA,"FEMALE","Mazowieckie"
46,7500,"MALE","Lubelskie"
58,1500,"MALE","Wielkopolskie"
56,1400,"MALE","Dolnoslaskie"
68,NA,"FEMALE","Slaskie"
32,NA,"FEMALE","Slaskie"
41,500,"MALE","Swietokrzyskie"
39,6000,"MALE","Dolnoslaskie"
34,NA,"FEMALE","Lodzkie"
77,860,"FEMALE","Slaskie"
44,2400,"FEMALE","Mazowieckie"
60,877,"FEMALE","Pomorskie"
39,900,"FEMALE","Lubelskie"
40,2800,"MALE","Pomorskie"
33,4500,"FEMALE","Zachodnio-pomorskie"
38,1300,"FEMALE","Malopolskie"
54,1300,"MALE","Lubuskie"
32,NA,"FEMALE","Mazowieckie"
44,1000,"MALE","Slaskie"
45,630,"FEMALE","Dolnoslaskie"
26,2500,"FEMALE","Dolnoslaskie"
48,1500,"MALE","Podlaskie"
34,2800,"MALE","Podlaskie"
63,NA,"FEMALE","Slaskie"
78,1900,"MALE","Swietokrzyskie"
68,1460,"FEMALE","Malopolskie"
81,1500,"MALE","Malopolskie"
50,2000,"FEMALE","Swietokrzyskie"
34,3000,"MALE","Wielkopolskie"
82,850,"MALE","Lubelskie"
67,600,"FEMALE","Wielkopolskie"
75,2000,"FEMALE","Slaskie"
27,1076,"MALE","Dolnoslaskie"
51,3200,"MALE","Podlaskie"
80,1100,"FEMALE","Mazowieckie"
38,2100,"MALE","Slaskie"
31,182,"FEMALE","Opolskie"
32,1670,"FEMALE","Dolnoslaskie"
64,800,"FEMALE","Mazowieckie"
83,1600,"MALE","Warminsko-mazurskie"
35,1000,"FEMALE","Kujawsko-pomorskie"
39,2000,"MALE","Malopolskie"
26,1000,"MALE","Swietokrzyskie"
53,NA,"FEMALE","Podkarpackie"
18,NA,"MALE","Kujawsko-pomorskie"
78,1450,"FEMALE","Zachodnio-pomorskie"
88,890,"FEMALE","Lubuskie"
60,1600,"FEMALE","Podlaskie"
83,890,"MALE","Opolskie"
18,NA,"MALE","Mazowieckie"
20,NA,"MALE","Kujawsko-pomorskie"
56,510,"MALE","Dolnoslaskie"
36,2850,"MALE","Mazowieckie"
42,10000,"MALE","Mazowieckie"
30,200,"FEMALE","Lubelskie"
40,NA,"MALE","Slaskie"
76,800,"FEMALE","Wielkopolskie"
