"combine","Freq","type","n","unique"
"0001",60,"original",2,"0101"
"0010",79,"original",2,"0101"
"0011",62,"original",2,"0101"
"0100",68,"original",2,"0101"
"0101",65,"original",2,"0101"
"0110",60,"original",2,"0101"
"0111",75,"original",2,"0101"
"1000",74,"original",2,"0101"
"1001",63,"original",2,"0101"
"1010",54,"original",2,"0101"
"1011",69,"original",2,"0101"
"1100",77,"original",2,"0101"
"1101",59,"original",2,"0101"
"1110",66,"original",2,"0101"
"0000",67,"synthetic",2,"1101"
"0001",64,"synthetic",2,"1101"
"0010",77,"synthetic",2,"1101"
"0011",75,"synthetic",2,"1101"
"0100",67,"synthetic",2,"1101"
"0101",66,"synthetic",2,"1101"
"0110",81,"synthetic",2,"1101"
"0111",63,"synthetic",2,"1101"
"1000",78,"synthetic",2,"1101"
"1001",59,"synthetic",2,"1101"
"1010",54,"synthetic",2,"1101"
"1011",64,"synthetic",2,"1101"
"1100",76,"synthetic",2,"1101"
"1101",52,"synthetic",2,"1101"
"1110",57,"synthetic",2,"1101"
"0000",69,"original",2,"1101"
"0001",60,"original",2,"1101"
"0010",79,"original",2,"1101"
"0011",62,"original",2,"1101"
"0100",68,"original",2,"1101"
"0101",64,"original",2,"1101"
"0110",60,"original",2,"1101"
"0111",75,"original",2,"1101"
"1000",74,"original",2,"1101"
"1001",63,"original",2,"1101"
"1010",54,"original",2,"1101"
"1011",69,"original",2,"1101"
"1100",77,"original",2,"1101"
"1101",60,"original",2,"1101"
"1110",66,"original",2,"1101"
"0000",65,"synthetic",2,"0011"
"0001",66,"synthetic",2,"0011"
"0010",57,"synthetic",2,"0011"
"0011",73,"synthetic",2,"0011"
"0100",70,"synthetic",2,"0011"
"0101",80,"synthetic",2,"0011"
"0110",65,"synthetic",2,"0011"
"0111",69,"synthetic",2,"0011"
"1000",78,"synthetic",2,"0011"
"1001",72,"synthetic",2,"0011"
"1010",59,"synthetic",2,"0011"
"1011",55,"synthetic",2,"0011"
"1100",65,"synthetic",2,"0011"
"1101",67,"synthetic",2,"0011"
"1110",59,"synthetic",2,"0011"
"0000",69,"original",2,"0011"
"0001",60,"original",2,"0011"
"0010",79,"original",2,"0011"
"0011",63,"original",2,"0011"
"0100",68,"original",2,"0011"
"0101",64,"original",2,"0011"
"0110",60,"original",2,"0011"
"0111",75,"original",2,"0011"
"1000",74,"original",2,"0011"
"1001",63,"original",2,"0011"
"1010",54,"original",2,"0011"
"1011",69,"original",2,"0011"
"1100",77,"original",2,"0011"
"1101",59,"original",2,"0011"
"1110",66,"original",2,"0011"
"0000",89,"synthetic",2,"1011"
"0001",66,"synthetic",2,"1011"
"0010",75,"synthetic",2,"1011"
"0011",66,"synthetic",2,"1011"
"0100",65,"synthetic",2,"1011"
"0101",48,"synthetic",2,"1011"
"0110",78,"synthetic",2,"1011"
"0111",57,"synthetic",2,"1011"
"1000",71,"synthetic",2,"1011"
"1001",67,"synthetic",2,"1011"
"1010",57,"synthetic",2,"1011"
"1011",56,"synthetic",2,"1011"
"1100",90,"synthetic",2,"1011"
"1101",43,"synthetic",2,"1011"
"1110",72,"synthetic",2,"1011"
"0000",69,"original",2,"1011"
"0001",60,"original",2,"1011"
"0010",79,"original",2,"1011"
"0011",62,"original",2,"1011"
"0100",68,"original",2,"1011"
"0101",64,"original",2,"1011"
"0110",60,"original",2,"1011"
"0111",75,"original",2,"1011"
"1000",74,"original",2,"1011"
"1001",63,"original",2,"1011"
"1010",54,"original",2,"1011"
"1011",70,"original",2,"1011"
"1100",77,"original",2,"1011"
"1101",59,"original",2,"1011"
"1110",66,"original",2,"1011"
"0000",74,"synthetic",2,"0111"
"0001",73,"synthetic",2,"0111"
"0010",61,"synthetic",2,"0111"
"0011",74,"synthetic",2,"0111"
"0100",50,"synthetic",2,"0111"
"0101",68,"synthetic",2,"0111"
"0110",81,"synthetic",2,"0111"
"0111",56,"synthetic",2,"0111"
"1000",52,"synthetic",2,"0111"
"1001",72,"synthetic",2,"0111"
"1010",69,"synthetic",2,"0111"
"1011",59,"synthetic",2,"0111"
"1100",82,"synthetic",2,"0111"
"1101",58,"synthetic",2,"0111"
"1110",71,"synthetic",2,"0111"
"0000",69,"original",2,"0111"
"0001",60,"original",2,"0111"
"0010",79,"original",2,"0111"
"0011",62,"original",2,"0111"
"0100",68,"original",2,"0111"
"0101",64,"original",2,"0111"
"0110",60,"original",2,"0111"
"0111",76,"original",2,"0111"
"1000",74,"original",2,"0111"
"1001",63,"original",2,"0111"
"1010",54,"original",2,"0111"
"1011",69,"original",2,"0111"
"1100",77,"original",2,"0111"
"1101",59,"original",2,"0111"
"1110",66,"original",2,"0111"
"0000",81,"synthetic",2,"1111"
"0001",64,"synthetic",2,"1111"
"0010",69,"synthetic",2,"1111"
"0011",64,"synthetic",2,"1111"
"0100",55,"synthetic",2,"1111"
"0101",51,"synthetic",2,"1111"
"0110",69,"synthetic",2,"1111"
"0111",74,"synthetic",2,"1111"
"1000",76,"synthetic",2,"1111"
"1001",83,"synthetic",2,"1111"
"1010",46,"synthetic",2,"1111"
"1011",65,"synthetic",2,"1111"
"1100",80,"synthetic",2,"1111"
"1101",71,"synthetic",2,"1111"
"1110",51,"synthetic",2,"1111"
"1111",1,"synthetic",2,"1111"
"0000",69,"original",2,"1111"
"0001",60,"original",2,"1111"
"0010",79,"original",2,"1111"
"0011",62,"original",2,"1111"
"0100",68,"original",2,"1111"
"0101",64,"original",2,"1111"
"0110",60,"original",2,"1111"
"0111",75,"original",2,"1111"
"1000",74,"original",2,"1111"
"1001",63,"original",2,"1111"
"1010",54,"original",2,"1111"
"1011",69,"original",2,"1111"
"1100",77,"original",2,"1111"
"1101",59,"original",2,"1111"
"1110",66,"original",2,"1111"
"1111",1,"original",2,"1111"
"0000",72,"synthetic",3,"0000"
"0001",51,"synthetic",3,"0000"
"0010",67,"synthetic",3,"0000"
"0011",81,"synthetic",3,"0000"
"0100",58,"synthetic",3,"0000"
"0101",61,"synthetic",3,"0000"
"0110",58,"synthetic",3,"0000"
"0111",70,"synthetic",3,"0000"
"1000",71,"synthetic",3,"0000"
"1001",63,"synthetic",3,"0000"
"1010",68,"synthetic",3,"0000"
"1011",64,"synthetic",3,"0000"
"1100",89,"synthetic",3,"0000"
"1101",62,"synthetic",3,"0000"
"1110",65,"synthetic",3,"0000"
"0000",70,"original",3,"0000"
"0001",60,"original",3,"0000"
"0010",79,"original",3,"0000"
"0011",62,"original",3,"0000"
"0100",68,"original",3,"0000"
"0101",64,"original",3,"0000"
"0110",60,"original",3,"0000"
"0111",75,"original",3,"0000"
"1000",74,"original",3,"0000"
"1001",63,"original",3,"0000"
"1010",54,"original",3,"0000"
"1011",69,"original",3,"0000"
"1100",77,"original",3,"0000"
"1101",59,"original",3,"0000"
"1110",66,"original",3,"0000"
"0000",77,"synthetic",3,"1000"
"0001",56,"synthetic",3,"1000"
"0010",68,"synthetic",3,"1000"
"0011",71,"synthetic",3,"1000"
"0100",74,"synthetic",3,"1000"
"0101",60,"synthetic",3,"1000"
"0110",72,"synthetic",3,"1000"
"0111",61,"synthetic",3,"1000"
"1000",68,"synthetic",3,"1000"
"1001",73,"synthetic",3,"1000"
"1010",54,"synthetic",3,"1000"
"1011",66,"synthetic",3,"1000"
"1100",77,"synthetic",3,"1000"
"1101",58,"synthetic",3,"1000"
"1110",65,"synthetic",3,"1000"
"0000",69,"original",3,"1000"
"0001",60,"original",3,"1000"
"0010",79,"original",3,"1000"
"0011",62,"original",3,"1000"
"0100",68,"original",3,"1000"
"0101",64,"original",3,"1000"
"0110",60,"original",3,"1000"
"0111",75,"original",3,"1000"
"1000",75,"original",3,"1000"
"1001",63,"original",3,"1000"
"1010",54,"original",3,"1000"
"1011",69,"original",3,"1000"
"1100",77,"original",3,"1000"
"1101",59,"original",3,"1000"
"1110",66,"original",3,"1000"
"0000",53,"synthetic",3,"0100"
"0001",56,"synthetic",3,"0100"
"0010",74,"synthetic",3,"0100"
"0011",82,"synthetic",3,"0100"
"0100",71,"synthetic",3,"0100"
"0101",58,"synthetic",3,"0100"
"0110",85,"synthetic",3,"0100"
"0111",71,"synthetic",3,"0100"
"1000",58,"synthetic",3,"0100"
"1001",64,"synthetic",3,"0100"
"1010",71,"synthetic",3,"0100"
"1011",51,"synthetic",3,"0100"
"1100",68,"synthetic",3,"0100"
"1101",68,"synthetic",3,"0100"
"1110",70,"synthetic",3,"0100"
"0000",69,"original",3,"0100"
"0001",60,"original",3,"0100"
"0010",79,"original",3,"0100"
"0011",62,"original",3,"0100"
"0100",69,"original",3,"0100"
"0101",64,"original",3,"0100"
"0110",60,"original",3,"0100"
"0111",75,"original",3,"0100"
"1000",74,"original",3,"0100"
"1001",63,"original",3,"0100"
"1010",54,"original",3,"0100"
"1011",69,"original",3,"0100"
"1100",77,"original",3,"0100"
"1101",59,"original",3,"0100"
"1110",66,"original",3,"0100"
"0000",65,"synthetic",3,"1100"
"0001",54,"synthetic",3,"1100"
"0010",63,"synthetic",3,"1100"
"0011",53,"synthetic",3,"1100"
"0100",81,"synthetic",3,"1100"
"0101",60,"synthetic",3,"1100"
"0110",71,"synthetic",3,"1100"
"0111",66,"synthetic",3,"1100"
"1000",75,"synthetic",3,"1100"
"1001",64,"synthetic",3,"1100"
"1010",69,"synthetic",3,"1100"
"1011",56,"synthetic",3,"1100"
"1100",94,"synthetic",3,"1100"
"1101",72,"synthetic",3,"1100"
"1110",57,"synthetic",3,"1100"
"0000",69,"original",3,"1100"
"0001",60,"original",3,"1100"
"0010",79,"original",3,"1100"
"0011",62,"original",3,"1100"
"0100",68,"original",3,"1100"
"0101",64,"original",3,"1100"
"0110",60,"original",3,"1100"
"0111",75,"original",3,"1100"
"1000",74,"original",3,"1100"
"1001",63,"original",3,"1100"
"1010",54,"original",3,"1100"
"1011",69,"original",3,"1100"
"1100",78,"original",3,"1100"
"1101",59,"original",3,"1100"
"1110",66,"original",3,"1100"
"0000",72,"synthetic",3,"0010"
"0001",49,"synthetic",3,"0010"
"0010",79,"synthetic",3,"0010"
"0011",66,"synthetic",3,"0010"
"0100",58,"synthetic",3,"0010"
"0101",64,"synthetic",3,"0010"
"0110",67,"synthetic",3,"0010"
"0111",79,"synthetic",3,"0010"
"1000",66,"synthetic",3,"0010"
"1001",67,"synthetic",3,"0010"
"1010",62,"synthetic",3,"0010"
"1011",58,"synthetic",3,"0010"
"1100",89,"synthetic",3,"0010"
"1101",48,"synthetic",3,"0010"
"1110",76,"synthetic",3,"0010"
"0000",69,"original",3,"0010"
"0001",60,"original",3,"0010"
"0010",80,"original",3,"0010"
"0011",62,"original",3,"0010"
"0100",68,"original",3,"0010"
"0101",64,"original",3,"0010"
"0110",60,"original",3,"0010"
"0111",75,"original",3,"0010"
"1000",74,"original",3,"0010"
"1001",63,"original",3,"0010"
"1010",54,"original",3,"0010"
"1011",69,"original",3,"0010"
"1100",77,"original",3,"0010"
"1101",59,"original",3,"0010"
"1110",66,"original",3,"0010"
"0000",67,"synthetic",3,"1010"
"0001",55,"synthetic",3,"1010"
"0010",65,"synthetic",3,"1010"
"0011",72,"synthetic",3,"1010"
"0100",56,"synthetic",3,"1010"
"0101",75,"synthetic",3,"1010"
"0110",80,"synthetic",3,"1010"
"0111",64,"synthetic",3,"1010"
"1000",66,"synthetic",3,"1010"
"1001",63,"synthetic",3,"1010"
"1010",56,"synthetic",3,"1010"
"1011",72,"synthetic",3,"1010"
"1100",89,"synthetic",3,"1010"
"1101",67,"synthetic",3,"1010"
"1110",53,"synthetic",3,"1010"
"0000",69,"original",3,"1010"
"0001",60,"original",3,"1010"
"0010",79,"original",3,"1010"
"0011",62,"original",3,"1010"
"0100",68,"original",3,"1010"
"0101",64,"original",3,"1010"
"0110",60,"original",3,"1010"
"0111",75,"original",3,"1010"
"1000",74,"original",3,"1010"
"1001",63,"original",3,"1010"
"1010",55,"original",3,"1010"
"1011",69,"original",3,"1010"
"1100",77,"original",3,"1010"
"1101",59,"original",3,"1010"
"1110",66,"original",3,"1010"
"0000",55,"synthetic",3,"0110"
"0001",47,"synthetic",3,"0110"
"0010",73,"synthetic",3,"0110"
"0011",74,"synthetic",3,"0110"
"0100",58,"synthetic",3,"0110"
"0101",61,"synthetic",3,"0110"
"0110",82,"synthetic",3,"0110"
"0111",82,"synthetic",3,"0110"
"1000",78,"synthetic",3,"0110"
"1001",52,"synthetic",3,"0110"
"1010",66,"synthetic",3,"0110"
"1011",63,"synthetic",3,"0110"
"1100",81,"synthetic",3,"0110"
"1101",57,"synthetic",3,"0110"
"1110",71,"synthetic",3,"0110"
"0000",69,"original",3,"0110"
"0001",60,"original",3,"0110"
"0010",79,"original",3,"0110"
"0011",62,"original",3,"0110"
"0100",68,"original",3,"0110"
"0101",64,"original",3,"0110"
"0110",61,"original",3,"0110"
"0111",75,"original",3,"0110"
"1000",74,"original",3,"0110"
"1001",63,"original",3,"0110"
"1010",54,"original",3,"0110"
"1011",69,"original",3,"0110"
"1100",77,"original",3,"0110"
"1101",59,"original",3,"0110"
"1110",66,"original",3,"0110"
"0000",73,"synthetic",3,"1110"
"0001",52,"synthetic",3,"1110"
"0010",70,"synthetic",3,"1110"
"0011",83,"synthetic",3,"1110"
"0100",66,"synthetic",3,"1110"
"0101",75,"synthetic",3,"1110"
"0110",75,"synthetic",3,"1110"
"0111",57,"synthetic",3,"1110"
"1000",64,"synthetic",3,"1110"
"1001",83,"synthetic",3,"1110"
"1010",56,"synthetic",3,"1110"
"1011",61,"synthetic",3,"1110"
"1100",83,"synthetic",3,"1110"
"1101",43,"synthetic",3,"1110"
"1110",59,"synthetic",3,"1110"
"0000",69,"original",3,"1110"
"0001",60,"original",3,"1110"
"0010",79,"original",3,"1110"
"0011",62,"original",3,"1110"
"0100",68,"original",3,"1110"
"0101",64,"original",3,"1110"
"0110",60,"original",3,"1110"
"0111",75,"original",3,"1110"
"1000",74,"original",3,"1110"
"1001",63,"original",3,"1110"
"1010",54,"original",3,"1110"
"1011",69,"original",3,"1110"
"1100",77,"original",3,"1110"
"1101",59,"original",3,"1110"
"1110",67,"original",3,"1110"
"0000",64,"synthetic",3,"0001"
"0001",62,"synthetic",3,"0001"
"0010",75,"synthetic",3,"0001"
"0011",46,"synthetic",3,"0001"
"0100",62,"synthetic",3,"0001"
"0101",75,"synthetic",3,"0001"
"0110",74,"synthetic",3,"0001"
"0111",80,"synthetic",3,"0001"
"1000",67,"synthetic",3,"0001"
"1001",74,"synthetic",3,"0001"
"1010",56,"synthetic",3,"0001"
"1011",76,"synthetic",3,"0001"
"1100",66,"synthetic",3,"0001"
"1101",63,"synthetic",3,"0001"
"1110",60,"synthetic",3,"0001"
"0000",69,"original",3,"0001"
"0001",61,"original",3,"0001"
"0010",79,"original",3,"0001"
"0011",62,"original",3,"0001"
"0100",68,"original",3,"0001"
"0101",64,"original",3,"0001"
"0110",60,"original",3,"0001"
"0111",75,"original",3,"0001"
"1000",74,"original",3,"0001"
"1001",63,"original",3,"0001"
"1010",54,"original",3,"0001"
"1011",69,"original",3,"0001"
"1100",77,"original",3,"0001"
"1101",59,"original",3,"0001"
"1110",66,"original",3,"0001"
"0000",59,"synthetic",3,"1001"
"0001",74,"synthetic",3,"1001"
"0010",75,"synthetic",3,"1001"
"0011",58,"synthetic",3,"1001"
"0100",77,"synthetic",3,"1001"
"0101",60,"synthetic",3,"1001"
"0110",65,"synthetic",3,"1001"
"0111",70,"synthetic",3,"1001"
"1000",82,"synthetic",3,"1001"
"1001",70,"synthetic",3,"1001"
"1010",72,"synthetic",3,"1001"
"1011",54,"synthetic",3,"1001"
"1100",64,"synthetic",3,"1001"
"1101",59,"synthetic",3,"1001"
"1110",61,"synthetic",3,"1001"
"0000",69,"original",3,"1001"
"0001",60,"original",3,"1001"
"0010",79,"original",3,"1001"
"0011",62,"original",3,"1001"
"0100",68,"original",3,"1001"
"0101",64,"original",3,"1001"
"0110",60,"original",3,"1001"
"0111",75,"original",3,"1001"
"1000",74,"original",3,"1001"
"1001",64,"original",3,"1001"
"1010",54,"original",3,"1001"
"1011",69,"original",3,"1001"
"1100",77,"original",3,"1001"
"1101",59,"original",3,"1001"
"1110",66,"original",3,"1001"
"0000",87,"synthetic",3,"0101"
"0001",64,"synthetic",3,"0101"
"0010",85,"synthetic",3,"0101"
"0011",50,"synthetic",3,"0101"
"0100",73,"synthetic",3,"0101"
"0101",56,"synthetic",3,"0101"
"0110",63,"synthetic",3,"0101"
"0111",68,"synthetic",3,"0101"
"1000",60,"synthetic",3,"0101"
"1001",69,"synthetic",3,"0101"
"1010",59,"synthetic",3,"0101"
"1011",67,"synthetic",3,"0101"
"1100",81,"synthetic",3,"0101"
"1101",53,"synthetic",3,"0101"
"1110",65,"synthetic",3,"0101"
"0000",69,"original",3,"0101"
"0001",60,"original",3,"0101"
"0010",79,"original",3,"0101"
"0011",62,"original",3,"0101"
"0100",68,"original",3,"0101"
"0101",65,"original",3,"0101"
"0110",60,"original",3,"0101"
"0111",75,"original",3,"0101"
"1000",74,"original",3,"0101"
"1001",63,"original",3,"0101"
"1010",54,"original",3,"0101"
"1011",69,"original",3,"0101"
"1100",77,"original",3,"0101"
"1101",59,"original",3,"0101"
"1110",66,"original",3,"0101"
"0000",69,"synthetic",3,"1101"
"0001",70,"synthetic",3,"1101"
"0010",64,"synthetic",3,"1101"
"0011",71,"synthetic",3,"1101"
"0100",66,"synthetic",3,"1101"
"0101",64,"synthetic",3,"1101"
"0110",70,"synthetic",3,"1101"
"0111",64,"synthetic",3,"1101"
"1000",75,"synthetic",3,"1101"
"1001",68,"synthetic",3,"1101"
"1010",69,"synthetic",3,"1101"
"1011",58,"synthetic",3,"1101"
"1100",78,"synthetic",3,"1101"
"1101",58,"synthetic",3,"1101"
"1110",56,"synthetic",3,"1101"
"0000",69,"original",3,"1101"
"0001",60,"original",3,"1101"
"0010",79,"original",3,"1101"
"0011",62,"original",3,"1101"
"0100",68,"original",3,"1101"
"0101",64,"original",3,"1101"
"0110",60,"original",3,"1101"
"0111",75,"original",3,"1101"
"1000",74,"original",3,"1101"
"1001",63,"original",3,"1101"
"1010",54,"original",3,"1101"
"1011",69,"original",3,"1101"
"1100",77,"original",3,"1101"
"1101",60,"original",3,"1101"
"1110",66,"original",3,"1101"
"0000",76,"synthetic",3,"0011"
"0001",53,"synthetic",3,"0011"
"0010",85,"synthetic",3,"0011"
"0011",63,"synthetic",3,"0011"
"0100",59,"synthetic",3,"0011"
"0101",62,"synthetic",3,"0011"
"0110",66,"synthetic",3,"0011"
"0111",62,"synthetic",3,"0011"
"1000",62,"synthetic",3,"0011"
"1001",71,"synthetic",3,"0011"
"1010",46,"synthetic",3,"0011"
"1011",88,"synthetic",3,"0011"
"1100",81,"synthetic",3,"0011"
"1101",61,"synthetic",3,"0011"
"1110",65,"synthetic",3,"0011"
"0000",69,"original",3,"0011"
"0001",60,"original",3,"0011"
"0010",79,"original",3,"0011"
"0011",63,"original",3,"0011"
"0100",68,"original",3,"0011"
"0101",64,"original",3,"0011"
"0110",60,"original",3,"0011"
"0111",75,"original",3,"0011"
"1000",74,"original",3,"0011"
"1001",63,"original",3,"0011"
"1010",54,"original",3,"0011"
"1011",69,"original",3,"0011"
"1100",77,"original",3,"0011"
"1101",59,"original",3,"0011"
"1110",66,"original",3,"0011"
"0000",72,"synthetic",3,"1011"
"0001",56,"synthetic",3,"1011"
"0010",73,"synthetic",3,"1011"
"0011",68,"synthetic",3,"1011"
"0100",62,"synthetic",3,"1011"
"0101",75,"synthetic",3,"1011"
"0110",86,"synthetic",3,"1011"
"0111",54,"synthetic",3,"1011"
"1000",67,"synthetic",3,"1011"
"1001",77,"synthetic",3,"1011"
"1010",64,"synthetic",3,"1011"
"1011",63,"synthetic",3,"1011"
"1100",76,"synthetic",3,"1011"
"1101",52,"synthetic",3,"1011"
"1110",55,"synthetic",3,"1011"
"0000",69,"original",3,"1011"
"0001",60,"original",3,"1011"
"0010",79,"original",3,"1011"
"0011",62,"original",3,"1011"
"0100",68,"original",3,"1011"
"0101",64,"original",3,"1011"
"0110",60,"original",3,"1011"
"0111",75,"original",3,"1011"
"1000",74,"original",3,"1011"
"1001",63,"original",3,"1011"
"1010",54,"original",3,"1011"
"1011",70,"original",3,"1011"
"1100",77,"original",3,"1011"
"1101",59,"original",3,"1011"
"1110",66,"original",3,"1011"
"0000",57,"synthetic",3,"0111"
"0001",73,"synthetic",3,"0111"
"0010",55,"synthetic",3,"0111"
"0011",63,"synthetic",3,"0111"
"0100",78,"synthetic",3,"0111"
"0101",56,"synthetic",3,"0111"
"0110",69,"synthetic",3,"0111"
"0111",73,"synthetic",3,"0111"
"1000",66,"synthetic",3,"0111"
"1001",83,"synthetic",3,"0111"
"1010",66,"synthetic",3,"0111"
"1011",54,"synthetic",3,"0111"
"1100",93,"synthetic",3,"0111"
"1101",53,"synthetic",3,"0111"
"1110",61,"synthetic",3,"0111"
"0000",69,"original",3,"0111"
"0001",60,"original",3,"0111"
"0010",79,"original",3,"0111"
"0011",62,"original",3,"0111"
"0100",68,"original",3,"0111"
"0101",64,"original",3,"0111"
"0110",60,"original",3,"0111"
"0111",76,"original",3,"0111"
"1000",74,"original",3,"0111"
"1001",63,"original",3,"0111"
"1010",54,"original",3,"0111"
"1011",69,"original",3,"0111"
"1100",77,"original",3,"0111"
"1101",59,"original",3,"0111"
"1110",66,"original",3,"0111"
"0000",76,"synthetic",3,"1111"
"0001",68,"synthetic",3,"1111"
"0010",62,"synthetic",3,"1111"
"0011",67,"synthetic",3,"1111"
"0100",62,"synthetic",3,"1111"
"0101",52,"synthetic",3,"1111"
"0110",66,"synthetic",3,"1111"
"0111",67,"synthetic",3,"1111"
"1000",69,"synthetic",3,"1111"
"1001",71,"synthetic",3,"1111"
"1010",54,"synthetic",3,"1111"
"1011",86,"synthetic",3,"1111"
"1100",66,"synthetic",3,"1111"
"1101",57,"synthetic",3,"1111"
"1110",74,"synthetic",3,"1111"
"1111",3,"synthetic",3,"1111"
"0000",69,"original",3,"1111"
"0001",60,"original",3,"1111"
"0010",79,"original",3,"1111"
"0011",62,"original",3,"1111"
"0100",68,"original",3,"1111"
"0101",64,"original",3,"1111"
"0110",60,"original",3,"1111"
"0111",75,"original",3,"1111"
"1000",74,"original",3,"1111"
"1001",63,"original",3,"1111"
"1010",54,"original",3,"1111"
"1011",69,"original",3,"1111"
"1100",77,"original",3,"1111"
"1101",59,"original",3,"1111"
"1110",66,"original",3,"1111"
"1111",1,"original",3,"1111"
"0000",64,"synthetic",4,"0000"
"0001",64,"synthetic",4,"0000"
"0010",72,"synthetic",4,"0000"
"0011",74,"synthetic",4,"0000"
"0100",53,"synthetic",4,"0000"
"0101",58,"synthetic",4,"0000"
"0110",72,"synthetic",4,"0000"
"0111",80,"synthetic",4,"0000"
"1000",56,"synthetic",4,"0000"
"1001",91,"synthetic",4,"0000"
"1010",55,"synthetic",4,"0000"
"1011",55,"synthetic",4,"0000"
"1100",76,"synthetic",4,"0000"
"1101",71,"synthetic",4,"0000"
"1110",59,"synthetic",4,"0000"
"0000",70,"original",4,"0000"
"0001",60,"original",4,"0000"
"0010",79,"original",4,"0000"
"0011",62,"original",4,"0000"
"0100",68,"original",4,"0000"
"0101",64,"original",4,"0000"
"0110",60,"original",4,"0000"
"0111",75,"original",4,"0000"
"1000",74,"original",4,"0000"
"1001",63,"original",4,"0000"
"1010",54,"original",4,"0000"
"1011",69,"original",4,"0000"
"1100",77,"original",4,"0000"
"1101",59,"original",4,"0000"
"1110",66,"original",4,"0000"
"0000",62,"synthetic",4,"1000"
"0001",46,"synthetic",4,"1000"
"0010",80,"synthetic",4,"1000"
"0011",75,"synthetic",4,"1000"
"0100",58,"synthetic",4,"1000"
"0101",52,"synthetic",4,"1000"
"0110",72,"synthetic",4,"1000"
"0111",78,"synthetic",4,"1000"
"1000",68,"synthetic",4,"1000"
"1001",75,"synthetic",4,"1000"
"1010",77,"synthetic",4,"1000"
"1011",56,"synthetic",4,"1000"
"1100",71,"synthetic",4,"1000"
"1101",57,"synthetic",4,"1000"
"1110",73,"synthetic",4,"1000"
"0000",69,"original",4,"1000"
"0001",60,"original",4,"1000"
"0010",79,"original",4,"1000"
"0011",62,"original",4,"1000"
"0100",68,"original",4,"1000"
"0101",64,"original",4,"1000"
"0110",60,"original",4,"1000"
"0111",75,"original",4,"1000"
"1000",75,"original",4,"1000"
"1001",63,"original",4,"1000"
"1010",54,"original",4,"1000"
"1011",69,"original",4,"1000"
"1100",77,"original",4,"1000"
"1101",59,"original",4,"1000"
"1110",66,"original",4,"1000"
"0000",75,"synthetic",4,"0100"
"0001",61,"synthetic",4,"0100"
"0010",73,"synthetic",4,"0100"
"0011",64,"synthetic",4,"0100"
"0100",70,"synthetic",4,"0100"
"0101",56,"synthetic",4,"0100"
"0110",62,"synthetic",4,"0100"
"0111",69,"synthetic",4,"0100"
"1000",55,"synthetic",4,"0100"
"1001",76,"synthetic",4,"0100"
"1010",54,"synthetic",4,"0100"
"1011",75,"synthetic",4,"0100"
"1100",80,"synthetic",4,"0100"
"1101",58,"synthetic",4,"0100"
"1110",72,"synthetic",4,"0100"
"0000",69,"original",4,"0100"
"0001",60,"original",4,"0100"
"0010",79,"original",4,"0100"
"0011",62,"original",4,"0100"
"0100",69,"original",4,"0100"
"0101",64,"original",4,"0100"
"0110",60,"original",4,"0100"
"0111",75,"original",4,"0100"
"1000",74,"original",4,"0100"
"1001",63,"original",4,"0100"
"1010",54,"original",4,"0100"
"1011",69,"original",4,"0100"
"1100",77,"original",4,"0100"
"1101",59,"original",4,"0100"
"1110",66,"original",4,"0100"
"0000",66,"synthetic",4,"1100"
"0001",64,"synthetic",4,"1100"
"0010",76,"synthetic",4,"1100"
"0011",61,"synthetic",4,"1100"
"0100",66,"synthetic",4,"1100"
"0101",70,"synthetic",4,"1100"
"0110",64,"synthetic",4,"1100"
"0111",77,"synthetic",4,"1100"
"1000",57,"synthetic",4,"1100"
"1001",72,"synthetic",4,"1100"
"1010",51,"synthetic",4,"1100"
"1011",67,"synthetic",4,"1100"
"1100",89,"synthetic",4,"1100"
"1101",63,"synthetic",4,"1100"
"1110",57,"synthetic",4,"1100"
"0000",69,"original",4,"1100"
"0001",60,"original",4,"1100"
"0010",79,"original",4,"1100"
"0011",62,"original",4,"1100"
"0100",68,"original",4,"1100"
"0101",64,"original",4,"1100"
"0110",60,"original",4,"1100"
"0111",75,"original",4,"1100"
"1000",74,"original",4,"1100"
"1001",63,"original",4,"1100"
"1010",54,"original",4,"1100"
"1011",69,"original",4,"1100"
"1100",78,"original",4,"1100"
"1101",59,"original",4,"1100"
"1110",66,"original",4,"1100"
"0000",69,"synthetic",4,"0010"
"0001",55,"synthetic",4,"0010"
"0010",62,"synthetic",4,"0010"
"0011",73,"synthetic",4,"0010"
"0100",78,"synthetic",4,"0010"
"0101",46,"synthetic",4,"0010"
"0110",77,"synthetic",4,"0010"
"0111",68,"synthetic",4,"0010"
"1000",72,"synthetic",4,"0010"
"1001",75,"synthetic",4,"0010"
"1010",58,"synthetic",4,"0010"
"1011",61,"synthetic",4,"0010"
"1100",77,"synthetic",4,"0010"
"1101",62,"synthetic",4,"0010"
"1110",67,"synthetic",4,"0010"
"0000",69,"original",4,"0010"
"0001",60,"original",4,"0010"
"0010",80,"original",4,"0010"
"0011",62,"original",4,"0010"
"0100",68,"original",4,"0010"
"0101",64,"original",4,"0010"
"0110",60,"original",4,"0010"
"0111",75,"original",4,"0010"
"1000",74,"original",4,"0010"
"1001",63,"original",4,"0010"
"1010",54,"original",4,"0010"
"1011",69,"original",4,"0010"
"1100",77,"original",4,"0010"
"1101",59,"original",4,"0010"
"1110",66,"original",4,"0010"
"0000",64,"synthetic",4,"1010"
"0001",64,"synthetic",4,"1010"
