"combine","Freq","type","n","unique"
"0111",80,"original",30,"1100"
"1000",54,"original",30,"1100"
"1001",65,"original",30,"1100"
"1010",93,"original",30,"1100"
"1011",60,"original",30,"1100"
"1100",64,"original",30,"1100"
"1101",56,"original",30,"1100"
"1110",58,"original",30,"1100"
"1111",1,"original",30,"1100"
"0000",32,"synthetic",30,"0010"
"0001",56,"synthetic",30,"0010"
"0010",40,"synthetic",30,"0010"
"0011",55,"synthetic",30,"0010"
"0100",56,"synthetic",30,"0010"
"0101",79,"synthetic",30,"0010"
"0110",47,"synthetic",30,"0010"
"0111",71,"synthetic",30,"0010"
"1000",66,"synthetic",30,"0010"
"1001",101,"synthetic",30,"0010"
"1010",54,"synthetic",30,"0010"
"1011",72,"synthetic",30,"0010"
"1100",78,"synthetic",30,"0010"
"1101",79,"synthetic",30,"0010"
"1110",55,"synthetic",30,"0010"
"1111",58,"synthetic",30,"0010"
"0000",70,"original",30,"0010"
"0001",61,"original",30,"0010"
"0010",67,"original",30,"0010"
"0011",53,"original",30,"0010"
"0100",77,"original",30,"0010"
"0101",74,"original",30,"0010"
"0110",67,"original",30,"0010"
"0111",80,"original",30,"0010"
"1000",54,"original",30,"0010"
"1001",65,"original",30,"0010"
"1010",93,"original",30,"0010"
"1011",60,"original",30,"0010"
"1100",64,"original",30,"0010"
"1101",56,"original",30,"0010"
"1110",58,"original",30,"0010"
"1111",1,"original",30,"0010"
"0000",66,"synthetic",30,"1010"
"0001",43,"synthetic",30,"1010"
"0010",80,"synthetic",30,"1010"
"0011",59,"synthetic",30,"1010"
"0100",69,"synthetic",30,"1010"
"0101",81,"synthetic",30,"1010"
"0110",50,"synthetic",30,"1010"
"0111",58,"synthetic",30,"1010"
"1000",47,"synthetic",30,"1010"
"1001",101,"synthetic",30,"1010"
"1010",26,"synthetic",30,"1010"
"1011",45,"synthetic",30,"1010"
"1100",59,"synthetic",30,"1010"
"1101",68,"synthetic",30,"1010"
"1110",95,"synthetic",30,"1010"
"1111",52,"synthetic",30,"1010"
"0000",70,"original",30,"1010"
"0001",61,"original",30,"1010"
"0010",67,"original",30,"1010"
"0011",53,"original",30,"1010"
"0100",77,"original",30,"1010"
"0101",74,"original",30,"1010"
"0110",67,"original",30,"1010"
"0111",80,"original",30,"1010"
"1000",54,"original",30,"1010"
"1001",65,"original",30,"1010"
"1010",93,"original",30,"1010"
"1011",60,"original",30,"1010"
"1100",64,"original",30,"1010"
"1101",56,"original",30,"1010"
"1110",58,"original",30,"1010"
"1111",1,"original",30,"1010"
"0000",75,"synthetic",30,"0110"
"0001",93,"synthetic",30,"0110"
"0010",59,"synthetic",30,"0110"
"0011",64,"synthetic",30,"0110"
"0100",55,"synthetic",30,"0110"
"0101",64,"synthetic",30,"0110"
"0110",24,"synthetic",30,"0110"
"0111",69,"synthetic",30,"0110"
"1000",80,"synthetic",30,"0110"
"1001",53,"synthetic",30,"0110"
"1010",52,"synthetic",30,"0110"
"1011",51,"synthetic",30,"0110"
"1100",76,"synthetic",30,"0110"
"1101",73,"synthetic",30,"0110"
"1110",31,"synthetic",30,"0110"
"1111",80,"synthetic",30,"0110"
"0000",70,"original",30,"0110"
"0001",61,"original",30,"0110"
"0010",67,"original",30,"0110"
"0011",53,"original",30,"0110"
"0100",77,"original",30,"0110"
"0101",74,"original",30,"0110"
"0110",67,"original",30,"0110"
"0111",80,"original",30,"0110"
"1000",54,"original",30,"0110"
"1001",65,"original",30,"0110"
"1010",93,"original",30,"0110"
"1011",60,"original",30,"0110"
"1100",64,"original",30,"0110"
"1101",56,"original",30,"0110"
"1110",58,"original",30,"0110"
"1111",1,"original",30,"0110"
"0000",76,"synthetic",30,"1110"
"0001",81,"synthetic",30,"1110"
"0010",50,"synthetic",30,"1110"
"0011",59,"synthetic",30,"1110"
"0100",112,"synthetic",30,"1110"
"0101",67,"synthetic",30,"1110"
"0110",47,"synthetic",30,"1110"
"0111",62,"synthetic",30,"1110"
"1000",71,"synthetic",30,"1110"
"1001",65,"synthetic",30,"1110"
"1010",68,"synthetic",30,"1110"
"1011",55,"synthetic",30,"1110"
"1100",73,"synthetic",30,"1110"
"1101",50,"synthetic",30,"1110"
"1111",63,"synthetic",30,"1110"
"0000",70,"original",30,"1110"
"0001",61,"original",30,"1110"
"0010",67,"original",30,"1110"
"0011",53,"original",30,"1110"
"0100",77,"original",30,"1110"
"0101",74,"original",30,"1110"
"0110",67,"original",30,"1110"
"0111",80,"original",30,"1110"
"1000",54,"original",30,"1110"
"1001",65,"original",30,"1110"
"1010",93,"original",30,"1110"
"1011",60,"original",30,"1110"
"1100",64,"original",30,"1110"
"1101",56,"original",30,"1110"
"1110",58,"original",30,"1110"
"1111",1,"original",30,"1110"
"0000",38,"synthetic",30,"0001"
"0001",37,"synthetic",30,"0001"
"0010",48,"synthetic",30,"0001"
"0011",58,"synthetic",30,"0001"
"0100",70,"synthetic",30,"0001"
"0101",64,"synthetic",30,"0001"
"0110",77,"synthetic",30,"0001"
"0111",65,"synthetic",30,"0001"
"1000",75,"synthetic",30,"0001"
"1001",65,"synthetic",30,"0001"
"1010",100,"synthetic",30,"0001"
"1011",50,"synthetic",30,"0001"
"1100",53,"synthetic",30,"0001"
"1101",71,"synthetic",30,"0001"
"1110",62,"synthetic",30,"0001"
"1111",66,"synthetic",30,"0001"
"0000",70,"original",30,"0001"
"0001",61,"original",30,"0001"
"0010",67,"original",30,"0001"
"0011",53,"original",30,"0001"
"0100",77,"original",30,"0001"
"0101",74,"original",30,"0001"
"0110",67,"original",30,"0001"
"0111",80,"original",30,"0001"
"1000",54,"original",30,"0001"
"1001",65,"original",30,"0001"
"1010",93,"original",30,"0001"
"1011",60,"original",30,"0001"
"1100",64,"original",30,"0001"
"1101",56,"original",30,"0001"
"1110",58,"original",30,"0001"
"1111",1,"original",30,"0001"
"0000",65,"synthetic",30,"1001"
"0001",59,"synthetic",30,"1001"
"0010",70,"synthetic",30,"1001"
"0011",53,"synthetic",30,"1001"
"0100",82,"synthetic",30,"1001"
"0101",63,"synthetic",30,"1001"
"0110",67,"synthetic",30,"1001"
"0111",56,"synthetic",30,"1001"
"1000",78,"synthetic",30,"1001"
"1010",55,"synthetic",30,"1001"
"1011",62,"synthetic",30,"1001"
"1100",67,"synthetic",30,"1001"
"1101",61,"synthetic",30,"1001"
"1110",81,"synthetic",30,"1001"
"1111",80,"synthetic",30,"1001"
"0000",70,"original",30,"1001"
"0001",61,"original",30,"1001"
"0010",67,"original",30,"1001"
"0011",53,"original",30,"1001"
"0100",77,"original",30,"1001"
"0101",74,"original",30,"1001"
"0110",67,"original",30,"1001"
"0111",80,"original",30,"1001"
"1000",54,"original",30,"1001"
"1001",65,"original",30,"1001"
"1010",93,"original",30,"1001"
"1011",60,"original",30,"1001"
"1100",64,"original",30,"1001"
"1101",56,"original",30,"1001"
"1110",58,"original",30,"1001"
"1111",1,"original",30,"1001"
"0000",47,"synthetic",30,"0101"
"0001",56,"synthetic",30,"0101"
"0010",86,"synthetic",30,"0101"
"0011",75,"synthetic",30,"0101"
"0100",66,"synthetic",30,"0101"
"0101",51,"synthetic",30,"0101"
"0110",94,"synthetic",30,"0101"
"0111",43,"synthetic",30,"0101"
"1000",69,"synthetic",30,"0101"
"1001",69,"synthetic",30,"0101"
"1010",61,"synthetic",30,"0101"
"1011",59,"synthetic",30,"0101"
"1100",82,"synthetic",30,"0101"
"1101",48,"synthetic",30,"0101"
"1110",62,"synthetic",30,"0101"
"1111",31,"synthetic",30,"0101"
"0000",70,"original",30,"0101"
"0001",61,"original",30,"0101"
"0010",67,"original",30,"0101"
"0011",53,"original",30,"0101"
"0100",77,"original",30,"0101"
"0101",74,"original",30,"0101"
"0110",67,"original",30,"0101"
"0111",80,"original",30,"0101"
"1000",54,"original",30,"0101"
"1001",65,"original",30,"0101"
"1010",93,"original",30,"0101"
"1011",60,"original",30,"0101"
"1100",64,"original",30,"0101"
"1101",56,"original",30,"0101"
"1110",58,"original",30,"0101"
"1111",1,"original",30,"0101"
"0000",58,"synthetic",30,"1101"
"0001",67,"synthetic",30,"1101"
"0010",73,"synthetic",30,"1101"
"0011",74,"synthetic",30,"1101"
"0100",78,"synthetic",30,"1101"
"0101",58,"synthetic",30,"1101"
"0110",58,"synthetic",30,"1101"
"0111",48,"synthetic",30,"1101"
"1000",72,"synthetic",30,"1101"
"1001",27,"synthetic",30,"1101"
"1010",74,"synthetic",30,"1101"
"1011",74,"synthetic",30,"1101"
"1100",56,"synthetic",30,"1101"
"1101",24,"synthetic",30,"1101"
"1110",72,"synthetic",30,"1101"
"1111",86,"synthetic",30,"1101"
"0000",70,"original",30,"1101"
"0001",61,"original",30,"1101"
"0010",67,"original",30,"1101"
"0011",53,"original",30,"1101"
"0100",77,"original",30,"1101"
"0101",74,"original",30,"1101"
"0110",67,"original",30,"1101"
"0111",80,"original",30,"1101"
"1000",54,"original",30,"1101"
"1001",65,"original",30,"1101"
"1010",93,"original",30,"1101"
"1011",60,"original",30,"1101"
"1100",64,"original",30,"1101"
"1101",56,"original",30,"1101"
"1110",58,"original",30,"1101"
"1111",1,"original",30,"1101"
"0000",43,"synthetic",30,"0011"
"0001",59,"synthetic",30,"0011"
"0010",46,"synthetic",30,"0011"
"0011",43,"synthetic",30,"0011"
"0100",65,"synthetic",30,"0011"
"0101",87,"synthetic",30,"0011"
"0110",69,"synthetic",30,"0011"
"0111",42,"synthetic",30,"0011"
"1000",94,"synthetic",30,"0011"
"1001",80,"synthetic",30,"0011"
"1010",76,"synthetic",30,"0011"
"1011",53,"synthetic",30,"0011"
"1100",77,"synthetic",30,"0011"
"1101",52,"synthetic",30,"0011"
"1110",63,"synthetic",30,"0011"
"1111",50,"synthetic",30,"0011"
"0000",70,"original",30,"0011"
"0001",61,"original",30,"0011"
"0010",67,"original",30,"0011"
"0011",53,"original",30,"0011"
"0100",77,"original",30,"0011"
"0101",74,"original",30,"0011"
"0110",67,"original",30,"0011"
"0111",80,"original",30,"0011"
"1000",54,"original",30,"0011"
"1001",65,"original",30,"0011"
"1010",93,"original",30,"0011"
"1011",60,"original",30,"0011"
"1100",64,"original",30,"0011"
"1101",56,"original",30,"0011"
"1110",58,"original",30,"0011"
"1111",1,"original",30,"0011"
"0000",71,"synthetic",30,"1011"
"0001",85,"synthetic",30,"1011"
"0010",64,"synthetic",30,"1011"
"0011",78,"synthetic",30,"1011"
"0100",61,"synthetic",30,"1011"
"0101",62,"synthetic",30,"1011"
"0110",74,"synthetic",30,"1011"
"0111",75,"synthetic",30,"1011"
"1000",70,"synthetic",30,"1011"
"1001",61,"synthetic",30,"1011"
"1010",47,"synthetic",30,"1011"
"1011",28,"synthetic",30,"1011"
"1100",73,"synthetic",30,"1011"
"1101",61,"synthetic",30,"1011"
"1110",57,"synthetic",30,"1011"
"1111",32,"synthetic",30,"1011"
"0000",70,"original",30,"1011"
"0001",61,"original",30,"1011"
"0010",67,"original",30,"1011"
"0011",53,"original",30,"1011"
"0100",77,"original",30,"1011"
"0101",74,"original",30,"1011"
"0110",67,"original",30,"1011"
"0111",80,"original",30,"1011"
"1000",54,"original",30,"1011"
"1001",65,"original",30,"1011"
"1010",93,"original",30,"1011"
"1011",60,"original",30,"1011"
"1100",64,"original",30,"1011"
"1101",56,"original",30,"1011"
"1110",58,"original",30,"1011"
"1111",1,"original",30,"1011"
"0000",58,"synthetic",30,"0111"
"0001",67,"synthetic",30,"0111"
"0010",88,"synthetic",30,"0111"
"0011",83,"synthetic",30,"0111"
"0100",96,"synthetic",30,"0111"
"0101",30,"synthetic",30,"0111"
"0110",71,"synthetic",30,"0111"
"0111",27,"synthetic",30,"0111"
"1000",68,"synthetic",30,"0111"
"1001",65,"synthetic",30,"0111"
"1010",55,"synthetic",30,"0111"
"1011",88,"synthetic",30,"0111"
"1100",46,"synthetic",30,"0111"
"1101",63,"synthetic",30,"0111"
"1110",46,"synthetic",30,"0111"
"1111",48,"synthetic",30,"0111"
"0000",70,"original",30,"0111"
"0001",61,"original",30,"0111"
"0010",67,"original",30,"0111"
"0011",53,"original",30,"0111"
"0100",77,"original",30,"0111"
"0101",74,"original",30,"0111"
"0110",67,"original",30,"0111"
"0111",80,"original",30,"0111"
"1000",54,"original",30,"0111"
"1001",65,"original",30,"0111"
"1010",93,"original",30,"0111"
"1011",60,"original",30,"0111"
"1100",64,"original",30,"0111"
"1101",56,"original",30,"0111"
"1110",58,"original",30,"0111"
"1111",1,"original",30,"0111"
"0000",57,"synthetic",30,"1111"
"0001",63,"synthetic",30,"1111"
"0010",59,"synthetic",30,"1111"
"0011",77,"synthetic",30,"1111"
"0100",55,"synthetic",30,"1111"
"0101",95,"synthetic",30,"1111"
"0110",102,"synthetic",30,"1111"
"0111",46,"synthetic",30,"1111"
"1000",70,"synthetic",30,"1111"
"1001",76,"synthetic",30,"1111"
"1010",55,"synthetic",30,"1111"
"1011",52,"synthetic",30,"1111"
"1100",55,"synthetic",30,"1111"
"1101",55,"synthetic",30,"1111"
"1110",53,"synthetic",30,"1111"
"1111",29,"synthetic",30,"1111"
"0000",70,"original",30,"1111"
"0001",61,"original",30,"1111"
"0010",67,"original",30,"1111"
"0011",53,"original",30,"1111"
"0100",77,"original",30,"1111"
"0101",74,"original",30,"1111"
"0110",67,"original",30,"1111"
"0111",80,"original",30,"1111"
"1000",54,"original",30,"1111"
"1001",65,"original",30,"1111"
"1010",93,"original",30,"1111"
"1011",60,"original",30,"1111"
"1100",64,"original",30,"1111"
"1101",56,"original",30,"1111"
"1110",58,"original",30,"1111"
"1111",1,"original",30,"1111"
"0000",36,"synthetic",31,"0000"
"0001",56,"synthetic",31,"0000"
"0010",66,"synthetic",31,"0000"
"0011",56,"synthetic",31,"0000"
"0100",27,"synthetic",31,"0000"
"0101",69,"synthetic",31,"0000"
"0110",88,"synthetic",31,"0000"
"0111",60,"synthetic",31,"0000"
"1000",61,"synthetic",31,"0000"
"1001",44,"synthetic",31,"0000"
"1010",71,"synthetic",31,"0000"
"1011",52,"synthetic",31,"0000"
"1100",93,"synthetic",31,"0000"
"1101",65,"synthetic",31,"0000"
"1110",78,"synthetic",31,"0000"
"1111",77,"synthetic",31,"0000"
"0000",70,"original",31,"0000"
"0001",61,"original",31,"0000"
"0010",67,"original",31,"0000"
"0011",53,"original",31,"0000"
"0100",77,"original",31,"0000"
"0101",74,"original",31,"0000"
"0110",67,"original",31,"0000"
"0111",80,"original",31,"0000"
"1000",54,"original",31,"0000"
"1001",65,"original",31,"0000"
"1010",93,"original",31,"0000"
"1011",60,"original",31,"0000"
"1100",64,"original",31,"0000"
"1101",56,"original",31,"0000"
"1110",58,"original",31,"0000"
"1111",1,"original",31,"0000"
"0000",44,"synthetic",31,"1000"
"0001",66,"synthetic",31,"1000"
"0010",91,"synthetic",31,"1000"
"0011",86,"synthetic",31,"1000"
"0100",67,"synthetic",31,"1000"
"0101",55,"synthetic",31,"1000"
"0110",55,"synthetic",31,"1000"
"0111",69,"synthetic",31,"1000"
"1000",31,"synthetic",31,"1000"
"1001",46,"synthetic",31,"1000"
"1010",67,"synthetic",31,"1000"
"1011",63,"synthetic",31,"1000"
"1100",60,"synthetic",31,"1000"
"1101",74,"synthetic",31,"1000"
"1110",76,"synthetic",31,"1000"
"1111",49,"synthetic",31,"1000"
"0000",70,"original",31,"1000"
"0001",61,"original",31,"1000"
"0010",67,"original",31,"1000"
"0011",53,"original",31,"1000"
"0100",77,"original",31,"1000"
"0101",74,"original",31,"1000"
"0110",67,"original",31,"1000"
"0111",80,"original",31,"1000"
"1000",54,"original",31,"1000"
"1001",65,"original",31,"1000"
"1010",93,"original",31,"1000"
"1011",60,"original",31,"1000"
"1100",64,"original",31,"1000"
"1101",56,"original",31,"1000"
"1110",58,"original",31,"1000"
"1111",1,"original",31,"1000"
"0000",53,"synthetic",31,"0100"
"0001",86,"synthetic",31,"0100"
"0010",58,"synthetic",31,"0100"
"0011",57,"synthetic",31,"0100"
"0100",35,"synthetic",31,"0100"
"0101",56,"synthetic",31,"0100"
"0110",85,"synthetic",31,"0100"
"0111",62,"synthetic",31,"0100"
"1000",54,"synthetic",31,"0100"
"1001",77,"synthetic",31,"0100"
"1010",84,"synthetic",31,"0100"
"1011",58,"synthetic",31,"0100"
"1100",54,"synthetic",31,"0100"
"1101",67,"synthetic",31,"0100"
"1110",58,"synthetic",31,"0100"
"1111",55,"synthetic",31,"0100"
"0000",70,"original",31,"0100"
"0001",61,"original",31,"0100"
"0010",67,"original",31,"0100"
"0011",53,"original",31,"0100"
"0100",77,"original",31,"0100"
"0101",74,"original",31,"0100"
"0110",67,"original",31,"0100"
"0111",80,"original",31,"0100"
"1000",54,"original",31,"0100"
"1001",65,"original",31,"0100"
"1010",93,"original",31,"0100"
"1011",60,"original",31,"0100"
"1100",64,"original",31,"0100"
"1101",56,"original",31,"0100"
"1110",58,"original",31,"0100"
"1111",1,"original",31,"0100"
"0000",50,"synthetic",31,"1100"
"0001",80,"synthetic",31,"1100"
"0010",58,"synthetic",31,"1100"
"0011",81,"synthetic",31,"1100"
"0100",64,"synthetic",31,"1100"
"0101",54,"synthetic",31,"1100"
"0110",74,"synthetic",31,"1100"
"0111",75,"synthetic",31,"1100"
"1000",73,"synthetic",31,"1100"
"1001",66,"synthetic",31,"1100"
"1010",64,"synthetic",31,"1100"
"1011",55,"synthetic",31,"1100"
"1100",21,"synthetic",31,"1100"
"1101",58,"synthetic",31,"1100"
"1110",43,"synthetic",31,"1100"
"1111",83,"synthetic",31,"1100"
"0000",70,"original",31,"1100"
"0001",61,"original",31,"1100"
"0010",67,"original",31,"1100"
"0011",53,"original",31,"1100"
"0100",77,"original",31,"1100"
"0101",74,"original",31,"1100"
"0110",67,"original",31,"1100"
"0111",80,"original",31,"1100"
"1000",54,"original",31,"1100"
"1001",65,"original",31,"1100"
"1010",93,"original",31,"1100"
"1011",60,"original",31,"1100"
"1100",64,"original",31,"1100"
"1101",56,"original",31,"1100"
"1110",58,"original",31,"1100"
"1111",1,"original",31,"1100"
"0000",46,"synthetic",31,"0010"
"0001",74,"synthetic",31,"0010"
"0010",30,"synthetic",31,"0010"
"0011",41,"synthetic",31,"0010"
"0100",75,"synthetic",31,"0010"
"0101",71,"synthetic",31,"0010"
"0110",35,"synthetic",31,"0010"
"0111",68,"synthetic",31,"0010"
"1000",80,"synthetic",31,"0010"
"1001",95,"synthetic",31,"0010"
"1010",65,"synthetic",31,"0010"
"1011",65,"synthetic",31,"0010"
"1100",74,"synthetic",31,"0010"
"1101",68,"synthetic",31,"0010"
"1110",47,"synthetic",31,"0010"
"1111",65,"synthetic",31,"0010"
"0000",70,"original",31,"0010"
"0001",61,"original",31,"0010"
"0010",67,"original",31,"0010"
"0011",53,"original",31,"0010"
"0100",77,"original",31,"0010"
"0101",74,"original",31,"0010"
"0110",67,"original",31,"0010"
"0111",80,"original",31,"0010"
"1000",54,"original",31,"0010"
"1001",65,"original",31,"0010"
"1010",93,"original",31,"0010"
"1011",60,"original",31,"0010"
"1100",64,"original",31,"0010"
"1101",56,"original",31,"0010"
"1110",58,"original",31,"0010"
"1111",1,"original",31,"0010"
"0000",61,"synthetic",31,"1010"
"0001",46,"synthetic",31,"1010"
"0010",76,"synthetic",31,"1010"
"0011",68,"synthetic",31,"1010"
"0100",73,"synthetic",31,"1010"
"0101",78,"synthetic",31,"1010"
"0110",56,"synthetic",31,"1010"
"0111",58,"synthetic",31,"1010"
"1000",44,"synthetic",31,"1010"
"1001",106,"synthetic",31,"1010"
"1010",24,"synthetic",31,"1010"
"1011",48,"synthetic",31,"1010"
"1100",50,"synthetic",31,"1010"
"1101",74,"synthetic",31,"1010"
"1110",77,"synthetic",31,"1010"
"1111",60,"synthetic",31,"1010"
"0000",70,"original",31,"1010"
"0001",61,"original",31,"1010"
"0010",67,"original",31,"1010"
"0011",53,"original",31,"1010"
"0100",77,"original",31,"1010"
"0101",74,"original",31,"1010"
"0110",67,"original",31,"1010"
"0111",80,"original",31,"1010"
"1000",54,"original",31,"1010"
"1001",65,"original",31,"1010"
"1010",93,"original",31,"1010"
"1011",60,"original",31,"1010"
"1100",64,"original",31,"1010"
"1101",56,"original",31,"1010"
"1110",58,"original",31,"1010"
"1111",1,"original",31,"1010"
"0000",75,"synthetic",31,"0110"
"0001",85,"synthetic",31,"0110"
"0010",68,"synthetic",31,"0110"
"0011",59,"synthetic",31,"0110"
"0100",44,"synthetic",31,"0110"
"0101",54,"synthetic",31,"0110"
"0110",23,"synthetic",31,"0110"
"0111",72,"synthetic",31,"0110"
"1000",58,"synthetic",31,"0110"
"1001",78,"synthetic",31,"0110"
"1010",46,"synthetic",31,"0110"
"1011",58,"synthetic",31,"0110"
"1100",70,"synthetic",31,"0110"
"1101",78,"synthetic",31,"0110"
"1110",34,"synthetic",31,"0110"
"1111",97,"synthetic",31,"0110"
"0000",70,"original",31,"0110"
"0001",61,"original",31,"0110"
"0010",67,"original",31,"0110"
"0011",53,"original",31,"0110"
"0100",77,"original",31,"0110"
"0101",74,"original",31,"0110"
"0110",67,"original",31,"0110"
"0111",80,"original",31,"0110"
"1000",54,"original",31,"0110"
"1001",65,"original",31,"0110"
"1010",93,"original",31,"0110"
"1011",60,"original",31,"0110"
"1100",64,"original",31,"0110"
"1101",56,"original",31,"0110"
"1110",58,"original",31,"0110"
"1111",1,"original",31,"0110"
"0000",66,"synthetic",31,"1110"
"0001",84,"synthetic",31,"1110"
"0010",48,"synthetic",31,"1110"
"0011",63,"synthetic",31,"1110"
"0100",96,"synthetic",31,"1110"
"0101",65,"synthetic",31,"1110"
"0110",62,"synthetic",31,"1110"
"0111",66,"synthetic",31,"1110"
"1000",83,"synthetic",31,"1110"
"1001",74,"synthetic",31,"1110"
"1010",57,"synthetic",31,"1110"
"1011",65,"synthetic",31,"1110"
"1100",57,"synthetic",31,"1110"
"1101",43,"synthetic",31,"1110"
"1111",70,"synthetic",31,"1110"
"0000",70,"original",31,"1110"
"0001",61,"original",31,"1110"
"0010",67,"original",31,"1110"
"0011",53,"original",31,"1110"
"0100",77,"original",31,"1110"
"0101",74,"original",31,"1110"
"0110",67,"original",31,"1110"
"0111",80,"original",31,"1110"
"1000",54,"original",31,"1110"
"1001",65,"original",31,"1110"
"1010",93,"original",31,"1110"
"1011",60,"original",31,"1110"
"1100",64,"original",31,"1110"
"1101",56,"original",31,"1110"
"1110",58,"original",31,"1110"
"1111",1,"original",31,"1110"
"0000",50,"synthetic",31,"0001"
"0001",43,"synthetic",31,"0001"
"0010",63,"synthetic",31,"0001"
"0011",46,"synthetic",31,"0001"
"0100",64,"synthetic",31,"0001"
"0101",68,"synthetic",31,"0001"
"0110",69,"synthetic",31,"0001"
"0111",80,"synthetic",31,"0001"
"1000",80,"synthetic",31,"0001"
"1001",52,"synthetic",31,"0001"
"1010",97,"synthetic",31,"0001"
"1011",74,"synthetic",31,"0001"
"1100",45,"synthetic",31,"0001"
"1101",46,"synthetic",31,"0001"
"1110",69,"synthetic",31,"0001"
"1111",53,"synthetic",31,"0001"
"0000",70,"original",31,"0001"
"0001",61,"original",31,"0001"
"0010",67,"original",31,"0001"
"0011",53,"original",31,"0001"
"0100",77,"original",31,"0001"
"0101",74,"original",31,"0001"
"0110",67,"original",31,"0001"
"0111",80,"original",31,"0001"
"1000",54,"original",31,"0001"
"1001",65,"original",31,"0001"
"1010",93,"original",31,"0001"
"1011",60,"original",31,"0001"
"1100",64,"original",31,"0001"
"1101",56,"original",31,"0001"
"1110",58,"original",31,"0001"
"1111",1,"original",31,"0001"
"0000",84,"synthetic",31,"1001"
"0001",78,"synthetic",31,"1001"
"0010",62,"synthetic",31,"1001"
"0011",56,"synthetic",31,"1001"
"0100",62,"synthetic",31,"1001"
"0101",52,"synthetic",31,"1001"
"0110",64,"synthetic",31,"1001"
"0111",66,"synthetic",31,"1001"
"1000",74,"synthetic",31,"1001"
"1010",46,"synthetic",31,"1001"
"1011",63,"synthetic",31,"1001"
"1100",61,"synthetic",31,"1001"
"1101",50,"synthetic",31,"1001"
"1110",80,"synthetic",31,"1001"
"1111",101,"synthetic",31,"1001"
"0000",70,"original",31,"1001"
"0001",61,"original",31,"1001"
"0010",67,"original",31,"1001"
"0011",53,"original",31,"1001"
"0100",77,"original",31,"1001"
"0101",74,"original",31,"1001"
"0110",67,"original",31,"1001"
"0111",80,"original",31,"1001"
"1000",54,"original",31,"1001"
"1001",65,"original",31,"1001"
"1010",93,"original",31,"1001"
"1011",60,"original",31,"1001"
"1100",64,"original",31,"1001"
"1101",56,"original",31,"1001"
"1110",58,"original",31,"1001"
"1111",1,"original",31,"1001"
"0000",54,"synthetic",31,"0101"
"0001",62,"synthetic",31,"0101"
"0010",72,"synthetic",31,"0101"
"0011",75,"synthetic",31,"0101"
"0100",64,"synthetic",31,"0101"
"0101",42,"synthetic",31,"0101"
"0110",69,"synthetic",31,"0101"
"0111",48,"synthetic",31,"0101"
"1000",57,"synthetic",31,"0101"
"1001",77,"synthetic",31,"0101"
"1010",62,"synthetic",31,"0101"
"1011",78,"synthetic",31,"0101"
"1100",75,"synthetic",31,"0101"
"1101",53,"synthetic",31,"0101"
"1110",69,"synthetic",31,"0101"
"1111",42,"synthetic",31,"0101"
"0000",70,"original",31,"0101"
"0001",61,"original",31,"0101"
"0010",67,"original",31,"0101"
"0011",53,"original",31,"0101"
"0100",77,"original",31,"0101"
"0101",74,"original",31,"0101"
"0110",67,"original",31,"0101"
"0111",80,"original",31,"0101"
"1000",54,"original",31,"0101"
"1001",65,"original",31,"0101"
"1010",93,"original",31,"0101"
"1011",60,"original",31,"0101"
"1100",64,"original",31,"0101"
"1101",56,"original",31,"0101"
"1110",58,"original",31,"0101"
"1111",1,"original",31,"0101"
"0000",62,"synthetic",31,"1101"
"0001",48,"synthetic",31,"1101"
"0010",74,"synthetic",31,"1101"
"0011",85,"synthetic",31,"1101"
"0100",76,"synthetic",31,"1101"
"0101",58,"synthetic",31,"1101"
"0110",56,"synthetic",31,"1101"
"0111",57,"synthetic",31,"1101"
"1000",66,"synthetic",31,"1101"
"1001",41,"synthetic",31,"1101"
"1010",89,"synthetic",31,"1101"
"1011",87,"synthetic",31,"1101"
"1100",57,"synthetic",31,"1101"
"1101",20,"synthetic",31,"1101"
"1110",70,"synthetic",31,"1101"
"1111",53,"synthetic",31,"1101"
"0000",70,"original",31,"1101"
"0001",61,"original",31,"1101"
"0010",67,"original",31,"1101"
"0011",53,"original",31,"1101"
"0100",77,"original",31,"1101"
"0101",74,"original",31,"1101"
"0110",67,"original",31,"1101"
"0111",80,"original",31,"1101"
"1000",54,"original",31,"1101"
"1001",65,"original",31,"1101"
"1010",93,"original",31,"1101"
"1011",60,"original",31,"1101"
"1100",64,"original",31,"1101"
"1101",56,"original",31,"1101"
"1110",58,"original",31,"1101"
"1111",1,"original",31,"1101"
"0000",49,"synthetic",31,"0011"
"0001",55,"synthetic",31,"0011"
"0010",58,"synthetic",31,"0011"
"0011",42,"synthetic",31,"0011"
"0100",61,"synthetic",31,"0011"
"0101",73,"synthetic",31,"0011"
"0110",54,"synthetic",31,"0011"
"0111",47,"synthetic",31,"0011"
"1000",81,"synthetic",31,"0011"
"1001",82,"synthetic",31,"0011"
"1010",84,"synthetic",31,"0011"
"1011",51,"synthetic",31,"0011"
"1100",72,"synthetic",31,"0011"
"1101",65,"synthetic",31,"0011"
"1110",73,"synthetic",31,"0011"
"1111",52,"synthetic",31,"0011"
"0000",70,"original",31,"0011"
"0001",61,"original",31,"0011"
"0010",67,"original",31,"0011"
"0011",53,"original",31,"0011"
"0100",77,"original",31,"0011"
"0101",74,"original",31,"0011"
"0110",67,"original",31,"0011"
"0111",80,"original",31,"0011"
"1000",54,"original",31,"0011"
"1001",65,"original",31,"0011"
