"age","income","sex","region"
21,NA,"FEMALE","Dolnoslaskie"
19,NA,"MALE","Slaskie"
53,1800,"MALE","Swietokrzyskie"
38,NA,"MALE","Podkarpackie"
62,700,"MALE","Podkarpackie"
61,790,"FEMALE","Mazowieckie"
35,1500,"MALE","Slaskie"
58,1600,"FEMALE","Wielkopolskie"
74,1200,"MALE","Dolnoslaskie"
57,700,"MALE","Wielkopolskie"
72,1300,"FEMALE","Mazowieckie"
62,NA,"FEMALE","Wielkopolskie"
59,3000,"MALE","Kujawsko-pomorskie"
54,1800,"FEMALE","Dolnoslaskie"
60,725,"MALE","Mazowieckie"
37,3000,"MALE","Podkarpackie"
71,860,"FEMALE","Malopolskie"
25,NA,"FEMALE","Lodzkie"
40,NA,"FEMALE","Swietokrzyskie"
29,2500,"MALE","Dolnoslaskie"
55,1900,"MALE","Dolnoslaskie"
56,NA,"FEMALE","Warminsko-mazurskie"
57,8000,"MALE","Slaskie"
75,800,"MALE","Lubelskie"
81,900,"FEMALE","Lubelskie"
22,NA,"MALE","Swietokrzyskie"
63,2400,"MALE","Slaskie"
26,3900,"MALE","Kujawsko-pomorskie"
76,800,"FEMALE","Kujawsko-pomorskie"
82,1600,"FEMALE","Mazowieckie"
41,1400,"MALE","Slaskie"
25,1300,"MALE","Lubuskie"
35,1900,"FEMALE","Malopolskie"
49,2500,"FEMALE","Lodzkie"
89,1700,"MALE","Opolskie"
30,1200,"FEMALE","Malopolskie"
52,NA,"FEMALE","Swietokrzyskie"
71,1300,"FEMALE","Dolnoslaskie"
22,1100,"FEMALE","Malopolskie"
34,NA,"MALE","Warminsko-mazurskie"
51,500,"FEMALE","Dolnoslaskie"
78,2400,"MALE","Malopolskie"
73,NA,"FEMALE","Lubelskie"
80,750,"MALE","Mazowieckie"
58,NA,"FEMALE","Slaskie"
21,1300,"FEMALE","Kujawsko-pomorskie"
56,2000,"FEMALE","Podkarpackie"
40,1400,"FEMALE","Swietokrzyskie"
38,2500,"MALE","Dolnoslaskie"
44,2000,"MALE","Lodzkie"
36,10000,"MALE","Pomorskie"
28,1700,"MALE","Pomorskie"
38,803,"FEMALE","Pomorskie"
37,200,"FEMALE","Lubelskie"
88,2100,"MALE","Swietokrzyskie"
65,1800,"MALE","Malopolskie"
51,400,"FEMALE","Lodzkie"
49,2000,"MALE","Slaskie"
49,1620,"MALE","Pomorskie"
88,1000,"FEMALE","Podkarpackie"
51,650,"FEMALE","Swietokrzyskie"
55,1400,"MALE","Dolnoslaskie"
42,NA,"FEMALE","Pomorskie"
27,NA,"FEMALE","Warminsko-mazurskie"
22,900,"MALE","Pomorskie"
58,1200,"MALE","Lodzkie"
54,1800,"MALE","Podlaskie"
28,7500,"FEMALE","Dolnoslaskie"
53,1200,"MALE","Lodzkie"
27,2400,"FEMALE","Lubelskie"
18,NA,"FEMALE","Kujawsko-pomorskie"
37,600,"FEMALE","Malopolskie"
28,1670,"MALE","Zachodnio-pomorskie"
67,1000,"MALE","Malopolskie"
16,NA,"FEMALE","Slaskie"
17,NA,"MALE","Slaskie"
31,1000,"FEMALE","Lubuskie"
70,1400,"MALE","Swietokrzyskie"
54,1900,"FEMALE","Slaskie"
46,3500,"MALE","Slaskie"
17,NA,"FEMALE","Lodzkie"
59,NA,"FEMALE","Slaskie"
58,1300,"FEMALE","Zachodnio-pomorskie"
74,870,"FEMALE","Lubuskie"
43,3000,"FEMALE","Malopolskie"
22,NA,"MALE","Swietokrzyskie"
20,NA,"MALE","Podlaskie"
67,2010,"MALE","Slaskie"
28,700,"FEMALE","Lodzkie"
65,800,"FEMALE","Swietokrzyskie"
61,1370,"FEMALE","Lodzkie"
69,1140,"MALE","Podlaskie"
61,NA,"FEMALE","Lubuskie"
31,600,"MALE","Kujawsko-pomorskie"
23,NA,"FEMALE","Podkarpackie"
60,1000,"MALE","Warminsko-mazurskie"
32,2500,"MALE","Kujawsko-pomorskie"
53,NA,"MALE","Slaskie"
52,2800,"MALE","Lubuskie"
56,700,"MALE","Podkarpackie"
59,1000,"FEMALE","Warminsko-mazurskie"
19,NA,"FEMALE","Podkarpackie"
65,1400,"FEMALE","Lubelskie"
27,3100,"FEMALE","Mazowieckie"
57,600,"MALE","Malopolskie"
46,1000,"FEMALE","Podlaskie"
32,1800,"MALE","Warminsko-mazurskie"
39,1300,"FEMALE","Malopolskie"
71,700,"MALE","Wielkopolskie"
69,2000,"MALE","Dolnoslaskie"
81,3300,"FEMALE","Slaskie"
62,3200,"MALE","Slaskie"
60,700,"FEMALE","Lubelskie"
64,1300,"FEMALE","Malopolskie"
61,2900,"MALE","Slaskie"
40,950,"FEMALE","Mazowieckie"
21,1000,"MALE","Podlaskie"
70,2200,"MALE","Malopolskie"
31,480,"FEMALE","Lodzkie"
49,2500,"MALE","Podlaskie"
49,604,"MALE","Zachodnio-pomorskie"
21,NA,"MALE","Lubelskie"
23,NA,"FEMALE","Lodzkie"
60,2000,"MALE","Lubuskie"
63,1700,"MALE","Lodzkie"
18,NA,"MALE","Kujawsko-pomorskie"
80,2000,"FEMALE","Pomorskie"
32,NA,"FEMALE","Mazowieckie"
70,780,"FEMALE","Lubelskie"
78,3900,"FEMALE","Lubelskie"
78,NA,"MALE","Swietokrzyskie"
44,4000,"MALE","Zachodnio-pomorskie"
19,NA,"MALE","Malopolskie"
26,1200,"FEMALE","Lubelskie"
52,1300,"FEMALE","Malopolskie"
22,NA,"MALE","Dolnoslaskie"
37,1800,"FEMALE","Mazowieckie"
30,NA,"FEMALE","Lodzkie"
21,260,"MALE","Podkarpackie"
27,4800,"FEMALE","Wielkopolskie"
54,5000,"MALE","Mazowieckie"
43,NA,"MALE","Lubelskie"
19,NA,"MALE","Malopolskie"
37,NA,"FEMALE","Wielkopolskie"
62,1900,"MALE","Pomorskie"
53,NA,"MALE","Zachodnio-pomorskie"
45,1700,"MALE","Lubuskie"
32,NA,"FEMALE","Slaskie"
57,450,"FEMALE","Slaskie"
38,1400,"FEMALE","Mazowieckie"
43,1000,"FEMALE","Lubelskie"
50,NA,"MALE","Warminsko-mazurskie"
62,450,"FEMALE","Malopolskie"
55,1600,"FEMALE","Warminsko-mazurskie"
17,NA,"MALE","Mazowieckie"
79,950,"FEMALE","Kujawsko-pomorskie"
43,1000,"FEMALE","Kujawsko-pomorskie"
46,620,"FEMALE","Podkarpackie"
44,1600,"MALE","Dolnoslaskie"
19,NA,"MALE","Podkarpackie"
35,2000,"FEMALE","Mazowieckie"
22,470,"MALE","Pomorskie"
31,1180,"MALE","Wielkopolskie"
53,NA,"FEMALE","Lodzkie"
39,2500,"MALE","Slaskie"
43,700,"MALE","Opolskie"
65,620,"FEMALE","Malopolskie"
75,850,"MALE","Podkarpackie"
66,1200,"MALE","Swietokrzyskie"
40,NA,"FEMALE","Podkarpackie"
36,NA,"FEMALE","Lubelskie"
63,4800,"MALE","Dolnoslaskie"
17,NA,"MALE","Lodzkie"
19,NA,"MALE","Pomorskie"
30,NA,"FEMALE","Dolnoslaskie"
29,1000,"MALE","Mazowieckie"
26,1260,"MALE","Mazowieckie"
86,1500,"MALE","Malopolskie"
22,1300,"MALE","Dolnoslaskie"
22,NA,"FEMALE","Mazowieckie"
60,1000,"MALE","Zachodnio-pomorskie"
18,NA,"FEMALE","Podkarpackie"
21,NA,"FEMALE","Lubuskie"
46,2400,"MALE","Wielkopolskie"
21,1600,"FEMALE","Mazowieckie"
47,2500,"FEMALE","Podlaskie"
42,NA,"MALE","Kujawsko-pomorskie"
28,600,"FEMALE","Warminsko-mazurskie"
38,2800,"FEMALE","Lubelskie"
42,NA,"FEMALE","Lodzkie"
36,1600,"FEMALE","Lodzkie"
22,1000,"FEMALE","Slaskie"
61,570,"FEMALE","Slaskie"
25,NA,"FEMALE","Slaskie"
31,2000,"MALE","Lodzkie"
34,1500,"MALE","Podlaskie"
61,3500,"MALE","Pomorskie"
25,NA,"FEMALE","Swietokrzyskie"
21,490,"FEMALE","Podkarpackie"
43,1600,"MALE","Zachodnio-pomorskie"
70,1200,"FEMALE","Podkarpackie"
55,580,"FEMALE","Lubelskie"
65,3500,"MALE","Lodzkie"
55,750,"FEMALE","Podkarpackie"
77,2700,"FEMALE","Slaskie"
23,NA,"FEMALE","Mazowieckie"
22,NA,"MALE","Kujawsko-pomorskie"
46,1800,"MALE","Malopolskie"
38,NA,"FEMALE","Slaskie"
38,2800,"MALE","Slaskie"
40,1000,"MALE","Wielkopolskie"
21,1500,"MALE","Wielkopolskie"
57,3000,"FEMALE","Pomorskie"
48,520,"FEMALE","Lubuskie"
44,1200,"FEMALE","Lubelskie"
35,NA,"FEMALE","Slaskie"
69,2000,"MALE","Dolnoslaskie"
86,1200,"FEMALE","Swietokrzyskie"
22,NA,"MALE","Wielkopolskie"
53,2200,"FEMALE","Dolnoslaskie"
73,NA,"FEMALE","Warminsko-mazurskie"
24,2000,"MALE","Wielkopolskie"
20,NA,"MALE","Slaskie"
63,900,"FEMALE","Slaskie"
21,NA,"FEMALE","Zachodnio-pomorskie"
39,1500,"FEMALE","Zachodnio-pomorskie"
52,1200,"FEMALE","Mazowieckie"
43,5000,"MALE","Dolnoslaskie"
19,NA,"FEMALE","Swietokrzyskie"
56,NA,"MALE","Malopolskie"
56,2000,"FEMALE","Lodzkie"
20,NA,"FEMALE","Wielkopolskie"
31,1200,"FEMALE","Kujawsko-pomorskie"
54,1200,"FEMALE","Zachodnio-pomorskie"
17,NA,"MALE","Swietokrzyskie"
25,1100,"FEMALE","Slaskie"
62,1000,"FEMALE","Lodzkie"
22,700,"FEMALE","Pomorskie"
83,1560,"MALE","Lubelskie"
72,800,"FEMALE","Podkarpackie"
23,1200,"MALE","Malopolskie"
24,1000,"FEMALE","Wielkopolskie"
75,1200,"FEMALE","Opolskie"
76,1222,"FEMALE","Mazowieckie"
35,400,"FEMALE","Mazowieckie"
25,NA,"FEMALE","Lubelskie"
43,860,"FEMALE","Mazowieckie"
73,1500,"MALE","Mazowieckie"
46,200,"FEMALE","Lubelskie"
20,NA,"FEMALE","Swietokrzyskie"
47,2000,"FEMALE","Slaskie"
34,1000,"FEMALE","Warminsko-mazurskie"
60,1300,"MALE","Lubuskie"
65,660,"FEMALE","Kujawsko-pomorskie"
50,NA,"FEMALE","Pomorskie"
61,NA,"MALE","Kujawsko-pomorskie"
50,1000,"FEMALE","Slaskie"
26,NA,"FEMALE","Dolnoslaskie"
36,NA,"FEMALE","Lubelskie"
25,1000,"MALE","Mazowieckie"
83,250,"FEMALE","Mazowieckie"
37,1800,"MALE","Malopolskie"
45,1500,"MALE","Lubuskie"
27,500,"MALE","Malopolskie"
36,1300,"FEMALE","Kujawsko-pomorskie"
17,NA,"MALE","Warminsko-mazurskie"
62,800,"FEMALE","Malopolskie"
40,NA,"FEMALE","Slaskie"
45,303,"MALE","Lubelskie"
29,1400,"FEMALE","Mazowieckie"
32,7500,"MALE","Malopolskie"
23,NA,"MALE","Zachodnio-pomorskie"
58,2400,"FEMALE","Mazowieckie"
18,NA,"MALE","Mazowieckie"
50,2000,"MALE","Zachodnio-pomorskie"
64,616,"FEMALE","Lodzkie"
54,1230,"FEMALE","Lubelskie"
53,600,"FEMALE","Slaskie"
22,NA,"MALE","Lodzkie"
49,NA,"MALE","Mazowieckie"
58,1500,"FEMALE","Mazowieckie"
34,2500,"FEMALE","Dolnoslaskie"
48,NA,"FEMALE","Malopolskie"
65,1500,"FEMALE","Slaskie"
21,NA,"MALE","Wielkopolskie"
58,620,"FEMALE","Swietokrzyskie"
26,1100,"MALE","Malopolskie"
41,NA,"FEMALE","Mazowieckie"
42,800,"FEMALE","Wielkopolskie"
41,3300,"MALE","Opolskie"
43,2000,"MALE","Slaskie"
78,995,"FEMALE","Wielkopolskie"
32,NA,"FEMALE","Dolnoslaskie"
21,NA,"MALE","Dolnoslaskie"
38,1800,"MALE","Podkarpackie"
32,1670,"FEMALE","Dolnoslaskie"
70,680,"FEMALE","Podlaskie"
51,1600,"MALE","Wielkopolskie"
63,1990,"MALE","Slaskie"
30,NA,"FEMALE","Mazowieckie"
31,930,"FEMALE","Mazowieckie"
56,1150,"FEMALE","Podkarpackie"
75,1333,"FEMALE","Swietokrzyskie"
20,NA,"FEMALE","Kujawsko-pomorskie"
59,540,"FEMALE","Slaskie"
18,NA,"FEMALE","Slaskie"
53,1600,"FEMALE","Wielkopolskie"
53,1600,"MALE","Podkarpackie"
37,NA,"MALE","Podkarpackie"
61,600,"MALE","Lubelskie"
16,NA,"MALE","Slaskie"
63,700,"FEMALE","Kujawsko-pomorskie"
41,NA,"FEMALE","Malopolskie"
17,NA,"MALE","Pomorskie"
54,500,"MALE","Mazowieckie"
41,NA,"MALE","Podlaskie"
27,1300,"MALE","Pomorskie"
62,NA,"MALE","Warminsko-mazurskie"
58,NA,"MALE","Pomorskie"
52,1800,"MALE","Podlaskie"
54,2000,"MALE","Wielkopolskie"
23,1300,"FEMALE","Mazowieckie"
83,2700,"MALE","Pomorskie"
31,NA,"FEMALE","Opolskie"
45,1500,"MALE","Zachodnio-pomorskie"
37,1000,"FEMALE","Warminsko-mazurskie"
57,NA,"FEMALE","Slaskie"
60,1700,"MALE","Malopolskie"
64,600,"FEMALE","Mazowieckie"
44,2000,"FEMALE","Opolskie"
62,900,"FEMALE","Dolnoslaskie"
31,NA,"FEMALE","Kujawsko-pomorskie"
61,1400,"MALE","Lubelskie"
34,2000,"MALE","Mazowieckie"
24,NA,"FEMALE","Slaskie"
31,630,"FEMALE","Dolnoslaskie"
72,950,"FEMALE","Warminsko-mazurskie"
19,NA,"MALE","Wielkopolskie"
20,NA,"FEMALE","Wielkopolskie"
54,800,"MALE","Mazowieckie"
56,1000,"MALE","Wielkopolskie"
18,NA,"FEMALE","Podkarpackie"
22,600,"FEMALE","Lubelskie"
19,NA,"FEMALE","Podkarpackie"
55,610,"FEMALE","Zachodnio-pomorskie"
37,NA,"FEMALE","Pomorskie"
48,850,"FEMALE","Mazowieckie"
36,300,"FEMALE","Opolskie"
36,2000,"FEMALE","Zachodnio-pomorskie"
46,1500,"MALE","Warminsko-mazurskie"
60,NA,"FEMALE","Podkarpackie"
30,1300,"MALE","Lodzkie"
22,2300,"MALE","Slaskie"
53,1000,"FEMALE","Podkarpackie"
61,NA,"FEMALE","Dolnoslaskie"
38,1000,"FEMALE","Warminsko-mazurskie"
52,400,"MALE","Warminsko-mazurskie"
58,830,"MALE","Slaskie"
33,5000,"MALE","Slaskie"
57,1300,"MALE","Lubelskie"
39,NA,"MALE","Lodzkie"
19,NA,"FEMALE","Mazowieckie"
63,4100,"MALE","Slaskie"
45,1500,"FEMALE","Swietokrzyskie"
17,NA,"MALE","Mazowieckie"
30,1500,"MALE","Zachodnio-pomorskie"
53,2500,"MALE","Pomorskie"
74,890,"FEMALE","Pomorskie"
38,NA,"FEMALE","Lubelskie"
31,1800,"FEMALE","Warminsko-mazurskie"
33,2200,"MALE","Malopolskie"
35,1300,"FEMALE","Slaskie"
53,1368,"MALE","Opolskie"
63,600,"MALE","Lubelskie"
38,980,"FEMALE","Lubelskie"
68,1500,"MALE","Wielkopolskie"
66,900,"MALE","Slaskie"
56,2300,"MALE","Slaskie"
51,2800,"FEMALE","Zachodnio-pomorskie"
41,NA,"MALE","Lodzkie"
57,2100,"FEMALE","Warminsko-mazurskie"
50,2400,"FEMALE","Zachodnio-pomorskie"
40,1100,"MALE","Zachodnio-pomorskie"
29,NA,"FEMALE","Pomorskie"
57,1600,"FEMALE","Kujawsko-pomorskie"
77,820,"FEMALE","Lubelskie"
29,NA,"FEMALE","Lodzkie"
71,NA,"FEMALE","Wielkopolskie"
59,3700,"FEMALE","Malopolskie"
38,NA,"MALE","Dolnoslaskie"
59,476,"FEMALE","Malopolskie"
60,1900,"MALE","Mazowieckie"
79,968,"MALE","Mazowieckie"
53,2000,"MALE","Wielkopolskie"
57,NA,"MALE","Kujawsko-pomorskie"
52,1250,"MALE","Opolskie"
32,1300,"FEMALE","Lubuskie"
62,NA,"MALE","Wielkopolskie"
24,NA,"FEMALE","Mazowieckie"
48,1800,"MALE","Lodzkie"
33,2000,"FEMALE","Kujawsko-pomorskie"
53,1000,"FEMALE","Podkarpackie"
65,1300,"FEMALE","Lodzkie"
58,1200,"MALE","Opolskie"
89,2200,"FEMALE","Swietokrzyskie"
20,NA,"FEMALE","Podkarpackie"
31,1300,"FEMALE","Swietokrzyskie"
40,4000,"MALE","Warminsko-mazurskie"
44,680,"MALE","Malopolskie"
47,1200,"MALE","Podkarpackie"
64,1350,"MALE","Lodzkie"
19,150,"MALE","Pomorskie"
71,1000,"FEMALE","Malopolskie"
61,1000,"FEMALE","Malopolskie"
21,NA,"FEMALE","Wielkopolskie"
66,5000,"FEMALE","Slaskie"
29,NA,"FEMALE","Wielkopolskie"
37,NA,"FEMALE","Lubelskie"
19,NA,"MALE","Slaskie"
18,NA,"FEMALE","Slaskie"
49,2000,"MALE","Malopolskie"
61,1600,"FEMALE","Opolskie"
31,1900,"FEMALE","Kujawsko-pomorskie"
54,4500,"MALE","Warminsko-mazurskie"
63,3600,"MALE","Malopolskie"
34,6400,"MALE","Wielkopolskie"
60,1680,"FEMALE","Malopolskie"
61,3000,"FEMALE","Lodzkie"
58,700,"FEMALE","Swietokrzyskie"
80,1264,"FEMALE","Swietokrzyskie"
21,900,"FEMALE","Lubuskie"
59,1200,"FEMALE","Wielkopolskie"
22,1500,"MALE","Mazowieckie"
61,850,"FEMALE","Kujawsko-pomorskie"
39,540,"FEMALE","Kujawsko-pomorskie"
24,NA,"FEMALE","Kujawsko-pomorskie"
30,1000,"FEMALE","Warminsko-mazurskie"
69,1000,"FEMALE","Lubelskie"
51,1700,"MALE","Mazowieckie"
60,1000,"FEMALE","Podkarpackie"
27,1250,"MALE","Kujawsko-pomorskie"
61,7500,"MALE","Zachodnio-pomorskie"
68,750,"FEMALE","Lodzkie"
47,6000,"FEMALE","Zachodnio-pomorskie"
51,NA,"MALE","Slaskie"
32,2700,"FEMALE","Mazowieckie"
62,700,"FEMALE","Pomorskie"
25,1000,"MALE","Pomorskie"
67,1800,"MALE","Mazowieckie"
60,2000,"MALE","Wielkopolskie"
32,1000,"FEMALE","Zachodnio-pomorskie"
38,NA,"FEMALE","Wielkopolskie"
51,500,"MALE","Swietokrzyskie"
73,1000,"MALE","Malopolskie"
20,NA,"MALE","Warminsko-mazurskie"
80,900,"MALE","Mazowieckie"
53,1000,"FEMALE","Opolskie"
40,NA,"FEMALE","Dolnoslaskie"
19,NA,"MALE","Mazowieckie"
60,1500,"MALE","Lodzkie"
43,1400,"FEMALE","Opolskie"
81,900,"FEMALE","Lodzkie"
73,1730,"FEMALE","Podlaskie"
19,NA,"FEMALE","Warminsko-mazurskie"
37,2700,"MALE","Podkarpackie"
27,2000,"FEMALE","Wielkopolskie"
41,2400,"MALE","Malopolskie"
32,NA,"FEMALE","Warminsko-mazurskie"
29,1100,"FEMALE","Kujawsko-pomorskie"
59,850,"FEMALE","Slaskie"
85,NA,"FEMALE","Lubelskie"
17,NA,"FEMALE","Mazowieckie"
60,713,"FEMALE","Lubelskie"
36,NA,"MALE","Kujawsko-pomorskie"
47,3500,"MALE","Pomorskie"
28,900,"FEMALE","Warminsko-mazurskie"
81,3000,"MALE","Podkarpackie"
50,NA,"FEMALE","Warminsko-mazurskie"
40,NA,"FEMALE","Pomorskie"
42,1850,"MALE","Wielkopolskie"
56,1600,"MALE","Lodzkie"
21,NA,"MALE","Mazowieckie"
80,1700,"FEMALE","Pomorskie"
23,300,"FEMALE","Zachodnio-pomorskie"
69,1800,"FEMALE","Malopolskie"
44,NA,"MALE","Malopolskie"
47,500,"FEMALE","Lubelskie"
33,2854,"MALE","Warminsko-mazurskie"
65,1050,"FEMALE","Lodzkie"
24,2000,"MALE","Slaskie"
52,2000,"FEMALE","Pomorskie"
37,NA,"FEMALE","Opolskie"
49,2700,"MALE","Lubuskie"
79,670,"FEMALE","Kujawsko-pomorskie"
68,650,"FEMALE","Pomorskie"
28,1000,"FEMALE","Wielkopolskie"
47,NA,"FEMALE","Podlaskie"
52,NA,"MALE","Kujawsko-pomorskie"
63,NA,"MALE","Swietokrzyskie"
74,1700,"FEMALE","Slaskie"
39,NA,"FEMALE","Swietokrzyskie"
58,1500,"MALE","Warminsko-mazurskie"
26,NA,"FEMALE","Mazowieckie"
33,1600,"MALE","Mazowieckie"
50,400,"FEMALE","Mazowieckie"
64,750,"FEMALE","Podkarpackie"
55,680,"MALE","Podkarpackie"
53,1200,"FEMALE","Mazowieckie"
47,NA,"FEMALE","Pomorskie"
66,2200,"FEMALE","Wielkopolskie"
50,NA,"MALE","Opolskie"
23,NA,"FEMALE","Warminsko-mazurskie"
90,1300,"FEMALE","Wielkopolskie"
48,2200,"MALE","Pomorskie"
21,NA,"MALE","Malopolskie"
56,NA,"MALE","Slaskie"
25,1600,"MALE","Lodzkie"
18,NA,"FEMALE","Mazowieckie"
59,1050,"MALE","Slaskie"
37,922,"MALE","Mazowieckie"
57,1500,"MALE","Podkarpackie"
33,1200,"FEMALE","Mazowieckie"
78,1500,"FEMALE","Mazowieckie"
63,1460,"FEMALE","Malopolskie"
38,2500,"MALE","Podkarpackie"
61,1800,"FEMALE","Slaskie"
45,NA,"FEMALE","Mazowieckie"
29,NA,"MALE","Zachodnio-pomorskie"
29,500,"MALE","Podlaskie"
30,2200,"FEMALE","Mazowieckie"
56,NA,"FEMALE","Kujawsko-pomorskie"
75,NA,"FEMALE","Slaskie"
47,2000,"MALE","Opolskie"
68,697,"MALE","Malopolskie"
73,1100,"FEMALE","Mazowieckie"
19,NA,"FEMALE","Malopolskie"
31,NA,"MALE","Dolnoslaskie"
31,3000,"FEMALE","Zachodnio-pomorskie"
60,1700,"FEMALE","Slaskie"
35,1500,"FEMALE","Pomorskie"
54,NA,"MALE","Mazowieckie"
59,800,"MALE","Lubelskie"
59,2500,"MALE","Lubelskie"
75,630,"FEMALE","Lubuskie"
42,2500,"FEMALE","Mazowieckie"
70,1200,"FEMALE","Zachodnio-pomorskie"
57,1000,"FEMALE","Mazowieckie"
50,2000,"FEMALE","Swietokrzyskie"
35,1200,"MALE","Mazowieckie"
35,1900,"FEMALE","Lubuskie"
61,2800,"MALE","Slaskie"
46,7500,"MALE","Lubelskie"
52,200,"MALE","Malopolskie"
55,500,"MALE","Mazowieckie"
79,850,"FEMALE","Slaskie"
49,600,"MALE","Lodzkie"
66,1200,"FEMALE","Slaskie"
26,1400,"MALE","Wielkopolskie"
43,3700,"FEMALE","Podlaskie"
42,1300,"FEMALE","Dolnoslaskie"
40,NA,"FEMALE","Mazowieckie"
23,1000,"MALE","Swietokrzyskie"
23,1000,"MALE","Lodzkie"
26,560,"FEMALE","Slaskie"
63,1200,"FEMALE","Kujawsko-pomorskie"
75,1500,"MALE","Malopolskie"
78,800,"FEMALE","Kujawsko-pomorskie"
48,NA,"FEMALE","Podkarpackie"
35,1700,"FEMALE","Dolnoslaskie"
26,2000,"MALE","Lodzkie"
28,NA,"FEMALE","Lubelskie"
20,NA,"MALE","Lubuskie"
22,NA,"MALE","Mazowieckie"
56,600,"FEMALE","Lodzkie"
19,1100,"MALE","Warminsko-mazurskie"
32,2600,"MALE","Opolskie"
33,2000,"MALE","Zachodnio-pomorskie"
77,902,"FEMALE","Lubelskie"
34,1800,"FEMALE","Lubuskie"
58,1000,"MALE","Lodzkie"
29,2800,"MALE","Dolnoslaskie"
19,NA,"MALE","Lodzkie"
44,5000,"MALE","Dolnoslaskie"
59,1337,"FEMALE","Dolnoslaskie"
33,2000,"FEMALE","Lubuskie"
47,2400,"FEMALE","Mazowieckie"
68,2500,"MALE","Mazowieckie"
16,NA,"MALE","Swietokrzyskie"
61,2600,"MALE","Opolskie"
73,3000,"FEMALE","Wielkopolskie"
52,3000,"MALE","Slaskie"
49,5000,"MALE","Slaskie"
76,NA,"FEMALE","Zachodnio-pomorskie"
40,1500,"FEMALE","Mazowieckie"
83,890,"MALE","Mazowieckie"
58,3600,"FEMALE","Malopolskie"
36,1300,"FEMALE","Pomorskie"
29,2500,"MALE","Kujawsko-pomorskie"
33,2200,"FEMALE","Pomorskie"
23,1300,"MALE","Lubelskie"
53,NA,"FEMALE","Mazowieckie"
35,1680,"MALE","Slaskie"
72,NA,"MALE","Slaskie"
77,720,"FEMALE","Warminsko-mazurskie"
75,1000,"FEMALE","Malopolskie"
31,3000,"MALE","Zachodnio-pomorskie"
40,NA,"FEMALE","Mazowieckie"
87,800,"FEMALE","Opolskie"
55,900,"FEMALE","Dolnoslaskie"
36,1500,"MALE","Podkarpackie"
38,1000,"FEMALE","Zachodnio-pomorskie"
66,NA,"MALE","Wielkopolskie"
36,NA,"FEMALE","Lubelskie"
71,800,"FEMALE","Slaskie"
75,1560,"MALE","Dolnoslaskie"
28,2850,"FEMALE","Pomorskie"
37,1200,"MALE","Warminsko-mazurskie"
17,NA,"MALE","Swietokrzyskie"
82,920,"MALE","Lodzkie"
52,4800,"FEMALE","Pomorskie"
38,1800,"FEMALE","Kujawsko-pomorskie"
82,1080,"FEMALE","Lubelskie"
47,1000,"FEMALE","Slaskie"
18,NA,"FEMALE","Malopolskie"
18,NA,"FEMALE","Slaskie"
58,1650,"FEMALE","Kujawsko-pomorskie"
28,2500,"FEMALE","Mazowieckie"
26,950,"FEMALE","Zachodnio-pomorskie"
43,1800,"FEMALE","Lubuskie"
51,1500,"MALE","Lubelskie"
26,2500,"FEMALE","Dolnoslaskie"
51,1450,"FEMALE","Lubelskie"
26,NA,"MALE","Podkarpackie"
24,NA,"FEMALE","Zachodnio-pomorskie"
75,NA,"MALE","Lodzkie"
53,800,"MALE","Lodzkie"
50,1000,"MALE","Lubelskie"
44,1280,"MALE","Zachodnio-pomorskie"
25,1200,"FEMALE","Lubuskie"
41,NA,"FEMALE","Malopolskie"
81,1520,"FEMALE","Wielkopolskie"
61,1100,"MALE","Lubuskie"
17,NA,"FEMALE","Pomorskie"
30,510,"FEMALE","Lodzkie"
55,3100,"FEMALE","Zachodnio-pomorskie"
28,1200,"FEMALE","Lubuskie"
35,NA,"MALE","Podlaskie"
58,NA,"FEMALE","Malopolskie"
48,1000,"FEMALE","Slaskie"
18,NA,"MALE","Warminsko-mazurskie"
55,NA,"MALE","Warminsko-mazurskie"
67,700,"FEMALE","Mazowieckie"
34,2000,"MALE","Slaskie"
87,1800,"FEMALE","Podkarpackie"
25,200,"FEMALE","Lubelskie"
43,1000,"FEMALE","Slaskie"
18,NA,"FEMALE","Lubuskie"
73,1100,"MALE","Zachodnio-pomorskie"
65,700,"FEMALE","Wielkopolskie"
80,900,"MALE","Warminsko-mazurskie"
27,1500,"MALE","Wielkopolskie"
18,NA,"MALE","Podlaskie"
51,NA,"FEMALE","Wielkopolskie"
59,1200,"FEMALE","Wielkopolskie"
65,1500,"FEMALE","Opolskie"
33,300,"FEMALE","Opolskie"
54,700,"MALE","Wielkopolskie"
51,3600,"FEMALE","Slaskie"
72,900,"MALE","Slaskie"
45,2200,"MALE","Kujawsko-pomorskie"
22,NA,"FEMALE","Swietokrzyskie"
69,700,"FEMALE","Wielkopolskie"
45,2000,"MALE","Podkarpackie"
67,900,"FEMALE","Lodzkie"
35,1650,"MALE","Pomorskie"
59,2800,"FEMALE","Wielkopolskie"
60,500,"MALE","Lodzkie"
25,NA,"MALE","Wielkopolskie"
51,1000,"FEMALE","Kujawsko-pomorskie"
43,1900,"FEMALE","Mazowieckie"
53,NA,"FEMALE","Warminsko-mazurskie"
38,1200,"MALE","Pomorskie"
62,1300,"FEMALE","Zachodnio-pomorskie"
58,1036,"FEMALE","Warminsko-mazurskie"
65,1000,"FEMALE","Podkarpackie"
74,153,"FEMALE","Lubuskie"
48,650,"MALE","Mazowieckie"
45,630,"MALE","Slaskie"
